title
"Number of Jobs Ended: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2014-02-01,2014-07-31
---------
Day,"[1] Number of Jobs Ended","[2] Number of Jobs Ended","[16] Number of Jobs Ended","[4] Number of Jobs Ended","[5] Number of Jobs Ended","[8] Number of Jobs Ended","[64] Number of Jobs Ended","[3] Number of Jobs Ended","[9] Number of Jobs Ended","[6] Number of Jobs Ended","[32] Number of Jobs Ended","[7] Number of Jobs Ended","[10] Number of Jobs Ended","[24] Number of Jobs Ended","[48] Number of Jobs Ended","[18] Number of Jobs Ended","[30] Number of Jobs Ended","[12] Number of Jobs Ended","[17] Number of Jobs Ended","[37] Number of Jobs Ended","[256] Number of Jobs Ended","[128] Number of Jobs Ended","[100] Number of Jobs Ended","[13] Number of Jobs Ended","[20] Number of Jobs Ended","[25] Number of Jobs Ended","[15] Number of Jobs Ended","[40] Number of Jobs Ended","[74] Number of Jobs Ended","[80] Number of Jobs Ended","[11] Number of Jobs Ended","[14] Number of Jobs Ended","[36] Number of Jobs Ended","[82] Number of Jobs Ended","[27] Number of Jobs Ended","[50] Number of Jobs Ended","[181] Number of Jobs Ended","[244] Number of Jobs Ended","[60] Number of Jobs Ended","[157] Number of Jobs Ended","[1024] Number of Jobs Ended","[192] Number of Jobs Ended","[512] Number of Jobs Ended","[240] Number of Jobs Ended","[19] Number of Jobs Ended","[21] Number of Jobs Ended","[125] Number of Jobs Ended","[216] Number of Jobs Ended","[28] Number of Jobs Ended","[62] Number of Jobs Ended","[45] Number of Jobs Ended","[63] Number of Jobs Ended","[250] Number of Jobs Ended","[31] Number of Jobs Ended","[34] Number of Jobs Ended","[33] Number of Jobs Ended","[144] Number of Jobs Ended","[57] Number of Jobs Ended","[38] Number of Jobs Ended","[26] Number of Jobs Ended","[72] Number of Jobs Ended","[96] Number of Jobs Ended","[22] Number of Jobs Ended","[23] Number of Jobs Ended","[135] Number of Jobs Ended","[81] Number of Jobs Ended","[120] Number of Jobs Ended","[122] Number of Jobs Ended","[127] Number of Jobs Ended","[109] Number of Jobs Ended","[252] Number of Jobs Ended","[160] Number of Jobs Ended","[77] Number of Jobs Ended","[108] Number of Jobs Ended","[148] Number of Jobs Ended","[29] Number of Jobs Ended","[75] Number of Jobs Ended","[35] Number of Jobs Ended","[43] Number of Jobs Ended","[180] Number of Jobs Ended","[68] Number of Jobs Ended","[92] Number of Jobs Ended","[200] Number of Jobs Ended","[183] Number of Jobs Ended","[46] Number of Jobs Ended","[61] Number of Jobs Ended","[84] Number of Jobs Ended","[54] Number of Jobs Ended","[56] Number of Jobs Ended","[90] Number of Jobs Ended","[65] Number of Jobs Ended","[44] Number of Jobs Ended","[42] Number of Jobs Ended","[110] Number of Jobs Ended","[119] Number of Jobs Ended","[121] Number of Jobs Ended","[150] Number of Jobs Ended","[140] Number of Jobs Ended","[220] Number of Jobs Ended","[241] Number of Jobs Ended","[49] Number of Jobs Ended","[70] Number of Jobs Ended","[196] Number of Jobs Ended","[41] Number of Jobs Ended","[85] Number of Jobs Ended","[98] Number of Jobs Ended","[500] Number of Jobs Ended","[47] Number of Jobs Ended","[162] Number of Jobs Ended","[224] Number of Jobs Ended","[52] Number of Jobs Ended","[168] Number of Jobs Ended","[768] Number of Jobs Ended","[102] Number of Jobs Ended","[219] Number of Jobs Ended","[225] Number of Jobs Ended","[2048] Number of Jobs Ended","[55] Number of Jobs Ended","[66] Number of Jobs Ended","[111] Number of Jobs Ended","[129] Number of Jobs Ended","[182] Number of Jobs Ended","[576] Number of Jobs Ended","[39] Number of Jobs Ended","[132] Number of Jobs Ended","[185] Number of Jobs Ended","[361] Number of Jobs Ended","[625] Number of Jobs Ended","[864] Number of Jobs Ended","[138] Number of Jobs Ended","[217] Number of Jobs Ended","[729] Number of Jobs Ended","[95] Number of Jobs Ended","[480] Number of Jobs Ended","[485] Number of Jobs Ended","[126] Number of Jobs Ended","[130] Number of Jobs Ended","[169] Number of Jobs Ended","[1000] Number of Jobs Ended","[76] Number of Jobs Ended","[78] Number of Jobs Ended","[101] Number of Jobs Ended","[165] Number of Jobs Ended","[172] Number of Jobs Ended","[282] Number of Jobs Ended","[430] Number of Jobs Ended","[124] Number of Jobs Ended","[226] Number of Jobs Ended","[450] Number of Jobs Ended","[107] Number of Jobs Ended","[112] Number of Jobs Ended","[190] Number of Jobs Ended","[210] Number of Jobs Ended","[237] Number of Jobs Ended","[242] Number of Jobs Ended","[420] Number of Jobs Ended","[506] Number of Jobs Ended","[640] Number of Jobs Ended","[51] Number of Jobs Ended","[73] Number of Jobs Ended","[104] Number of Jobs Ended","[147] Number of Jobs Ended","[161] Number of Jobs Ended","[187] Number of Jobs Ended","[641] Number of Jobs Ended","[86] Number of Jobs Ended","[123] Number of Jobs Ended","[136] Number of Jobs Ended","[146] Number of Jobs Ended","[170] Number of Jobs Ended","[218] Number of Jobs Ended","[330] Number of Jobs Ended","[638] Number of Jobs Ended","[53] Number of Jobs Ended","[59] Number of Jobs Ended","[115] Number of Jobs Ended","[156] Number of Jobs Ended","[164] Number of Jobs Ended","[176] Number of Jobs Ended","[248] Number of Jobs Ended","[255] Number of Jobs Ended","[280] Number of Jobs Ended","[300] Number of Jobs Ended","[350] Number of Jobs Ended","[375] Number of Jobs Ended","[384] Number of Jobs Ended","[422] Number of Jobs Ended","[470] Number of Jobs Ended","[827] Number of Jobs Ended","[83] Number of Jobs Ended","[105] Number of Jobs Ended","[113] Number of Jobs Ended","[114] Number of Jobs Ended","[133] Number of Jobs Ended","[154] Number of Jobs Ended","[155] Number of Jobs Ended","[166] Number of Jobs Ended","[194] Number of Jobs Ended","[201] Number of Jobs Ended","[208] Number of Jobs Ended","[211] Number of Jobs Ended","[232] Number of Jobs Ended","[245] Number of Jobs Ended","[288] Number of Jobs Ended","[310] Number of Jobs Ended","[340] Number of Jobs Ended","[400] Number of Jobs Ended","[407] Number of Jobs Ended","[410] Number of Jobs Ended","[435] Number of Jobs Ended","[484] Number of Jobs Ended","[490] Number of Jobs Ended","[67] Number of Jobs Ended","[88] Number of Jobs Ended","[99] Number of Jobs Ended","[143] Number of Jobs Ended","[151] Number of Jobs Ended","[167] Number of Jobs Ended","[188] Number of Jobs Ended","[212] Number of Jobs Ended","[222] Number of Jobs Ended","[243] Number of Jobs Ended","[249] Number of Jobs Ended","[251] Number of Jobs Ended","[259] Number of Jobs Ended","[290] Number of Jobs Ended","[320] Number of Jobs Ended","[321] Number of Jobs Ended","[345] Number of Jobs Ended","[360] Number of Jobs Ended","[370] Number of Jobs Ended","[386] Number of Jobs Ended","[391] Number of Jobs Ended","[437] Number of Jobs Ended","[440] Number of Jobs Ended","[460] Number of Jobs Ended","[481] Number of Jobs Ended","[513] Number of Jobs Ended","[519] Number of Jobs Ended","[900] Number of Jobs Ended","[1001] Number of Jobs Ended"
2014-03-04,1753,562,753,551,461,348,33,41,12,26,48,14,12,3,5,3,15,21,3,0,3,7,13,19,1,17,4,0,0,0,6,4,0,0,2,1,5,0,0,0,1,0,2,0,5,4,0,0,0,0,0,0,1,2,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-05,2008,402,464,274,61,338,31,58,62,27,41,21,22,1,3,0,10,10,3,0,7,2,13,26,3,16,4,2,0,0,0,79,1,0,0,0,6,3,0,0,3,1,6,0,4,2,0,0,0,0,1,0,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-06,1786,501,363,383,78,376,122,96,17,56,134,6,17,5,101,3,0,10,4,0,10,7,12,8,6,12,1,2,0,0,1,0,1,0,0,12,6,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,5,0,2,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-07,2468,923,764,1848,138,137,265,40,58,100,307,13,20,0,239,3,7,20,0,0,9,8,14,2,9,17,2,4,0,0,10,2,21,0,0,0,8,5,0,0,3,0,0,0,15,0,0,2,0,0,3,0,6,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-08,1866,604,1119,391,62,99,339,87,13,263,367,9,15,1,293,2,8,16,3,0,9,8,41,3,3,20,2,3,0,0,2,0,4,0,0,0,4,7,0,0,9,1,7,0,2,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-09,1224,745,267,191,30,57,24,79,95,196,12,6,7,3,4,4,0,3,0,0,4,27,42,0,6,7,0,0,0,0,35,2,2,0,0,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-10,1611,3654,353,799,67,101,29,93,15,78,36,42,21,1,4,0,8,39,0,0,9,21,15,0,17,15,3,4,0,0,1,8,9,0,0,0,3,3,12,0,8,1,5,0,1,0,0,0,0,0,3,0,0,6,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-11,1753,3557,491,680,71,124,59,141,26,71,73,13,58,2,27,1,14,41,0,0,3,10,15,3,6,17,5,0,0,3,1,6,7,0,0,0,0,2,5,0,9,0,5,0,2,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-12,2161,959,619,935,28,106,398,163,55,77,381,39,25,4,292,0,4,23,0,0,8,13,21,1,6,11,4,2,0,1,23,13,19,0,0,3,1,0,3,0,0,1,0,12,0,2,0,0,0,3,1,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-13,1579,531,416,668,90,98,103,147,79,101,75,47,16,2,33,1,1,35,0,0,6,16,16,3,4,8,4,3,0,1,36,0,11,0,0,2,2,1,0,0,0,1,4,11,0,2,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-14,3246,367,366,463,111,98,78,60,35,40,47,27,18,1,29,0,1,16,0,0,11,20,14,2,0,8,5,4,0,1,7,16,6,0,0,2,0,0,0,0,2,5,0,5,0,1,1,1,0,0,2,1,8,1,1,0,4,0,1,0,0,1,0,1,0,0,9,0,0,6,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-15,1509,335,444,272,15,84,282,37,26,46,302,9,4,2,239,1,0,14,0,0,11,6,13,3,8,2,32,4,0,1,5,1,5,0,1,2,1,0,0,0,9,0,0,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-16,1168,524,609,256,51,227,206,51,64,73,208,28,16,2,194,0,4,35,0,0,0,4,36,10,12,11,10,0,0,0,18,26,0,0,1,0,0,5,0,0,7,0,0,3,0,5,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-17,1325,1982,426,219,29,256,21,103,122,52,28,250,36,4,2,0,25,17,31,0,22,23,22,4,3,8,1,1,0,1,54,78,0,0,2,1,1,0,7,0,3,6,0,0,0,1,0,0,0,0,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-18,841,8363,173,224,23,67,102,27,36,26,106,116,137,4,63,2,8,16,120,0,7,8,38,4,15,3,2,3,0,2,16,9,2,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-19,1524,1047,406,277,22,119,306,99,97,27,304,256,106,2,253,1,14,35,86,0,23,11,55,4,8,8,22,10,0,1,61,16,7,0,1,1,0,0,5,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-20,1619,835,256,703,25,115,28,124,80,43,36,214,44,4,3,1,11,35,55,0,17,4,12,5,8,8,14,7,0,1,39,4,6,0,3,1,0,0,5,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-21,2002,585,415,237,14,185,32,179,64,63,54,71,11,5,4,2,7,29,3,0,27,10,12,6,17,8,12,8,0,1,26,3,6,0,5,1,0,0,7,0,0,1,0,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2,2,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-22,103,7,41,2,3,3,2,8,0,3,2,3,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-23,1088,1189,433,113,10,81,20,52,6,37,14,108,243,4,0,0,0,12,249,0,24,13,9,2,2,6,7,2,0,0,1,20,10,0,0,2,0,4,9,0,3,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-24,1631,2194,301,396,18,146,32,112,8,50,24,108,156,5,0,1,16,59,93,0,35,19,11,2,10,6,8,2,0,2,1,5,7,0,0,1,0,5,12,0,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
