title
"Number of Jobs Ended: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2013-02-01,2013-07-31
---------
Day,"[1] Number of Jobs Ended","[2] Number of Jobs Ended","[4] Number of Jobs Ended","[8] Number of Jobs Ended","[16] Number of Jobs Ended","[3] Number of Jobs Ended","[64] Number of Jobs Ended","[6] Number of Jobs Ended","[9] Number of Jobs Ended","[5] Number of Jobs Ended","[32] Number of Jobs Ended","[10] Number of Jobs Ended","[20] Number of Jobs Ended","[12] Number of Jobs Ended","[31] Number of Jobs Ended","[256] Number of Jobs Ended","[7] Number of Jobs Ended","[40] Number of Jobs Ended","[128] Number of Jobs Ended","[36] Number of Jobs Ended","[30] Number of Jobs Ended","[15] Number of Jobs Ended","[181] Number of Jobs Ended","[66] Number of Jobs Ended","[24] Number of Jobs Ended","[48] Number of Jobs Ended","[14] Number of Jobs Ended","[13] Number of Jobs Ended","[25] Number of Jobs Ended","[11] Number of Jobs Ended","[100] Number of Jobs Ended","[50] Number of Jobs Ended","[60] Number of Jobs Ended","[18] Number of Jobs Ended","[136] Number of Jobs Ended","[45] Number of Jobs Ended","[192] Number of Jobs Ended","[96] Number of Jobs Ended","[80] Number of Jobs Ended","[200] Number of Jobs Ended","[125] Number of Jobs Ended","[17] Number of Jobs Ended","[63] Number of Jobs Ended","[150] Number of Jobs Ended","[250] Number of Jobs Ended","[144] Number of Jobs Ended","[26] Number of Jobs Ended","[1024] Number of Jobs Ended","[39] Number of Jobs Ended","[22] Number of Jobs Ended","[160] Number of Jobs Ended","[106] Number of Jobs Ended","[120] Number of Jobs Ended","[512] Number of Jobs Ended","[21] Number of Jobs Ended","[132] Number of Jobs Ended","[27] Number of Jobs Ended","[61] Number of Jobs Ended","[240] Number of Jobs Ended","[90] Number of Jobs Ended","[35] Number of Jobs Ended","[54] Number of Jobs Ended","[101] Number of Jobs Ended","[51] Number of Jobs Ended","[224] Number of Jobs Ended","[162] Number of Jobs Ended","[28] Number of Jobs Ended","[75] Number of Jobs Ended","[135] Number of Jobs Ended","[52] Number of Jobs Ended","[72] Number of Jobs Ended","[183] Number of Jobs Ended","[104] Number of Jobs Ended","[49] Number of Jobs Ended","[204] Number of Jobs Ended","[216] Number of Jobs Ended","[44] Number of Jobs Ended","[105] Number of Jobs Ended","[19] Number of Jobs Ended","[169] Number of Jobs Ended","[76] Number of Jobs Ended","[34] Number of Jobs Ended","[375] Number of Jobs Ended","[41] Number of Jobs Ended","[251] Number of Jobs Ended","[153] Number of Jobs Ended","[77] Number of Jobs Ended","[130] Number of Jobs Ended","[180] Number of Jobs Ended","[23] Number of Jobs Ended","[156] Number of Jobs Ended","[70] Number of Jobs Ended","[384] Number of Jobs Ended","[42] Number of Jobs Ended","[460] Number of Jobs Ended","[252] Number of Jobs Ended","[81] Number of Jobs Ended","[151] Number of Jobs Ended","[170] Number of Jobs Ended","[171] Number of Jobs Ended","[2048] Number of Jobs Ended","[38] Number of Jobs Ended","[108] Number of Jobs Ended","[112] Number of Jobs Ended","[208] Number of Jobs Ended","[65] Number of Jobs Ended","[29] Number of Jobs Ended","[73] Number of Jobs Ended","[225] Number of Jobs Ended","[123] Number of Jobs Ended","[202] Number of Jobs Ended","[139] Number of Jobs Ended","[211] Number of Jobs Ended","[400] Number of Jobs Ended","[69] Number of Jobs Ended","[312] Number of Jobs Ended","[345] Number of Jobs Ended","[84] Number of Jobs Ended","[94] Number of Jobs Ended","[196] Number of Jobs Ended","[88] Number of Jobs Ended","[113] Number of Jobs Ended","[127] Number of Jobs Ended","[210] Number of Jobs Ended","[220] Number of Jobs Ended","[4096] Number of Jobs Ended","[47] Number of Jobs Ended","[58] Number of Jobs Ended","[500] Number of Jobs Ended","[33] Number of Jobs Ended","[102] Number of Jobs Ended","[114] Number of Jobs Ended","[121] Number of Jobs Ended","[140] Number of Jobs Ended","[161] Number of Jobs Ended","[255] Number of Jobs Ended","[37] Number of Jobs Ended","[56] Number of Jobs Ended","[78] Number of Jobs Ended","[155] Number of Jobs Ended","[245] Number of Jobs Ended","[1000] Number of Jobs Ended","[55] Number of Jobs Ended","[99] Number of Jobs Ended","[201] Number of Jobs Ended","[165] Number of Jobs Ended","[168] Number of Jobs Ended","[67] Number of Jobs Ended","[85] Number of Jobs Ended","[93] Number of Jobs Ended","[110] Number of Jobs Ended","[116] Number of Jobs Ended","[117] Number of Jobs Ended","[142] Number of Jobs Ended","[372] Number of Jobs Ended","[768] Number of Jobs Ended","[2400] Number of Jobs Ended","[53] Number of Jobs Ended","[68] Number of Jobs Ended","[124] Number of Jobs Ended","[187] Number of Jobs Ended","[203] Number of Jobs Ended","[205] Number of Jobs Ended","[213] Number of Jobs Ended","[253] Number of Jobs Ended","[274] Number of Jobs Ended","[518] Number of Jobs Ended","[3000] Number of Jobs Ended","[43] Number of Jobs Ended","[46] Number of Jobs Ended","[57] Number of Jobs Ended","[91] Number of Jobs Ended","[111] Number of Jobs Ended","[133] Number of Jobs Ended","[149] Number of Jobs Ended","[185] Number of Jobs Ended","[190] Number of Jobs Ended","[197] Number of Jobs Ended","[236] Number of Jobs Ended","[241] Number of Jobs Ended","[243] Number of Jobs Ended","[300] Number of Jobs Ended","[450] Number of Jobs Ended","[3200] Number of Jobs Ended","[3500] Number of Jobs Ended","[5625] Number of Jobs Ended","[62] Number of Jobs Ended","[71] Number of Jobs Ended","[95] Number of Jobs Ended","[118] Number of Jobs Ended","[129] Number of Jobs Ended","[138] Number of Jobs Ended","[164] Number of Jobs Ended","[188] Number of Jobs Ended","[195] Number of Jobs Ended","[234] Number of Jobs Ended","[341] Number of Jobs Ended","[350] Number of Jobs Ended","[689] Number of Jobs Ended","[700] Number of Jobs Ended","[720] Number of Jobs Ended","[861] Number of Jobs Ended"
2013-03-09,7420,385,102,125,107,19,39,7,1,10,27,4,14,13,0,1,10,7,0,3,12,0,0,0,0,1,2,9,6,1,0,2,0,3,21,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-10,7014,190,65,72,78,18,48,1,0,16,29,8,3,8,0,4,0,8,12,6,11,9,0,0,5,0,5,7,1,1,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-11,4178,1296,153,200,168,70,18,44,2,4,46,23,16,30,0,3,5,8,8,1,33,14,0,0,1,0,0,12,4,0,0,0,0,3,8,0,1,2,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-12,2043,1746,178,199,118,58,10,29,0,2,43,19,18,40,0,5,3,5,5,1,52,18,0,0,1,1,3,13,3,1,0,2,0,13,24,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-13,1738,327,164,406,209,88,9,54,7,8,72,26,22,30,0,2,6,36,7,6,40,5,1,0,5,1,5,4,2,14,1,5,6,2,44,0,10,1,0,0,0,14,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,15,15,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-14,1071,299,224,337,121,110,36,31,7,3,48,25,10,16,0,12,8,13,20,1,18,6,8,0,1,0,8,0,0,1,0,3,27,2,34,0,2,3,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,1,0,1,1,0,2,0,0,2,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,1043,358,262,165,85,182,40,25,1,20,20,9,15,8,0,6,3,28,16,0,14,0,0,0,2,1,14,0,2,0,0,10,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,701,189,195,151,108,44,38,16,0,8,17,15,41,16,0,7,4,3,26,0,3,0,0,0,1,0,3,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,696,242,177,519,87,33,37,20,0,6,14,6,37,24,0,4,4,28,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-18,766,246,170,186,60,17,30,22,13,15,21,9,39,11,0,6,7,4,6,6,1,7,3,0,5,0,13,2,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-19,381,63,79,130,58,7,28,17,0,0,24,0,11,7,0,0,0,0,3,9,1,1,1,0,0,0,6,7,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,18,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-20,1219,647,274,153,135,70,25,70,11,30,72,11,26,17,0,2,13,23,9,9,3,23,4,0,5,8,3,2,0,9,4,5,8,3,0,0,0,0,8,0,0,3,2,5,2,11,0,0,7,0,28,0,2,0,0,1,2,0,0,2,0,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-03-21,981,454,300,256,87,76,30,53,6,8,42,19,6,15,0,2,9,7,4,5,1,8,9,0,2,3,0,2,0,5,5,2,1,20,0,3,0,0,0,0,0,4,0,3,0,2,2,0,9,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-22,1574,511,874,217,182,329,29,42,4,6,63,5,32,21,0,9,4,7,6,18,8,12,2,0,2,2,10,3,0,7,10,0,1,5,0,0,0,2,0,1,0,0,1,0,2,19,1,0,2,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-23,1420,661,194,126,161,48,54,20,1,0,31,5,16,22,0,42,1,5,14,0,2,1,4,0,4,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-24,1175,409,149,259,212,42,36,39,10,9,41,0,0,13,0,30,13,3,9,4,2,0,8,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,9,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-25,5389,258,252,151,113,194,60,86,23,2,54,3,4,19,0,10,3,38,13,14,4,1,6,0,1,0,2,0,0,2,0,3,0,1,0,1,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-26,969,414,296,305,136,78,30,116,9,16,57,5,14,12,0,5,5,92,23,10,1,2,4,0,4,2,1,3,0,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-27,1262,447,120,237,86,131,11,40,3,3,38,23,2,17,0,10,1,54,14,5,0,14,1,0,17,1,4,1,0,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-28,1318,593,252,272,151,158,92,46,66,30,63,137,22,40,0,6,0,43,7,5,14,7,1,0,3,1,10,6,0,1,0,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,6,0,4,0,0,3,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013-03-29,1017,405,121,109,110,104,81,47,4,79,34,35,7,36,0,7,6,54,13,7,3,5,0,0,3,3,5,0,0,6,0,3,7,3,0,1,0,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-30,679,349,82,56,89,49,23,36,6,141,29,5,5,32,0,3,0,14,3,1,12,13,0,19,12,2,6,0,0,4,5,2,2,1,0,2,0,6,1,0,0,1,0,0,0,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-31,4918,518,116,54,66,45,21,25,16,78,51,3,12,32,0,3,1,12,1,7,1,17,0,0,3,0,4,19,7,4,10,3,6,0,0,0,0,16,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,3767,776,168,380,106,29,40,39,7,24,16,14,9,26,0,2,4,10,5,1,2,1,0,3,2,0,5,2,3,1,5,3,0,2,0,5,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-02,464,318,54,395,76,207,16,10,12,44,0,1,22,5,0,2,0,0,27,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-03,2336,392,368,948,306,862,34,38,36,83,29,13,29,37,0,9,2,22,6,6,6,1,8,0,1,0,3,10,12,2,0,1,0,0,0,2,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
