title
"Number of Jobs Ended: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2014-08-01,2015-01-31
---------
Day,"[1] Number of Jobs Ended","[2] Number of Jobs Ended","[5] Number of Jobs Ended","[4] Number of Jobs Ended","[16] Number of Jobs Ended","[8] Number of Jobs Ended","[3] Number of Jobs Ended","[6] Number of Jobs Ended","[24] Number of Jobs Ended","[74] Number of Jobs Ended","[32] Number of Jobs Ended","[64] Number of Jobs Ended","[10] Number of Jobs Ended","[9] Number of Jobs Ended","[30] Number of Jobs Ended","[12] Number of Jobs Ended","[7] Number of Jobs Ended","[60] Number of Jobs Ended","[256] Number of Jobs Ended","[20] Number of Jobs Ended","[128] Number of Jobs Ended","[13] Number of Jobs Ended","[14] Number of Jobs Ended","[15] Number of Jobs Ended","[25] Number of Jobs Ended","[17] Number of Jobs Ended","[18] Number of Jobs Ended","[40] Number of Jobs Ended","[11] Number of Jobs Ended","[80] Number of Jobs Ended","[48] Number of Jobs Ended","[240] Number of Jobs Ended","[23] Number of Jobs Ended","[36] Number of Jobs Ended","[100] Number of Jobs Ended","[1024] Number of Jobs Ended","[512] Number of Jobs Ended","[50] Number of Jobs Ended","[21] Number of Jobs Ended","[120] Number of Jobs Ended","[19] Number of Jobs Ended","[216] Number of Jobs Ended","[63] Number of Jobs Ended","[82] Number of Jobs Ended","[96] Number of Jobs Ended","[250] Number of Jobs Ended","[57] Number of Jobs Ended","[22] Number of Jobs Ended","[77] Number of Jobs Ended","[33] Number of Jobs Ended","[34] Number of Jobs Ended","[90] Number of Jobs Ended","[121] Number of Jobs Ended","[157] Number of Jobs Ended","[38] Number of Jobs Ended","[168] Number of Jobs Ended","[160] Number of Jobs Ended","[28] Number of Jobs Ended","[225] Number of Jobs Ended","[93] Number of Jobs Ended","[27] Number of Jobs Ended","[65] Number of Jobs Ended","[68] Number of Jobs Ended","[70] Number of Jobs Ended","[75] Number of Jobs Ended","[98] Number of Jobs Ended","[53] Number of Jobs Ended","[127] Number of Jobs Ended","[150] Number of Jobs Ended","[61] Number of Jobs Ended","[45] Number of Jobs Ended","[62] Number of Jobs Ended","[72] Number of Jobs Ended","[52] Number of Jobs Ended","[102] Number of Jobs Ended","[26] Number of Jobs Ended","[108] Number of Jobs Ended","[29] Number of Jobs Ended","[192] Number of Jobs Ended","[54] Number of Jobs Ended","[43] Number of Jobs Ended","[31] Number of Jobs Ended","[140] Number of Jobs Ended","[42] Number of Jobs Ended","[41] Number of Jobs Ended","[125] Number of Jobs Ended","[144] Number of Jobs Ended","[35] Number of Jobs Ended","[55] Number of Jobs Ended","[76] Number of Jobs Ended","[129] Number of Jobs Ended","[864] Number of Jobs Ended","[147] Number of Jobs Ended","[151] Number of Jobs Ended","[46] Number of Jobs Ended","[252] Number of Jobs Ended","[126] Number of Jobs Ended","[234] Number of Jobs Ended","[118] Number of Jobs Ended","[44] Number of Jobs Ended","[49] Number of Jobs Ended","[56] Number of Jobs Ended","[113] Number of Jobs Ended","[116] Number of Jobs Ended","[37] Number of Jobs Ended","[135] Number of Jobs Ended","[224] Number of Jobs Ended","[680] Number of Jobs Ended","[39] Number of Jobs Ended","[179] Number of Jobs Ended","[47] Number of Jobs Ended","[79] Number of Jobs Ended","[600] Number of Jobs Ended","[78] Number of Jobs Ended","[81] Number of Jobs Ended","[200] Number of Jobs Ended","[640] Number of Jobs Ended","[94] Number of Jobs Ended","[660] Number of Jobs Ended","[85] Number of Jobs Ended","[71] Number of Jobs Ended","[320] Number of Jobs Ended","[2048] Number of Jobs Ended","[51] Number of Jobs Ended","[153] Number of Jobs Ended","[188] Number of Jobs Ended","[288] Number of Jobs Ended","[780] Number of Jobs Ended","[790] Number of Jobs Ended","[112] Number of Jobs Ended","[500] Number of Jobs Ended","[4096] Number of Jobs Ended","[101] Number of Jobs Ended","[138] Number of Jobs Ended","[155] Number of Jobs Ended","[176] Number of Jobs Ended","[255] Number of Jobs Ended","[1000] Number of Jobs Ended","[86] Number of Jobs Ended","[133] Number of Jobs Ended","[407] Number of Jobs Ended","[650] Number of Jobs Ended","[59] Number of Jobs Ended","[84] Number of Jobs Ended","[95] Number of Jobs Ended","[69] Number of Jobs Ended","[114] Number of Jobs Ended","[154] Number of Jobs Ended","[760] Number of Jobs Ended","[810] Number of Jobs Ended","[1728] Number of Jobs Ended","[117] Number of Jobs Ended","[119] Number of Jobs Ended","[123] Number of Jobs Ended","[132] Number of Jobs Ended","[172] Number of Jobs Ended","[203] Number of Jobs Ended","[207] Number of Jobs Ended","[208] Number of Jobs Ended","[480] Number of Jobs Ended","[529] Number of Jobs Ended","[92] Number of Jobs Ended","[122] Number of Jobs Ended","[124] Number of Jobs Ended","[180] Number of Jobs Ended","[210] Number of Jobs Ended","[220] Number of Jobs Ended","[384] Number of Jobs Ended","[745] Number of Jobs Ended","[785] Number of Jobs Ended","[800] Number of Jobs Ended","[89] Number of Jobs Ended","[105] Number of Jobs Ended","[107] Number of Jobs Ended","[137] Number of Jobs Ended","[152] Number of Jobs Ended","[162] Number of Jobs Ended","[187] Number of Jobs Ended","[197] Number of Jobs Ended","[204] Number of Jobs Ended","[205] Number of Jobs Ended","[235] Number of Jobs Ended","[313] Number of Jobs Ended","[324] Number of Jobs Ended","[473] Number of Jobs Ended","[486] Number of Jobs Ended","[690] Number of Jobs Ended","[700] Number of Jobs Ended","[945] Number of Jobs Ended","[58] Number of Jobs Ended","[66] Number of Jobs Ended","[67] Number of Jobs Ended","[99] Number of Jobs Ended","[104] Number of Jobs Ended","[106] Number of Jobs Ended","[109] Number of Jobs Ended","[183] Number of Jobs Ended","[211] Number of Jobs Ended","[251] Number of Jobs Ended","[375] Number of Jobs Ended","[576] Number of Jobs Ended","[670] Number of Jobs Ended","[720] Number of Jobs Ended","[725] Number of Jobs Ended","[729] Number of Jobs Ended","[740] Number of Jobs Ended","[83] Number of Jobs Ended","[88] Number of Jobs Ended","[103] Number of Jobs Ended","[143] Number of Jobs Ended","[169] Number of Jobs Ended","[171] Number of Jobs Ended","[175] Number of Jobs Ended","[184] Number of Jobs Ended","[189] Number of Jobs Ended","[236] Number of Jobs Ended","[244] Number of Jobs Ended","[248] Number of Jobs Ended","[300] Number of Jobs Ended","[358] Number of Jobs Ended","[620] Number of Jobs Ended","[710] Number of Jobs Ended","[730] Number of Jobs Ended","[750] Number of Jobs Ended","[768] Number of Jobs Ended","[769] Number of Jobs Ended","[960] Number of Jobs Ended"
2014-09-03,1996,492,2059,502,245,321,89,109,26,0,57,25,88,12,159,10,12,61,30,39,54,24,7,8,7,15,2,4,1,2,2,15,2,3,0,6,5,1,11,0,0,0,3,0,0,0,2,6,0,0,4,1,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,11,2,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-04,1550,540,2550,423,168,157,107,69,10,0,31,31,70,19,58,38,9,54,17,32,10,3,2,0,12,1,1,2,0,1,3,3,6,3,0,12,0,12,1,0,1,0,1,0,0,0,1,7,0,0,0,2,0,4,0,0,1,3,0,3,0,0,0,0,0,0,3,0,5,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-05,1885,563,1466,482,191,197,81,76,6,0,47,81,49,15,48,18,5,56,11,21,56,0,0,4,5,1,1,1,0,0,4,3,1,3,0,6,0,4,1,0,0,1,0,0,1,1,2,2,0,1,4,0,0,5,0,0,0,0,0,5,1,4,4,0,0,0,1,0,9,0,0,0,4,7,0,1,0,0,0,1,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-06,1383,471,1302,235,104,126,42,33,1,0,41,39,36,16,86,11,3,49,16,20,28,1,1,0,4,0,0,2,0,2,0,6,3,3,0,0,2,1,0,0,0,0,1,0,0,0,2,6,0,0,1,0,0,7,0,0,0,2,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-07,3138,358,1336,249,71,121,28,28,1,0,27,37,42,21,83,6,3,31,4,25,6,0,4,0,12,1,1,0,0,1,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,2584,328,10,294,102,176,24,10,8,0,48,24,23,20,107,8,3,25,6,14,6,5,1,0,26,0,0,1,0,1,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-09,690,49,3,154,42,58,20,29,3,0,6,26,16,0,92,3,18,28,8,18,2,3,5,0,5,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-10,2469,309,103,429,253,279,128,60,15,0,43,60,54,2,132,17,23,43,28,17,8,12,1,4,16,1,5,2,0,1,0,0,0,0,0,0,0,2,11,0,3,0,0,0,1,0,2,6,0,0,0,1,0,1,0,0,1,2,1,22,0,0,15,0,0,0,1,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-11,2471,518,311,400,288,161,109,76,8,0,50,33,143,1,73,22,53,52,9,22,10,15,2,11,5,2,4,3,0,3,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,1,1,0,3,0,1,0,1,0,0,3,0,0,1,0,1,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-12,2161,613,1421,331,338,222,90,32,5,0,32,48,54,32,97,29,11,39,4,36,6,13,5,10,19,5,8,8,0,9,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,6,7,1,0,1,1,0,6,1,1,5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-13,1207,504,1565,305,165,283,99,27,6,0,24,48,31,37,108,3,1,44,1,18,14,3,8,8,12,0,4,5,0,0,1,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,14,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-14,1241,648,259,247,119,138,58,27,3,0,27,33,38,35,78,18,4,43,14,14,15,3,17,15,22,0,3,4,0,2,2,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-15,1503,1239,408,314,286,296,67,48,28,0,46,45,20,54,31,4,9,28,7,30,12,8,11,4,24,1,6,9,0,3,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,5,2,0,1,6,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16,1116,546,514,260,204,150,40,30,5,0,43,66,28,4,8,5,5,31,15,18,30,0,4,14,7,2,6,1,0,3,1,0,3,0,0,1,1,9,0,0,1,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-17,1307,440,172,315,173,273,134,53,8,0,33,32,18,16,2,34,12,11,4,12,11,3,2,9,2,0,3,6,0,11,1,0,0,0,0,0,1,5,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-18,2043,406,229,339,235,235,44,58,7,0,36,25,47,8,0,21,75,23,0,7,4,3,9,8,2,1,7,5,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-19,2694,521,369,390,257,224,57,81,6,1,29,32,37,13,3,24,46,22,7,10,7,1,2,12,3,2,1,4,0,13,1,0,0,0,0,2,2,4,0,1,1,0,0,12,0,0,2,0,2,0,0,0,0,1,0,0,1,2,0,4,0,5,0,0,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-20,2201,482,402,385,123,204,27,131,5,0,21,54,26,17,8,34,5,48,3,13,9,1,3,5,11,0,1,0,0,0,0,0,0,0,0,4,2,6,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-21,1366,882,1449,372,182,148,13,87,24,0,29,67,38,11,5,21,0,86,0,5,12,3,11,7,32,1,2,0,0,0,1,0,1,0,0,2,0,6,0,2,1,2,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,2,0,0,2,1,0,1,1,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-22,1694,630,1085,359,254,383,34,177,4,2,56,64,30,2,4,9,19,58,7,19,25,0,8,6,17,4,1,8,0,4,3,0,1,1,8,3,0,0,9,1,1,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,2,1,0,3,2,7,0,0,2,0,7,0,0,0,2,0,0,0,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-23,1877,509,945,463,200,284,47,125,8,0,34,34,53,4,3,13,102,31,20,29,46,1,1,5,10,6,6,2,0,0,1,0,3,6,0,4,1,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,8,0,2,0,0,3,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-24,1293,380,310,314,198,134,53,64,10,0,28,17,24,2,1,12,9,2,14,19,11,1,0,3,4,0,9,0,0,2,1,0,3,1,0,2,0,0,0,1,2,0,0,0,1,0,0,0,2,1,0,0,0,3,6,0,1,1,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,2317,442,148,380,131,400,63,55,1,0,45,29,12,1,1,10,103,16,12,19,18,3,1,5,4,2,0,1,0,1,2,0,6,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
