title
"Number of Jobs Ended: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2015-08-01,2016-01-31
---------
Day,"[1] Number of Jobs Ended","[2] Number of Jobs Ended","[8] Number of Jobs Ended","[4] Number of Jobs Ended","[16] Number of Jobs Ended","[3] Number of Jobs Ended","[6] Number of Jobs Ended","[10] Number of Jobs Ended","[32] Number of Jobs Ended","[64] Number of Jobs Ended","[9] Number of Jobs Ended","[5] Number of Jobs Ended","[20] Number of Jobs Ended","[12] Number of Jobs Ended","[36] Number of Jobs Ended","[128] Number of Jobs Ended","[256] Number of Jobs Ended","[14] Number of Jobs Ended","[11] Number of Jobs Ended","[7] Number of Jobs Ended","[40] Number of Jobs Ended","[30] Number of Jobs Ended","[24] Number of Jobs Ended","[15] Number of Jobs Ended","[13] Number of Jobs Ended","[17] Number of Jobs Ended","[80] Number of Jobs Ended","[217] Number of Jobs Ended","[48] Number of Jobs Ended","[60] Number of Jobs Ended","[18] Number of Jobs Ended","[163] Number of Jobs Ended","[384] Number of Jobs Ended","[100] Number of Jobs Ended","[25] Number of Jobs Ended","[34] Number of Jobs Ended","[50] Number of Jobs Ended","[96] Number of Jobs Ended","[91] Number of Jobs Ended","[63] Number of Jobs Ended","[45] Number of Jobs Ended","[35] Number of Jobs Ended","[181] Number of Jobs Ended","[1024] Number of Jobs Ended","[42] Number of Jobs Ended","[125] Number of Jobs Ended","[512] Number of Jobs Ended","[72] Number of Jobs Ended","[56] Number of Jobs Ended","[160] Number of Jobs Ended","[28] Number of Jobs Ended","[19] Number of Jobs Ended","[144] Number of Jobs Ended","[57] Number of Jobs Ended","[120] Number of Jobs Ended","[47] Number of Jobs Ended","[75] Number of Jobs Ended","[23] Number of Jobs Ended","[127] Number of Jobs Ended","[21] Number of Jobs Ended","[255] Number of Jobs Ended","[26] Number of Jobs Ended","[200] Number of Jobs Ended","[250] Number of Jobs Ended","[33] Number of Jobs Ended","[216] Number of Jobs Ended","[27] Number of Jobs Ended","[65] Number of Jobs Ended","[108] Number of Jobs Ended","[55] Number of Jobs Ended","[29] Number of Jobs Ended","[44] Number of Jobs Ended","[38] Number of Jobs Ended","[66] Number of Jobs Ended","[62] Number of Jobs Ended","[53] Number of Jobs Ended","[179] Number of Jobs Ended","[70] Number of Jobs Ended","[126] Number of Jobs Ended","[68] Number of Jobs Ended","[192] Number of Jobs Ended","[150] Number of Jobs Ended","[138] Number of Jobs Ended","[73] Number of Jobs Ended","[103] Number of Jobs Ended","[224] Number of Jobs Ended","[79] Number of Jobs Ended","[90] Number of Jobs Ended","[225] Number of Jobs Ended","[165] Number of Jobs Ended","[84] Number of Jobs Ended","[43] Number of Jobs Ended","[54] Number of Jobs Ended","[67] Number of Jobs Ended","[76] Number of Jobs Ended","[113] Number of Jobs Ended","[22] Number of Jobs Ended","[124] Number of Jobs Ended","[140] Number of Jobs Ended","[112] Number of Jobs Ended","[180] Number of Jobs Ended","[188] Number of Jobs Ended","[116] Number of Jobs Ended","[135] Number of Jobs Ended","[158] Number of Jobs Ended","[168] Number of Jobs Ended","[39] Number of Jobs Ended","[105] Number of Jobs Ended","[240] Number of Jobs Ended","[203] Number of Jobs Ended","[136] Number of Jobs Ended","[37] Number of Jobs Ended","[52] Number of Jobs Ended","[252] Number of Jobs Ended","[81] Number of Jobs Ended","[98] Number of Jobs Ended","[118] Number of Jobs Ended","[132] Number of Jobs Ended","[151] Number of Jobs Ended","[83] Number of Jobs Ended","[243] Number of Jobs Ended","[46] Number of Jobs Ended","[133] Number of Jobs Ended","[768] Number of Jobs Ended","[185] Number of Jobs Ended","[864] Number of Jobs Ended","[166] Number of Jobs Ended","[85] Number of Jobs Ended","[156] Number of Jobs Ended","[172] Number of Jobs Ended","[49] Number of Jobs Ended","[129] Number of Jobs Ended","[152] Number of Jobs Ended","[248] Number of Jobs Ended","[320] Number of Jobs Ended","[545] Number of Jobs Ended","[540] Number of Jobs Ended","[31] Number of Jobs Ended","[82] Number of Jobs Ended","[88] Number of Jobs Ended","[94] Number of Jobs Ended","[119] Number of Jobs Ended","[122] Number of Jobs Ended","[147] Number of Jobs Ended","[161] Number of Jobs Ended","[186] Number of Jobs Ended","[190] Number of Jobs Ended","[211] Number of Jobs Ended","[59] Number of Jobs Ended","[99] Number of Jobs Ended","[109] Number of Jobs Ended","[130] Number of Jobs Ended","[198] Number of Jobs Ended","[253] Number of Jobs Ended","[51] Number of Jobs Ended","[86] Number of Jobs Ended","[115] Number of Jobs Ended","[175] Number of Jobs Ended","[223] Number of Jobs Ended","[231] Number of Jobs Ended","[269] Number of Jobs Ended","[549] Number of Jobs Ended","[41] Number of Jobs Ended","[58] Number of Jobs Ended","[77] Number of Jobs Ended","[93] Number of Jobs Ended","[97] Number of Jobs Ended","[110] Number of Jobs Ended","[131] Number of Jobs Ended","[141] Number of Jobs Ended","[218] Number of Jobs Ended","[244] Number of Jobs Ended","[61] Number of Jobs Ended","[71] Number of Jobs Ended","[74] Number of Jobs Ended","[78] Number of Jobs Ended","[95] Number of Jobs Ended","[101] Number of Jobs Ended","[123] Number of Jobs Ended","[153] Number of Jobs Ended","[162] Number of Jobs Ended","[238] Number of Jobs Ended","[249] Number of Jobs Ended","[579] Number of Jobs Ended","[87] Number of Jobs Ended","[92] Number of Jobs Ended","[106] Number of Jobs Ended","[178] Number of Jobs Ended","[208] Number of Jobs Ended","[213] Number of Jobs Ended","[226] Number of Jobs Ended","[236] Number of Jobs Ended","[640] Number of Jobs Ended","[950] Number of Jobs Ended","[1000] Number of Jobs Ended","[102] Number of Jobs Ended","[104] Number of Jobs Ended","[114] Number of Jobs Ended","[134] Number of Jobs Ended","[137] Number of Jobs Ended","[145] Number of Jobs Ended","[146] Number of Jobs Ended","[148] Number of Jobs Ended","[164] Number of Jobs Ended","[170] Number of Jobs Ended","[173] Number of Jobs Ended","[182] Number of Jobs Ended","[195] Number of Jobs Ended","[196] Number of Jobs Ended","[199] Number of Jobs Ended","[201] Number of Jobs Ended","[205] Number of Jobs Ended","[206] Number of Jobs Ended","[209] Number of Jobs Ended","[214] Number of Jobs Ended","[219] Number of Jobs Ended","[220] Number of Jobs Ended","[232] Number of Jobs Ended","[233] Number of Jobs Ended","[235] Number of Jobs Ended","[239] Number of Jobs Ended","[251] Number of Jobs Ended","[262] Number of Jobs Ended","[264] Number of Jobs Ended","[360] Number of Jobs Ended","[433] Number of Jobs Ended","[524] Number of Jobs Ended","[546] Number of Jobs Ended","[649] Number of Jobs Ended","[865] Number of Jobs Ended","[998] Number of Jobs Ended","[1020] Number of Jobs Ended","[4320] Number of Jobs Ended"
2015-09-02,1393,619,382,174,192,120,103,27,36,5,39,17,21,17,6,14,3,17,259,10,8,4,5,4,0,0,8,0,2,15,2,6,0,0,3,0,3,2,0,2,1,1,0,1,0,1,2,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-03,80,53,20,5,19,4,6,1,0,0,2,0,5,0,0,0,0,3,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-04,1198,382,296,170,210,57,88,49,34,51,17,31,18,18,5,13,2,4,263,6,9,4,3,11,4,0,4,0,7,12,6,4,0,9,0,0,3,0,0,2,2,2,1,0,0,0,3,2,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-05,1242,491,351,169,207,22,67,21,21,7,8,8,26,12,1,7,1,4,151,0,8,6,8,8,4,0,6,0,7,0,0,0,0,14,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-06,1162,852,820,221,159,33,33,11,29,15,22,3,22,14,0,4,5,14,64,2,1,1,8,4,7,0,11,0,0,0,1,2,0,25,2,0,4,0,0,2,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-07,1018,219,212,212,202,138,80,24,39,19,31,9,14,9,0,20,1,27,0,0,7,3,3,9,16,0,32,0,3,2,7,2,0,6,2,0,3,0,0,0,1,8,0,1,1,0,0,0,0,0,2,1,0,1,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-08,1767,253,145,222,320,261,158,32,40,13,20,57,14,15,0,20,36,14,5,1,1,1,0,5,7,0,19,0,2,0,1,0,0,0,1,0,3,0,0,0,1,2,0,4,1,0,6,0,0,0,3,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-09,1379,423,365,171,191,77,47,110,22,23,26,12,17,20,0,9,3,6,1,0,2,1,1,8,8,0,7,0,0,0,7,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-10,1527,882,506,283,231,87,56,18,42,5,20,17,19,9,0,2,11,7,4,6,9,10,4,10,12,3,8,0,6,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-11,2403,1090,769,212,190,158,92,7,35,37,29,17,6,16,0,19,8,13,1,5,6,8,4,9,9,3,10,0,0,2,2,2,4,0,3,0,2,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,1,3,5,0,1,0,0,0,0,7,2,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-12,880,549,460,186,96,34,50,1,17,13,21,14,8,5,1,9,5,13,1,4,2,9,9,11,5,0,9,0,1,1,9,6,5,0,0,0,2,0,0,1,0,1,1,0,0,0,4,0,0,0,0,1,0,1,0,11,1,0,1,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-13,1059,1141,1074,141,87,99,19,3,15,5,17,11,8,6,0,13,4,11,0,3,0,6,0,11,4,0,3,0,1,1,2,5,6,0,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,9,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-14,1399,957,756,198,145,76,45,20,26,18,2,12,11,4,0,14,4,11,1,5,4,6,2,6,1,2,3,0,2,2,6,4,6,2,2,0,1,0,0,7,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-15,1028,609,165,222,167,179,39,7,15,9,7,14,11,14,1,9,17,3,0,0,1,8,0,12,1,6,3,0,11,0,0,2,1,1,1,0,2,0,0,12,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,20,7,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-16,1975,886,487,240,223,36,69,40,15,22,4,3,1,18,0,8,11,4,11,2,8,9,1,2,3,0,5,0,6,0,3,0,2,1,1,0,2,1,0,2,1,1,0,4,0,0,1,1,1,4,1,6,0,3,0,21,1,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-17,2485,970,563,150,159,35,74,44,17,15,13,7,10,19,1,12,21,1,1,3,1,4,2,3,0,1,1,0,11,4,4,0,1,0,0,1,3,0,0,0,0,2,0,1,9,0,1,0,0,2,0,1,0,0,1,0,1,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-18,2236,462,131,205,113,46,47,62,62,32,7,25,10,16,0,28,18,2,4,0,1,6,5,2,3,1,1,0,4,2,2,0,3,0,1,0,2,0,0,1,0,1,0,2,1,0,2,3,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-19,603,184,101,245,85,70,65,25,17,32,10,27,1,27,0,8,25,6,5,1,0,5,1,2,0,1,0,0,6,3,1,0,1,0,0,0,1,1,0,1,0,2,2,6,0,0,3,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-20,724,190,101,193,105,45,41,13,10,39,6,8,5,29,0,5,14,1,4,16,1,7,2,3,0,0,0,0,7,6,5,0,5,0,0,0,1,0,0,1,0,2,0,8,0,2,1,0,0,1,0,2,0,0,13,0,0,0,1,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-21,2311,511,176,203,176,22,211,72,21,30,2,70,1,23,0,21,11,8,6,0,0,6,4,4,0,0,1,0,4,0,1,0,4,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,1,0,9,1,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-22,2285,557,156,273,332,32,26,86,35,37,9,38,16,21,2,18,31,11,1,3,2,5,4,5,2,0,1,0,2,2,6,0,3,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,1,2,0,2,2,3,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-23,1774,460,191,190,207,62,56,31,33,18,10,11,4,19,0,16,17,11,2,1,2,2,1,5,1,2,0,0,3,6,2,0,3,1,1,0,1,0,0,1,0,0,2,0,11,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
