Day,[1] XSEDE Utilization (%),[4] XSEDE Utilization (%),[32] XSEDE Utilization (%),[64] XSEDE Utilization (%),[8] XSEDE Utilization (%),[16] XSEDE Utilization (%),[2] XSEDE Utilization (%),[60] XSEDE Utilization (%),[20] XSEDE Utilization (%),[5] XSEDE Utilization (%),[38] XSEDE Utilization (%),[12] XSEDE Utilization (%),[128] XSEDE Utilization (%),[10] XSEDE Utilization (%),[18] XSEDE Utilization (%),[6] XSEDE Utilization (%),[24] XSEDE Utilization (%),[30] XSEDE Utilization (%),[3] XSEDE Utilization (%),[26] XSEDE Utilization (%),[63] XSEDE Utilization (%),[19] XSEDE Utilization (%),[50] XSEDE Utilization (%),[120] XSEDE Utilization (%),[14] XSEDE Utilization (%),[15] XSEDE Utilization (%),[75] XSEDE Utilization (%),[7] XSEDE Utilization (%),[48] XSEDE Utilization (%),[43] XSEDE Utilization (%),[40] XSEDE Utilization (%),[9] XSEDE Utilization (%),[73] XSEDE Utilization (%),[25] XSEDE Utilization (%),[23] XSEDE Utilization (%),[90] XSEDE Utilization (%),[37] XSEDE Utilization (%),[17] XSEDE Utilization (%),[22] XSEDE Utilization (%),[56] XSEDE Utilization (%),[28] XSEDE Utilization (%),[45] XSEDE Utilization (%),[33] XSEDE Utilization (%),[31] XSEDE Utilization (%),[96] XSEDE Utilization (%),[72] XSEDE Utilization (%),[102] XSEDE Utilization (%),[21] XSEDE Utilization (%),[11] XSEDE Utilization (%),[13] XSEDE Utilization (%),[27] XSEDE Utilization (%),[61] XSEDE Utilization (%),[78] XSEDE Utilization (%),[80] XSEDE Utilization (%),[81] XSEDE Utilization (%),[35] XSEDE Utilization (%),[74] XSEDE Utilization (%),[71] XSEDE Utilization (%),[58] XSEDE Utilization (%),[49] XSEDE Utilization (%),[84] XSEDE Utilization (%),[52] XSEDE Utilization (%),[44] XSEDE Utilization (%),[100] XSEDE Utilization (%),[36] XSEDE Utilization (%),[42] XSEDE Utilization (%)
2014-03-31,28.070053645,30.282537681,0.008110466,2.395314674,6.902715225,3.196338499,6.153834537,4.208646382,1.985643173,0.104298176,1.238946335,0.028274550,0,0.025580908,1.586743321,0.358215036,6.649381892,0,0.000079572,0,0,0.014894667,0,0,0.029933756,0.051898586,0,0.690436551,0,0,0,0.191622405,0,0,0,0,0,0.014178520,0,0,0,0,0,0,0,0,0,0.015688927,0.027085381,0.029098251,0,0,0,0,0,0.012635720,0,0,0,0,0,0,0,0,0,0
2014-04-01,29.902335104,19.935921045,0.541607651,0,2.206923817,5.785030602,5.919990451,7.017622955,2.609015364,0.404866253,4.515048307,1.489090891,0,0.015781761,0,0.225851585,8.878420763,0,0.089138203,0,0,0,0,0,0,0,0,0.611414291,0,0.004372045,0,0,0,0,0,0,0,0.006162413,0,0,0,0,0,0,0.061394133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-02,32.696550193,14.831377555,0.004290981,0,5.506540744,13.586920169,6.656219141,5.460223995,2.621570053,0.528291127,2.351959757,2.721429808,0.071296425,1.273150451,0,0.115007924,6.130537707,0,0.004668218,0,0,0,0.017903678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099653498,0,0,0
2014-04-03,22.259458977,7.595969186,1.091891557,0,5.000050860,20.978265797,6.295466623,7.638902703,7.449609998,1.152230633,4.527311199,2.330590324,0,1.021894806,0,1.046962906,4.120233146,0,0.093916960,0,0,0,0,0,0.000701426,0,0,0.860301942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.540772842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-04,14.764389783,13.913701287,0,0.734749282,1.256257667,8.457279105,3.961207238,1.706198419,7.305643770,0.760007460,4.490354493,1.490682362,0,0.373192226,0,2.268948623,3.790310364,0,0.231549795,0,0,0,0,0,0.556962077,0,0,0.076278488,0,0,0,0.084094240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-05,9.389964126,5.150665685,0,0.383076813,0.047955334,9.167814922,1.661980014,0,6.208170410,0.752241839,0,1.359353346,0,1.273150451,0,1.100488273,1.369980604,0,0,0,0,0,0,0,1.782410631,0,0,0.013440291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013677515
2014-04-06,14.635796316,7.425762034,0.899362894,0.386283263,1.663807184,40.965737665,4.503419039,6.475561479,6.941528643,1.408901576,4.038082516,1.388140670,0,0.653020085,0,1.395974093,5.716339427,0,0,0,0,0,0,0,0.863396394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-07,18.954847288,17.791222457,0,2.264321650,2.491979848,25.828568303,10.008668895,6.171419994,6.764201198,0.633009210,0.683699464,0.114778061,0,0.712448494,0,0.663709277,4.542919095,0,0.628662264,0,0,0.000559954,0,0,1.782410631,0,0,0,0,0,2.159817217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-08,22.875086733,14.176612690,0,0,11.950544603,7.318563893,8.809101865,7.638902703,7.290377768,0.424685558,0,2.658408860,0,1.507460231,0,1.709186808,3.607825433,0,0.966418435,0,0.302824139,2.033320005,0,0,1.131129324,0,0,0.160551035,0,0,3.780019064,0,0,0,0,0,0,0,0,0,0,0.167963026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002320847,0,0,0,0,0,0,0,0,0,0
2014-04-09,23.059281200,18.539162937,0,0,13.452532044,5.579015994,7.453108112,5.030977773,7.696223948,0.830428594,0,2.998233935,0,1.719239392,0,0.697907491,5.176700452,0,0.587841844,0,2.058405777,0.588339931,0,0,0,0.016400664,0,0.581573369,2.393310655,0,0,0.287612644,0,0.005267958,0,0,0,0,0,0,0,0.133481868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-10,20.706578640,12.171064871,0,9.742901689,9.548156883,6.353704503,8.067105671,7.638902703,5.158027578,0.139103424,0,0.645151286,0,1.040314210,0,0,2.634678762,0,0.270588666,0,6.164541434,0.835334069,0,0,1.159185814,0.068144483,0,1.520680970,6.111122163,0,0,0.353339036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340922868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-11,26.508354519,25.041348644,0.388876710,1.511371057,4.038704304,9.167296246,11.812042379,5.252894992,6.587551672,0.108902969,0,4.073321066,0,0.977953411,0,0.236337405,1.219678132,0,0.044405532,0,0,0.199706313,0,0,1.782410631,0.021174979,0,0.196797529,3.425057623,0,0,0.222297373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-12,24.927697885,35.060129072,0.024802861,0.018201343,0.214773419,6.105723077,10.824148315,0,11.982556082,0,0,4.512027525,0,2.438760933,0.562016352,0.763890270,2.317805772,0,0.035272467,0,0,0,0,0,0.016070574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-13,33.278386812,24.426711625,0.113593301,0.312534862,2.906991453,7.641849815,10.283784373,0,6.208023069,0,0,3.687026033,0,2.154085089,1.904102595,0.547171782,0.840951249,0,0.019282925,0,0,0,0,0,0.226494062,0,0,0,0.697049872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-14,34.886396387,17.123119119,1.337986798,0.551698529,8.009047624,10.382942768,11.402185078,0,0.826251069,0.019296187,0,2.790303733,0,0.872697488,0.053445795,0.329020967,2.185362748,0,0.119707076,0,0,0,0,0,1.782410631,0,0,0,6.111122163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-15,32.146676016,18.750682860,1.148900416,1.249007772,7.929770435,8.877159383,12.722539438,3.919181470,5.464497338,0.020298196,1.483196702,1.163093656,0,1.543459156,0.487086143,0.763890270,0,0,0.205485588,0,0,1.129056045,0,0,0.931763413,0,0,0,3.811317346,0,0.029824743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-16,21.154242144,8.691432659,1.651040369,8.249449064,6.188690048,14.537468420,8.157428568,7.611317777,15.091695578,0,4.837971712,1.527214718,0.720508862,1.244077264,0.684610131,0.480198764,0,0,0.260814617,0,0,1.333437937,0,0,0,0.161486768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-17,16.581167486,8.461151604,1.239435537,8.118267421,8.387255830,27.818337378,2.320284337,4.633029866,15.623766337,0.018529942,4.689976825,0.952122017,0,0.326038513,2.144462790,0,0.110976281,0,0,0,0,1.057830373,0,0,0,0.426262276,0,0,0,0,0,0,0,0,0,0,0,0,0.162901357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-18,13.997199633,9.334833363,1.912602034,7.176984855,4.476432361,25.341776807,3.004950433,7.638902703,17.403642437,0.012385234,4.837971712,2.588580139,0,0,0.729541732,0.736128529,0.074939061,0,0,0,0.001671010,2.761171564,0,0,0,0.674725543,0,0,0,0,0,0,0,0,0,0,0,0,0.197653657,0,0.237819796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-19,17.747392992,9.472616523,0.041966819,7.693129497,4.745880496,29.683125518,4.585416327,4.254709662,14.641937443,0.509856970,3.575899461,2.542163162,0,0,1.657854078,0.558524041,0,0,0,0,0,1.465222304,0,0,0,0,0,0,0,0.014700180,0.289877492,0,0,0,0.065987222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063952237,0,0,0,0,0,0,0,0,0,0
2014-04-20,19.685702620,8.316896596,0.004290981,7.141996791,5.094051768,24.820445271,5.440717042,7.638902703,14.806032479,0.669383915,4.138873593,0.909648325,0,0,0,0.037522595,0.137429529,0,0,0,0,3.311490846,0,0,0,0,0,0,0,0.013369539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-21,27.594206867,8.303705365,0.541324706,7.228099491,9.671452055,17.855817170,8.239219632,4.681303487,7.926216190,0.335373457,4.837971712,1.937381355,0,0,0,0.992084784,0.095733852,0,0,0,0,1.313643730,0,0,0,0,0,0,0,0.081674657,0,0,0,0,0,0,0,0,0,0.152660155,0,0,0,0,0,0,0,0,0,0.586467041,0,0,0,0,0,0,0,0,0.246740669,0.152567321,0,0,0,0,0,0
2014-04-22,30.965330389,15.458616311,0.044418794,0.887998866,11.968144748,6.779078193,11.499828721,7.578870112,5.369836181,0.204580822,6.425767139,0.444577042,0,0,0,1.006460808,0.080491423,0,0.004685890,0,0,2.005686473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.655095586,0,0,0,0,0,0,0.184718813,0.383126911,0,0,0,0,0,0,0,0
2014-04-23,24.844175270,9.511818947,0.220160702,11.218530207,9.889526182,3.078006227,7.071944041,6.716310682,3.755057060,0.376787682,16.701137547,2.637561022,0,0,0,0.545102913,0.034127494,0,0.042416267,0,0,4.275109544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069624686,0,0,0.001494195,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-24,24.213790474,10.762654021,0.391564483,8.137977680,12.882832528,4.444332491,8.366746869,6.002639135,2.688174654,0.702391500,10.112312791,2.299274371,1.111696108,0,0.470508663,0.752299296,2.255633558,0,0.020167035,0,0,3.272658298,0,0,0,0,0,2.975315768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-25,18.943464959,8.950259404,3.138174422,10.978234896,4.484566366,13.987797483,5.128338340,7.638902703,2.205733156,0.659916317,9.717603725,0.231200607,0,0.521475926,1.917417627,0.864495680,3.123780726,0,0,0,0,4.132378172,0,0,0,0,0,4.456026577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-26,18.479851864,6.059712812,4.998105758,16.039055084,3.566672071,17.286459548,2.979566864,3.008878898,0,0.055891902,9.255924626,2.004080281,6.050576797,2.413253728,0,0.693946534,3.024581087,0,0.159311803,0,0,3.792488247,0,0,0,0,0,1.536173918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-27,16.737386295,7.573724462,7.733728839,6.209390512,6.634728826,14.691236680,3.338389034,7.638902703,0,0,10.333717201,1.527780541,4.004482551,0.767588905,0,1.058872168,3.055561081,0,0.027306425,0,0,3.840783982,0,0,0,0,0,3.239118741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-28,14.210105068,4.523273654,15.466514585,2.327413316,4.165889746,5.894875205,1.864726273,3.255374949,1.854585298,0,6.040633260,0.676785560,4.312302015,0.572608268,0,0.514556121,3.125902644,0,0.065487676,21.015844391,0,4.065520102,0,0,0,0,0,3.135577990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,15.298072669,3.554341344,7.746460343,31.767555750,3.273493770,5.182689000,2.696332233,3.851368537,2.546300901,0,4.423664386,3.301438262,14.269470250,0.775811335,0,0.134423468,3.055561081,0,0.002082131,3.593089910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001839006,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,16.098760634,2.900336854,4.008962150,41.247811209,2.492062338,4.148985127,1.154175701,1.992745695,0.429010457,0.210917132,9.834801369,2.793345136,0,1.273150451,0,0,1.756063478,0,0,9.132641190,0,1.465502264,0,0,0,0,0,0,0,0,1.239730251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.252010848,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,15.010480614,2.597946017,12.222244326,14.886712454,1.216082675,8.745576963,1.363417447,3.766580232,0,0.655687203,1.868218617,1.140247701,0,0.486125379,0,0.018213113,0,0,0.063710537,25.631415584,5.809823151,2.571012387,0,5.384719111,0,0,0,0,0,0,2.404132434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498827409,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,15.863693363,4.146002672,7.400682097,21.165796150,1.114100970,6.002126327,1.988825950,0,0,0.500846214,1.880425544,1.391111387,0,0,1.122892173,0.000592380,0,0,0.188346695,17.354673324,4.164435338,0,0,15.277805407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,13.755687833,3.617987063,0.825473055,8.888193386,1.668275047,6.675174992,1.271797695,0.920912126,3.145418382,0.106714775,7.852016883,1.372774473,0,0,1.265325880,0.000415531,0,0,0.635240175,1.881406931,2.795042670,4.360334003,0,9.930043035,0,0.003978595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.187295318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,11.026127501,3.360439336,0,4.813263177,1.643047803,2.301007248,0.647877386,0,0,0.274545180,0.298117594,0.893079665,0,0,0,0,0,0,0.041921131,9.923447420,0.929917046,1.041423807,0,0,0,0,0,0,0,0,0,0,0,0,2.705136731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,16.667770395,4.247459800,3.742920852,22.572297307,2.855617544,3.497179242,1.366615011,7.018153435,1.559638777,0.723566479,0,1.527780541,0,0,0,0.202298302,0,0,0,17.284025277,0,1.320279098,0,0,0,0,0,0,0,0,0,0.046761755,0,0,4.844383152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,16.424266281,6.145220215,2.757643876,7.870238848,3.289325628,6.516809200,1.670939280,10.793044520,1.051380606,0.362413184,0,0.296555631,6.943668265,0,0,0,0,0,0,8.620557700,0.356203625,1.526732844,0,2.003443706,0,0,0,0,0,0,0,0,0,2.176807310,2.763667767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024166285,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-07,17.110066376,7.177356224,15.910796979,10.099666760,3.635009582,6.706485044,1.657883520,6.841769049,0.427654784,0.450303302,0,0,12.796576651,0,0,0.328941395,0.073241527,0,0,0,1.708236355,1.593310954,0,15.251988734,0,0,0,0,0,0,0,0.712287891,0,3.182876126,0,0,0,0.168363836,0,0,0,0,0,0,0,0,0,0,0.745634420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-08,18.679829882,5.930983144,20.058768293,13.428813716,4.986942085,2.855817933,2.241068949,8.166199182,1.418383895,1.207547826,0,1.029129948,8.474278018,0,0,0.763890270,3.217569476,2.185044461,0,0,1.683449707,1.274643153,0,7.834472770,0,0,0,0,0,0,0,0.321802038,0,1.006731916,0,0,0,0.388632126,0,0,0,0.508000292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008561340,0,0,0,0,0,0,0,0,0,0
2014-05-09,18.647402972,4.692555518,25.484746829,14.402915282,5.415993787,7.503123562,2.641955148,7.230787265,3.422181298,1.275287122,0,1.527780541,11.348768824,0.056702341,0,0.143273621,0.188567739,1.293618101,0,0,0,0.942536553,0,0,0,0.000265240,0,0,0,0,0.223213909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,16.988044388,5.354994596,26.689430099,10.024975266,5.062706406,8.273214506,2.767778916,7.638902703,2.078506535,1.842841082,0,0.186092158,11.413086495,0,0,0,0,0,0,3.515698873,3.648278926,0.915462943,0,0,0,0.028911125,0,0,0,0,0,0.116466742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-11,12.321534511,8.643565750,24.465236295,7.965583693,4.329984716,5.042335933,2.002220587,6.437809021,3.526744647,0.795579018,0,0,15.626931542,0.042600443,0,0,0,0,0,0.211752637,8.020847839,0.965438541,0,0,0,0.320851585,0,0,1.932430192,0,0,0.148441385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-12,15.646110625,9.403601225,50.041319932,5.254339056,1.531670745,3.556710829,2.861865431,0.741256474,2.105030503,0.522706373,0,1.374189096,1.653020815,0,0,0.181459316,0,0,0,0,0.797350256,1.066509578,0,0,0,0.339705717,0,0,6.111122163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-13,22.031914135,7.245499247,45.774992739,7.293171637,2.210861101,4.973019919,3.809363392,0,0.521284390,0.122135478,0,1.502211436,0,0.006085792,0,0.278563561,0,1.145128111,0.011078166,0,0,0.609842017,0,0,0,0.964720935,1.451745178,0.011593925,2.565468877,0,0,0.098311086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.620555478,0,0.380515792,0,0,0,0,0,0,0,0,0,0
2014-05-14,62.644176530,5.995312552,8.294245095,0,3.678933239,0.786783405,4.769666660,0,0,0.076116427,0,1.527780541,0,0,0,0.143317850,0,0.002210342,0,0,2.162101229,0,0,0,0,0.010963251,9.548628379,0.000670460,0,0,0.007721425,0.076601219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-15,31.092630614,18.609634168,16.762393125,4.659730649,8.748382535,2.091573965,11.204799611,2.353560080,0,0.576351098,0.177112302,1.032277447,0.477572891,0,0,0.594198777,0,0,0.001922988,0,0.540200389,0,0,0,0,0,6.730346304,0.156610767,0,0,0.657971215,0.894202524,0,0,0,0,0,0,0,0,0.006601517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-16,25.465708521,18.401155782,11.160719794,8.148162884,11.360981652,3.032007798,7.466653106,12.946437069,3.119277553,0.637982454,2.828253629,0.146783637,0.732014363,0,0.207258284,0.586957734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091129722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17,29.843394438,15.091760396,2.260455019,3.443447585,13.694713574,2.474815824,9.278181152,14.375902080,4.858218319,0.432664863,0.986632650,0.315228504,9.060870318,0.328322525,0.401148488,1.019669710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978124358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-18,20.940283541,6.290883911,22.762185376,11.687521169,5.382880072,3.044102727,5.612654287,10.884110154,0.374636323,0.880050528,0.198950380,0,11.478158607,0,0,0,0,0,0.073369704,0,0,1.495123635,0,0,0,0,0,0,0,0,0,1.271200939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-19,20.841042657,4.098677979,28.979639175,12.286090467,1.529749216,6.970923134,1.537423528,10.379712712,0.708661468,0.800773306,0,0.813879130,16.296325767,0.006925706,0,0.032394617,0,0,0.001971626,0,0,1.110241700,0,0,0,0,0,0.038082516,0,0,0,0.308022837,0,0.208544696,0,0,0,0,0,0,0,0,0.139997911,0,0,0,0,0,0.008088351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-20,22.417647026,10.673692600,29.507855139,0.518973854,4.480463971,5.860240804,2.657339116,12.951034534,2.107859715,1.067155006,0,0.509666892,4.986977461,0.155283110,0,0.351159661,0,0,0.001167055,0,0,1.337553595,0,0,0,0,0,0.004146591,0,0,0,1.187968728,0,3.182876126,0,0,0,0,0,0,0,0,4.201396487,0,0,0,0,0.511298083,0.537104445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-21,21.401110128,14.886111321,21.242986798,4.784216449,5.612294721,0.648127905,3.627447234,7.979647264,2.723657821,0.680472392,0,1.453690246,16.296325767,0,0,0.682337922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165257581,0,2.729868872,0,0,0,0,0,0,0,0,2.772338154,0,0,0,0,0,1.400465496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-22,20.561672402,9.754631251,39.749360308,8.148162884,2.995027485,0.352544776,2.741735397,2.050037465,2.217403701,0.546717924,0,1.261745144,16.264072623,0,0,0.032040953,0,0,0.047018142,0,0,0,0,0,0,0,0,0,0,0,0,0.086560969,0,0,0,0,0,0,0,0,2.015485588,0,0,0,0,0,0,0,1.047204573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-23,21.080982249,9.893693429,38.382892638,6.570870948,4.279648093,3.882024342,2.494735357,0,2.515975187,0.568401268,0,0,16.021136651,0,0.146863209,0.009548628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525148037,0,0,0,0,0,0,0,0,3.332323964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-24,23.262767875,10.099277752,51.481913240,8.148162884,3.442492689,2.724754156,3.069736750,0,3.185469574,1.137008793,0,0,0,0,2.262494447,0.043844119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531580099,0,0,0,0,0,0,0,0.752243298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-25,31.765268224,25.110181291,7.549263463,5.592619839,7.574207795,0.289075872,3.942884979,0,5.087798013,2.558745052,0,0,0,0,2.291034236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073312247,0,0,0,0.308208505,0,0,0.134827230,7.129642523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-26,29.067919095,10.625271605,0,4.714428972,7.501732546,0.007827521,5.683493903,0,4.070544902,2.396307864,0,0,0,0,2.290901616,0.704052166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009631151,0,0,0,0,0,11.458354055,0,0,0,6.385403562,0,0,0,0,0,0,0,0.620408867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-27,27.229050011,21.169556718,0.518690910,16.296325767,8.444146790,0.007733195,9.175067769,0,2.132350189,0.290894222,0,0,0,0,2.288938842,1.234248609,0,0,0.045515129,0,0,0,0,0,0,0,0,0,0,0.823399743,0,0,0,0,0,5.144854019,0,0,0,0,0,0,0,0,0,0,0,2.673615946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28,22.277696294,18.478370102,28.190710246,15.265828377,2.359878653,0.090487975,4.772728653,0,1.379157897,0.434668881,0,0,0,0,2.247720597,0.407098709,0,0,0.224485601,0,0,0,0,0,0,0,0,0,0,4.809807668,0,0.070540492,0,0,0,0,0,0,0,0,0.022651468,0,0,0,0,0,0,0.577241109,0,0,0,0,0,0,0,0,0.015811236,0,0,0.028231813,0,0,0,0,0,0
2014-05-29,20.540907584,9.404143475,56.533727048,11.719114133,1.278172333,0.147520440,2.594212006,0,0,1.137856101,0,0.001962774,0,0,2.233556798,0.002095427,0,0,0.276114504,0,0,0,0,0,0,0,0,0,0,0,0,0.665061967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071641237,0,0,0,0,0,0,0,0,0
2014-05-30,23.272509499,9.088632060,55.253503551,13.921853031,0.868984099,0.580933843,3.089517628,0,0,0.408329089,0,0,0,0,0,0.002015822,0,0,0,0,0,0,0,0,0,0,0,0,0,1.183173792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
