title
"XSEDE Utilization (%): by Node Count"
parameters
"Resource =  PSC-BLACKLIGHT"
start,end
2013-02-01,2013-07-31
---------
Day,"[256] XSEDE Utilization (%)","[32] XSEDE Utilization (%)","[128] XSEDE Utilization (%)","[16] XSEDE Utilization (%)","[64] XSEDE Utilization (%)","[512] XSEDE Utilization (%)","[48] XSEDE Utilization (%)","[1024] XSEDE Utilization (%)","[96] XSEDE Utilization (%)","[192] XSEDE Utilization (%)","[160] XSEDE Utilization (%)","[384] XSEDE Utilization (%)","[208] XSEDE Utilization (%)","[144] XSEDE Utilization (%)","[112] XSEDE Utilization (%)","[272] XSEDE Utilization (%)","[80] XSEDE Utilization (%)","[576] XSEDE Utilization (%)","[416] XSEDE Utilization (%)","[320] XSEDE Utilization (%)","[640] XSEDE Utilization (%)","[480] XSEDE Utilization (%)","[288] XSEDE Utilization (%)","[240] XSEDE Utilization (%)","[800] XSEDE Utilization (%)","[704] XSEDE Utilization (%)","[368] XSEDE Utilization (%)","[224] XSEDE Utilization (%)","[768] XSEDE Utilization (%)","[544] XSEDE Utilization (%)","[8] XSEDE Utilization (%)","[1968] XSEDE Utilization (%)","[432] XSEDE Utilization (%)","[176] XSEDE Utilization (%)","[304] XSEDE Utilization (%)","[1440] XSEDE Utilization (%)","[528] XSEDE Utilization (%)","[1008] XSEDE Utilization (%)","[896] XSEDE Utilization (%)","[464] XSEDE Utilization (%)"
2013-05-09,0.025607605,8.965847473,4.196072184,8.773677063,12.096191406,21.752893473,6.867974345,0,1.705566406,0,3.908962708,0,5.078125000,0,0.378919779,0,2.069611816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-10,3.926215312,7.001446737,2.245153300,7.245655416,7.183647970,35.930989583,5.667236328,0,0.056423645,2.235839844,7.133653463,0,2.056111654,0,0,0,0.775056051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-11,0.015118612,6.804135844,3.777994690,6.030038249,4.534161580,31.966290588,5.470052083,0,0,2.279947917,3.800003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-12,4.296440938,4.530291341,1.539966838,3.982277323,0.479148560,23.786024272,3.931640523,0,0.001410624,0,1.419858602,0,0.919998779,0,0,0,0,0,0,0.518753662,0,0,0,0,3.122287292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-13,1.307580973,7.585847168,0.983217672,6.772957967,0.526041667,23.692708333,5.178751628,0,1.697998047,0,0.439679159,0,5.078125000,0.385050456,0,0,0,0,0,7.470793559,0,0,0,0,14.942762553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14,12.009620972,9.344039307,0.582067362,3.384991557,0.542444255,22.888599650,3.671766459,0,0.184217631,0,1.180058187,0,6.763368937,0,0,0,0.320864054,0,0,5.611707967,0,0.060356954,0,0,0,0,0,0.401611328,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15,3.200086772,5.385733439,2.506618958,3.109673462,1.395272725,9.121672465,1.391493022,10.690682882,0,0,0,0,0.996288147,0,0,0,0,0,0,0,0,1.668022970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-16,0.282913818,3.732304382,4.013599548,8.451045431,1.467484233,0,12.526028035,49.973669027,0,0,0,0,2.300320129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-17,0,2.813973897,0.526077881,6.909609172,2.071885885,0,12.231404622,50.000000000,0,0,0,0,5.078125000,0,0,0,0.729257100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-18,10.049479167,3.122603861,0,2.024929504,0.021195068,12.319010417,0.200005391,0.859375000,0,0,3.824779358,0,5.077537231,0,0,0,0.040238037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-19,6.229166667,3.125000000,0,1.587330119,0,12.500000000,0,21.572916667,0,0,3.906250000,0,5.078125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-20,4.224681702,3.603144735,9.515516459,6.039980265,0.960340678,0.184461772,2.569200236,50.000000000,0,0,5.687120260,0,0.108380330,0.976359049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-21,6.826678365,5.675301921,7.688765971,3.813422546,2.416232605,0,2.292195638,50.000000000,0,0,3.932834167,0,0,1.399536133,0,0,0,0,0,0,0,0,1.132731120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-22,1.889612223,4.615098775,0.917679443,1.591087036,1.313910624,0,0.584391276,19.897569478,0,1.361653646,0.084002482,0,0,0,0,0,0,0,0,0.264395243,0,1.360541484,1.803873698,0,0,0,0,0,9.024305623,0,0,0,0,0,0,0,0,0,0,0
2013-05-23,6.250000000,13.637424011,0,6.092886454,1.969382935,12.777777812,0.148763021,23.142650452,0,4.687500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649305522,0,0,0,0,0,0,0,0.116672058,0,0,0
2013-05-24,6.250000000,13.188241475,0.217737223,7.544121704,0.650372518,12.491608785,0.694186808,25.000000000,0,4.687500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-25,8.535228577,6.557797953,1.433702291,8.145530090,0.909288127,12.500000000,0.854953308,25.000000000,0,4.687500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-26,10.781394653,7.604862874,1.146556702,8.847683309,0.642017619,12.500000000,2.597846171,25.000000000,0,2.022081197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-27,6.250000000,8.867106323,1.055374756,10.207899373,0.207157796,12.500000000,6.137274780,25.000000000,0.001980286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-28,11.323784688,11.584191996,0.020326945,9.628056437,0.126302083,12.500000000,0.573228658,25.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-29,6.249710693,12.253915405,0,10.481969706,0,12.500000000,4.127549845,25.000000000,0.002956848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-30,9.031467082,10.279450480,6.092483927,8.562766825,0.604166667,11.163773193,2.907172241,14.289351807,0.258924662,0,0,0,4.334156189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020761007,0
2013-05-31,8.274450277,10.492440796,19.687210693,6.595775452,1.841760763,1.373119202,3.873819987,0,0.764485677,0,0,0,10.156250000,0,2.192816874,0,1.139797668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,7.275824687,12.268925578,21.484989827,6.958794454,1.793854980,12.500000000,2.448337199,0,0.061848958,0,0,0.007161458,5.832673238,0,0.777746175,0,0.099622904,0,0,0,0,2.917344869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-02,0.243923645,6.839265238,0.842520243,4.985830994,1.255208333,12.500000000,1.007609049,0,0.392605286,0,0,0,0,0,0,0,0,0,0,0,0,11.718750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-03,1.271773682,3.227584229,3.096896667,4.430198364,0.769151510,12.500000000,0.143012187,0,0.295193176,0,0,0,1.248313599,0,0,0,0,0,0,0,0.040509237,8.809271952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-04,6.250000000,9.082139791,23.220449829,8.175984701,2.322754008,12.500000000,2.353230794,0,0.421142578,0,0,0,10.156250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05,9.012876078,8.707004191,12.866138611,6.990279541,2.658980815,12.500000000,1.171875000,0,0,0,0,0,8.920455322,0,0,0,0,0,10.132975260,0,5.799696147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-06,10.424117432,8.798005269,15.015190938,6.038501994,3.737919617,10.095486043,0.249647319,0,0,0,0,3.994574687,0,0,0,0,0,0,5.954571737,0,15.625000000,0,0,0,0,0,0,0,0,0,0,0,0.240600586,0,0,0,0,0,0,0
2013-06-07,7.025607605,5.823486430,31.551106669,4.843022359,1.507541199,12.500000000,4.697469076,0,0,0,0,9.375000000,0,0,0,0,0,0,0,0,9.848451945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-08,12.500000000,4.455982463,40.063693441,5.069756368,0.008318888,12.500000000,7.168958944,0,0,0,0,9.375000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-09,13.316840312,3.653636780,34.733289795,4.715829366,2.939001058,12.500000000,7.423611043,0,1.274061381,0,0,9.375000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-10,21.690248922,4.076063334,14.188874512,7.711466878,1.212529093,12.500000000,13.222696940,0,0,0,2.411250407,9.375000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-11,22.378038228,5.026864522,10.571216736,6.613457540,2.036150920,12.500000000,4.413994649,0,0,0,12.514874471,9.375000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-12,14.463107605,7.109121806,8.390841980,6.225694377,6.103587952,12.500000000,2.759820048,0,0.472466431,0,8.139919840,9.375000000,0,1.132486979,0,0,0.249204305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-13,4.078703715,5.482241007,5.171187846,2.782502340,1.764286702,6.134837952,0.611287435,0,0.661621094,0,0.008499756,4.992078959,0.858638102,1.852620443,0,0,0.390692851,0,2.888418681,0,0,0,0,3.334621887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-14,0.002531840,9.071705119,9.996636353,3.026394552,6.509837952,1.731336873,2.343750000,0,0.966444194,0,7.499412333,5.003363749,0,0,0,0,1.953125000,0,10.156250000,0,0,0,0,5.466512044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-15,4.204716390,14.493073730,11.848017883,3.630773621,10.937500000,0,2.299574178,0,0,0,8.289794922,9.375000000,0,1.684285482,0,0,1.953125000,0,1.993751831,0,0,0,0,0,0,0,0,0,0,1.940845642,0,0,0,0,0,0,0,0,0,0
2013-06-16,7.373119202,9.830059814,6.236653646,3.170034892,8.064688212,0,2.823771159,0,0,0,4.458007813,9.375000000,0,2.117553711,0,0,1.953125000,0,0,0,0,0,0,2.291463216,0,0,2.570113525,0,0,1.775752360,0,0,0,0,0,0,0,0,0,0
2013-06-17,20.225839132,5.788266805,0.861689860,5.091837463,5.035644531,0,0.518703918,0,0,0,4.389422404,9.375000000,0,0,0.000126546,0,0.669284363,0,0,0,0,0,0,5.858764648,0,0,2.674619344,0,0,2.160662638,0,0,0,0,0,0,0,0,0,0
2013-06-18,13.796658020,5.888843689,8.350549825,6.123792928,2.793800557,0,2.893039246,0,0.869737345,0,1.770833333,9.375000000,0,0,0,0,0.780051982,0,5.572301839,0,0,0,0,0.775078634,0,0,0,0,0,2.455647786,0,0,0,0,0,0,0,0,0,0
2013-06-19,13.989872640,9.468053894,14.394893087,6.436961873,4.216127828,0,4.551323751,0,4.186876119,0,1.656403707,9.375000000,0,0,0,0,0.327736206,0,10.156250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-20,7.534866842,10.617404175,7.958839620,9.471571045,4.740397237,0,5.885687968,0,4.120686849,0,6.011013489,9.375000000,0,0,0,0,0.418769023,0,2.484637248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-21,11.495587362,10.911367900,1.082609965,9.163990173,4.299225972,0,6.486097514,0,0,0,2.575457458,5.044162292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-22,14.744791667,7.419035746,0,6.279427999,3.343207499,0,6.410305481,0,0,0,0,0,0,0,0,0,0.232905680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-23,14.393735555,8.089581299,0,5.915671895,4.756239115,0,1.302978516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-24,15.720847778,10.461471049,4.089518229,7.789256999,3.722746582,0,1.160129089,0,0,0,0,0,0,1.377482096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-25,10.687933960,17.403908081,3.522316284,9.997368571,3.114167480,0,2.439344482,0,0.545328776,0,0,0,0,3.472330729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-26,7.590711772,20.714174601,1.460648092,4.460191447,1.539080607,1.328848368,1.508476969,0,0.339301249,0,0.218279826,0,0,3.263875326,0,0,0,0,0,3.496907552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015864665
2013-06-27,5.839120280,13.578721619,3.062789307,2.763820801,0.458839722,0,1.528252563,0,0.027343750,0.982747396,0.248887736,0,0,4.288452148,0,0,0,0,0.359347839,6.126844686,0,0,0,0,0,0,0,1.367630514,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-28,17.589626668,13.971001485,0.714156494,8.521701457,0.002206319,0,0,0,0.103786926,0,0,0,0,5.648518880,0,0,0.098221436,0,0,2.131076355,0,0,0,0,0,0,0,0.122160746,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-29,22.671947327,3.731309713,0.027813924,12.924949341,0,0,0,0,0,0,0,0,0,1.599283854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-30,13.650318298,1.562500000,0,12.109375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,8.177011007,2.659297282,1.568106181,11.223827209,0,1.252314860,3.264024556,0,0.001763204,0,0.379141337,0,0,3.372273763,0,0,0.408709513,0,2.974229635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-02,13.050853475,4.652597046,5.868344930,12.142741089,0.000795695,0,12.940307515,0,0,0,0.066596171,0,0,6.232137044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-03,9.273582255,8.773753967,6.866066284,12.188350016,0,0,2.138780314,0,0,0,4.625063273,0,0,4.334350586,0,6.538786723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-04,18.750000000,6.863118388,6.150571594,11.958875834,0,0,13.540405273,0,0,0,3.897614746,0,0,0.088704427,0,6.640625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-05,22.135923055,4.195583903,1.590277812,10.334694316,0,0,22.070312398,0,0,0,1.154468689,0,0,0,0,6.640625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-06,30.937789307,4.033076375,9.140154826,7.500867818,0.013509115,0,6.257432658,0,0,0,0,0,0,0.176961263,0,6.562689921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-07,34.392144165,4.031376546,7.770761007,9.624326579,0.005479635,0,2.400051575,0,0.120985209,0,0,0,0,0,0,0.088925985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-08,14.367549133,3.974989217,8.420970866,5.800048930,0.049008993,0,0.902587891,0,2.254964193,0,0,0,0,0,0,6.640625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-09,2.866681112,1.928864644,4.663266805,4.139485779,0.000542501,0,0.179728190,0,0,0,0,0,0,0,0,6.640625000,0.164727071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-10,4.280454305,1.786205139,3.580114339,4.613611247,0.436885173,0,2.905286967,0,0,0,0,0,0,0,0,6.640625000,0.556414591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-11,3.096860555,3.405128784,8.944589030,6.409093730,5.039749756,0,4.668565470,0,2.051160990,0,3.524486389,0,0,0.870320638,0,4.697550456,0.333613688,0,0,1.562500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-12,13.799551493,6.003246257,10.929542847,7.985455831,6.133119914,0,8.964992879,0,2.779052734,0,3.094211121,0,0,0,0,6.640625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-13,29.040870972,5.978723755,7.687970174,7.549090169,5.067364807,0,4.596991679,0,0,0,0,0,0,0,0,6.640625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-14,25.067997742,3.979510193,7.558195801,7.804832255,8.824399516,0,2.668321431,0,0,0,0,0,0,0.512573242,0,6.640625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-15,33.084852397,3.515787862,7.460503337,9.943427022,8.410572103,0,3.582600911,0,0.640462240,0,0,0,0,0,0,6.565917969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-16,29.991825867,2.877848104,6.245334269,8.038221436,4.619140625,0,3.925821838,0,2.108262838,0,0,0,0,0,0,5.584427490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-17,15.627531840,7.714464010,3.722547709,2.848312073,3.520544027,0,6.719021301,0,2.824272970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233561198,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-18,50.426794027,1.733081970,0.853262329,7.216154785,3.455204671,0,0.680555522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.373589376,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-19,55.436776530,5.663429565,0.000397847,4.686528015,0.683901164,0,0.115139465,0,2.216824036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-20,56.250000000,6.841362813,0,3.840065206,0,0,0.488593241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-21,46.012008158,5.764196269,0,3.104397074,0.018970642,0,0.025214233,0,0,0,0,0,0,1.492919922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-22,36.394892883,8.315483907,0.896267395,6.020516459,6.268916524,0,0.024075012,0,0,0,0,0,0,1.118001302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,26.768663228,4.520299886,0.409830729,10.290242513,3.881854146,0,2.439439494,8.815682882,0,0,0,0,0,1.979858398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-24,38.972077535,5.697292887,0.221137187,10.724433085,3.582230123,0,0.928819377,1.760995382,0,0,0,0,0,0.126057943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-25,37.075810140,9.360785624,0,9.243448893,2.764250590,0,0,0,2.391167603,0,3.419641520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-26,31.857783508,8.830078125,0.503653056,7.837461344,2.278754272,0,0.870361328,0,4.575927734,0,3.906250000,0,0,1.297119141,0,0,0.102855530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-27,26.160517985,7.218939819,1.113064270,10.097805583,1.684660746,0,2.586954753,0,3.478976746,0,3.906250000,0,0,2.076660156,0,0,0.235053101,0,0,0,0,0,0,0.832383931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-28,22.673755798,4.912100220,0.054000244,9.294338481,2.091869202,0,1.219089050,0,2.601698201,0,3.842140503,0,0,0.463460286,0,0,0.268260803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-29,16.806930033,5.242196554,1.088577881,12.373693339,9.456741943,0,0.418769023,0,0.137017110,0,0.882297160,0,0,0.459106445,0,0,0.173249410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-30,20.053891907,6.135452881,2.296513265,13.711999817,12.084906616,0,2.266126811,0,0,0,0,0,0,0,0,0,0.087890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434570313,0,0,0,0
2013-07-31,23.025245972,7.983732910,3.459418335,10.755528971,8.976634827,0,2.343750000,0,1.111436666,0,0,0,0,0,0.407307943,0,0,0,0,0,0,0,0,0.077921549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
---------
