Day,[1] XSEDE Utilization (%),[2] XSEDE Utilization (%),[8] XSEDE Utilization (%),[32] XSEDE Utilization (%),[4] XSEDE Utilization (%),[16] XSEDE Utilization (%),[6] XSEDE Utilization (%),[3] XSEDE Utilization (%),[30] XSEDE Utilization (%),[7] XSEDE Utilization (%),[12] XSEDE Utilization (%),[9] XSEDE Utilization (%),[21] XSEDE Utilization (%),[10] XSEDE Utilization (%),[5] XSEDE Utilization (%),[24] XSEDE Utilization (%),[15] XSEDE Utilization (%),[13] XSEDE Utilization (%),[20] XSEDE Utilization (%),[14] XSEDE Utilization (%),[26] XSEDE Utilization (%),[18] XSEDE Utilization (%),[11] XSEDE Utilization (%),[27] XSEDE Utilization (%),[23] XSEDE Utilization (%)
2013-06-23,22.771051036,5.236911249,4.695440642,35.837252616,12.544254988,0.220458554,0,3.968253968,12.570424222,0,6.028990300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-24,25.939469085,12.131752749,9.135843288,32.884740996,14.039433490,0.488570831,0,4.084607113,13.227513228,0,7.421492240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-25,37.533153177,21.164684664,13.906076504,0.448918892,10.437936784,3.899830178,0,4.854772928,1.854913757,0,5.787526983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-26,46.724095890,20.686820138,9.177036371,2.358090025,6.382622182,6.264860514,0.001102293,4.553203998,13.227513228,0,2.439435155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-27,38.663208797,18.558139858,3.050493161,29.908877131,12.195644681,4.067133706,0.001010435,3.636509716,11.610817166,0,4.264097061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-28,42.024748310,21.655143631,3.946983794,29.973544974,3.213734625,1.753625338,0,4.044694872,0,0,4.268445032,0,0,1.167920008,0,0,0,0,0,0,0,0,0,0,0
2013-06-29,31.620164954,17.014419597,1.403259572,56.599222654,2.219935998,4.226517088,0,2.645502646,0,0,2.866451145,0,0,0.875761386,0,0,0,0,0,0,0,0,0,0,0
2013-06-30,29.241401887,12.160055034,0.003143601,48.405676406,3.217000684,3.376853459,0.633604027,3.187463257,0,1.018089830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,34.801943767,13.747744548,5.359837331,7.621987066,6.056792535,1.003249754,1.572145062,5.678308141,0,3.086419753,2.978578777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-02,42.631855572,21.605428103,0.112311405,0,6.358575838,2.283705702,0.000551146,6.307594740,0,3.082740334,5.192288831,0,0,0,0.000842048,3.161130746,0,0,0,0,2.723061170,0,0,0,0
2013-07-03,49.472592179,24.101202762,0.055726985,0,2.482751185,6.959958182,0,7.768270503,0,3.086419753,2.086823927,0,0,0,0,1.737458377,0,0,0,0,4.525166951,0,0,0,0
2013-07-04,48.132753826,18.191382539,1.647233590,0.041805487,0.440957927,5.979734118,0,6.544802058,0,1.971522037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-05,38.731555025,10.522252133,2.240512130,0.173754007,3.268828768,2.939610661,0,5.270168857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-06,30.179266103,7.255739960,0.035191730,0.177836567,4.386410797,7.109298414,0,2.651657113,0,0.930069686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-07,21.598288518,6.645406712,1.346960944,0.443529943,3.648405407,6.886880247,0,2.305062567,0,3.085312351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-08,24.708476976,6.841972036,1.519326867,6.974655419,6.465886048,6.150058732,0,0.697399221,0,3.086419753,0,0,0,2.959911220,1.268325617,0,0,0,0.067566471,0,0,0,0,0,0
2013-07-09,28.839892607,15.402530795,4.810487282,0,3.512517166,7.054673721,0,2.468508127,0,3.082240226,6.319138271,0,0,0.459084500,2.178278517,0,1.111325427,0,3.990810151,0,0,0,0,0,0
2013-07-10,32.549241714,21.100093408,3.664306956,0,3.172704820,6.871366567,0.386078042,1.921112581,0,3.091778159,4.710280717,0,0,0,2.526444807,0,0,0,0,0,0,0,0,0,0
2013-07-11,47.217106378,20.322203678,11.750522556,1.004147893,5.372146210,2.063083813,0,1.996589035,0,3.086205380,1.002351558,0,0,0,1.660609223,0,0,0,0,0,0,0.571998089,0,0,0
2013-07-12,46.514312009,17.567801052,7.986478485,0,7.806314932,0,0.000979835,2.086915785,0,3.104495345,1.230281188,0,0,0,2.823119787,0,0,0,0,0,0,0,0,0,0
2013-07-13,17.865598017,14.711584695,11.345287182,0,4.729810647,0,0,0.239794606,0,3.086419753,4.672619048,0,0,0.256589242,2.204585538,0,0,0,1.036257280,0,0,0,0,0,0
2013-07-14,19.500437932,10.919965393,6.978248147,0,4.851583398,0,0,0.241754219,0,3.084705056,0,0,0,0,2.994536532,0,0,0,0.019085970,0,0,0,0,0,0
2013-07-15,26.206079317,13.034714012,7.273295121,0,13.673650782,0,0.012676367,0,0,3.086419753,1.114295532,0,0,0.275215923,4.409171076,0,0,0,0.154933392,0,0,0,0,0,0
2013-07-16,37.949768346,28.374223974,9.978862503,0,15.247413688,0,0,0.951064401,0,0.210512428,0.678889888,0,0,0,1.953431173,0,0,0,0,0,0,0,0,0,0
2013-07-17,42.384393429,45.259659816,10.602954145,0,13.533358652,0.046704546,0.035457084,1.956569665,0,0,0.538041329,0,0,0,2.204585538,0,0,0,0,0,0,0,0,0,0
2013-07-18,46.692072793,18.604487135,7.963299736,0.004082559,13.063781932,0,0,1.070142563,0,0,0.035395826,0,0,0,1.273454321,0,0,0,5.685381129,0,0,0,0,0,0
2013-07-19,48.384549013,21.327119560,9.156766470,0,7.540417459,0,0,1.886206643,0,0,4.326621576,0,0,0,2.204585538,0,0,0,3.349541113,0,0,0,0,0,0
2013-07-20,44.451288419,17.720274896,6.741418421,0,4.766803822,0,0,1.090795224,0,0,0.368533216,0,0,0,0.969660425,0,2.829064992,0,0,0,0,0,0,0,0
2013-07-21,37.617200303,16.506425965,6.901230492,0,2.045753302,0.035436646,0,5.242290094,0,0,0,0,0,0,0.068842260,0,4.139262463,0,0,0,0,0,0,0,0
2013-07-22,46.954828100,22.378166279,9.646817244,0.029884420,6.776467255,0.000979835,0,0.953835347,0,0,1.131625985,0,0,0,0,0,4.181670077,0,0,0,0,0,0,0,0
2013-07-23,41.092344692,13.653794184,13.389305291,0.405317127,9.143171354,2.680939291,0,1.953186200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-24,58.537651163,6.492841297,7.430718833,0,9.027206250,6.734110679,0,0.003735567,0,0,2.125159201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-25,102.676110101,1.252847647,7.046222868,0,8.423374290,6.726027199,0,0,0,0,3.140860787,0,0,0.048305053,0,0,0,0,0,0,0,0,0,0,0
2013-07-26,95.735918899,2.331879914,3.905586615,0,7.077719793,4.246684912,0,0.055849500,0,0,0,0,0,0,0,0,5.051409729,0,0.307315148,0,0,0,0,0,0
2013-07-27,51.979861341,2.240838684,4.614197531,0,6.248673115,5.986592847,0,0.000474617,0,0,0,0,0,0,0,0,5.161639006,0,0,0,0,0,0,0,0
2013-07-28,28.667104598,1.897209190,5.303702039,0,3.370851992,6.949751754,0,0,0,0,0,0,0,0,0.186471193,0,7.249718284,0,0,0,0,0,0,0,0
2013-07-29,28.941997010,10.217478632,3.636912914,12.053040721,15.358428808,11.204928512,0,1.434174750,0,0,0,0,0,0,2.577502434,0,3.971775162,0,0,0,0,0,0,0,0
2013-07-30,46.071508143,13.686434278,1.675780963,10.913841525,18.778614889,13.520886439,0,1.451030644,0,0,0,0,0,0,4.710694020,0,0.441376396,0,0,0,0,0,0,0,0
2013-07-31,34.697251789,20.381454498,8.262868235,3.907505408,21.341934260,13.693823945,0.677726337,0.703997648,0,0,0,0,0,0,3.504168274,0,0,0,0,0,0,0,0,0,0
