title
"XSEDE Utilization (%): by Node Count"
parameters
"Resource =  SDSC-TRESTLES"
start,end
2012-08-01,2013-01-31
---------
Day,"[1] XSEDE Utilization (%)","[4] XSEDE Utilization (%)","[2] XSEDE Utilization (%)","[32] XSEDE Utilization (%)","[8] XSEDE Utilization (%)","[16] XSEDE Utilization (%)","[6] XSEDE Utilization (%)","[14] XSEDE Utilization (%)","[12] XSEDE Utilization (%)","[3] XSEDE Utilization (%)","[18] XSEDE Utilization (%)","[24] XSEDE Utilization (%)","[10] XSEDE Utilization (%)","[5] XSEDE Utilization (%)","[7] XSEDE Utilization (%)","[15] XSEDE Utilization (%)","[20] XSEDE Utilization (%)","[21] XSEDE Utilization (%)","[30] XSEDE Utilization (%)","[9] XSEDE Utilization (%)","[17] XSEDE Utilization (%)","[13] XSEDE Utilization (%)","[28] XSEDE Utilization (%)","[26] XSEDE Utilization (%)","[22] XSEDE Utilization (%)","[19] XSEDE Utilization (%)","[25] XSEDE Utilization (%)","[11] XSEDE Utilization (%)"
2012-12-03,90.285735987,1.797645629,19.621423749,5.127702627,0.003102725,0.980713953,1.852801087,0,2.657811581,4.129789577,0,0,0,1.127119904,0.450210067,0,0,0,0,0,0.050667346,0,0,0,0,0,0,0
2012-12-04,41.068048207,0.972839678,21.428340521,30.863544308,0.872281011,22.190214913,1.206979982,0,4.001996356,3.395126833,0,0,0,1.799543984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-05,49.755547116,2.667048393,25.102676677,23.763472486,6.511406721,2.559442114,0.864289389,0,0,2.421438676,0.632164903,0,0.078844533,2.204585538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-06,68.512401770,1.528410563,31.749032336,14.109347443,3.073478090,4.309801392,0.943930041,0,0.294924516,1.901133524,0,0,0,1.670356305,0,0,0,0,0,0.026594248,0,0,0,0,0,0,0,0
2012-12-07,58.026234740,2.059450323,29.323513857,8.201384813,0.032170644,2.688124575,6.016252675,0,1.604203410,6.464039995,0,0,0,0.321731702,0,0,0,0,0,0.138795596,0,0,0,0,0,0,0,0
2012-12-08,66.946639270,2.786912512,19.887923292,0,0,1.477807172,1.359739388,0,0,4.917890671,2.380860523,0,0,0,0,0,0,0,0,0.248015873,0,0,0,0,0,0,0,0
2012-12-09,73.240998402,0.675317656,16.381489232,0.236053930,0.003755948,3.375383736,0.604791299,0,0,0.644232712,7.936507937,0,0,0,0,0,0,0,0,0.056463799,0,0,0,0,0,0,0,0
2012-12-10,66.521914097,0.685595502,16.798451910,8.339375563,0,1.034930452,1.429490006,0,0,0,7.418889624,0,0,0,0,0,0,0,0,0.114199253,0,0,0,0,0,0,0,0
2012-12-11,56.796901409,5.811481355,18.496360310,24.315435371,0.701731805,0.129090769,1.130003204,0,1.291703410,4.119229784,3.178644915,0,0,0,0,0,0,0,0,0.105835894,0,0,0,0,0,0,0,0
2012-12-12,44.324365206,10.604219715,15.480752763,28.218694885,4.999030384,1.825315187,3.046890271,0,0,0.080008083,0,0,0,0.337219949,0,0,0,0,0,0.047880842,0,0,0,0,0,0,0,0
2012-12-13,64.542303183,6.526466222,13.734506644,14.145110700,7.583233323,6.291315483,3.934450323,0,0,0.033405614,0,0,0,0.289836631,0,0,0,0,0,0.226206838,0,0,0,0,0,0,0,0
2012-12-14,49.690505240,2.588183479,11.741540822,0,2.505521626,10.300068549,2.828666961,0,0,0.243315800,0,0,0.089969538,0.146895840,0,0,0,0,0,0.392387520,0,0,0,0,0,0,0,0
2012-12-15,24.151768032,0.039361038,8.622276878,0,1.253949882,32.148409426,1.453128100,0,0,4.522110156,1.433991035,0,0,0,0,0,0,0,0,0.100833953,0,0,0,0,0,0,0,0
2012-12-16,30.454695423,0.004021302,6.432266176,0,0.562332589,17.358253302,3.348918547,0,0,0.293531379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-17,22.903126148,0.157607428,4.798474301,0,0.996748294,5.889591084,5.574968194,0,1.255878895,0.869421939,0,0,0.735219058,0,0,0,0,0,0,0.050313637,0,0,0,0,0,0,0,0
2012-12-18,27.437792624,1.175463882,9.180822862,2.384381717,0.044230760,3.707622986,5.665076782,0,4.048141488,0.507674713,1.623585391,0,1.840704514,0,0,0,0,0,0,0.030255640,0,0.001756033,0,0,0,0,0,0
2012-12-19,33.744925722,1.566786713,8.316247738,4.274446385,5.123170940,18.509047010,0.412440235,0,0,0.854276896,3.286945179,0,2.351473398,0,0,0,0,0,0,0.046927818,0,1.681407421,0,0,0,0,0,0
2012-12-20,34.132908089,4.088158907,8.265613690,28.697661474,8.149270879,19.507152674,2.928053236,0.038022096,0,0,9.764109347,0,2.613295029,0.031129552,0,0,0,0,0,0.054844806,0,2.481473788,0,0,0,0,0,0
2012-12-21,40.144420734,3.010545382,9.014938019,19.655431375,5.884845139,4.837432198,2.631693386,0.192901235,0,0.235109862,9.301421958,0,2.343616060,0.485850867,0,0,0,0,0,0.103217949,0,0,0,0,0,0,0,0
2012-12-22,43.661839543,1.162469802,11.351502792,28.218694885,4.177475279,0,4.507856879,0.161146189,0,0.878756981,10.347681511,0,0.902808378,0.034370120,0,0,0,0,0,0,0.096633701,0,0,0,0,0,0,0
2012-12-23,36.864974131,3.488389240,18.104444364,22.532007310,6.806372113,0,3.967610964,0.079147549,0,2.043865109,7.936507937,0,0,0,0,0,0,0,0,0,0.196306515,0,0,0,0,0,0,0
2012-12-24,42.681076044,2.401650970,14.261106690,30.120680677,7.064431022,0,0.672532529,0.166986848,1.264880952,0.016641521,15.013319371,0,0,0.776886758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-25,27.431497958,3.464506230,7.004611373,14.107714384,7.102439799,0.168528336,2.645502646,0.192901235,5.291005291,0,9.277906379,0,2.153502420,0.211323819,0,0,0,0,0,0,0.497179279,0,0,0,0,0,0,0
2012-12-26,32.847314826,3.124346834,8.157696243,13.203671037,10.191349872,0,2.254976163,0.174187116,3.327245864,0,0,0,2.581865676,1.036053126,0,0,0,0,0,0,2.746499130,0,0,0,0,0,0,0
2012-12-27,40.411097792,2.797802763,7.518060206,7.959860238,19.377408739,10.769237076,1.250887920,0.104247042,2.619415050,0.000382760,0,0,1.806433314,1.015818935,0,0,0,0,0,0,0.626825845,0,0,0,0,0,0,0
2012-12-28,30.577734432,5.708610973,7.339004056,36.645927258,9.554836998,3.008851009,0.213906055,0.192372077,0,1.237583878,0,0,2.300678943,1.068637130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-29,19.890548988,5.488009466,3.947545274,22.471585361,10.177305801,2.830687831,3.906789664,0.192901235,0,2.012021134,0,0,1.353523663,0.987164432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-30,12.322311554,5.709182501,4.086678907,14.109347443,7.514044014,7.412878052,2.645502646,0.004364850,0,1.221968063,0,0,3.452319695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-31,23.457257220,6.940933412,3.060566854,14.068195179,5.374901999,5.788016872,1.309125778,0.069678854,0,2.821027440,0,0,2.670865541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,38.075025778,5.093102977,4.897109180,14.109347443,4.988119753,0,0,0.152668812,0,0.566073266,0,1.372232040,0.555841348,0.500114305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-02,54.326325794,0.818534077,7.801211661,13.884806272,6.283558672,0.018126573,0,0.018122439,0,0.110489521,0,0,1.124951028,1.555176872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-03,35.015974921,0.006713250,12.161504262,7.552420107,6.154386321,0.048337547,0.032578894,0.068633972,0.406133628,0.134418460,0,0,0.512106849,0.998187360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-04,22.769511099,0.978774721,14.845709612,7.025932413,4.525809956,0,0,0.192901235,0,1.322751323,0,0,1.449514991,0.939474941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-05,13.072299899,1.688140937,8.890664843,0,3.809482990,0.354121771,0,0.182153249,0,1.193032878,0,0,0.329309965,0,0.772640864,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-06,21.269027181,0.000224535,4.665893052,0,3.531705212,0.982183676,0,0.044128396,0,0,0,0,0,0,3.086419753,0,0.004490810,0,0,0,0,0,0,0,0,0,0,0
2013-01-07,16.368484474,0.496889066,5.096256683,0,3.680759709,3.912322829,1.505914662,0,0.001469724,0.130575764,0,0,1.639303225,0.372023810,1.357167372,0,1.357555184,0,0,0,0,0,0,0,0,0,0,0
2013-01-08,25.530799495,1.043544641,3.960303108,0,3.530317127,0.342445620,1.944155494,0,0.019473839,1.338979426,0,0,1.850218851,0,0.654042372,0,3.022527592,0,0,0.171548618,4.507149632,0,0,0,0,0,0,0
2013-01-09,30.660852991,5.457492376,5.109392338,2.746750303,3.988952615,3.226125085,1.719010244,0,1.452209523,0.988771943,3.746601264,0,0.717204723,0,3.086419753,0,0,0,0,0.134475412,0,0,0,0,0,0,0,0
2013-01-10,34.323694989,5.156178581,5.395866115,0,3.765840349,1.406280600,0.174376630,0,5.140358670,0.675429894,7.936507937,5.636635332,5.113617736,0,2.433913472,0,0,0,0,0,0.181387442,0,0,0,0,0,0,0
2013-01-11,37.712823799,5.861339779,10.235900929,0,3.528806584,2.628600823,0.304497929,0,5.022413286,1.431112845,7.936507937,10.582010582,16.016467048,0.005103214,0,0,0,0,0,0,0.210482747,0,0,0,0,0,0,0
2013-01-12,31.591454590,11.194844542,5.336168694,0,3.530602920,3.112793141,3.488583405,0,5.291005291,5.781877733,7.936507937,0.431608877,17.636684303,0,0,0,0.521853988,0,0,0,0.228768980,0,0,0,0,0,0,0
2013-01-13,32.096092544,8.545381795,3.018414432,1.886308663,0.637206859,7.622150401,5.291005291,0,1.049505174,4.908846474,7.936507937,0,12.938110337,0,0,0,8.818342152,0,0,0,0,0,0,0,0,0,0,0
2013-01-14,32.215678450,3.678942936,7.240307976,5.804592083,2.070759043,1.304053165,3.407352465,0,0,3.757256761,7.936507937,5.148442093,3.605109759,0,0,0,8.299345973,0,0,0.023462474,0.156762738,0,0,0,0,0,0,0
2013-01-15,25.265568163,4.609645464,7.607616441,3.558690947,4.633589731,1.648785009,5.189563756,0,0,5.015462699,7.936507937,10.582010582,12.872534137,0.616569527,0,0,0,0,0,0,0.014959720,0,0,0,0,0,0,0
2013-01-16,33.885892662,10.164588615,11.059466800,10.565680344,5.151503998,6.397543897,5.357548581,0,0,4.135006350,7.936507937,2.888741917,8.818342152,0.901251906,0,0,0,0,0,0.123939043,0.012096859,0,0,0,0,0,0,0
2013-01-17,44.314009682,14.286837074,12.790423487,0,6.645233273,7.628519184,5.318340602,0,0,0.343379526,7.936507937,0,7.491202096,0.027940079,0,0,0,0,0,0.181225256,0.016252905,0,0,0,0,0,0,0
2013-01-18,60.905543327,15.285137304,14.672004232,0,4.154745600,8.678636762,2.930498833,0.043818032,0,1.073878130,7.936507937,0,8.695252792,0,0,0,0,0,0,0.186547263,0.053031420,0,0,0,0,0,0,0
2013-01-19,55.489954898,9.153969919,8.895625218,0.217029218,1.951425575,0.296639213,2.779902906,0.192901235,0,3.110268316,7.936507937,0,9.903947471,0,0,0,0,0,0,0.238034956,0.193107455,0,0,0,0,0,0,0
2013-01-20,32.548859070,14.911347071,3.105648619,0,3.535461160,0.005389006,2.869966598,0.096760982,0,1.298688444,8.806216931,0,10.150840613,0,0,0,0,0,0,0.170183670,0,0,0,0,0.004266275,0,0,0
2013-01-21,44.587857556,7.978680854,3.082479975,0.107453107,5.309499295,7.077617716,1.445342182,0,0,3.423656294,10.007807907,0.012737624,3.436346669,0,0,0,0,7.648855453,0,0.115963209,0,0,0,0.022423505,0.217355829,0,0,0
2013-01-22,60.944776108,13.357440993,6.828423078,0,6.740806132,7.467094494,1.043499056,0,0,1.111290980,9.106132422,0,0,0.167972080,0.874128385,0,0,1.797946693,0,0.124007937,0,0,0,1.307329443,0,0,0,0
2013-01-23,69.498112151,7.930874072,12.891181313,0,7.099622752,12.238879129,3.060786681,0,0,3.706011629,7.071299971,0,0,2.204585538,2.641746698,0,0,0,0,0.124007937,0,0,0,0,0,0,0,0
2013-01-24,54.502988132,13.461464706,14.950233548,0.580377581,5.981489691,21.438859494,4.076099709,0,0,2.019423317,8.628104791,0,0,0.294888806,0,0,0,0,0,0.124007937,0,0,0,0,0,0,0,0
2013-01-25,45.028816746,11.873183226,10.305842898,12.483179816,9.358588009,17.269988300,0.557913199,0,1.724169606,2.795862269,8.331588036,0,0,0.547369998,0,0,0,0,0,0.033308474,0,0,0,0,0,0,0,0
2013-01-26,33.484503429,8.445563157,9.819856771,14.109347443,7.092764079,26.328793609,0.066739407,0,4.451303174,2.395672582,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-27,36.616166042,3.665184600,12.728521653,1.634332745,5.141338390,27.932670350,0.027893174,0,4.676232099,3.037046223,6.123328189,0,2.392128367,0,0,0,0,0,0,0.036909584,0,0,0,0,0,0,0,0
2013-01-28,48.445679644,5.929314500,10.319746427,0,5.138643973,17.408468881,0.409497917,0,0.616855262,2.784345606,0.326646091,5.449245561,4.409171076,0,0,0,0,0.025291476,0,0.081888296,0,0,0,0,0,0,0,0
2013-01-29,47.800838833,4.360103030,8.205763384,0.632144522,3.774781206,16.754768450,0.056431247,0,0,3.012933568,0,8.865985714,2.059552400,0,0,0,0,9.259259259,0,0,0,0,0,0,0,0,0,0
2013-01-30,37.018124277,4.067950264,8.313808456,0.110066000,6.873040330,20.186409878,0,0,0,4.738136574,0,0,0.045724712,0.848153028,0,0,0,3.308363359,0,0,0,0,0,0,0,0,0,0
2013-01-31,35.402921076,6.919887773,10.398672828,0,7.002947600,31.797227102,0,0,0,3.017055684,0,3.584288654,0.575999068,0.667984308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
---------
