title
"XSEDE Utilization (%): by Node Count"
parameters
"Resource =  PSC-BLACKLIGHT"
start,end
2015-02-01,2015-07-31
---------
Day,"[256] XSEDE Utilization (%)","[64] XSEDE Utilization (%)","[16] XSEDE Utilization (%)","[128] XSEDE Utilization (%)","[32] XSEDE Utilization (%)","[192] XSEDE Utilization (%)","[96] XSEDE Utilization (%)","[384] XSEDE Utilization (%)","[48] XSEDE Utilization (%)","[80] XSEDE Utilization (%)","[512] XSEDE Utilization (%)","[480] XSEDE Utilization (%)","[1024] XSEDE Utilization (%)","[160] XSEDE Utilization (%)","[320] XSEDE Utilization (%)","[768] XSEDE Utilization (%)","[112] XSEDE Utilization (%)","[144] XSEDE Utilization (%)","[224] XSEDE Utilization (%)","[288] XSEDE Utilization (%)","[272] XSEDE Utilization (%)","[240] XSEDE Utilization (%)","[208] XSEDE Utilization (%)","[176] XSEDE Utilization (%)","[576] XSEDE Utilization (%)"
2015-06-29,3.660011597,4.891312256,7.403550822,17.229456075,2.041621501,0.248643697,0.015190938,0,1.774522502,2.149522502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-30,4.255642395,3.176595154,7.858796082,19.217411804,3.160870667,0,0.016031901,0,1.484130859,1.891931559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,1.827618612,2.737937724,7.438214213,11.417896423,4.523446452,0,0,0,0.765909831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02,0,6.485460002,6.733846029,7.765227153,5.159731242,0,1.670491536,0,0.969102681,0.312861735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03,0,3.982620951,7.263734945,9.375000000,4.847059530,0,4.687500000,0,0.492418111,1.378829346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-04,0,2.211028035,6.272180481,6.934389445,5.271113688,0,4.687500000,0,0.164482931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-05,0,0.013635661,4.030870260,5.074978333,6.745551351,0,4.687500000,0,0.000895182,0,0,2.599283854,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06,0,0.270326945,4.722565715,4.282913818,7.044352214,0,4.579752604,0,0.947998047,0,0,11.718750000,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-07,1.617332255,1.427517293,5.352104899,7.986508993,4.599618429,3.263834635,3.195990702,0,0.540635885,0,0,6.783447266,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08,3.006076457,5.124367167,5.476110535,9.844509583,4.575647481,4.762912292,2.413113098,0,1.179524740,0.066709188,0,0,0,0.071795451,0,0,0.068802490,0.183512370,0.076651103,0.082845052,0.082469788,0.079006653,0.078816732,0.072111918,0
2015-07-09,2.290653992,7.487630310,5.800275167,7.488100382,4.669334310,3.607421875,2.343750000,0,0.206719259,0,0,2.263997396,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10,5.071686910,4.862250468,8.288845418,6.250000000,4.203197428,4.687500000,2.343750000,0,0,0,0,11.287706197,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-11,5.322988993,3.880660502,6.859528809,4.732349548,3.168131612,3.762207031,1.761149089,0,0,0,0,8.810356954,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-12,0.625072327,0.758409322,4.462542419,0,1.836552429,2.182400208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13,6.082899272,0.928439738,4.852245178,0.106553752,3.430121358,2.054036458,0.814480286,0,0,0,0,1.826850077,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14,6.381510417,3.138400777,5.159730937,0.723886007,1.982367757,4.687500000,2.343750000,0,0.000176290,0.070280863,0,9.452582499,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15,8.703993022,8.746057638,5.959454447,0.959165141,3.334499715,2.623589376,2.356635234,0,0.027194519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16,13.892144063,8.803548279,6.865080668,1.770109965,2.802436117,0,2.343750000,0,1.300930481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17,13.229600728,7.061053162,7.681215820,4.062825419,5.815167542,0,2.343750000,0,2.217556356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18,2.617621562,2.333695068,8.755723572,3.644856771,4.564814860,0,2.343750000,0,2.304877421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-19,2.869068298,0,8.365677389,4.453341980,3.415156657,0,2.343750000,0,0.680745443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20,8.611472778,0.090747986,8.320276184,6.366283264,5.669659729,0,3.906494141,0,0.963446655,0.175103048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-21,3.141782430,0.074363403,8.880506592,11.869538472,9.688132935,0,4.193929036,0,0.052829285,0.085539653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22,4.863064270,0.428674723,5.312373657,1.385959167,2.528528341,0,0.894558309,0.304361979,0.003268738,0,0,0,0,0,0,0,0.676631266,0,0,0,0,0,0,0,0
2015-07-23,6.708405660,2.042317708,8.513400574,3.125000000,5.394938151,0,1.277425130,0,0.614000142,0,0,0,0.536169027,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-24,9.310185140,1.672544149,5.994317017,0.375723368,1.824697978,0,2.373887838,0.521050313,1.214897970,0,2.317852987,0,2.728298645,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-25,3.752965800,0.324580383,4.922810974,2.852177429,6.255000407,0,3.150309245,0,0.562893372,0,12.500000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-26,2.069155070,0.436794739,4.193449910,3.125000000,4.279984131,0,1.841172994,0,0.114379883,0,9.944010417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-27,6.251446737,0.573495382,4.729311523,4.905888265,5.797046712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28,4.477502848,0.716344706,4.090485738,4.670862325,5.446614583,0,0,0,0,0,5.465133057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-29,0.198857117,7.756112467,3.806835022,1.636899618,2.879358317,0,0,0,0,0,13.417679443,0,0.542245382,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30,0.410156250,4.497196859,7.400087789,0.219798889,2.049144592,0,0,0,0,0,0.403935140,0,6.024594930,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-31,0,6.849935099,3.993566182,0.836443888,2.369412028,0,0,0,0,0,0,0,23.869502360,0,0,0,0,0,0,0,0,0,0,0,0
---------
