title
"XSEDE Utilization (%): by Node Count"
parameters
"Resource =  SDSC-GORDON"
start,end
2016-02-01,2016-07-31
---------
Day,"[1] XSEDE Utilization (%)","[16] XSEDE Utilization (%)","[64] XSEDE Utilization (%)","[6] XSEDE Utilization (%)","[4] XSEDE Utilization (%)","[2] XSEDE Utilization (%)","[25] XSEDE Utilization (%)","[8] XSEDE Utilization (%)","[20] XSEDE Utilization (%)","[10] XSEDE Utilization (%)","[32] XSEDE Utilization (%)","[12] XSEDE Utilization (%)","[40] XSEDE Utilization (%)","[24] XSEDE Utilization (%)","[3] XSEDE Utilization (%)","[26] XSEDE Utilization (%)","[7] XSEDE Utilization (%)","[23] XSEDE Utilization (%)","[44] XSEDE Utilization (%)","[18] XSEDE Utilization (%)","[72] XSEDE Utilization (%)","[30] XSEDE Utilization (%)","[5] XSEDE Utilization (%)","[21] XSEDE Utilization (%)","[19] XSEDE Utilization (%)","[9] XSEDE Utilization (%)","[48] XSEDE Utilization (%)","[60] XSEDE Utilization (%)","[34] XSEDE Utilization (%)","[13] XSEDE Utilization (%)","[28] XSEDE Utilization (%)","[15] XSEDE Utilization (%)","[17] XSEDE Utilization (%)","[52] XSEDE Utilization (%)","[56] XSEDE Utilization (%)","[31] XSEDE Utilization (%)","[22] XSEDE Utilization (%)","[14] XSEDE Utilization (%)","[38] XSEDE Utilization (%)","[43] XSEDE Utilization (%)","[36] XSEDE Utilization (%)","[11] XSEDE Utilization (%)","[86] XSEDE Utilization (%)","[63] XSEDE Utilization (%)","[33] XSEDE Utilization (%)","[128] XSEDE Utilization (%)","[35] XSEDE Utilization (%)","[108] XSEDE Utilization (%)","[29] XSEDE Utilization (%)","[100] XSEDE Utilization (%)","[90] XSEDE Utilization (%)","[55] XSEDE Utilization (%)","[42] XSEDE Utilization (%)","[46] XSEDE Utilization (%)","[50] XSEDE Utilization (%)","[27] XSEDE Utilization (%)"
2016-04-08,35.392339049,9.693791071,4.698868222,3.722523921,0.964352550,5.106382429,0,0.061665274,0,0.826943643,0.838393112,1.232073677,0,0,0.157052822,0,0.103530406,0,0,0,0,0,0.068837090,0,0,1.993939273,0,0,0,0,0,0.074068180,0,0,0,0,0,0,0,0,0,0,0,1.145198830,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-09,17.585663166,8.117960937,8.156084698,0.088501628,0.950277209,2.185560120,0,0.040446100,0.004980604,1.640492683,4.088321862,0.566534246,0,0.006012088,0.016732214,0,0.891205315,0,0,0.085858084,0,0,0,0,0,0.759036384,0,0,0.013126413,0,0,3.647553927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-10,14.389337929,6.613215003,3.208433428,0,0.672164522,2.087786973,0,0.130863355,0.143435716,0.924522370,0.084546606,0,9.187548754,0,0,0,0.788850783,0,0,0.561432825,0,0.031607717,0.018750953,0,0,0.180866936,0,0,0,0,0,0.085473486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-11,28.038203930,11.656517569,2.466988336,0.504556586,1.694663444,3.492723249,0,1.044973575,0,1.214296717,0.619269828,0.562537979,10.185203605,0,1.706737751,0,0,0,0,0,0,0,0,0,0,1.358106719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700444940,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-12,49.388715908,7.419001306,8.148162884,0.895502198,2.881510872,2.234376057,0,0.849144204,0,1.329101302,2.152897412,1.416096965,4.233166299,0,0.022664730,0,0.403053804,0,0,0,0,0,0.015406016,0,0,1.626595582,0.153202438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077052126,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-13,23.393450536,5.503876577,5.728705498,1.084547368,4.332984842,3.752416499,0,0.440616152,3.661162214,1.056744349,6.359197882,2.171464189,0,1.703899686,0.382506548,0,2.062634891,0,0,0,0,0,0.009880178,0,0,1.039911940,0,0,0,0,0,0,0,1.125235135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-14,29.262271811,2.989852394,18.316579768,3.261174912,4.176251799,3.971548602,0,0.458923558,0,1.280415067,4.053899653,2.259046331,0,2.932030111,1.077253277,0,3.106469428,0,0,0,0,0,0.225173765,0,0,0.064267574,0,0,0,0,0,0,0.036698827,0.366573037,0,0,0,0,0,0,0,0,0,0,0,0.009242144,0,0,0,0.002505056,0,0,0,0,0,0
2016-04-15,41.810702786,2.134884687,28.626646409,9.654715431,4.199197948,4.121320628,0,1.000802383,0.875585649,1.189968337,4.074081442,0.662126659,0,2.818613625,0.338105426,0,1.646532754,0,0,0,0,0,0.636995199,0,0,0,0,0,0,0,0,0,0.785906622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-16,44.500499910,2.953661899,4.859568123,11.613970174,1.667019568,14.540854602,0,1.450778512,2.537754282,0,2.663996598,2.936380042,0,3.048806322,0,0,9.045331682,0,0,0.007028851,0,0,0.810587207,0,0,0,0,0,0,0,0,0,1.831460841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-17,29.309612684,4.068352265,0.056678801,14.626818815,1.898786031,18.733731060,0,1.505146711,2.344866087,0.379278018,3.736460808,3.251997586,0,3.054641595,0,0,5.594923014,0,0,0,0,0,2.129248344,0,0,0,0,0,0,0,0,0,0.784278349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-18,24.505614826,9.236234989,0.135897007,9.912325058,2.412531646,9.645821083,0,1.347087469,2.920613035,0.752131300,4.074081442,1.483184899,0,3.054818410,0,0,1.704213564,0,0,0,0,0,1.949297977,0,0,0.639346980,0,0,0,0,0,0,1.639925368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-19,24.942473957,6.922590596,0,6.979216283,2.447466663,0.997528099,0,0.621014475,4.435190542,0.381002076,2.105366462,1.502671196,0,3.055030602,0,0,4.102432613,0,0,0,0,0,0.474233789,0,0,0.226421850,0,0,0,0,0,0,1.439672330,0,0,1.779973377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-20,35.340314342,2.039162638,0,9.670771218,1.377542919,2.607942569,0,2.866003070,4.966583481,1.720683456,0.281743454,1.733429715,0,1.015974060,0.000389007,0,2.199234784,0,0,0,0,0,1.295843197,0,0,0,0,0,0,0,0,0,0.467866578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-21,47.604125372,3.362413880,0,10.325780634,3.548871471,6.625872771,0,2.500585384,5.091629268,3.089732804,0,0,0,0,0,0,0,0,0,0,0,0,0,1.117379598,0,0,0,0,0,0,0,0,0.544696201,0,0,0.080671189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-22,75.195485389,7.197355262,0,7.822740324,3.534524989,1.939739070,0,2.697994423,5.077601007,2.771916721,0,0.288014913,0,1.076342610,0,0,0,0,0,0,0,0,0,0.696254153,0,0,0,0,0,0,0,0,0,0,0,0.185050362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-23,66.876769513,11.274949671,0,10.752896086,1.421142387,2.792643743,0,0.369767683,4.084042651,3.363253861,0.620825890,0.021325270,0,6.037562348,0,0,0,0,0,0,0,0,0.012930434,1.725534392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-24,74.736650885,8.740720126,0,6.533560577,0.518561241,1.065464799,0,1.725672913,4.863788385,0.440150490,1.870305158,0.330824597,0,6.106913704,0,0,0,0,0,0,0,0,0.006748891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-25,71.666556227,8.986013846,0.320739621,8.215383470,0.813796541,0.790337683,0,1.682468320,4.429001605,0.732591988,3.858966162,0,0,3.796994403,0.276835061,0,0,0,0,0,0,0,0.237978940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367687044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-26,60.080286459,7.310359135,8.148162884,10.455288316,3.163095115,1.818665878,0,1.887103682,3.394213233,1.186859164,4.021882273,0.542008428,0,1.214125770,0.930177876,0,1.354405167,0,0,0,0,0,0.352827720,0.259780149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.400465496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-27,68.031248848,8.084128124,5.906192087,6.977783989,2.707018441,1.244872950,0,1.574769208,3.242908718,0.821491476,3.938561638,0.681117819,0,0,0.487811143,0,2.618183804,0,0,0,0,0,0.448247661,1.216340521,0,0,0,0,0,0,0,0,0,0,0,0.258458394,0,0,0,0,0,0.639189295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-28,70.108439429,8.107563508,2.077970154,11.616596047,1.695600635,1.516867387,0,1.303210958,2.703971168,1.769281267,3.187732963,0,0,0,0,0,1.578753705,0,0,0,0,0,0.722741285,0,0,0,0,0,0,0,0,0,0,0,0,2.988259464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-29,60.031635733,6.871523073,8.235963118,9.273663225,1.663365162,4.520939612,0,4.195761603,2.214633406,0.182794333,6.477600874,0.016904620,0,0,0.440775296,0,0,0,0,0,0,0,4.211401891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035352039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-30,60.966053665,5.687163030,4.504029090,6.432124072,1.053201907,2.302303938,0,1.800942032,4.427203876,0.301444893,6.520510785,2.966917981,0,2.789118973,0.763890270,0,0,0,0,0,0,0,3.319246156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103138448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-01,79.671660599,2.114019177,0.622240513,3.224987335,1.165286326,1.530550870,0,0.984098152,1.635968854,1.272531580,5.007536520,1.413692103,0,1.965213816,0.323866498,0,0,0,0,0,0,0,0.003050256,0,0,0.582532641,0.023765475,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417546931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-02,67.312062769,1.592734787,8.153727015,1.784346880,1.431233331,0.967052060,0,1.115774898,5.089772590,2.002146983,12.537089724,0.001980445,0,2.911199977,0.349077530,0,0,0,0,0,0,0,0.011736856,0.100043997,0,1.077522927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-03,69.606880185,0.240106759,6.166763545,5.356364990,2.680742074,1.011665374,0,1.066628936,3.662252647,0.244212072,9.586587128,0.187029316,0,3.055561081,1.101942649,0,0,0,0,0.690790215,0,0,0.000736770,0.156672635,0,0.374916284,0,0,0,0,0,0,0,0,0,0,0.901906244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-04,57.321351761,4.071157937,8.148162884,3.487424324,2.279434476,0.651661395,0,1.442161140,2.535956521,0,22.855219652,0.454567759,0.041200574,0.382829278,0.777147845,0.030726558,0,0,0,0,0,0,0.008811859,1.276280279,0,0,0,0,0,0,0,0,0.067285405,0,0.027891411,0,0.242196251,0,0.717296511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011325734,0,0,0
2016-05-05,48.908048201,2.155443713,3.962610058,2.071910886,1.618887485,1.767029647,0,1.360137328,5.958226243,0.233351966,29.367902916,1.180015981,0,0,0.184474195,0,0,0,0.016468433,0,0,0,0.022567487,0,0,0.000145882,0.909878189,0,0,0,0,0,0.204586723,0,0,2.020616516,0.357604952,0,4.837971712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-06,63.606291585,1.135885967,0,2.860937025,0.813254358,2.554122554,0,1.407420644,7.338445099,0.318877042,14.657403900,1.526206774,0,0.907048977,0.230480018,0,0,0,0,0,0,0,0.000176815,0.063962548,0,0.077569344,6.115153806,0,0,0,0,0,0.222572924,0,0,0,0.633094684,0,2.616536368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-07,81.824197584,1.744640468,0,1.249853555,0.688450205,1.589192445,0,0.644438123,2.840127514,0.914472737,0.756958662,1.631772166,0,3.865956720,0.381945135,0,0,0,0,0,0,0,0,0.610568475,0,0,5.216238868,0,0,0,0,0,0.687433475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-08,84.891247886,2.391047266,0,0.501541706,2.034789101,1.376508385,0,0.603544033,2.544355799,1.273150451,0,0.621704132,0,6.107090520,0.302492590,0,0,0,0,0,0,0,0,2.229746199,0,0,0,0,0,0,0,0,0.180463175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-09,84.379132766,2.883615051,0,1.167222576,0.392089094,2.162012738,0,0.890521594,2.679834358,1.261671474,0.154852825,0,0.652312791,6.107090520,0.503053572,0,0.173073299,0,0,0.014084227,0,0,0.000758884,2.577532873,0.202534067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-10,50.078374512,5.683296432,0,8.006445324,1.438129563,2.002317930,0,0.477490368,2.355387250,7.104621569,2.894201065,0.223933007,9.261992713,6.085482338,0.650566618,0,0,0,0,0,0,0,0,2.409534471,5.039553867,0,2.713578713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-11,43.565664193,3.756925541,0,8.033552786,1.636133933,2.385984139,0,2.878864277,2.542764361,2.253815208,11.276812217,2.384062610,15.073394040,6.103624732,0.736137348,0,0,0,0,0,0,0,0,2.356433488,2.029260346,0,0.436973516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-12,46.093017333,2.546961050,0,5.522555286,5.210008687,3.423934864,0,0.124238265,2.528883507,2.661459117,8.712451445,0.787089890,13.724620807,3.242112999,0.253361382,0,0,0,0,0,0,0,0.038467114,4.523331145,2.633082914,0.311815765,0,0,0,0,0,0,0,0,0,3.318755462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-13,39.047298070,4.606258363,0,8.049467200,4.402106301,2.770054109,0,0.854319329,1.743950878,2.957378238,6.793483658,5.224903386,14.831377555,3.053722075,0.381945135,0,0,0,0,0,0,0,0,2.201617531,3.217279171,0.646468665,0,0,0,0,0,0,0,0,0,1.490406811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-14,19.641404146,6.496886749,0,6.151447446,3.879407322,2.234278813,0,1.079678728,0,0.804943471,0.980938849,6.702907226,15.274917245,3.055136698,0.324158262,0,0,0,0,0,0,0,0,2.666591504,1.724087377,0.956772564,0,0,0,0,0,0,0,0,0,0,0,1.406907869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-15,15.785219154,6.528196801,0.845843429,2.961515944,3.129144503,1.960872705,0,0.377324063,0,1.180832322,0,6.377882525,12.883044786,3.055030602,0.280477697,0,0,0,0,0,0,0.807787437,0,2.285817867,4.390739322,0,0,0,0,0,0,0,0,0,0,0,0,0.377730775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-16,22.777887565,8.028274550,0,8.539356064,4.344012911,6.034367702,0,1.023577619,0,1.089427745,0,3.456585769,10.731420524,5.208776781,0.129286671,0,0,0,0,0,0,3.938057716,0,2.204835783,2.669899640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-17,47.262955665,7.022155603,4.175744859,14.571675486,5.832196118,4.510327041,0,0.110186430,0,0.003669160,0,1.527197013,8.245476370,4.491108934,0.144502576,0,0,0,0,0,0,1.959237071,0,1.564746099,1.623996234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-18,51.800902146,4.083488565,3.657902717,13.308082483,7.595020258,1.305651097,0,0.004385307,0,1.236856810,0.049982958,1.362465469,15.260240639,6.105180794,0.267587082,0,0,0,0,0,0,0,0,0,1.314567626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-19,49.535705372,3.906284987,5.179270359,15.626100446,7.324110353,1.430219519,0,0.017600111,0.003507065,1.274579794,0,1.299426850,15.251576154,6.102882028,0.286967216,0,0,0,0,0,0,0,0.011420027,0,0,0.085632630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239845929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-20,47.215671521,4.074081442,6.065571658,15.980107057,6.302725404,1.514825141,0,0.065885536,0,3.185837925,0,0.729868872,15.230769560,6.079540970,0.000406712,0,0,0,0,0,0,0,0.131301001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759655255,0,0,0,0,0,0,0,0,0,0,0
2016-05-21,44.046089837,4.055432142,4.269863700,15.225279098,7.323515056,1.400527363,0,0.107946647,0,5.388741902,0,0.893857712,15.273090042,6.108540486,0.301245997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.821548933,0,0,0,0,0,0,0,0,0,0,0
2016-05-22,37.119426452,2.036050515,13.056393636,14.283359957,5.775841539,1.973076681,0,0.000766244,0,7.296330940,2.941354778,0.626584542,12.676688284,4.337694338,0.361672005,0,0,0,0,0,0,0.982359373,0,0,3.155208677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-23,17.392473725,3.488337975,12.213379419,16.663859569,9.190177578,2.597778054,0,0.445355123,0,5.697127222,1.017624447,0.766648763,0,3.054606219,1.045375878,0,0,0,0,0.201608679,0,3.503241461,0.047706307,0,1.717927914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.980443746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-24,23.083586505,6.113149787,10.226793186,14.476560538,10.981388264,2.970566519,0,0.293590881,0,4.680463573,0,0.687978675,0,3.532391301,2.679813702,0,0,0,0,1.205567381,0,5.531042989,0,0,1.519313493,0,0,3.553946435,0,0,0,0,0,0,0,0,0,0,0,2.933761563,0.013421128,0,0,0,0,0,0,0,0,0.544772822,0,0,0,0,0,0
2016-05-25,30.209647762,6.192108655,2.153604707,15.291509413,8.504326755,4.966645414,0,2.368731790,1.419975333,4.770085109,0,0.217991638,0,3.044774679,0.208336947,0,0,0,0,1.290576697,0,7.026420093,0,0,0.196766596,0,0,7.638902703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-26,47.671640110,6.434879614,7.255920183,12.566852633,7.625045389,3.889754554,0,2.721241156,0.854543290,3.987908022,0,1.829994629,0.017152155,3.054323307,0.231797397,0,0,0,0,2.279549358,0,0.239511429,0.000552594,0,0,0,0,5.092159714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001653338,0,0,0,0,0,0,0,0,0,0,0
2016-05-27,22.884470383,7.513686003,21.215024634,9.923182180,7.202524452,5.894312267,0,2.162681838,0,3.781919937,1.400182584,9.203392449,0,2.570243192,0.674937735,0,0,0,0,0.753492875,0,0,0,0,0.306628870,0,0,1.758627484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.719642391,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-28,40.156106116,4.239425988,15.876469030,10.498133376,7.360123966,7.949804817,0,1.755945579,0,2.667088099,1.576867553,8.081287076,0,3.023520128,0.569986804,0,0,0,0,0,0,0,0,0,1.933900814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317491894,0,0,0,0,0,0,0,0
2016-05-29,69.219477644,2.403165801,4.823542674,10.448215269,5.877764328,2.360185137,0,3.092977581,0,1.376829690,0,1.000271871,0,0.036249411,0.055863886,0,0,0,0,0,0,0,0.082894760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979370984,0,0,0,0,0,0,0,0
2016-05-30,42.821268973,6.371222092,4.752906397,10.853634148,4.433434025,2.861532323,0,5.922660520,0,1.393613460,0,0.575711572,0,0,0.180376242,0,0,0,0,0,0,0,0.012628359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-31,19.688289071,12.168465489,0,8.276883633,3.366722599,7.050845750,0,3.554388523,0,2.280604448,0,0.408327631,0,1.457085314,0.445452333,0,0,0,0,0,0,0,0,0,0,0,0,0.051014442,0,0,0,0,0,0,0,0,0,0.782156432,0,0,1.171828894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01,22.993204758,11.288081952,0,3.619230739,5.592177784,4.976594820,0,0.774936044,0.956189036,1.814298308,1.394571273,6.051231044,0,0,0.080906954,0,0,2.767124736,0,0.984967541,0,0,0,0,0,0,0,4.162583070,0,0,0,0,0,0,0,0,0,0.014667754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-02,24.486370062,13.058374081,0,0.986735795,6.082900694,2.462956693,0,3.301385214,2.588385586,2.957054016,1.982106633,4.566543131,0,0,0.330218989,0,0.003713355,2.928246036,0,2.239524690,0,1.537859648,0.002667118,0,0,0.048963244,0,5.829260777,0,0,0,0,0,0,0,0,0,0.008912053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-03,21.679550054,21.210875092,1.058789645,5.734835485,6.360082059,2.277203412,0.128125485,10.100291565,2.683370865,2.630411354,0,3.435561115,0,0,0.882125266,0,0,0.553824856,0,0.851313268,0,3.691871067,0.000898864,0,0,0.563621052,0,0.053136360,0,0,0,1.677574648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007028851,0,0,0,0,0
2016-06-04,16.484475721,22.177738533,8.148162884,5.878683781,5.250997069,0.461832342,0,6.516809200,1.660370905,2.726383888,0,7.997595171,0,0,0.971139735,0,0,2.767972011,0,2.289310178,0,0,0,0,0,0,0,0,0,0,0,1.909725676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-05,25.270255757,7.072138561,7.348624401,1.704315251,3.929525785,0.243870178,0,0.820203605,1.589758201,0.828269842,0,0.142681275,0,0,0.643113383,0,0,2.928246036,0,2.289761085,0,0,0,0,0,0,0,0.726845140,0,0,0,0.234913930,0,0,0,0,0.441892253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063922762,0,0,0,0,0
2016-06-06,36.141723958,10.980380354,8.148162884,2.735018965,6.970410359,1.851063512,0,1.483762557,1.526100712,3.468156153,0,1.082001034,0,0,0.473112422,0,0.025704676,1.765013859,0,2.289946753,0,0,0.000972568,0,0,0.203359261,0,0,0,0,0,0,0,0,0,0,2.800930991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-07,17.681685897,3.674783763,1.339542893,4.696988005,12.747365772,2.926622173,3.489006909,2.901910687,5.386929420,6.531232403,0,1.679692156,0,0,0.603305351,0,0.891205315,2.928246036,0,2.288434887,0,2.189288296,0.037899799,0,4.810226150,0,0,0,0,0,0,0,0,0,0,0,2.025455649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-08,45.952386593,0.376946859,0,3.091359619,6.263198857,1.387509996,6.365752253,2.679026869,8.443728308,2.539625714,0,3.189171159,0,0,0.287161737,0,0.867006604,2.615154171,0,2.289787609,0,0.460677124,0.427330595,0,0.217484732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-09,45.752973304,0.008110433,5.187663703,1.557089525,3.838731359,1.483187783,2.891370361,2.422828881,14.899720968,2.011754527,0,5.150105764,0,0,4.979874939,0,0.476196596,2.928246036,0,0.314070302,0,0,0.083705199,0,0,0,0,0,0,0,0,0.695723673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-10,30.792038798,2.593713985,12.011467173,4.377542190,12.365414769,2.786198386,0,0.842743042,16.169010722,2.693788916,0,1.061047133,0,0,1.169587585,0,0.891205315,2.793831420,0,1.440861498,1.389643717,0,0.310647251,0,6.392842076,0.153706393,1.044124842,1.194904746,0,0,0,0.444364884,0,0,0,0,0,0,0,0,0.883672509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-11,41.549492696,4.195384399,8.501721505,8.239016326,14.960001127,2.564349002,1.223491681,0.009194964,13.041805453,3.264319428,0,4.582262992,0,0,0.034202656,0,0.416122726,0.189997082,0,0.862453334,0,0,0.033818059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599335575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-12,30.201179222,6.479298408,2.860439005,14.374708502,9.199985544,1.116393801,3.182876126,0.023730099,14.694661256,2.525656435,0,2.072989516,0,0,8.171424337,0,0.022651468,2.928246036,0,0,0,0,1.048087191,0,0,0.023924619,0,0,0,0.024539080,0,0.026501853,0,0,0,0,0,0.277016286,0,0,0,0.024799910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-13,24.633973655,3.789555922,0,16.205047909,14.954525420,1.272938292,1.967010086,0.561034965,18.572760018,2.137183387,0,4.305034481,0,0,2.348723899,0,0.001640076,2.928246036,0,0.547587314,0,0,0.999423104,0,0,0.000477431,0,0,0,0.000881193,0,0.265681732,0,0,0,0,0,0.001258430,0,0,0,0.004084691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-14,23.642055342,1.422439111,14.985923863,8.750044759,18.125171080,1.269242542,0,2.315872440,21.422613042,2.341196960,0,4.576286247,0,0,1.070277441,0,0,0.113944015,0,0.124052597,0,0.683080593,1.350246772,0.000928339,0,0.001790368,0,0,0,0.001340919,0,2.865914712,0,0,0,0,0,0.001712255,0,0,0,0.001329149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-15,25.948469567,2.993860431,4.033246335,3.679599322,11.665311756,3.775347928,0,2.106168082,25.222996578,1.574816388,0,3.979585397,0,0,1.261267713,1.122131831,0.315872440,0,0,0,0,0,2.062407912,0,0,0.009309913,0,0,0,0.971027704,0,2.973358863,0,0,0,0,0,0.005074930,0,0,0,0.004911344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-16,22.545080699,5.308895940,0,3.012335833,8.822207656,6.184183891,0,2.207890416,29.959440411,1.921676215,0,3.934989755,0,0,0.641234591,2.307785580,0.368932178,0,0,0.906615741,0,0,1.979041656,1.026154854,0,0,0,0,0,0.328567109,0,1.012486158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
