title
"Number of Jobs Running: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2015-02-01,2015-07-31
---------
Day,"[1] Number of Jobs Running","[2] Number of Jobs Running","[4] Number of Jobs Running","[6] Number of Jobs Running","[16] Number of Jobs Running","[8] Number of Jobs Running","[3] Number of Jobs Running","[5] Number of Jobs Running","[32] Number of Jobs Running","[10] Number of Jobs Running","[9] Number of Jobs Running","[64] Number of Jobs Running","[12] Number of Jobs Running","[7] Number of Jobs Running","[256] Number of Jobs Running","[20] Number of Jobs Running","[128] Number of Jobs Running","[24] Number of Jobs Running","[42] Number of Jobs Running","[17] Number of Jobs Running","[40] Number of Jobs Running","[48] Number of Jobs Running","[15] Number of Jobs Running","[18] Number of Jobs Running","[14] Number of Jobs Running","[13] Number of Jobs Running","[30] Number of Jobs Running","[36] Number of Jobs Running","[11] Number of Jobs Running","[1024] Number of Jobs Running","[80] Number of Jobs Running","[28] Number of Jobs Running","[121] Number of Jobs Running","[96] Number of Jobs Running","[100] Number of Jobs Running","[50] Number of Jobs Running","[512] Number of Jobs Running","[25] Number of Jobs Running","[38] Number of Jobs Running","[34] Number of Jobs Running","[120] Number of Jobs Running","[22] Number of Jobs Running","[56] Number of Jobs Running","[217] Number of Jobs Running","[23] Number of Jobs Running","[200] Number of Jobs Running","[72] Number of Jobs Running","[26] Number of Jobs Running","[125] Number of Jobs Running","[33] Number of Jobs Running","[60] Number of Jobs Running","[224] Number of Jobs Running","[63] Number of Jobs Running","[126] Number of Jobs Running","[160] Number of Jobs Running","[65] Number of Jobs Running","[45] Number of Jobs Running","[144] Number of Jobs Running","[102] Number of Jobs Running","[240] Number of Jobs Running","[19] Number of Jobs Running","[127] Number of Jobs Running","[192] Number of Jobs Running","[39] Number of Jobs Running","[188] Number of Jobs Running","[142] Number of Jobs Running","[66] Number of Jobs Running","[179] Number of Jobs Running","[70] Number of Jobs Running","[90] Number of Jobs Running","[216] Number of Jobs Running","[75] Number of Jobs Running","[181] Number of Jobs Running","[21] Number of Jobs Running","[27] Number of Jobs Running","[35] Number of Jobs Running","[68] Number of Jobs Running","[54] Number of Jobs Running","[163] Number of Jobs Running","[57] Number of Jobs Running","[150] Number of Jobs Running","[450] Number of Jobs Running","[132] Number of Jobs Running","[250] Number of Jobs Running","[58] Number of Jobs Running","[46] Number of Jobs Running","[61] Number of Jobs Running","[76] Number of Jobs Running","[213] Number of Jobs Running","[52] Number of Jobs Running","[116] Number of Jobs Running","[176] Number of Jobs Running","[62] Number of Jobs Running","[44] Number of Jobs Running","[185] Number of Jobs Running","[119] Number of Jobs Running","[238] Number of Jobs Running","[252] Number of Jobs Running","[29] Number of Jobs Running","[165] Number of Jobs Running","[31] Number of Jobs Running","[135] Number of Jobs Running","[158] Number of Jobs Running","[112] Number of Jobs Running","[244] Number of Jobs Running","[37] Number of Jobs Running","[108] Number of Jobs Running","[157] Number of Jobs Running","[480] Number of Jobs Running","[136] Number of Jobs Running","[41] Number of Jobs Running","[49] Number of Jobs Running","[43] Number of Jobs Running","[77] Number of Jobs Running","[55] Number of Jobs Running","[81] Number of Jobs Running","[225] Number of Jobs Running","[640] Number of Jobs Running","[864] Number of Jobs Running","[69] Number of Jobs Running","[140] Number of Jobs Running","[151] Number of Jobs Running","[168] Number of Jobs Running","[53] Number of Jobs Running","[98] Number of Jobs Running","[197] Number of Jobs Running","[82] Number of Jobs Running","[88] Number of Jobs Running","[99] Number of Jobs Running","[152] Number of Jobs Running","[149] Number of Jobs Running","[242] Number of Jobs Running","[59] Number of Jobs Running","[94] Number of Jobs Running","[500] Number of Jobs Running","[71] Number of Jobs Running","[92] Number of Jobs Running","[122] Number of Jobs Running","[137] Number of Jobs Running","[234] Number of Jobs Running","[255] Number of Jobs Running","[400] Number of Jobs Running","[800] Number of Jobs Running","[103] Number of Jobs Running","[130] Number of Jobs Running","[175] Number of Jobs Running","[187] Number of Jobs Running","[300] Number of Jobs Running","[648] Number of Jobs Running","[118] Number of Jobs Running","[74] Number of Jobs Running","[78] Number of Jobs Running","[198] Number of Jobs Running","[222] Number of Jobs Running","[251] Number of Jobs Running","[1728] Number of Jobs Running","[2000] Number of Jobs Running","[97] Number of Jobs Running","[109] Number of Jobs Running","[960] Number of Jobs Running","[110] Number of Jobs Running","[196] Number of Jobs Running","[208] Number of Jobs Running","[51] Number of Jobs Running","[123] Number of Jobs Running","[600] Number of Jobs Running","[963] Number of Jobs Running","[1000] Number of Jobs Running","[138] Number of Jobs Running","[172] Number of Jobs Running","[204] Number of Jobs Running","[219] Number of Jobs Running","[47] Number of Jobs Running","[84] Number of Jobs Running","[95] Number of Jobs Running","[124] Number of Jobs Running","[203] Number of Jobs Running","[220] Number of Jobs Running","[230] Number of Jobs Running","[235] Number of Jobs Running","[325] Number of Jobs Running","[813] Number of Jobs Running","[67] Number of Jobs Running","[73] Number of Jobs Running","[129] Number of Jobs Running","[133] Number of Jobs Running","[148] Number of Jobs Running","[169] Number of Jobs Running","[183] Number of Jobs Running","[211] Number of Jobs Running","[226] Number of Jobs Running","[384] Number of Jobs Running","[464] Number of Jobs Running","[481] Number of Jobs Running","[544] Number of Jobs Running","[547] Number of Jobs Running","[570] Number of Jobs Running","[576] Number of Jobs Running","[850] Number of Jobs Running","[1856] Number of Jobs Running","[4000] Number of Jobs Running","[79] Number of Jobs Running","[83] Number of Jobs Running","[85] Number of Jobs Running","[87] Number of Jobs Running","[105] Number of Jobs Running","[107] Number of Jobs Running","[117] Number of Jobs Running","[139] Number of Jobs Running","[141] Number of Jobs Running","[153] Number of Jobs Running","[154] Number of Jobs Running","[177] Number of Jobs Running","[210] Number of Jobs Running","[229] Number of Jobs Running","[232] Number of Jobs Running","[274] Number of Jobs Running","[321] Number of Jobs Running","[350] Number of Jobs Running","[455] Number of Jobs Running","[475] Number of Jobs Running","[520] Number of Jobs Running","[550] Number of Jobs Running","[768] Number of Jobs Running","[827] Number of Jobs Running","[875] Number of Jobs Running","[896] Number of Jobs Running","[900] Number of Jobs Running","[928] Number of Jobs Running","[2048] Number of Jobs Running","[3712] Number of Jobs Running"
2015-03-06,2605,513,287,68,242,192,90,61,35,59,27,24,16,21,13,23,5,13,0,0,5,2,1,4,2,10,3,7,2,0,0,3,21,3,0,1,3,9,4,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,7,1,1,0,0,0,0,0,2,1,0,2,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,1757,415,269,79,186,282,65,74,39,51,22,24,6,52,12,39,9,4,0,0,11,10,7,6,8,106,5,1,5,0,0,2,5,2,1,1,1,6,5,0,1,0,0,0,2,0,3,0,0,4,0,0,4,3,0,3,1,1,7,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,1669,298,317,41,227,288,22,115,36,20,36,42,14,22,5,15,4,14,0,0,16,10,1,3,1,4,4,0,2,2,0,2,0,2,0,1,0,6,6,0,0,0,0,0,1,0,0,0,0,3,0,0,0,9,1,3,2,0,6,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,2001,412,364,77,326,282,57,86,62,19,14,47,18,38,11,21,11,16,0,0,5,9,3,3,5,16,7,1,2,8,4,2,0,2,1,0,2,7,1,0,1,0,1,0,5,0,0,0,0,2,1,0,0,1,0,1,0,0,2,0,6,0,0,0,0,0,2,1,0,0,1,5,0,2,1,6,0,0,0,3,0,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,1940,395,351,74,294,301,82,39,52,21,31,30,15,40,14,13,21,11,0,0,19,12,1,3,3,11,6,1,2,13,1,6,20,0,0,2,1,1,5,0,0,0,2,0,0,0,0,0,0,2,1,0,0,7,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,2221,479,467,66,291,281,151,94,74,17,32,16,8,23,12,20,11,9,0,0,10,12,6,6,1,5,6,14,5,3,1,8,2,11,0,2,0,1,2,0,0,0,0,0,3,0,2,0,5,2,1,0,3,3,0,4,0,1,0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,1,0,3,1,0,0,0,1,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12,2210,406,425,113,380,248,156,52,53,34,21,31,6,25,9,22,11,9,0,0,15,9,4,4,4,11,4,4,10,0,2,6,1,1,0,2,0,1,1,0,0,0,0,0,2,0,1,0,8,0,2,0,1,2,0,2,0,0,1,0,1,10,2,2,1,0,2,0,1,1,1,0,0,1,0,3,0,0,0,0,1,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,1896,428,293,68,411,182,63,48,38,17,36,27,4,17,13,10,10,13,2,0,9,9,3,5,3,7,1,3,6,0,1,5,20,0,0,3,2,2,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,12,1,2,0,0,2,0,1,2,0,1,0,1,0,3,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,1071,267,209,42,270,105,16,39,24,6,12,16,5,2,3,9,12,10,1,0,13,5,1,0,2,11,1,2,1,0,0,4,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,1110,256,320,53,283,126,67,54,63,12,15,65,2,60,9,17,13,13,0,0,13,1,10,4,3,11,1,1,4,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,3,0,1,0,0,3,1,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,1,1,2,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16,1773,315,352,64,278,130,42,29,43,6,25,17,9,13,11,14,5,13,1,3,16,4,3,5,2,4,1,3,2,5,0,0,20,2,1,3,0,2,7,0,0,0,2,0,0,0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,2209,347,390,71,321,226,47,35,53,20,19,49,26,5,19,15,19,10,1,1,21,5,1,1,0,4,0,4,1,6,0,7,11,2,1,3,1,9,0,1,0,0,3,0,0,0,4,0,0,4,1,0,0,3,0,3,0,0,0,0,0,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,2106,455,487,65,407,199,64,33,33,13,17,25,18,8,12,18,23,11,0,0,7,6,7,2,9,4,4,2,5,2,0,0,0,0,0,3,1,6,3,0,2,0,2,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-19,1498,499,387,69,355,180,47,33,48,10,71,22,23,38,10,20,8,4,0,0,13,9,1,5,3,5,1,1,34,0,4,3,0,1,0,3,0,5,6,1,0,0,2,0,0,0,0,0,8,2,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,1781,447,414,31,597,212,25,42,55,20,44,29,13,19,20,11,11,15,0,0,8,7,4,5,8,3,4,6,17,4,0,2,20,1,1,1,3,10,0,0,0,0,2,0,0,0,1,0,4,1,1,0,0,0,0,0,2,0,1,0,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,1072,376,264,16,342,151,13,30,60,8,50,34,24,22,14,14,10,11,0,0,4,7,4,4,4,4,3,3,16,0,0,0,15,1,1,3,0,6,0,1,0,3,2,0,2,0,0,0,10,0,1,0,0,1,0,0,8,0,0,3,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,1120,382,275,21,272,218,13,48,41,25,36,25,32,10,10,15,13,8,0,1,8,7,3,1,8,2,4,4,30,5,0,2,2,0,1,4,0,5,1,1,0,2,3,0,3,0,0,0,0,1,1,0,0,0,0,0,6,0,2,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,1642,585,373,53,288,202,110,52,87,20,72,35,9,38,18,24,28,13,0,1,7,1,1,4,12,3,2,7,13,4,2,0,11,1,0,0,0,3,0,2,0,0,2,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,1488,473,276,89,274,226,83,39,66,11,51,35,16,34,20,15,20,11,1,0,11,6,18,8,12,5,4,5,13,6,1,7,6,1,1,0,1,7,0,1,0,0,3,0,2,0,1,0,0,4,0,0,0,4,1,3,3,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,0,0,3,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,1358,449,374,62,301,167,83,39,57,40,15,52,9,13,23,16,21,4,2,36,14,6,2,2,3,6,0,4,4,7,2,0,20,1,1,0,5,9,0,0,0,0,2,0,1,0,2,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,2,7,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-03-26,1115,429,267,44,213,121,46,43,54,28,7,24,6,23,15,4,7,11,0,17,3,10,1,2,6,2,1,2,14,4,2,0,0,1,1,0,1,1,0,0,0,0,3,0,1,0,0,0,0,2,18,0,0,0,0,1,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-27,1245,419,423,36,292,173,31,32,66,51,20,30,4,21,18,14,24,11,0,36,5,12,1,5,11,5,4,2,1,11,2,8,20,0,4,1,0,4,0,1,5,0,4,0,0,0,2,0,0,1,5,0,0,3,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28,919,558,229,49,259,157,26,32,70,5,4,25,4,29,13,6,14,4,0,0,2,16,5,7,5,4,4,2,0,9,1,1,19,0,2,1,2,3,0,0,3,0,5,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
