title
"Number of Jobs Running: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2013-02-01,2013-07-31
---------
Day,"[1] Number of Jobs Running","[2] Number of Jobs Running","[4] Number of Jobs Running","[8] Number of Jobs Running","[16] Number of Jobs Running","[3] Number of Jobs Running","[64] Number of Jobs Running","[6] Number of Jobs Running","[9] Number of Jobs Running","[5] Number of Jobs Running","[32] Number of Jobs Running","[10] Number of Jobs Running","[20] Number of Jobs Running","[12] Number of Jobs Running","[31] Number of Jobs Running","[7] Number of Jobs Running","[256] Number of Jobs Running","[40] Number of Jobs Running","[128] Number of Jobs Running","[30] Number of Jobs Running","[15] Number of Jobs Running","[36] Number of Jobs Running","[181] Number of Jobs Running","[24] Number of Jobs Running","[48] Number of Jobs Running","[66] Number of Jobs Running","[13] Number of Jobs Running","[14] Number of Jobs Running","[25] Number of Jobs Running","[100] Number of Jobs Running","[11] Number of Jobs Running","[50] Number of Jobs Running","[18] Number of Jobs Running","[60] Number of Jobs Running","[45] Number of Jobs Running","[136] Number of Jobs Running","[80] Number of Jobs Running","[96] Number of Jobs Running","[192] Number of Jobs Running","[200] Number of Jobs Running","[125] Number of Jobs Running","[17] Number of Jobs Running","[150] Number of Jobs Running","[250] Number of Jobs Running","[26] Number of Jobs Running","[63] Number of Jobs Running","[39] Number of Jobs Running","[22] Number of Jobs Running","[160] Number of Jobs Running","[106] Number of Jobs Running","[144] Number of Jobs Running","[1024] Number of Jobs Running","[120] Number of Jobs Running","[21] Number of Jobs Running","[61] Number of Jobs Running","[27] Number of Jobs Running","[132] Number of Jobs Running","[54] Number of Jobs Running","[512] Number of Jobs Running","[35] Number of Jobs Running","[240] Number of Jobs Running","[90] Number of Jobs Running","[51] Number of Jobs Running","[224] Number of Jobs Running","[72] Number of Jobs Running","[52] Number of Jobs Running","[101] Number of Jobs Running","[28] Number of Jobs Running","[75] Number of Jobs Running","[135] Number of Jobs Running","[162] Number of Jobs Running","[44] Number of Jobs Running","[183] Number of Jobs Running","[104] Number of Jobs Running","[41] Number of Jobs Running","[19] Number of Jobs Running","[49] Number of Jobs Running","[169] Number of Jobs Running","[204] Number of Jobs Running","[216] Number of Jobs Running","[105] Number of Jobs Running","[34] Number of Jobs Running","[76] Number of Jobs Running","[375] Number of Jobs Running","[252] Number of Jobs Running","[23] Number of Jobs Running","[153] Number of Jobs Running","[251] Number of Jobs Running","[77] Number of Jobs Running","[156] Number of Jobs Running","[180] Number of Jobs Running","[130] Number of Jobs Running","[208] Number of Jobs Running","[42] Number of Jobs Running","[384] Number of Jobs Running","[70] Number of Jobs Running","[112] Number of Jobs Running","[123] Number of Jobs Running","[460] Number of Jobs Running","[65] Number of Jobs Running","[29] Number of Jobs Running","[38] Number of Jobs Running","[81] Number of Jobs Running","[151] Number of Jobs Running","[170] Number of Jobs Running","[171] Number of Jobs Running","[2048] Number of Jobs Running","[108] Number of Jobs Running","[225] Number of Jobs Running","[73] Number of Jobs Running","[69] Number of Jobs Running","[84] Number of Jobs Running","[113] Number of Jobs Running","[202] Number of Jobs Running","[400] Number of Jobs Running","[139] Number of Jobs Running","[211] Number of Jobs Running","[94] Number of Jobs Running","[121] Number of Jobs Running","[312] Number of Jobs Running","[500] Number of Jobs Running","[58] Number of Jobs Running","[345] Number of Jobs Running","[56] Number of Jobs Running","[88] Number of Jobs Running","[99] Number of Jobs Running","[127] Number of Jobs Running","[196] Number of Jobs Running","[155] Number of Jobs Running","[210] Number of Jobs Running","[220] Number of Jobs Running","[4096] Number of Jobs Running","[37] Number of Jobs Running","[47] Number of Jobs Running","[55] Number of Jobs Running","[140] Number of Jobs Running","[161] Number of Jobs Running","[33] Number of Jobs Running","[102] Number of Jobs Running","[114] Number of Jobs Running","[165] Number of Jobs Running","[255] Number of Jobs Running","[78] Number of Jobs Running","[245] Number of Jobs Running","[1000] Number of Jobs Running","[201] Number of Jobs Running","[53] Number of Jobs Running","[85] Number of Jobs Running","[168] Number of Jobs Running","[274] Number of Jobs Running","[67] Number of Jobs Running","[68] Number of Jobs Running","[91] Number of Jobs Running","[93] Number of Jobs Running","[110] Number of Jobs Running","[116] Number of Jobs Running","[117] Number of Jobs Running","[142] Number of Jobs Running","[187] Number of Jobs Running","[241] Number of Jobs Running","[372] Number of Jobs Running","[768] Number of Jobs Running","[2400] Number of Jobs Running","[124] Number of Jobs Running","[203] Number of Jobs Running","[205] Number of Jobs Running","[213] Number of Jobs Running","[253] Number of Jobs Running","[518] Number of Jobs Running","[3000] Number of Jobs Running","[43] Number of Jobs Running","[46] Number of Jobs Running","[57] Number of Jobs Running","[111] Number of Jobs Running","[118] Number of Jobs Running","[133] Number of Jobs Running","[149] Number of Jobs Running","[185] Number of Jobs Running","[188] Number of Jobs Running","[190] Number of Jobs Running","[197] Number of Jobs Running","[234] Number of Jobs Running","[236] Number of Jobs Running","[243] Number of Jobs Running","[300] Number of Jobs Running","[450] Number of Jobs Running","[3200] Number of Jobs Running","[3500] Number of Jobs Running","[5625] Number of Jobs Running","[62] Number of Jobs Running","[71] Number of Jobs Running","[95] Number of Jobs Running","[129] Number of Jobs Running","[138] Number of Jobs Running","[164] Number of Jobs Running","[195] Number of Jobs Running","[341] Number of Jobs Running","[350] Number of Jobs Running","[689] Number of Jobs Running","[700] Number of Jobs Running","[720] Number of Jobs Running","[861] Number of Jobs Running"
2013-02-21,1055,9617,407,268,112,282,39,23,8,10,54,21,31,19,0,17,10,2,11,8,34,1,13,2,2,0,38,0,2,0,8,4,1,0,0,0,0,4,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,2,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-02-22,941,2563,336,171,116,294,34,68,7,22,57,52,17,47,0,16,5,2,3,24,3,0,15,2,4,0,19,2,0,0,5,5,1,0,40,14,0,6,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,5,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-23,2734,339,306,127,93,118,12,23,2,18,35,7,8,13,0,3,9,13,21,3,2,0,6,3,2,0,7,1,1,0,4,1,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-24,7074,311,297,179,129,28,4,12,6,26,49,23,1,10,0,13,16,6,8,3,11,0,2,3,0,0,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-25,3170,2457,219,97,179,28,17,13,9,16,28,35,4,13,0,14,15,4,10,4,11,0,3,1,0,0,5,15,6,4,2,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,4,0,0,3,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-26,280,532,81,70,53,7,12,6,3,3,17,6,4,10,0,3,1,1,6,4,5,0,1,0,1,0,8,1,4,4,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-27,1054,974,209,215,169,36,32,31,11,8,100,83,17,23,0,17,17,2,16,10,5,0,2,0,0,0,19,1,4,1,4,0,1,0,1,12,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-28,976,1602,221,288,328,77,18,21,13,18,34,49,23,28,0,8,11,4,21,11,15,0,11,4,0,0,17,2,3,0,2,0,2,0,8,8,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,12,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,667,445,156,118,181,74,34,37,10,15,66,42,18,35,0,14,34,5,18,10,13,0,4,1,0,0,10,6,21,0,3,0,1,0,3,2,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,4,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-02,654,320,152,194,88,22,28,13,1,4,74,19,6,15,0,5,16,6,12,8,3,0,1,0,0,0,0,3,13,0,2,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-03,842,376,197,250,199,22,16,10,0,6,113,64,9,27,0,2,18,6,11,8,4,0,2,0,0,0,12,3,16,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-04,1203,1230,416,395,145,82,23,49,6,17,101,92,26,77,0,21,19,11,16,8,1,0,5,0,1,0,18,2,13,0,5,0,3,2,1,14,0,0,0,0,0,0,0,0,0,1,0,0,31,10,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-05,983,970,223,253,141,42,19,45,0,18,125,39,23,44,0,8,8,10,22,19,1,0,5,1,1,0,10,0,10,0,4,2,2,0,3,8,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-06,821,1002,293,585,166,86,27,50,10,4,121,29,16,31,0,34,32,11,15,4,5,1,2,2,2,0,10,7,6,0,3,1,1,0,0,11,0,10,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-07,3100,947,345,901,173,100,28,51,12,30,25,11,18,42,0,21,5,15,19,3,10,2,2,2,1,0,9,4,9,0,4,0,2,0,0,19,4,5,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-08,4761,522,306,480,260,64,51,55,39,26,35,23,15,30,0,52,7,10,9,4,9,6,0,1,2,0,5,4,6,0,16,2,15,0,0,11,1,1,3,0,0,3,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-09,7513,405,116,142,121,25,40,8,1,18,35,7,14,16,0,10,2,12,0,12,1,5,0,1,1,0,11,2,7,0,2,3,3,0,0,21,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-10,7099,210,80,96,100,22,48,4,0,19,31,11,9,12,0,0,4,10,16,11,12,7,0,6,0,0,9,5,4,0,1,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-11,4315,1381,187,236,185,79,19,47,2,5,51,28,25,32,0,5,5,11,9,37,15,1,0,2,1,0,16,0,7,0,1,0,7,0,0,8,0,2,1,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-12,2145,1772,209,222,138,71,12,32,0,3,54,20,25,44,0,3,6,7,7,54,18,1,0,4,1,0,15,3,4,0,1,2,15,0,0,24,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-13,1843,353,194,433,227,94,12,64,7,9,83,35,26,34,0,7,3,44,7,42,5,7,1,6,1,0,4,5,2,1,14,5,3,6,0,44,0,1,10,0,0,14,0,0,0,0,12,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,16,1,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-14,1209,345,271,367,134,184,38,37,7,4,55,31,15,19,0,10,14,15,22,18,6,1,8,1,0,0,0,10,0,0,1,7,2,27,0,34,0,3,2,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,5,0,2,0,0,1,1,0,3,1,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,1116,390,328,180,98,193,40,27,1,21,22,11,20,12,0,4,6,29,18,16,0,0,0,3,1,0,0,14,2,0,0,10,1,5,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,4,0,4,0,0,0,0,0,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,759,245,248,164,117,67,38,16,0,8,20,17,46,19,0,5,7,4,27,3,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,772,302,229,527,101,39,38,25,0,7,17,7,43,27,0,4,4,30,3,0,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-18,772,253,178,188,61,18,30,22,13,15,24,9,39,12,0,7,6,4,7,2,7,6,3,5,0,0,2,13,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-19,512,88,106,146,79,22,30,25,0,2,36,1,11,9,0,2,1,1,3,1,3,9,1,0,4,0,7,6,0,1,10,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,19,0,0,0,0,4,0,14,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
