title
"Number of Jobs Running: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2016-02-01,2016-07-31
---------
Day,"[1] Number of Jobs Running","[2] Number of Jobs Running","[4] Number of Jobs Running","[6] Number of Jobs Running","[8] Number of Jobs Running","[16] Number of Jobs Running","[5] Number of Jobs Running","[3] Number of Jobs Running","[32] Number of Jobs Running","[10] Number of Jobs Running","[64] Number of Jobs Running","[9] Number of Jobs Running","[12] Number of Jobs Running","[7] Number of Jobs Running","[54] Number of Jobs Running","[36] Number of Jobs Running","[256] Number of Jobs Running","[128] Number of Jobs Running","[20] Number of Jobs Running","[110] Number of Jobs Running","[15] Number of Jobs Running","[24] Number of Jobs Running","[14] Number of Jobs Running","[13] Number of Jobs Running","[18] Number of Jobs Running","[30] Number of Jobs Running","[48] Number of Jobs Running","[25] Number of Jobs Running","[22] Number of Jobs Running","[40] Number of Jobs Running","[17] Number of Jobs Running","[80] Number of Jobs Running","[21] Number of Jobs Running","[181] Number of Jobs Running","[11] Number of Jobs Running","[163] Number of Jobs Running","[50] Number of Jobs Running","[43] Number of Jobs Running","[1024] Number of Jobs Running","[27] Number of Jobs Running","[60] Number of Jobs Running","[45] Number of Jobs Running","[55] Number of Jobs Running","[160] Number of Jobs Running","[96] Number of Jobs Running","[90] Number of Jobs Running","[100] Number of Jobs Running","[42] Number of Jobs Running","[56] Number of Jobs Running","[75] Number of Jobs Running","[41] Number of Jobs Running","[250] Number of Jobs Running","[91] Number of Jobs Running","[140] Number of Jobs Running","[63] Number of Jobs Running","[19] Number of Jobs Running","[65] Number of Jobs Running","[512] Number of Jobs Running","[39] Number of Jobs Running","[62] Number of Jobs Running","[72] Number of Jobs Running","[188] Number of Jobs Running","[28] Number of Jobs Running","[144] Number of Jobs Running","[217] Number of Jobs Running","[192] Number of Jobs Running","[200] Number of Jobs Running","[35] Number of Jobs Running","[79] Number of Jobs Running","[33] Number of Jobs Running","[57] Number of Jobs Running","[81] Number of Jobs Running","[108] Number of Jobs Running","[70] Number of Jobs Running","[118] Number of Jobs Running","[150] Number of Jobs Running","[23] Number of Jobs Running","[52] Number of Jobs Running","[88] Number of Jobs Running","[120] Number of Jobs Running","[34] Number of Jobs Running","[46] Number of Jobs Running","[138] Number of Jobs Running","[129] Number of Jobs Running","[127] Number of Jobs Running","[44] Number of Jobs Running","[224] Number of Jobs Running","[216] Number of Jobs Running","[641] Number of Jobs Running","[648] Number of Jobs Running","[84] Number of Jobs Running","[130] Number of Jobs Running","[26] Number of Jobs Running","[68] Number of Jobs Running","[126] Number of Jobs Running","[157] Number of Jobs Running","[236] Number of Jobs Running","[51] Number of Jobs Running","[257] Number of Jobs Running","[37] Number of Jobs Running","[252] Number of Jobs Running","[94] Number of Jobs Running","[255] Number of Jobs Running","[58] Number of Jobs Running","[123] Number of Jobs Running","[240] Number of Jobs Running","[38] Number of Jobs Running","[125] Number of Jobs Running","[69] Number of Jobs Running","[161] Number of Jobs Running","[67] Number of Jobs Running","[82] Number of Jobs Running","[205] Number of Jobs Running","[513] Number of Jobs Running","[47] Number of Jobs Running","[133] Number of Jobs Running","[196] Number of Jobs Running","[109] Number of Jobs Running","[119] Number of Jobs Running","[156] Number of Jobs Running","[166] Number of Jobs Running","[176] Number of Jobs Running","[172] Number of Jobs Running","[179] Number of Jobs Running","[112] Number of Jobs Running","[116] Number of Jobs Running","[86] Number of Jobs Running","[29] Number of Jobs Running","[31] Number of Jobs Running","[49] Number of Jobs Running","[186] Number of Jobs Running","[211] Number of Jobs Running","[640] Number of Jobs Running","[1009] Number of Jobs Running","[53] Number of Jobs Running","[66] Number of Jobs Running","[113] Number of Jobs Running","[208] Number of Jobs Running","[220] Number of Jobs Running","[95] Number of Jobs Running","[132] Number of Jobs Running","[1000] Number of Jobs Running","[180] Number of Jobs Running","[59] Number of Jobs Running","[83] Number of Jobs Running","[106] Number of Jobs Running","[136] Number of Jobs Running","[225] Number of Jobs Running","[76] Number of Jobs Running","[77] Number of Jobs Running","[124] Number of Jobs Running","[248] Number of Jobs Running","[254] Number of Jobs Running","[78] Number of Jobs Running","[247] Number of Jobs Running","[1728] Number of Jobs Running","[71] Number of Jobs Running","[73] Number of Jobs Running","[98] Number of Jobs Running","[939] Number of Jobs Running","[93] Number of Jobs Running","[99] Number of Jobs Running","[155] Number of Jobs Running","[170] Number of Jobs Running","[230] Number of Jobs Running","[384] Number of Jobs Running","[896] Number of Jobs Running","[61] Number of Jobs Running","[143] Number of Jobs Running","[175] Number of Jobs Running","[190] Number of Jobs Running","[193] Number of Jobs Running","[195] Number of Jobs Running","[210] Number of Jobs Running","[212] Number of Jobs Running","[227] Number of Jobs Running","[253] Number of Jobs Running","[508] Number of Jobs Running","[2048] Number of Jobs Running","[85] Number of Jobs Running","[87] Number of Jobs Running","[104] Number of Jobs Running","[135] Number of Jobs Running","[162] Number of Jobs Running","[167] Number of Jobs Running","[576] Number of Jobs Running","[769] Number of Jobs Running","[102] Number of Jobs Running","[105] Number of Jobs Running","[107] Number of Jobs Running","[134] Number of Jobs Running","[145] Number of Jobs Running","[189] Number of Jobs Running","[204] Number of Jobs Running","[238] Number of Jobs Running","[241] Number of Jobs Running","[249] Number of Jobs Running","[251] Number of Jobs Running","[320] Number of Jobs Running","[600] Number of Jobs Running","[1501] Number of Jobs Running","[74] Number of Jobs Running","[89] Number of Jobs Running","[92] Number of Jobs Running","[103] Number of Jobs Running","[111] Number of Jobs Running","[114] Number of Jobs Running","[115] Number of Jobs Running","[142] Number of Jobs Running","[148] Number of Jobs Running","[149] Number of Jobs Running","[152] Number of Jobs Running","[165] Number of Jobs Running","[168] Number of Jobs Running","[183] Number of Jobs Running","[185] Number of Jobs Running","[207] Number of Jobs Running","[213] Number of Jobs Running","[215] Number of Jobs Running","[221] Number of Jobs Running","[222] Number of Jobs Running","[233] Number of Jobs Running","[235] Number of Jobs Running","[245] Number of Jobs Running","[288] Number of Jobs Running","[390] Number of Jobs Running","[400] Number of Jobs Running","[432] Number of Jobs Running","[960] Number of Jobs Running","[1018] Number of Jobs Running","[2000] Number of Jobs Running"
2016-03-05,1474,325,502,32,308,109,1737,139,33,21,35,10,6,4,0,0,12,17,24,0,11,3,11,2,5,6,3,0,0,2,1,5,4,1,1,5,3,0,0,0,1,0,3,0,1,0,2,0,1,3,0,0,0,2,0,0,0,2,1,2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-06,1707,378,599,22,336,192,1041,153,69,29,28,14,8,4,0,0,13,9,20,0,12,2,17,0,6,5,0,2,0,0,1,6,4,0,1,8,2,0,0,0,1,0,2,0,2,0,1,0,0,0,1,0,0,2,0,0,0,9,0,1,0,4,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-07,2338,570,881,39,342,234,403,198,61,40,93,13,34,7,0,1,13,20,21,0,12,3,14,0,8,5,7,9,0,11,3,7,5,1,3,7,1,0,0,0,3,0,3,5,0,0,10,0,0,1,0,0,0,5,0,0,0,1,0,2,0,3,0,4,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-08,1829,490,634,60,286,302,1175,113,40,70,90,8,31,12,0,0,25,22,17,0,7,12,11,4,5,2,2,9,0,2,39,4,2,0,1,3,1,0,0,0,2,0,3,0,1,0,3,0,2,2,0,0,0,0,7,0,0,1,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-03-09,2057,628,633,121,319,278,1037,115,50,68,87,7,33,7,0,1,16,9,28,0,6,18,10,1,5,23,17,5,0,9,40,1,5,0,4,2,2,0,2,2,0,0,2,0,0,0,3,0,1,2,0,2,0,1,0,0,0,0,1,1,5,2,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-10,2028,553,780,48,276,294,1065,352,68,55,87,20,105,7,0,1,9,10,21,0,6,31,5,0,5,11,19,5,0,5,27,1,3,0,2,4,3,0,0,0,1,0,2,0,0,3,1,0,3,2,0,1,0,1,0,0,0,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-11,1897,761,744,83,300,251,806,286,78,53,125,19,115,14,0,2,34,13,28,0,11,31,10,2,6,2,11,5,2,1,22,2,5,1,2,4,1,0,0,0,1,0,3,0,0,2,0,1,3,0,0,0,0,2,0,0,0,0,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-12,1427,472,229,63,292,184,28,196,51,63,37,22,90,16,0,1,22,7,102,0,10,10,16,2,6,4,3,1,0,1,10,2,4,0,1,8,2,0,0,1,1,0,2,0,0,2,1,1,2,0,0,0,0,2,2,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-13,1509,513,447,32,403,256,25,321,53,50,67,32,156,19,0,0,11,9,38,0,11,27,14,3,7,1,1,2,1,3,7,2,5,0,3,6,3,0,4,0,2,0,3,11,0,0,0,0,2,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-14,2027,562,568,628,516,334,728,375,71,73,67,29,154,20,0,12,16,18,16,0,10,40,19,4,12,2,2,4,0,1,5,7,13,0,6,13,3,2,2,1,3,1,2,15,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-15,3564,532,434,651,440,286,1171,216,42,43,51,11,101,15,0,2,7,15,15,0,13,67,22,12,8,1,4,6,0,2,3,6,9,7,5,14,3,2,7,1,1,1,2,8,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-16,2310,610,864,118,461,312,620,397,56,46,33,8,111,11,1,1,9,17,7,1,11,22,19,9,6,4,6,1,0,2,1,9,8,8,3,7,3,1,5,2,2,3,1,2,2,1,1,6,0,1,0,4,0,3,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-17,2183,847,537,94,484,428,45,340,79,51,50,15,105,11,0,2,14,25,10,2,11,45,17,8,6,4,7,4,11,3,0,7,9,1,3,4,3,1,3,1,2,1,1,6,1,2,3,3,0,1,3,3,1,2,0,3,0,3,0,1,0,1,0,1,0,2,2,0,0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-18,2381,830,485,66,453,417,31,378,53,49,29,12,135,5,0,2,6,19,15,0,12,56,14,5,8,7,5,1,0,2,1,6,6,0,3,7,2,2,1,1,1,2,0,3,2,0,1,3,0,0,1,0,0,1,0,0,3,1,0,1,0,1,2,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-19,2455,530,328,58,335,299,36,295,46,48,28,22,113,12,0,1,20,12,13,0,27,18,25,14,13,5,2,2,0,0,0,9,0,0,7,10,1,1,8,1,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,2,0,3,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-20,1512,298,192,26,455,180,29,210,13,26,25,9,20,1,0,0,7,14,6,0,22,6,15,5,5,2,4,1,0,0,1,7,0,0,1,4,1,2,1,2,1,0,1,7,1,0,2,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-21,1827,427,420,39,309,205,68,251,30,40,36,12,10,4,1,3,11,20,3,0,20,12,8,1,2,3,10,2,9,0,0,3,0,1,6,3,2,2,0,1,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-22,1623,486,322,64,216,232,32,131,39,35,28,11,9,7,0,0,14,15,12,0,13,3,10,3,1,1,19,3,1,0,1,3,0,0,2,7,1,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-23,2336,558,296,55,209,214,40,118,42,57,55,14,25,4,0,1,13,28,7,0,18,4,7,1,3,1,10,13,5,0,1,3,5,0,2,4,1,2,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-24,1705,374,531,95,207,222,49,145,21,31,26,23,38,8,1,0,15,10,5,0,16,5,9,3,3,2,0,16,3,1,1,3,6,0,1,5,0,3,3,1,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-25,1293,355,409,218,98,203,41,148,23,106,27,13,28,5,0,13,20,5,5,0,17,14,6,1,4,6,12,14,10,1,1,2,0,0,0,3,1,3,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-26,1345,375,456,322,126,202,86,143,20,46,22,21,18,7,0,10,23,10,6,0,12,25,7,1,11,3,10,2,5,0,2,4,0,0,2,5,0,2,4,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-27,1480,306,485,48,202,301,36,154,10,26,53,17,8,3,0,2,14,4,6,0,9,9,12,1,1,5,9,3,0,1,1,4,0,0,1,3,0,2,7,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
