title
"Number of Jobs Running: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2014-08-01,2015-01-31
---------
Day,"[1] Number of Jobs Running","[2] Number of Jobs Running","[5] Number of Jobs Running","[4] Number of Jobs Running","[16] Number of Jobs Running","[8] Number of Jobs Running","[3] Number of Jobs Running","[6] Number of Jobs Running","[24] Number of Jobs Running","[32] Number of Jobs Running","[74] Number of Jobs Running","[64] Number of Jobs Running","[10] Number of Jobs Running","[9] Number of Jobs Running","[12] Number of Jobs Running","[30] Number of Jobs Running","[7] Number of Jobs Running","[60] Number of Jobs Running","[256] Number of Jobs Running","[20] Number of Jobs Running","[128] Number of Jobs Running","[13] Number of Jobs Running","[14] Number of Jobs Running","[15] Number of Jobs Running","[18] Number of Jobs Running","[25] Number of Jobs Running","[17] Number of Jobs Running","[40] Number of Jobs Running","[48] Number of Jobs Running","[11] Number of Jobs Running","[80] Number of Jobs Running","[240] Number of Jobs Running","[23] Number of Jobs Running","[36] Number of Jobs Running","[100] Number of Jobs Running","[50] Number of Jobs Running","[1024] Number of Jobs Running","[216] Number of Jobs Running","[19] Number of Jobs Running","[512] Number of Jobs Running","[120] Number of Jobs Running","[96] Number of Jobs Running","[21] Number of Jobs Running","[63] Number of Jobs Running","[22] Number of Jobs Running","[82] Number of Jobs Running","[57] Number of Jobs Running","[250] Number of Jobs Running","[77] Number of Jobs Running","[157] Number of Jobs Running","[34] Number of Jobs Running","[90] Number of Jobs Running","[38] Number of Jobs Running","[28] Number of Jobs Running","[33] Number of Jobs Running","[160] Number of Jobs Running","[121] Number of Jobs Running","[127] Number of Jobs Running","[168] Number of Jobs Running","[27] Number of Jobs Running","[70] Number of Jobs Running","[65] Number of Jobs Running","[225] Number of Jobs Running","[68] Number of Jobs Running","[45] Number of Jobs Running","[61] Number of Jobs Running","[75] Number of Jobs Running","[93] Number of Jobs Running","[53] Number of Jobs Running","[26] Number of Jobs Running","[102] Number of Jobs Running","[150] Number of Jobs Running","[98] Number of Jobs Running","[72] Number of Jobs Running","[52] Number of Jobs Running","[62] Number of Jobs Running","[54] Number of Jobs Running","[192] Number of Jobs Running","[108] Number of Jobs Running","[43] Number of Jobs Running","[29] Number of Jobs Running","[42] Number of Jobs Running","[140] Number of Jobs Running","[31] Number of Jobs Running","[55] Number of Jobs Running","[144] Number of Jobs Running","[39] Number of Jobs Running","[41] Number of Jobs Running","[35] Number of Jobs Running","[125] Number of Jobs Running","[46] Number of Jobs Running","[76] Number of Jobs Running","[864] Number of Jobs Running","[129] Number of Jobs Running","[224] Number of Jobs Running","[252] Number of Jobs Running","[151] Number of Jobs Running","[147] Number of Jobs Running","[116] Number of Jobs Running","[44] Number of Jobs Running","[126] Number of Jobs Running","[234] Number of Jobs Running","[37] Number of Jobs Running","[78] Number of Jobs Running","[118] Number of Jobs Running","[47] Number of Jobs Running","[56] Number of Jobs Running","[153] Number of Jobs Running","[49] Number of Jobs Running","[113] Number of Jobs Running","[135] Number of Jobs Running","[680] Number of Jobs Running","[79] Number of Jobs Running","[179] Number of Jobs Running","[200] Number of Jobs Running","[81] Number of Jobs Running","[94] Number of Jobs Running","[600] Number of Jobs Running","[640] Number of Jobs Running","[85] Number of Jobs Running","[112] Number of Jobs Running","[288] Number of Jobs Running","[660] Number of Jobs Running","[51] Number of Jobs Running","[71] Number of Jobs Running","[320] Number of Jobs Running","[2048] Number of Jobs Running","[155] Number of Jobs Running","[188] Number of Jobs Running","[780] Number of Jobs Running","[790] Number of Jobs Running","[86] Number of Jobs Running","[176] Number of Jobs Running","[255] Number of Jobs Running","[101] Number of Jobs Running","[114] Number of Jobs Running","[500] Number of Jobs Running","[4096] Number of Jobs Running","[407] Number of Jobs Running","[1000] Number of Jobs Running","[138] Number of Jobs Running","[84] Number of Jobs Running","[133] Number of Jobs Running","[650] Number of Jobs Running","[59] Number of Jobs Running","[95] Number of Jobs Running","[154] Number of Jobs Running","[203] Number of Jobs Running","[760] Number of Jobs Running","[810] Number of Jobs Running","[69] Number of Jobs Running","[119] Number of Jobs Running","[122] Number of Jobs Running","[1728] Number of Jobs Running","[117] Number of Jobs Running","[123] Number of Jobs Running","[132] Number of Jobs Running","[172] Number of Jobs Running","[180] Number of Jobs Running","[207] Number of Jobs Running","[208] Number of Jobs Running","[220] Number of Jobs Running","[480] Number of Jobs Running","[529] Number of Jobs Running","[92] Number of Jobs Running","[124] Number of Jobs Running","[204] Number of Jobs Running","[210] Number of Jobs Running","[384] Number of Jobs Running","[745] Number of Jobs Running","[785] Number of Jobs Running","[800] Number of Jobs Running","[945] Number of Jobs Running","[89] Number of Jobs Running","[104] Number of Jobs Running","[105] Number of Jobs Running","[107] Number of Jobs Running","[137] Number of Jobs Running","[152] Number of Jobs Running","[162] Number of Jobs Running","[187] Number of Jobs Running","[197] Number of Jobs Running","[205] Number of Jobs Running","[211] Number of Jobs Running","[235] Number of Jobs Running","[313] Number of Jobs Running","[324] Number of Jobs Running","[473] Number of Jobs Running","[486] Number of Jobs Running","[690] Number of Jobs Running","[700] Number of Jobs Running","[58] Number of Jobs Running","[66] Number of Jobs Running","[67] Number of Jobs Running","[83] Number of Jobs Running","[99] Number of Jobs Running","[106] Number of Jobs Running","[109] Number of Jobs Running","[183] Number of Jobs Running","[251] Number of Jobs Running","[375] Number of Jobs Running","[576] Number of Jobs Running","[670] Number of Jobs Running","[720] Number of Jobs Running","[725] Number of Jobs Running","[729] Number of Jobs Running","[740] Number of Jobs Running","[88] Number of Jobs Running","[103] Number of Jobs Running","[143] Number of Jobs Running","[169] Number of Jobs Running","[171] Number of Jobs Running","[175] Number of Jobs Running","[184] Number of Jobs Running","[189] Number of Jobs Running","[236] Number of Jobs Running","[244] Number of Jobs Running","[248] Number of Jobs Running","[300] Number of Jobs Running","[358] Number of Jobs Running","[620] Number of Jobs Running","[710] Number of Jobs Running","[730] Number of Jobs Running","[750] Number of Jobs Running","[768] Number of Jobs Running","[769] Number of Jobs Running","[960] Number of Jobs Running"
2014-09-03,2251,668,2104,559,277,342,112,124,29,67,0,26,90,12,24,164,12,65,33,53,54,24,8,8,3,13,15,5,3,1,3,16,4,6,0,1,6,0,0,5,0,0,11,3,6,0,2,0,0,12,4,2,0,4,0,1,0,0,0,0,0,0,0,0,2,12,0,0,0,2,0,5,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-04,1803,605,2564,509,208,172,147,87,14,39,0,34,72,21,43,59,9,54,20,40,12,3,2,0,2,15,1,3,3,0,2,4,6,7,0,13,12,0,1,0,0,0,2,2,8,0,1,0,0,4,3,2,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,7,0,3,4,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-05,2071,619,1471,516,219,211,98,85,6,54,0,83,52,16,25,51,5,56,13,25,69,0,1,4,2,11,1,2,4,0,3,5,1,4,0,4,6,1,0,0,0,1,1,1,2,0,2,1,0,6,4,0,0,2,1,0,0,0,0,2,0,4,0,4,0,0,0,5,1,2,0,10,0,4,7,0,1,0,0,1,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-06,1566,534,1305,327,133,146,54,42,2,49,0,42,37,17,15,90,5,52,16,27,29,1,2,0,1,10,0,3,0,0,3,7,3,7,0,2,0,0,0,2,0,0,0,1,8,0,6,0,0,7,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-07,3270,391,1339,291,90,133,39,30,2,35,0,41,43,31,9,88,5,32,6,31,8,0,4,0,1,14,1,1,0,0,1,4,1,4,0,6,0,0,0,0,0,0,0,0,2,0,6,0,0,0,6,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,2665,337,11,305,109,181,28,10,8,51,0,27,27,20,10,110,5,27,7,24,6,5,1,0,0,29,0,1,0,0,1,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-09,1028,145,16,235,72,95,88,42,5,17,0,33,20,1,11,97,18,28,13,22,2,3,5,0,2,13,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-10,2837,442,118,481,289,305,167,67,15,52,0,65,63,3,23,137,26,47,30,25,8,13,2,5,6,16,1,2,0,0,1,0,0,0,0,4,0,0,4,0,0,1,11,0,7,0,2,0,0,2,0,2,0,3,0,1,0,0,0,0,0,0,2,15,0,8,0,22,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-11,2727,622,322,465,317,198,126,90,12,59,0,45,148,2,43,76,53,56,11,28,10,15,3,14,7,12,2,3,0,0,3,0,0,0,0,3,0,0,6,0,0,0,1,0,2,0,1,0,0,2,0,2,1,1,3,3,0,0,0,0,0,1,1,9,0,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-12,2385,715,1479,413,379,250,132,47,11,41,0,61,65,36,32,104,11,42,4,40,7,14,7,13,11,29,5,8,1,0,9,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,0,0,2,7,1,1,3,6,6,0,0,0,0,0,0,1,10,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-13,1503,546,1598,355,192,311,126,40,9,33,0,60,38,37,8,113,2,46,1,22,15,3,10,8,5,14,0,6,2,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,1,0,14,0,0,2,0,0,0,2,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-14,1478,729,275,274,160,167,72,35,3,37,0,39,40,39,20,84,4,45,14,24,15,4,19,16,4,26,1,8,3,0,3,0,3,0,0,2,0,0,2,0,1,0,0,0,0,1,1,0,0,2,0,0,0,4,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-15,1692,1438,444,359,328,329,84,53,32,62,0,54,28,58,29,34,9,30,7,37,13,8,12,12,7,27,2,13,1,0,4,0,1,0,0,7,1,0,2,0,0,1,0,1,0,0,2,5,2,1,0,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16,1246,674,548,288,234,175,53,36,14,57,0,71,29,12,39,10,5,35,15,21,33,0,5,21,7,8,2,5,1,0,4,0,3,0,0,11,1,0,1,1,0,0,0,1,0,3,0,0,2,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,8,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-17,1605,517,185,359,214,300,144,64,12,39,0,40,28,20,45,4,20,15,4,18,13,4,2,11,6,4,0,6,1,0,11,0,0,0,0,5,0,0,1,1,0,0,0,0,0,9,0,0,1,2,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,1,2,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-18,2264,502,259,378,272,269,50,65,11,45,0,35,51,9,59,4,77,24,0,12,5,4,10,10,7,3,1,6,0,0,0,0,0,0,0,5,1,0,2,1,1,0,1,0,0,0,0,0,1,2,0,1,0,2,0,1,0,1,0,0,0,6,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-19,2870,660,424,481,334,241,70,93,11,38,1,38,57,23,55,8,46,24,7,12,10,2,3,15,2,8,2,4,1,0,13,0,0,0,0,4,2,0,3,2,1,0,1,0,0,12,2,0,2,1,0,0,0,4,0,1,0,0,0,0,0,5,0,0,0,0,1,4,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-20,2360,575,421,438,193,222,38,141,16,27,0,59,27,19,49,13,5,52,3,17,12,2,4,7,2,16,0,0,0,0,0,0,1,0,0,6,5,0,3,2,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-21,1500,992,1461,425,233,201,22,90,24,37,0,71,45,11,27,8,0,90,0,6,13,3,12,8,3,35,1,0,2,0,0,0,1,0,0,6,2,2,2,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,11,0,0,1,0,2,1,1,0,0,0,0,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-22,1871,753,1147,429,284,399,41,187,10,68,2,69,39,3,11,7,31,59,7,21,28,1,8,8,2,20,5,8,4,0,4,0,1,1,8,0,4,0,3,1,1,0,9,0,0,0,1,0,1,1,0,0,0,2,6,2,0,1,0,2,0,7,0,1,2,0,2,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-23,2092,555,964,550,236,309,62,139,14,45,0,39,61,5,21,5,102,31,20,42,49,2,1,8,7,12,8,2,1,0,0,0,4,6,0,0,4,1,3,1,1,0,2,0,0,0,1,0,1,3,0,0,8,1,0,5,0,2,0,1,0,4,0,1,0,0,0,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-24,1493,418,327,349,213,157,63,71,11,37,0,23,30,2,39,2,9,2,14,30,15,1,0,5,10,7,2,0,2,0,2,0,3,1,0,0,3,1,4,0,1,1,0,0,0,0,0,0,2,4,0,0,6,1,1,3,0,1,0,2,0,1,0,3,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,2520,511,165,418,174,428,72,66,3,52,0,35,13,1,37,4,110,16,12,20,23,3,2,6,2,5,2,2,2,0,1,0,6,0,0,0,9,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,5,0,2,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
