title
"Number of Jobs Running: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2015-08-01,2016-01-31
---------
Day,"[1] Number of Jobs Running","[2] Number of Jobs Running","[4] Number of Jobs Running","[8] Number of Jobs Running","[16] Number of Jobs Running","[3] Number of Jobs Running","[6] Number of Jobs Running","[10] Number of Jobs Running","[32] Number of Jobs Running","[64] Number of Jobs Running","[5] Number of Jobs Running","[9] Number of Jobs Running","[20] Number of Jobs Running","[12] Number of Jobs Running","[128] Number of Jobs Running","[36] Number of Jobs Running","[256] Number of Jobs Running","[14] Number of Jobs Running","[11] Number of Jobs Running","[7] Number of Jobs Running","[40] Number of Jobs Running","[24] Number of Jobs Running","[18] Number of Jobs Running","[30] Number of Jobs Running","[15] Number of Jobs Running","[13] Number of Jobs Running","[17] Number of Jobs Running","[48] Number of Jobs Running","[80] Number of Jobs Running","[60] Number of Jobs Running","[217] Number of Jobs Running","[25] Number of Jobs Running","[384] Number of Jobs Running","[100] Number of Jobs Running","[163] Number of Jobs Running","[50] Number of Jobs Running","[45] Number of Jobs Running","[34] Number of Jobs Running","[96] Number of Jobs Running","[35] Number of Jobs Running","[56] Number of Jobs Running","[91] Number of Jobs Running","[127] Number of Jobs Running","[63] Number of Jobs Running","[19] Number of Jobs Running","[28] Number of Jobs Running","[125] Number of Jobs Running","[23] Number of Jobs Running","[1024] Number of Jobs Running","[181] Number of Jobs Running","[21] Number of Jobs Running","[42] Number of Jobs Running","[512] Number of Jobs Running","[72] Number of Jobs Running","[160] Number of Jobs Running","[47] Number of Jobs Running","[144] Number of Jobs Running","[57] Number of Jobs Running","[65] Number of Jobs Running","[75] Number of Jobs Running","[120] Number of Jobs Running","[250] Number of Jobs Running","[26] Number of Jobs Running","[200] Number of Jobs Running","[255] Number of Jobs Running","[38] Number of Jobs Running","[33] Number of Jobs Running","[27] Number of Jobs Running","[29] Number of Jobs Running","[216] Number of Jobs Running","[179] Number of Jobs Running","[66] Number of Jobs Running","[126] Number of Jobs Running","[55] Number of Jobs Running","[108] Number of Jobs Running","[44] Number of Jobs Running","[62] Number of Jobs Running","[138] Number of Jobs Running","[90] Number of Jobs Running","[53] Number of Jobs Running","[192] Number of Jobs Running","[70] Number of Jobs Running","[73] Number of Jobs Running","[39] Number of Jobs Running","[68] Number of Jobs Running","[150] Number of Jobs Running","[224] Number of Jobs Running","[225] Number of Jobs Running","[116] Number of Jobs Running","[165] Number of Jobs Running","[112] Number of Jobs Running","[240] Number of Jobs Running","[67] Number of Jobs Running","[84] Number of Jobs Running","[103] Number of Jobs Running","[79] Number of Jobs Running","[188] Number of Jobs Running","[132] Number of Jobs Running","[168] Number of Jobs Running","[22] Number of Jobs Running","[43] Number of Jobs Running","[54] Number of Jobs Running","[76] Number of Jobs Running","[113] Number of Jobs Running","[140] Number of Jobs Running","[124] Number of Jobs Running","[180] Number of Jobs Running","[252] Number of Jobs Running","[105] Number of Jobs Running","[135] Number of Jobs Running","[158] Number of Jobs Running","[52] Number of Jobs Running","[203] Number of Jobs Running","[98] Number of Jobs Running","[37] Number of Jobs Running","[118] Number of Jobs Running","[136] Number of Jobs Running","[768] Number of Jobs Running","[81] Number of Jobs Running","[152] Number of Jobs Running","[46] Number of Jobs Running","[85] Number of Jobs Running","[151] Number of Jobs Running","[83] Number of Jobs Running","[243] Number of Jobs Running","[133] Number of Jobs Running","[185] Number of Jobs Running","[94] Number of Jobs Running","[172] Number of Jobs Running","[864] Number of Jobs Running","[156] Number of Jobs Running","[166] Number of Jobs Running","[545] Number of Jobs Running","[82] Number of Jobs Running","[49] Number of Jobs Running","[129] Number of Jobs Running","[248] Number of Jobs Running","[320] Number of Jobs Running","[88] Number of Jobs Running","[190] Number of Jobs Running","[540] Number of Jobs Running","[31] Number of Jobs Running","[109] Number of Jobs Running","[119] Number of Jobs Running","[122] Number of Jobs Running","[130] Number of Jobs Running","[147] Number of Jobs Running","[161] Number of Jobs Running","[186] Number of Jobs Running","[198] Number of Jobs Running","[211] Number of Jobs Running","[253] Number of Jobs Running","[59] Number of Jobs Running","[99] Number of Jobs Running","[175] Number of Jobs Running","[231] Number of Jobs Running","[51] Number of Jobs Running","[61] Number of Jobs Running","[86] Number of Jobs Running","[97] Number of Jobs Running","[115] Number of Jobs Running","[131] Number of Jobs Running","[223] Number of Jobs Running","[269] Number of Jobs Running","[549] Number of Jobs Running","[41] Number of Jobs Running","[58] Number of Jobs Running","[77] Number of Jobs Running","[93] Number of Jobs Running","[110] Number of Jobs Running","[141] Number of Jobs Running","[208] Number of Jobs Running","[218] Number of Jobs Running","[244] Number of Jobs Running","[71] Number of Jobs Running","[74] Number of Jobs Running","[78] Number of Jobs Running","[95] Number of Jobs Running","[101] Number of Jobs Running","[123] Number of Jobs Running","[153] Number of Jobs Running","[162] Number of Jobs Running","[238] Number of Jobs Running","[249] Number of Jobs Running","[579] Number of Jobs Running","[87] Number of Jobs Running","[92] Number of Jobs Running","[106] Number of Jobs Running","[137] Number of Jobs Running","[178] Number of Jobs Running","[213] Number of Jobs Running","[226] Number of Jobs Running","[233] Number of Jobs Running","[236] Number of Jobs Running","[433] Number of Jobs Running","[640] Number of Jobs Running","[950] Number of Jobs Running","[1000] Number of Jobs Running","[102] Number of Jobs Running","[104] Number of Jobs Running","[114] Number of Jobs Running","[134] Number of Jobs Running","[145] Number of Jobs Running","[146] Number of Jobs Running","[148] Number of Jobs Running","[164] Number of Jobs Running","[170] Number of Jobs Running","[173] Number of Jobs Running","[182] Number of Jobs Running","[195] Number of Jobs Running","[196] Number of Jobs Running","[199] Number of Jobs Running","[201] Number of Jobs Running","[205] Number of Jobs Running","[206] Number of Jobs Running","[209] Number of Jobs Running","[214] Number of Jobs Running","[219] Number of Jobs Running","[220] Number of Jobs Running","[232] Number of Jobs Running","[235] Number of Jobs Running","[239] Number of Jobs Running","[251] Number of Jobs Running","[262] Number of Jobs Running","[264] Number of Jobs Running","[360] Number of Jobs Running","[524] Number of Jobs Running","[546] Number of Jobs Running","[649] Number of Jobs Running","[865] Number of Jobs Running","[998] Number of Jobs Running","[1020] Number of Jobs Running","[4320] Number of Jobs Running"
2015-09-02,1503,643,187,400,210,120,109,29,40,6,18,41,30,17,14,6,3,17,259,10,9,7,5,4,4,0,0,2,9,15,0,3,0,0,6,3,1,0,2,1,0,0,0,2,0,1,1,0,1,0,0,0,2,2,0,0,0,2,2,2,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-03,343,127,55,41,46,4,14,28,11,7,3,6,15,3,3,0,1,3,19,0,3,3,3,2,5,0,0,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-04,1432,468,240,330,253,57,98,53,45,56,33,23,40,29,15,6,4,4,266,7,13,4,7,5,15,6,0,14,6,12,0,2,0,10,4,4,2,0,0,2,0,0,1,2,2,1,0,0,0,1,0,0,3,2,2,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-05,1494,528,245,381,234,24,74,23,31,10,9,10,31,19,8,1,3,4,151,1,8,10,7,7,8,4,0,7,7,0,0,2,0,37,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,1,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-06,1473,943,302,868,191,88,41,23,41,17,11,33,28,23,9,0,6,14,68,3,2,10,9,1,5,10,0,0,15,0,0,2,0,25,3,6,3,0,0,3,0,0,1,2,1,0,2,0,4,0,0,0,0,0,0,1,0,0,1,4,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-07,1251,294,291,256,222,194,88,37,51,35,12,37,23,16,23,0,2,27,4,1,7,3,14,4,9,19,0,3,38,2,0,2,0,6,2,3,1,0,0,9,0,0,1,0,2,3,1,4,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-08,1949,339,250,178,338,272,169,46,49,28,62,27,17,17,24,0,38,14,7,1,2,0,7,1,5,8,0,2,21,0,0,2,0,0,0,3,1,0,0,2,0,0,0,0,1,4,1,2,4,0,0,1,8,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-09,1659,529,211,406,207,131,59,113,38,25,20,30,27,27,11,0,5,6,2,1,6,2,7,2,8,10,0,5,7,0,0,1,0,0,0,3,1,0,0,1,0,0,1,1,1,1,1,3,0,0,0,0,5,0,0,1,1,0,3,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-10,1793,1004,339,526,260,140,75,22,55,12,19,25,23,13,6,0,12,7,5,8,11,4,7,10,12,14,5,6,9,1,0,2,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,3,0,0,1,0,0,3,4,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-11,2657,1187,265,794,211,205,124,7,43,44,25,39,13,20,21,0,9,13,2,6,8,8,9,8,11,9,3,1,11,2,0,3,4,0,2,3,0,0,1,2,0,0,2,0,1,0,0,0,0,1,0,0,5,0,1,7,0,0,5,5,1,7,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-12,1026,627,223,484,115,86,63,3,20,22,18,28,15,10,12,1,7,14,1,6,3,10,16,9,13,7,1,2,9,1,0,0,6,0,8,2,0,0,0,2,0,0,1,1,2,0,0,0,0,1,0,0,4,0,0,11,0,1,2,2,0,2,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,2,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-13,1242,1270,179,1085,106,147,26,3,18,15,15,19,20,11,16,0,7,15,0,4,2,1,8,6,15,4,4,1,3,1,0,6,7,0,6,0,0,0,0,2,0,0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,9,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-14,1682,1094,262,777,183,123,56,24,30,25,16,5,20,12,18,0,6,12,1,6,6,2,8,6,8,1,5,11,5,2,0,4,6,2,4,1,0,0,0,3,0,0,2,8,1,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,1,6,0,0,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-15,1183,690,276,202,195,197,50,10,22,23,15,11,13,25,11,1,18,6,1,1,2,0,4,8,12,1,6,13,3,0,0,2,1,1,2,3,0,0,0,1,0,0,1,13,2,1,0,0,4,0,0,0,3,0,0,23,0,1,0,7,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-16,2260,979,297,523,259,82,83,47,23,32,4,13,6,28,12,0,12,7,11,2,10,3,9,11,5,3,0,8,5,1,0,2,3,1,0,3,1,0,1,1,1,0,2,2,7,1,0,0,4,0,0,0,1,1,4,21,0,3,3,1,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-17,2694,1045,213,587,186,64,76,50,24,23,13,18,13,29,15,1,24,7,4,3,2,4,7,5,5,1,1,13,1,4,0,1,2,0,0,4,0,1,0,2,0,0,1,2,1,0,0,0,1,0,2,9,1,0,2,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-18,2426,508,271,168,142,48,67,69,68,54,32,13,12,28,31,0,18,7,8,1,1,6,7,10,4,3,2,10,1,5,0,1,3,0,0,2,0,0,1,2,0,0,1,2,2,0,0,2,2,0,0,1,2,3,2,0,0,0,5,1,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-19,882,266,272,129,116,79,67,34,23,46,30,12,4,37,12,0,25,7,9,17,1,2,6,5,4,0,1,7,0,5,0,0,2,0,0,2,0,0,1,2,0,0,1,2,3,0,0,1,6,2,0,0,3,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-20,981,310,218,134,138,49,46,22,14,52,10,6,7,41,7,0,17,3,8,16,1,2,11,7,5,0,0,8,0,8,0,0,5,0,0,1,0,0,0,2,0,0,2,1,3,0,2,0,8,0,0,0,1,0,1,0,0,5,1,0,13,0,0,0,0,0,0,0,0,5,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-21,2511,634,276,191,204,27,216,79,31,47,75,2,5,35,25,0,11,10,8,0,2,4,8,6,7,1,1,4,1,2,0,1,5,0,0,0,0,0,0,1,1,0,1,0,3,0,0,1,7,0,0,0,0,1,0,0,0,9,2,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-22,2675,636,317,179,351,37,30,90,45,42,40,11,19,34,24,2,35,11,5,3,2,4,8,6,6,8,1,3,1,4,0,1,4,0,0,3,0,0,0,1,1,0,2,4,2,0,0,0,2,0,0,0,1,2,2,0,2,3,2,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-23,1950,546,219,241,228,88,65,35,38,24,16,10,8,28,20,0,18,11,4,2,3,1,6,3,5,6,2,3,0,7,0,1,4,1,0,1,0,0,0,1,1,0,1,2,2,2,0,0,0,2,0,11,1,3,1,1,0,1,2,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
