Day,[1] Number of Jobs Submitted,[2] Number of Jobs Submitted,[4] Number of Jobs Submitted,[8] Number of Jobs Submitted,[16] Number of Jobs Submitted,[3] Number of Jobs Submitted,[64] Number of Jobs Submitted,[6] Number of Jobs Submitted,[9] Number of Jobs Submitted,[5] Number of Jobs Submitted,[10] Number of Jobs Submitted,[32] Number of Jobs Submitted,[20] Number of Jobs Submitted,[12] Number of Jobs Submitted,[31] Number of Jobs Submitted,[256] Number of Jobs Submitted,[7] Number of Jobs Submitted,[128] Number of Jobs Submitted,[36] Number of Jobs Submitted,[40] Number of Jobs Submitted,[15] Number of Jobs Submitted,[30] Number of Jobs Submitted,[181] Number of Jobs Submitted,[13] Number of Jobs Submitted,[14] Number of Jobs Submitted,[24] Number of Jobs Submitted,[48] Number of Jobs Submitted,[66] Number of Jobs Submitted,[25] Number of Jobs Submitted,[11] Number of Jobs Submitted,[100] Number of Jobs Submitted,[50] Number of Jobs Submitted,[60] Number of Jobs Submitted,[136] Number of Jobs Submitted,[18] Number of Jobs Submitted,[45] Number of Jobs Submitted,[192] Number of Jobs Submitted,[96] Number of Jobs Submitted,[200] Number of Jobs Submitted,[17] Number of Jobs Submitted,[63] Number of Jobs Submitted,[150] Number of Jobs Submitted,[80] Number of Jobs Submitted,[144] Number of Jobs Submitted,[250] Number of Jobs Submitted,[1024] Number of Jobs Submitted,[160] Number of Jobs Submitted,[22] Number of Jobs Submitted,[39] Number of Jobs Submitted,[512] Number of Jobs Submitted,[26] Number of Jobs Submitted,[120] Number of Jobs Submitted,[132] Number of Jobs Submitted,[27] Number of Jobs Submitted,[61] Number of Jobs Submitted,[125] Number of Jobs Submitted,[21] Number of Jobs Submitted,[240] Number of Jobs Submitted,[54] Number of Jobs Submitted,[90] Number of Jobs Submitted,[101] Number of Jobs Submitted,[51] Number of Jobs Submitted,[162] Number of Jobs Submitted,[224] Number of Jobs Submitted,[28] Number of Jobs Submitted,[72] Number of Jobs Submitted,[135] Number of Jobs Submitted,[52] Number of Jobs Submitted,[75] Number of Jobs Submitted,[106] Number of Jobs Submitted,[35] Number of Jobs Submitted,[183] Number of Jobs Submitted,[104] Number of Jobs Submitted,[216] Number of Jobs Submitted,[105] Number of Jobs Submitted,[44] Number of Jobs Submitted,[49] Number of Jobs Submitted,[204] Number of Jobs Submitted,[169] Number of Jobs Submitted,[19] Number of Jobs Submitted,[34] Number of Jobs Submitted,[375] Number of Jobs Submitted,[251] Number of Jobs Submitted,[41] Number of Jobs Submitted,[76] Number of Jobs Submitted,[153] Number of Jobs Submitted,[77] Number of Jobs Submitted,[130] Number of Jobs Submitted,[180] Number of Jobs Submitted,[23] Number of Jobs Submitted,[70] Number of Jobs Submitted,[384] Number of Jobs Submitted,[156] Number of Jobs Submitted,[460] Number of Jobs Submitted,[42] Number of Jobs Submitted,[252] Number of Jobs Submitted,[81] Number of Jobs Submitted,[151] Number of Jobs Submitted,[170] Number of Jobs Submitted,[171] Number of Jobs Submitted,[2048] Number of Jobs Submitted,[38] Number of Jobs Submitted,[108] Number of Jobs Submitted,[112] Number of Jobs Submitted,[208] Number of Jobs Submitted,[29] Number of Jobs Submitted,[73] Number of Jobs Submitted,[225] Number of Jobs Submitted,[65] Number of Jobs Submitted,[123] Number of Jobs Submitted,[202] Number of Jobs Submitted,[139] Number of Jobs Submitted,[211] Number of Jobs Submitted,[400] Number of Jobs Submitted,[69] Number of Jobs Submitted,[312] Number of Jobs Submitted,[345] Number of Jobs Submitted,[88] Number of Jobs Submitted,[94] Number of Jobs Submitted,[113] Number of Jobs Submitted,[127] Number of Jobs Submitted,[210] Number of Jobs Submitted,[220] Number of Jobs Submitted,[47] Number of Jobs Submitted,[84] Number of Jobs Submitted,[196] Number of Jobs Submitted,[500] Number of Jobs Submitted,[4096] Number of Jobs Submitted,[33] Number of Jobs Submitted,[58] Number of Jobs Submitted,[102] Number of Jobs Submitted,[114] Number of Jobs Submitted,[121] Number of Jobs Submitted,[255] Number of Jobs Submitted,[37] Number of Jobs Submitted,[56] Number of Jobs Submitted,[78] Number of Jobs Submitted,[99] Number of Jobs Submitted,[140] Number of Jobs Submitted,[155] Number of Jobs Submitted,[161] Number of Jobs Submitted,[245] Number of Jobs Submitted,[1000] Number of Jobs Submitted,[55] Number of Jobs Submitted,[201] Number of Jobs Submitted,[165] Number of Jobs Submitted,[168] Number of Jobs Submitted,[67] Number of Jobs Submitted,[85] Number of Jobs Submitted,[93] Number of Jobs Submitted,[110] Number of Jobs Submitted,[116] Number of Jobs Submitted,[117] Number of Jobs Submitted,[142] Number of Jobs Submitted,[372] Number of Jobs Submitted,[768] Number of Jobs Submitted,[2400] Number of Jobs Submitted,[53] Number of Jobs Submitted,[68] Number of Jobs Submitted,[124] Number of Jobs Submitted,[187] Number of Jobs Submitted,[203] Number of Jobs Submitted,[205] Number of Jobs Submitted,[213] Number of Jobs Submitted,[253] Number of Jobs Submitted,[274] Number of Jobs Submitted,[518] Number of Jobs Submitted,[3000] Number of Jobs Submitted,[43] Number of Jobs Submitted,[46] Number of Jobs Submitted,[57] Number of Jobs Submitted,[111] Number of Jobs Submitted,[133] Number of Jobs Submitted,[149] Number of Jobs Submitted,[185] Number of Jobs Submitted,[190] Number of Jobs Submitted,[197] Number of Jobs Submitted,[236] Number of Jobs Submitted,[241] Number of Jobs Submitted,[243] Number of Jobs Submitted,[300] Number of Jobs Submitted,[450] Number of Jobs Submitted,[3200] Number of Jobs Submitted,[3500] Number of Jobs Submitted,[5625] Number of Jobs Submitted,[62] Number of Jobs Submitted,[71] Number of Jobs Submitted,[95] Number of Jobs Submitted,[118] Number of Jobs Submitted,[129] Number of Jobs Submitted,[138] Number of Jobs Submitted,[164] Number of Jobs Submitted,[195] Number of Jobs Submitted,[234] Number of Jobs Submitted,[341] Number of Jobs Submitted,[350] Number of Jobs Submitted,[689] Number of Jobs Submitted,[700] Number of Jobs Submitted,[720] Number of Jobs Submitted,[861] Number of Jobs Submitted,[91] Number of Jobs Submitted,[188] Number of Jobs Submitted
2013-03-09,7408,359,87,113,86,14,39,5,0,13,2,23,7,12,0,1,3,0,3,6,1,10,0,9,0,1,0,0,4,1,0,1,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-10,7006,190,66,78,82,16,47,3,0,10,7,12,9,9,0,3,0,16,5,2,9,11,0,7,5,5,0,0,3,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-11,4227,1358,172,212,159,75,19,44,2,2,25,37,19,28,0,5,5,5,0,3,9,37,0,14,0,1,1,0,4,1,0,0,0,8,7,0,1,2,0,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-12,1969,1685,173,175,118,62,11,29,0,1,14,36,10,42,0,4,3,6,1,1,16,50,0,11,3,3,0,0,1,0,0,2,0,24,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-13,1740,327,163,405,206,81,10,61,7,7,31,62,19,30,0,2,7,5,7,40,5,40,1,2,5,3,1,0,1,14,1,5,6,44,1,0,10,1,0,14,0,0,0,0,0,0,5,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,15,1,15,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-14,1104,319,241,339,114,178,35,27,7,2,18,37,11,14,0,13,7,22,0,5,6,16,8,0,10,0,0,0,0,1,0,7,27,34,1,0,2,3,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,5,0,0,0,0,2,1,0,0,6,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,976,344,281,145,84,119,38,21,1,19,2,14,15,9,0,4,0,16,0,27,0,16,0,0,12,3,1,0,2,0,0,6,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,685,213,182,143,103,56,38,14,0,7,13,12,41,15,0,7,3,25,0,3,0,1,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,712,246,176,513,90,16,38,25,0,7,5,2,38,24,0,4,3,2,2,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-18,695,193,126,180,47,12,29,17,13,14,8,13,33,9,0,6,7,7,6,0,7,2,3,2,13,2,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-19,349,58,73,101,52,5,23,14,0,0,0,22,10,5,0,1,0,2,8,0,2,0,1,6,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,14,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-20,1150,700,293,154,132,80,26,64,15,32,11,57,29,19,0,2,11,9,11,7,23,3,4,2,3,6,7,0,0,7,3,4,9,0,2,1,0,0,0,3,2,6,8,10,2,0,28,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-21,982,396,298,260,106,185,28,55,6,5,17,39,3,21,0,3,10,4,5,8,9,3,9,2,0,1,2,0,0,6,5,0,0,0,20,2,0,0,1,4,0,2,0,2,1,0,0,0,11,0,3,0,5,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-22,1613,530,885,207,150,235,30,50,1,5,5,44,35,15,0,8,4,7,16,6,9,7,2,3,10,6,0,0,0,5,10,1,1,0,7,0,0,2,0,0,1,0,0,19,2,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-23,1389,692,156,124,160,17,53,10,9,0,5,27,13,21,0,43,1,15,0,0,1,1,4,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-24,1150,415,171,231,209,67,37,45,7,9,0,31,0,11,0,28,13,7,5,0,0,1,8,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,9,2,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-25,5420,231,255,156,106,164,59,86,20,3,4,41,7,21,0,11,3,15,14,35,1,5,6,1,3,2,1,0,0,2,0,5,0,0,1,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-26,1022,387,268,296,142,106,30,114,7,17,6,54,12,12,0,4,5,25,9,84,2,0,4,3,0,5,1,0,0,3,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-27,1215,436,109,227,92,64,9,44,7,2,24,37,4,16,0,9,0,12,6,7,14,0,1,1,4,16,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-28,1271,606,253,274,155,136,94,41,63,36,141,60,20,41,0,6,0,6,5,45,7,15,1,5,11,1,3,0,0,1,0,3,2,1,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,6,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-29,1068,427,114,125,93,113,86,48,8,73,32,33,8,36,0,8,6,12,7,9,6,2,0,0,4,11,1,0,0,6,0,3,7,0,4,2,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-30,663,333,75,35,83,66,19,35,5,140,4,9,7,32,0,4,0,3,1,12,15,12,0,0,7,0,0,19,1,7,5,0,2,0,0,1,0,5,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-31,4858,514,128,59,56,21,22,25,13,79,2,50,9,30,0,1,1,0,7,16,14,1,0,19,5,1,0,0,9,1,14,6,6,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,3701,768,148,378,102,23,35,38,4,23,12,12,8,24,0,2,4,5,0,3,1,2,0,2,3,0,0,3,0,0,1,0,0,0,2,5,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-02,499,295,48,372,74,173,16,5,12,34,3,1,21,5,0,1,0,1,0,4,8,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-03,2310,349,408,921,305,872,29,51,35,83,12,18,18,45,0,9,2,7,5,12,0,9,8,10,2,0,0,0,12,2,1,2,0,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
