title
"Number of Jobs Started: by Node Count"
parameters
"Resource =  TACC-STAMPEDE","Queue =  normal"
start,end
2015-08-01,2016-01-31
---------
Day,"[1] Number of Jobs Started","[2] Number of Jobs Started","[8] Number of Jobs Started","[4] Number of Jobs Started","[16] Number of Jobs Started","[3] Number of Jobs Started","[6] Number of Jobs Started","[32] Number of Jobs Started","[10] Number of Jobs Started","[64] Number of Jobs Started","[9] Number of Jobs Started","[20] Number of Jobs Started","[5] Number of Jobs Started","[36] Number of Jobs Started","[128] Number of Jobs Started","[256] Number of Jobs Started","[12] Number of Jobs Started","[11] Number of Jobs Started","[7] Number of Jobs Started","[14] Number of Jobs Started","[40] Number of Jobs Started","[30] Number of Jobs Started","[24] Number of Jobs Started","[17] Number of Jobs Started","[80] Number of Jobs Started","[13] Number of Jobs Started","[15] Number of Jobs Started","[217] Number of Jobs Started","[48] Number of Jobs Started","[60] Number of Jobs Started","[18] Number of Jobs Started","[163] Number of Jobs Started","[100] Number of Jobs Started","[25] Number of Jobs Started","[34] Number of Jobs Started","[50] Number of Jobs Started","[96] Number of Jobs Started","[91] Number of Jobs Started","[63] Number of Jobs Started","[45] Number of Jobs Started","[35] Number of Jobs Started","[181] Number of Jobs Started","[125] Number of Jobs Started","[72] Number of Jobs Started","[56] Number of Jobs Started","[28] Number of Jobs Started","[19] Number of Jobs Started","[144] Number of Jobs Started","[57] Number of Jobs Started","[120] Number of Jobs Started","[47] Number of Jobs Started","[42] Number of Jobs Started","[75] Number of Jobs Started","[160] Number of Jobs Started","[23] Number of Jobs Started","[21] Number of Jobs Started","[127] Number of Jobs Started","[255] Number of Jobs Started","[26] Number of Jobs Started","[250] Number of Jobs Started","[200] Number of Jobs Started","[216] Number of Jobs Started","[27] Number of Jobs Started","[65] Number of Jobs Started","[108] Number of Jobs Started","[55] Number of Jobs Started","[29] Number of Jobs Started","[44] Number of Jobs Started","[66] Number of Jobs Started","[38] Number of Jobs Started","[62] Number of Jobs Started","[53] Number of Jobs Started","[33] Number of Jobs Started","[179] Number of Jobs Started","[70] Number of Jobs Started","[126] Number of Jobs Started","[68] Number of Jobs Started","[150] Number of Jobs Started","[138] Number of Jobs Started","[73] Number of Jobs Started","[103] Number of Jobs Started","[79] Number of Jobs Started","[90] Number of Jobs Started","[224] Number of Jobs Started","[225] Number of Jobs Started","[192] Number of Jobs Started","[165] Number of Jobs Started","[84] Number of Jobs Started","[22] Number of Jobs Started","[43] Number of Jobs Started","[54] Number of Jobs Started","[67] Number of Jobs Started","[113] Number of Jobs Started","[76] Number of Jobs Started","[124] Number of Jobs Started","[140] Number of Jobs Started","[112] Number of Jobs Started","[116] Number of Jobs Started","[188] Number of Jobs Started","[135] Number of Jobs Started","[158] Number of Jobs Started","[168] Number of Jobs Started","[105] Number of Jobs Started","[240] Number of Jobs Started","[203] Number of Jobs Started","[39] Number of Jobs Started","[136] Number of Jobs Started","[37] Number of Jobs Started","[180] Number of Jobs Started","[52] Number of Jobs Started","[252] Number of Jobs Started","[81] Number of Jobs Started","[98] Number of Jobs Started","[118] Number of Jobs Started","[151] Number of Jobs Started","[83] Number of Jobs Started","[132] Number of Jobs Started","[243] Number of Jobs Started","[46] Number of Jobs Started","[133] Number of Jobs Started","[185] Number of Jobs Started","[166] Number of Jobs Started","[85] Number of Jobs Started","[156] Number of Jobs Started","[172] Number of Jobs Started","[49] Number of Jobs Started","[129] Number of Jobs Started","[152] Number of Jobs Started","[248] Number of Jobs Started","[31] Number of Jobs Started","[82] Number of Jobs Started","[88] Number of Jobs Started","[94] Number of Jobs Started","[119] Number of Jobs Started","[122] Number of Jobs Started","[186] Number of Jobs Started","[190] Number of Jobs Started","[211] Number of Jobs Started","[59] Number of Jobs Started","[99] Number of Jobs Started","[109] Number of Jobs Started","[130] Number of Jobs Started","[253] Number of Jobs Started","[51] Number of Jobs Started","[86] Number of Jobs Started","[115] Number of Jobs Started","[223] Number of Jobs Started","[41] Number of Jobs Started","[58] Number of Jobs Started","[77] Number of Jobs Started","[93] Number of Jobs Started","[97] Number of Jobs Started","[110] Number of Jobs Started","[131] Number of Jobs Started","[141] Number of Jobs Started","[161] Number of Jobs Started","[175] Number of Jobs Started","[218] Number of Jobs Started","[244] Number of Jobs Started","[61] Number of Jobs Started","[71] Number of Jobs Started","[74] Number of Jobs Started","[78] Number of Jobs Started","[95] Number of Jobs Started","[101] Number of Jobs Started","[123] Number of Jobs Started","[153] Number of Jobs Started","[238] Number of Jobs Started","[249] Number of Jobs Started","[87] Number of Jobs Started","[92] Number of Jobs Started","[106] Number of Jobs Started","[162] Number of Jobs Started","[178] Number of Jobs Started","[208] Number of Jobs Started","[213] Number of Jobs Started","[226] Number of Jobs Started","[236] Number of Jobs Started","[102] Number of Jobs Started","[104] Number of Jobs Started","[114] Number of Jobs Started","[134] Number of Jobs Started","[137] Number of Jobs Started","[173] Number of Jobs Started","[182] Number of Jobs Started","[195] Number of Jobs Started","[196] Number of Jobs Started","[199] Number of Jobs Started","[201] Number of Jobs Started","[205] Number of Jobs Started","[206] Number of Jobs Started","[209] Number of Jobs Started","[214] Number of Jobs Started","[219] Number of Jobs Started","[220] Number of Jobs Started","[232] Number of Jobs Started","[233] Number of Jobs Started","[235] Number of Jobs Started","[239] Number of Jobs Started","[251] Number of Jobs Started"
2015-08-22,453,252,136,166,31,6,23,23,46,8,45,13,13,0,5,8,4,0,0,0,2,0,2,0,0,0,0,0,6,11,9,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-23,516,148,126,127,33,4,30,13,31,40,40,27,1,1,4,24,7,0,0,0,0,0,2,0,0,0,4,1,3,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-24,647,372,266,168,51,218,40,87,13,75,36,14,5,0,7,14,9,0,0,6,2,2,2,0,0,0,6,4,2,1,2,2,1,14,0,1,7,0,0,1,1,0,0,0,0,1,0,3,4,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-25,844,377,248,158,69,101,61,28,60,19,35,17,28,4,9,19,7,4,1,0,2,3,7,0,0,0,1,1,1,3,7,6,0,3,4,1,0,0,0,1,5,0,1,0,0,1,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,5,1,4,0,0,2,1,0,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-26,905,336,341,296,110,83,68,30,21,20,42,7,17,2,7,10,3,2,0,0,3,1,3,1,0,0,3,1,0,4,3,5,0,6,0,2,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-27,703,344,371,180,77,33,42,38,25,24,33,13,14,3,3,8,6,3,4,2,5,2,6,1,5,0,2,2,0,0,3,8,0,0,0,3,0,0,2,3,0,0,0,0,0,1,1,6,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,1,0,0,3,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-28,593,540,390,312,115,30,50,33,45,27,25,23,5,1,10,4,12,0,1,2,4,2,4,15,5,1,1,1,1,3,5,3,8,2,0,4,0,0,0,1,2,0,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,8,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-29,480,364,362,132,101,15,51,18,94,35,22,15,13,4,4,12,5,3,1,2,7,1,2,59,7,3,1,0,2,0,1,3,1,0,0,4,2,0,0,1,1,1,0,0,2,0,1,0,0,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-30,461,530,517,169,98,60,40,25,70,12,679,21,16,1,5,1,9,0,1,0,1,0,2,43,10,4,1,1,2,40,6,6,2,0,0,1,0,0,1,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,7,0,1,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-08-31,620,1039,988,127,134,91,91,45,114,21,33,22,18,3,20,7,12,448,1,0,10,4,3,1,12,1,6,6,6,17,1,13,5,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,2,6,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,568,436,410,235,124,61,54,71,32,27,75,11,11,7,22,9,18,229,3,1,7,3,5,0,7,1,3,0,3,2,1,6,1,4,0,1,0,2,1,0,3,1,2,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-02,659,329,316,96,65,83,92,33,21,5,34,17,13,6,12,0,3,257,9,0,4,3,3,0,8,0,1,0,2,15,4,5,0,1,0,3,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-03,136,67,21,40,15,4,8,7,26,6,3,6,2,0,3,1,3,19,0,0,2,2,1,0,0,0,5,0,2,0,0,4,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-04,744,291,281,154,89,52,85,34,12,49,16,30,23,6,12,3,25,262,7,0,10,3,1,0,6,5,6,0,12,12,4,0,10,2,0,4,0,0,1,1,1,1,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-05,489,368,332,136,26,18,55,19,16,5,2,9,6,0,6,1,5,148,0,0,4,6,9,0,5,0,4,0,0,0,6,0,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-06,584,827,773,194,66,84,18,31,18,14,24,23,10,0,8,4,11,68,2,1,2,0,8,0,14,10,4,0,0,0,2,3,2,0,0,6,0,0,2,3,3,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-07,379,131,170,168,70,136,64,38,22,32,21,17,3,0,7,1,7,0,0,0,6,4,1,0,34,16,1,0,3,2,6,1,6,2,0,1,0,0,0,0,8,0,1,0,0,3,1,0,1,1,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-08,415,131,87,81,50,195,121,37,29,12,20,8,29,0,21,37,7,2,0,0,2,0,0,0,15,5,4,0,2,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-09,645,347,340,120,36,113,25,29,89,10,21,24,13,0,7,3,12,0,1,1,5,2,2,0,5,9,5,0,5,0,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,5,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-10,526,823,436,202,90,75,42,39,16,10,15,13,2,0,4,9,4,4,4,0,7,9,3,5,9,12,12,0,1,1,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-11,544,922,718,177,59,139,103,29,3,37,26,9,15,0,15,8,11,1,4,0,6,8,8,1,10,7,9,0,1,2,2,2,0,3,0,3,1,0,0,0,2,1,0,0,0,0,1,0,0,1,7,0,3,1,0,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-12,293,458,426,109,35,39,31,11,3,15,14,8,3,1,10,6,5,0,5,0,1,9,6,1,8,7,11,0,1,1,9,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,7,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2015-09-13,437,1125,1009,107,34,95,11,15,1,6,11,13,6,0,7,5,5,0,2,6,1,6,0,3,3,2,11,0,0,1,1,4,0,6,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-14,473,897,731,160,54,62,49,27,15,15,3,8,8,0,7,3,7,1,5,1,4,6,1,1,5,1,2,0,11,2,2,3,2,3,0,1,0,0,7,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-15,441,439,130,123,53,147,29,15,3,16,6,4,11,1,6,15,15,0,0,2,0,8,0,3,1,1,8,0,4,0,2,2,1,0,0,3,0,0,12,0,0,0,0,0,0,0,1,0,1,0,22,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-16,568,713,431,158,58,59,39,15,28,18,4,4,1,0,10,11,12,7,0,2,9,11,3,0,5,3,5,0,6,1,5,0,1,1,0,2,1,0,1,1,0,0,0,1,1,0,6,0,2,0,18,0,1,4,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-17,509,791,498,107,39,13,40,13,32,13,3,8,7,1,9,20,11,4,2,4,0,3,2,1,1,1,2,0,11,3,1,0,0,0,1,3,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
