Day,[1] Number of Jobs Started,[2] Number of Jobs Started,[5] Number of Jobs Started,[4] Number of Jobs Started,[16] Number of Jobs Started,[8] Number of Jobs Started,[3] Number of Jobs Started,[6] Number of Jobs Started,[24] Number of Jobs Started,[74] Number of Jobs Started,[32] Number of Jobs Started,[64] Number of Jobs Started,[10] Number of Jobs Started,[9] Number of Jobs Started,[30] Number of Jobs Started,[12] Number of Jobs Started,[7] Number of Jobs Started,[60] Number of Jobs Started,[256] Number of Jobs Started,[20] Number of Jobs Started,[128] Number of Jobs Started,[13] Number of Jobs Started,[14] Number of Jobs Started,[15] Number of Jobs Started,[25] Number of Jobs Started,[17] Number of Jobs Started,[18] Number of Jobs Started,[40] Number of Jobs Started,[11] Number of Jobs Started,[80] Number of Jobs Started,[48] Number of Jobs Started,[240] Number of Jobs Started,[23] Number of Jobs Started,[36] Number of Jobs Started,[100] Number of Jobs Started,[1024] Number of Jobs Started,[512] Number of Jobs Started,[50] Number of Jobs Started,[21] Number of Jobs Started,[120] Number of Jobs Started,[19] Number of Jobs Started,[216] Number of Jobs Started,[63] Number of Jobs Started,[82] Number of Jobs Started,[96] Number of Jobs Started,[250] Number of Jobs Started,[57] Number of Jobs Started,[22] Number of Jobs Started,[77] Number of Jobs Started,[33] Number of Jobs Started,[34] Number of Jobs Started,[90] Number of Jobs Started,[121] Number of Jobs Started,[38] Number of Jobs Started,[157] Number of Jobs Started,[168] Number of Jobs Started,[160] Number of Jobs Started,[28] Number of Jobs Started,[225] Number of Jobs Started,[93] Number of Jobs Started,[27] Number of Jobs Started,[65] Number of Jobs Started,[68] Number of Jobs Started,[70] Number of Jobs Started,[75] Number of Jobs Started,[98] Number of Jobs Started,[53] Number of Jobs Started,[127] Number of Jobs Started,[150] Number of Jobs Started,[61] Number of Jobs Started,[62] Number of Jobs Started,[45] Number of Jobs Started,[72] Number of Jobs Started,[52] Number of Jobs Started,[102] Number of Jobs Started,[26] Number of Jobs Started,[108] Number of Jobs Started,[29] Number of Jobs Started,[192] Number of Jobs Started,[54] Number of Jobs Started,[43] Number of Jobs Started,[31] Number of Jobs Started,[140] Number of Jobs Started,[42] Number of Jobs Started,[41] Number of Jobs Started,[125] Number of Jobs Started,[144] Number of Jobs Started,[35] Number of Jobs Started,[55] Number of Jobs Started,[76] Number of Jobs Started,[129] Number of Jobs Started,[864] Number of Jobs Started,[147] Number of Jobs Started,[151] Number of Jobs Started,[46] Number of Jobs Started,[252] Number of Jobs Started,[126] Number of Jobs Started,[234] Number of Jobs Started,[118] Number of Jobs Started,[44] Number of Jobs Started,[49] Number of Jobs Started,[56] Number of Jobs Started,[113] Number of Jobs Started,[116] Number of Jobs Started,[37] Number of Jobs Started,[135] Number of Jobs Started,[224] Number of Jobs Started,[680] Number of Jobs Started,[39] Number of Jobs Started,[179] Number of Jobs Started,[47] Number of Jobs Started,[79] Number of Jobs Started,[600] Number of Jobs Started,[78] Number of Jobs Started,[81] Number of Jobs Started,[200] Number of Jobs Started,[640] Number of Jobs Started,[94] Number of Jobs Started,[660] Number of Jobs Started,[85] Number of Jobs Started,[51] Number of Jobs Started,[71] Number of Jobs Started,[320] Number of Jobs Started,[2048] Number of Jobs Started,[153] Number of Jobs Started,[188] Number of Jobs Started,[288] Number of Jobs Started,[780] Number of Jobs Started,[790] Number of Jobs Started,[112] Number of Jobs Started,[500] Number of Jobs Started,[4096] Number of Jobs Started,[101] Number of Jobs Started,[138] Number of Jobs Started,[155] Number of Jobs Started,[176] Number of Jobs Started,[255] Number of Jobs Started,[1000] Number of Jobs Started,[133] Number of Jobs Started,[407] Number of Jobs Started,[650] Number of Jobs Started,[59] Number of Jobs Started,[84] Number of Jobs Started,[86] Number of Jobs Started,[95] Number of Jobs Started,[69] Number of Jobs Started,[114] Number of Jobs Started,[154] Number of Jobs Started,[760] Number of Jobs Started,[810] Number of Jobs Started,[1728] Number of Jobs Started,[117] Number of Jobs Started,[119] Number of Jobs Started,[123] Number of Jobs Started,[132] Number of Jobs Started,[172] Number of Jobs Started,[203] Number of Jobs Started,[207] Number of Jobs Started,[208] Number of Jobs Started,[480] Number of Jobs Started,[529] Number of Jobs Started,[92] Number of Jobs Started,[122] Number of Jobs Started,[124] Number of Jobs Started,[180] Number of Jobs Started,[210] Number of Jobs Started,[384] Number of Jobs Started,[745] Number of Jobs Started,[785] Number of Jobs Started,[800] Number of Jobs Started,[89] Number of Jobs Started,[105] Number of Jobs Started,[107] Number of Jobs Started,[137] Number of Jobs Started,[152] Number of Jobs Started,[162] Number of Jobs Started,[187] Number of Jobs Started,[197] Number of Jobs Started,[204] Number of Jobs Started,[205] Number of Jobs Started,[220] Number of Jobs Started,[235] Number of Jobs Started,[313] Number of Jobs Started,[324] Number of Jobs Started,[473] Number of Jobs Started,[486] Number of Jobs Started,[690] Number of Jobs Started,[700] Number of Jobs Started,[945] Number of Jobs Started,[58] Number of Jobs Started,[66] Number of Jobs Started,[67] Number of Jobs Started,[99] Number of Jobs Started,[104] Number of Jobs Started,[106] Number of Jobs Started,[109] Number of Jobs Started,[183] Number of Jobs Started,[211] Number of Jobs Started,[251] Number of Jobs Started,[375] Number of Jobs Started,[576] Number of Jobs Started,[670] Number of Jobs Started,[720] Number of Jobs Started,[725] Number of Jobs Started,[729] Number of Jobs Started,[740] Number of Jobs Started,[83] Number of Jobs Started,[88] Number of Jobs Started,[103] Number of Jobs Started,[143] Number of Jobs Started,[169] Number of Jobs Started,[171] Number of Jobs Started,[175] Number of Jobs Started,[184] Number of Jobs Started,[189] Number of Jobs Started,[236] Number of Jobs Started,[244] Number of Jobs Started,[248] Number of Jobs Started,[300] Number of Jobs Started,[358] Number of Jobs Started,[620] Number of Jobs Started,[710] Number of Jobs Started,[730] Number of Jobs Started,[750] Number of Jobs Started,[768] Number of Jobs Started,[769] Number of Jobs Started,[960] Number of Jobs Started
2014-09-03,2024,598,2095,504,256,332,95,122,25,0,59,24,84,8,162,20,12,64,28,46,52,24,6,7,13,14,2,4,1,3,3,12,3,5,0,6,5,1,11,0,0,0,3,0,0,0,1,6,0,0,4,2,0,0,12,0,1,2,0,0,0,0,0,0,0,0,0,0,5,10,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-04,1548,429,2519,452,176,151,124,72,11,0,29,33,70,21,54,29,9,50,17,26,12,3,1,0,9,1,1,2,0,1,2,3,4,4,0,12,0,13,2,0,1,0,2,0,0,0,1,8,0,0,3,1,0,0,4,0,1,2,0,3,0,0,0,0,0,0,3,0,7,0,2,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-05,1818,554,1457,430,179,196,58,67,2,0,46,80,50,14,50,20,5,56,10,17,67,0,1,4,8,1,1,1,0,2,4,4,1,0,0,6,0,3,0,0,0,1,0,0,1,1,2,1,0,1,1,0,0,0,6,0,0,0,0,5,2,4,4,0,0,0,1,0,8,0,0,0,3,3,0,1,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-06,1380,478,1300,293,105,132,37,33,2,0,42,40,34,16,87,8,5,52,14,23,16,1,1,0,4,0,0,2,0,0,0,5,3,6,0,0,2,2,0,0,0,0,0,0,0,0,6,8,0,0,1,0,0,0,6,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-07,3087,328,1336,199,61,113,27,21,1,0,27,38,42,30,84,5,3,29,6,24,7,0,3,0,8,1,0,0,0,0,0,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,2533,304,8,263,90,169,17,8,7,0,43,23,26,10,105,7,3,26,5,18,4,5,1,0,27,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-09,947,136,15,224,65,90,84,42,5,0,14,30,16,1,94,9,16,26,12,12,2,3,5,0,10,0,2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,2,1,0,3,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-10,2499,346,105,400,259,268,99,54,13,0,41,58,59,2,132,15,26,47,25,21,8,13,2,5,8,1,5,1,0,0,0,0,0,0,0,0,0,3,11,0,4,0,0,0,1,0,2,4,0,0,0,2,0,0,1,0,1,1,2,22,0,0,15,0,0,0,1,0,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-11,2359,489,307,413,281,172,87,83,12,0,50,40,139,1,71,37,50,52,9,20,10,14,2,13,12,2,6,3,0,3,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,1,1,0,3,0,1,0,1,1,0,3,0,0,1,0,1,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-12,2129,611,1468,348,350,213,115,33,7,0,32,49,60,35,101,11,11,38,2,34,7,14,6,10,22,5,8,8,0,9,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,7,0,0,0,1,0,6,2,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-13,1279,444,1540,273,151,283,84,25,3,0,24,47,27,33,106,5,2,43,1,18,14,2,8,5,4,0,2,6,0,0,1,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,14,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-14,1182,687,242,224,133,139,45,22,0,0,28,27,33,39,79,15,3,43,14,20,14,4,17,16,24,1,3,7,0,3,2,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,4,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-15,1455,1357,428,332,287,300,70,45,32,0,52,48,26,54,28,27,9,28,7,27,13,7,10,11,23,1,6,9,0,3,0,0,1,0,0,1,0,6,0,0,1,0,1,0,1,5,2,0,2,6,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16,1057,475,512,243,192,142,36,31,10,0,41,62,21,8,7,14,5,33,15,14,32,0,4,13,5,1,6,1,0,3,0,0,2,0,0,1,1,8,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-17,1475,389,151,331,184,275,131,58,3,0,25,35,27,12,2,11,20,11,4,15,10,4,1,4,3,0,5,2,0,10,1,0,0,0,0,0,1,3,0,0,1,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,2,0,2,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-18,1966,425,246,334,231,242,40,54,7,0,39,27,41,5,2,48,69,20,0,6,3,3,10,8,1,1,4,6,0,0,0,0,0,0,0,1,1,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,6,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-19,2649,564,394,442,297,207,64,86,7,1,29,28,53,22,4,17,44,23,7,7,9,1,2,13,7,2,2,3,0,13,1,0,0,0,0,1,2,4,1,0,2,0,0,12,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,4,0,5,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-20,2184,436,366,347,116,205,25,129,11,0,18,53,7,9,8,18,5,50,3,15,9,1,3,4,11,0,1,0,0,0,0,0,1,0,0,5,2,6,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-21,1341,899,1442,372,163,183,11,80,13,0,31,66,44,9,3,12,0,86,0,2,10,2,11,6,30,1,2,0,0,0,2,0,0,0,0,1,0,6,0,3,1,2,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-22,1737,643,1135,376,233,346,32,184,10,2,60,65,32,3,4,5,31,55,7,20,27,1,7,7,17,5,1,8,0,4,3,0,1,1,8,4,1,0,9,0,2,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,2,1,0,3,2,7,1,0,1,0,7,1,0,0,0,2,0,0,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-23,1915,432,902,480,206,293,55,129,8,0,33,34,52,4,2,19,90,30,20,40,46,1,1,6,9,7,6,2,0,0,0,0,4,6,0,3,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,8,2,0,5,0,0,3,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-24,1278,372,308,262,177,132,48,57,5,0,26,18,22,1,0,31,9,2,14,17,12,0,0,2,5,0,9,0,0,2,2,0,2,1,0,3,0,0,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,6,3,0,0,0,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,2320,473,148,383,159,405,62,59,2,0,43,29,7,1,3,10,110,16,12,9,19,3,2,4,2,0,1,2,0,1,1,0,6,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
