title
"Number of Jobs Started: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2013-02-01,2013-07-31
---------
Day,"[1] Number of Jobs Started","[2] Number of Jobs Started","[4] Number of Jobs Started","[8] Number of Jobs Started","[16] Number of Jobs Started","[3] Number of Jobs Started","[64] Number of Jobs Started","[6] Number of Jobs Started","[9] Number of Jobs Started","[5] Number of Jobs Started","[32] Number of Jobs Started","[10] Number of Jobs Started","[20] Number of Jobs Started","[12] Number of Jobs Started","[31] Number of Jobs Started","[256] Number of Jobs Started","[7] Number of Jobs Started","[40] Number of Jobs Started","[128] Number of Jobs Started","[36] Number of Jobs Started","[30] Number of Jobs Started","[15] Number of Jobs Started","[181] Number of Jobs Started","[66] Number of Jobs Started","[24] Number of Jobs Started","[48] Number of Jobs Started","[14] Number of Jobs Started","[13] Number of Jobs Started","[25] Number of Jobs Started","[11] Number of Jobs Started","[100] Number of Jobs Started","[50] Number of Jobs Started","[60] Number of Jobs Started","[18] Number of Jobs Started","[136] Number of Jobs Started","[45] Number of Jobs Started","[192] Number of Jobs Started","[96] Number of Jobs Started","[80] Number of Jobs Started","[200] Number of Jobs Started","[125] Number of Jobs Started","[17] Number of Jobs Started","[63] Number of Jobs Started","[150] Number of Jobs Started","[250] Number of Jobs Started","[144] Number of Jobs Started","[26] Number of Jobs Started","[1024] Number of Jobs Started","[39] Number of Jobs Started","[22] Number of Jobs Started","[160] Number of Jobs Started","[106] Number of Jobs Started","[120] Number of Jobs Started","[512] Number of Jobs Started","[21] Number of Jobs Started","[132] Number of Jobs Started","[27] Number of Jobs Started","[61] Number of Jobs Started","[240] Number of Jobs Started","[90] Number of Jobs Started","[35] Number of Jobs Started","[51] Number of Jobs Started","[54] Number of Jobs Started","[101] Number of Jobs Started","[224] Number of Jobs Started","[162] Number of Jobs Started","[28] Number of Jobs Started","[75] Number of Jobs Started","[135] Number of Jobs Started","[52] Number of Jobs Started","[72] Number of Jobs Started","[183] Number of Jobs Started","[104] Number of Jobs Started","[49] Number of Jobs Started","[204] Number of Jobs Started","[216] Number of Jobs Started","[44] Number of Jobs Started","[105] Number of Jobs Started","[19] Number of Jobs Started","[169] Number of Jobs Started","[76] Number of Jobs Started","[34] Number of Jobs Started","[375] Number of Jobs Started","[41] Number of Jobs Started","[251] Number of Jobs Started","[153] Number of Jobs Started","[77] Number of Jobs Started","[130] Number of Jobs Started","[180] Number of Jobs Started","[23] Number of Jobs Started","[156] Number of Jobs Started","[70] Number of Jobs Started","[384] Number of Jobs Started","[42] Number of Jobs Started","[460] Number of Jobs Started","[252] Number of Jobs Started","[81] Number of Jobs Started","[151] Number of Jobs Started","[170] Number of Jobs Started","[171] Number of Jobs Started","[2048] Number of Jobs Started","[38] Number of Jobs Started","[108] Number of Jobs Started","[112] Number of Jobs Started","[208] Number of Jobs Started","[65] Number of Jobs Started","[29] Number of Jobs Started","[73] Number of Jobs Started","[225] Number of Jobs Started","[123] Number of Jobs Started","[202] Number of Jobs Started","[139] Number of Jobs Started","[211] Number of Jobs Started","[400] Number of Jobs Started","[69] Number of Jobs Started","[312] Number of Jobs Started","[345] Number of Jobs Started","[84] Number of Jobs Started","[94] Number of Jobs Started","[196] Number of Jobs Started","[88] Number of Jobs Started","[113] Number of Jobs Started","[127] Number of Jobs Started","[210] Number of Jobs Started","[220] Number of Jobs Started","[4096] Number of Jobs Started","[47] Number of Jobs Started","[58] Number of Jobs Started","[500] Number of Jobs Started","[33] Number of Jobs Started","[102] Number of Jobs Started","[114] Number of Jobs Started","[121] Number of Jobs Started","[140] Number of Jobs Started","[161] Number of Jobs Started","[255] Number of Jobs Started","[37] Number of Jobs Started","[56] Number of Jobs Started","[78] Number of Jobs Started","[99] Number of Jobs Started","[155] Number of Jobs Started","[245] Number of Jobs Started","[1000] Number of Jobs Started","[55] Number of Jobs Started","[201] Number of Jobs Started","[165] Number of Jobs Started","[168] Number of Jobs Started","[67] Number of Jobs Started","[85] Number of Jobs Started","[93] Number of Jobs Started","[110] Number of Jobs Started","[116] Number of Jobs Started","[117] Number of Jobs Started","[142] Number of Jobs Started","[372] Number of Jobs Started","[768] Number of Jobs Started","[2400] Number of Jobs Started","[53] Number of Jobs Started","[68] Number of Jobs Started","[124] Number of Jobs Started","[187] Number of Jobs Started","[203] Number of Jobs Started","[205] Number of Jobs Started","[213] Number of Jobs Started","[253] Number of Jobs Started","[274] Number of Jobs Started","[518] Number of Jobs Started","[3000] Number of Jobs Started","[43] Number of Jobs Started","[46] Number of Jobs Started","[57] Number of Jobs Started","[91] Number of Jobs Started","[111] Number of Jobs Started","[133] Number of Jobs Started","[149] Number of Jobs Started","[185] Number of Jobs Started","[190] Number of Jobs Started","[197] Number of Jobs Started","[236] Number of Jobs Started","[241] Number of Jobs Started","[243] Number of Jobs Started","[300] Number of Jobs Started","[450] Number of Jobs Started","[3200] Number of Jobs Started","[3500] Number of Jobs Started","[5625] Number of Jobs Started","[62] Number of Jobs Started","[71] Number of Jobs Started","[95] Number of Jobs Started","[118] Number of Jobs Started","[129] Number of Jobs Started","[138] Number of Jobs Started","[164] Number of Jobs Started","[188] Number of Jobs Started","[195] Number of Jobs Started","[234] Number of Jobs Started","[341] Number of Jobs Started","[350] Number of Jobs Started","[689] Number of Jobs Started","[700] Number of Jobs Started","[720] Number of Jobs Started","[861] Number of Jobs Started"
2013-02-21,990,9572,367,244,94,230,37,20,6,2,52,18,20,17,0,9,17,2,11,1,8,34,13,0,1,1,0,35,2,7,0,2,0,0,0,0,0,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-02-22,868,2508,300,152,97,229,31,65,5,22,49,48,14,44,0,4,13,2,3,0,24,2,15,0,2,4,2,13,0,4,0,4,0,1,14,40,0,3,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-23,2670,310,213,120,69,65,10,20,1,8,29,6,4,9,0,8,3,12,21,0,2,1,6,0,3,0,0,7,1,3,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-24,6968,290,227,161,116,21,2,9,6,23,41,21,1,6,0,15,13,3,5,0,2,10,2,0,3,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-25,2974,2444,201,71,167,23,17,13,7,10,21,33,3,10,0,14,12,3,7,0,3,1,3,0,0,0,15,5,3,0,4,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-26,274,516,77,68,52,6,12,5,3,3,16,6,4,10,0,1,3,1,6,0,4,5,1,0,0,1,0,8,2,4,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-27,955,897,177,193,148,33,31,29,8,5,95,79,13,16,0,17,15,2,12,0,8,0,2,0,0,0,1,19,2,1,0,0,0,1,12,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-28,920,1525,202,260,313,68,16,19,11,16,27,46,19,25,0,10,6,3,18,0,8,15,11,0,4,0,1,15,2,1,0,0,0,1,8,8,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,12,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,565,359,134,103,169,52,33,26,10,13,60,41,10,33,0,33,14,4,15,0,7,9,4,0,0,0,6,7,21,2,0,0,0,1,2,2,3,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-02,514,262,134,177,78,11,27,10,1,2,65,14,0,10,0,15,5,4,7,0,5,1,1,0,0,0,3,0,7,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-03,686,342,181,221,185,14,16,8,0,4,111,59,9,23,0,17,1,4,8,0,6,3,2,0,0,0,3,12,12,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-04,1116,1212,396,384,133,77,23,48,6,15,100,88,23,72,0,19,21,9,12,0,7,0,5,0,0,1,2,18,9,4,0,0,2,2,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,10,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-05,852,873,173,233,109,34,18,38,0,16,97,35,16,24,0,7,8,8,19,0,17,1,5,0,1,0,0,8,7,4,0,2,0,1,8,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-06,731,925,260,567,135,78,27,40,10,3,85,26,9,25,0,32,33,6,14,1,2,4,2,0,1,2,7,8,6,2,0,0,0,1,11,0,0,9,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-07,2998,899,296,878,149,90,28,46,3,30,22,6,11,37,0,5,19,12,17,1,3,9,2,0,1,0,2,8,9,2,0,0,0,1,19,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-08,4696,479,280,460,239,53,50,51,36,24,33,21,14,25,0,7,50,9,7,5,3,7,0,0,0,2,4,4,3,15,0,2,0,14,11,0,3,1,1,0,0,3,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-09,7409,370,87,125,91,14,39,5,0,15,32,4,7,12,0,1,3,8,0,3,10,1,0,0,1,0,0,9,4,1,0,2,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-10,7006,190,66,79,86,16,47,3,0,11,23,8,9,9,0,3,0,5,16,5,11,11,0,0,5,0,5,7,3,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-11,4230,1361,172,212,163,75,19,44,2,2,49,25,19,28,0,5,5,9,5,0,37,12,0,0,1,1,0,14,4,1,0,0,0,7,8,0,1,2,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-12,2008,1687,175,186,121,62,11,29,0,2,49,15,16,42,0,4,3,4,6,1,50,17,0,0,3,0,3,11,1,0,0,2,0,11,24,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-13,1741,327,163,410,207,81,10,61,7,8,72,34,19,30,0,2,7,42,5,7,40,5,1,0,3,1,5,2,1,14,1,5,6,1,44,0,10,1,0,0,0,14,0,0,0,0,0,0,11,1,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,15,15,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-14,1104,319,241,340,116,178,35,27,7,3,44,22,11,15,0,13,9,7,22,0,16,6,8,0,0,0,10,0,0,1,0,7,27,1,34,0,2,3,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,5,0,0,1,0,0,2,0,3,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,978,344,281,150,85,119,38,21,1,20,15,5,15,9,0,4,2,27,16,0,16,0,0,0,3,1,12,0,2,0,0,6,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,686,213,182,149,104,56,38,14,0,7,18,15,41,15,0,7,4,3,25,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,714,246,176,514,92,16,38,25,0,7,14,5,38,24,0,4,3,29,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-18,696,193,126,180,47,12,29,17,13,14,21,8,33,9,0,6,7,2,7,6,2,7,3,0,2,0,13,2,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-19,506,81,98,144,78,21,30,25,0,2,33,1,11,8,0,1,2,1,2,9,0,3,1,0,0,4,6,7,0,10,1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,19,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
