Day,[32] Wait Hours: Per Job,[21] Wait Hours: Per Job,[1] Wait Hours: Per Job,[3] Wait Hours: Per Job,[10] Wait Hours: Per Job,[15] Wait Hours: Per Job,[8] Wait Hours: Per Job,[17] Wait Hours: Per Job,[20] Wait Hours: Per Job,[13] Wait Hours: Per Job,[4] Wait Hours: Per Job,[16] Wait Hours: Per Job,[11] Wait Hours: Per Job,[2] Wait Hours: Per Job,[9] Wait Hours: Per Job,[18] Wait Hours: Per Job,[12] Wait Hours: Per Job,[28] Wait Hours: Per Job,[19] Wait Hours: Per Job,[5] Wait Hours: Per Job,[6] Wait Hours: Per Job,[7] Wait Hours: Per Job,[24] Wait Hours: Per Job,[14] Wait Hours: Per Job,[22] Wait Hours: Per Job
2014-06-24,2.61790000,0,4.79820042,3.65120000,0.00483333,0,3.38390667,0,0.00000000,0,2.66564839,1.49426667,10.96890000,12.58322351,5.39810000,0,1.47693333,0,0,5.63280000,0.00000000,0,2.25925000,0,0
2014-06-25,1.54580000,0,0.26044108,0.26507500,0.00317143,0,0.28777500,0,0,0,0.14497917,0.55820000,0.00000000,9.03543069,0,0,0,0,0,0.99250000,0.36690000,0,0.91711667,0,0
2014-06-26,2.13306667,0,0.09399764,0.09072500,0.12365556,0,1.31060588,0,0,0,0.95693667,0.37066364,0.00000000,0.07204017,4.57830000,0,0,0,0,0,0.00140000,0.00312000,1.68670000,0,0
2014-06-27,4.20670000,0,4.25345183,0.37421667,1.03750000,0,3.25151000,0,0,0,1.03871111,0.00000000,0,0.19241462,0,0,0,0,0,0,1.47190000,0.00000000,0.71855556,0,0
2014-06-28,0,0,4.65394257,4.43265000,0,0,0.04020000,0,0,0,0.09060667,32.27940000,0,0.07167246,0.57370000,0,0,0,0,0,0,0.26316667,0.09935455,0,0
2014-06-29,1.03318333,0,2.64912608,0.98615000,0.00280000,0,0.10530000,0,0,0,1.23215882,0.00000000,0,0.12367458,0.43190000,0,0,0,0,0.00250000,0,0.00000000,0.03540000,0,0
2014-06-30,0.95178000,0,2.96911152,4.17584000,0,0,1.30705714,0,0,0,1.01405000,2.73560000,0,0.32859147,0.00000000,0,0,0,0,0,0.09810000,0.13220000,1.16930000,0,0
2014-07-01,15.64278000,0,7.38654821,13.75231250,2.69786667,0,3.65382500,0,0,0,13.11721154,0,0,0.72723014,9.47970000,0,0,0,0,1.32353333,0,0.00000000,0.00000000,0,0
2014-07-02,43.46080000,0,1.08549320,18.50794000,0.04110000,0,2.57760000,0,0,0,5.01850000,0,0,0.46850153,0.46060000,0,0,0,0,0.00440000,0,0,0,0,0
2014-07-03,68.81656667,0,1.82603464,81.98080000,1.73817143,0,3.25963333,0,0,0,1.78390000,0,0,1.23357368,0,0,0,0,0,0.95110000,0,0,0,0,0
2014-07-04,83.96176667,0,0.89452568,31.54132500,0.00417500,0,8.17788636,0,0,0,6.96734545,0,0,1.88795714,0,0,0,0,0,0,0,0,0,0,0
2014-07-05,85.13390000,0,3.85545411,0.00000000,0.33062500,0,6.86180000,0,0,0,12.30048889,0,0,6.70819167,0,0,0,0,0,0,0,0,0,0,0
2014-07-06,129.41985000,0,4.47297283,7.54695000,0.12023333,0,7.58804000,0,0,0,6.01945000,0,0,2.53218158,0,0,0,0,0,0,0,0,0,0,0
2014-07-07,160.19320000,0,7.11384375,45.84390000,6.60573571,0,3.76202895,0,0.01170000,0,4.13142778,0,0,1.73867632,0,0,0,0,0,0.00832500,0,0,0,0,0
2014-07-08,168.67170000,0,12.65756980,3.31850000,9.84330000,0,6.44786667,0,0,0,8.52705455,0,0,1.36598307,0,0,0,0,0,0.01041429,0,0,0,0,0
2014-07-09,0.00000000,0,13.93083729,1.31326667,2.75004706,0,4.60533333,0,0,0,4.17448333,0,0,1.25028439,0,0,0,0,0,0,0,0,0,0,0
2014-07-10,0,0,26.70892720,4.69571111,0.00000000,0,0.99120909,0,0,0,1.36912000,0,0,0.21212261,0,0,0,0,0,0,0,0,0,0,0
2014-07-11,255.44860000,0,9.02983735,9.69370000,2.91239155,0,0.22063333,0,0,0,2.33262500,0,0,3.04222162,0,0,0,0,0,0,0,0,0,0,0
2014-07-12,274.25786667,0,16.96826023,0.00000000,0,0,12.27277500,0,0,0,14.21486667,15.48670000,0,3.60859452,0,0,0,0,0,0,0,0,0,0,0
2014-07-13,151.58290000,0,18.94035203,1.63566250,5.90690323,0,11.42422000,0,0,0,10.31698750,0,0,9.16170517,0,0,0,0,0,0.00601667,0,0,0,0,0
2014-07-14,69.88700000,0,34.57889890,1.97075000,8.72371220,0,4.24778333,0,0,0,3.27881500,0,0,1.15553880,0,0,2.35250000,0,0,0,0.25610000,0,0,0,0
2014-07-15,6.69928000,0,24.77303666,4.97180000,0,0,2.56592727,0,0,0,3.22652000,1.12365000,0,0.71577284,0.77920000,0,3.47325714,0,0,0,0,0,0,0,0
2014-07-16,5.57060000,0,31.70334359,1.47015000,0,0,3.66798750,0,0,0.62580000,8.34842105,0,0,0.42946231,0,0,4.67844000,0,0,0,0,0,0,0,0
2014-07-17,0.00000000,0,17.84210031,2.34080000,3.77580000,0,5.79610000,0,0.66560000,0.00000000,5.33255455,0,0,1.23212013,0,0,9.67665000,0,0,0,0,0,0,0,0
2014-07-18,7.11030000,0,19.81905839,7.80682500,8.06628261,0,9.81057500,0,0,4.56560000,12.86454706,0,0,1.35361218,5.02390000,0,2.49670000,0,0,0,0,0,0,0,0
2014-07-19,15.07750000,0,50.32783128,13.51820000,17.55454000,0,6.41097500,0,0,0.00000000,14.15205714,0,0,1.25356449,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0
2014-07-20,41.63390000,0,41.76039038,10.97250000,0,0,4.19837500,0,0,11.90000000,0.64666667,0,0,4.21126232,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0
2014-07-21,68.97346667,0,53.00029663,17.56655000,1.02030000,0,4.84178750,0,0,0.00000000,11.97186000,0,0,3.46858483,0,0,0,0,0,0,0,0,0,0,0
2014-07-22,74.19466667,0,50.56661373,9.63780000,0,0,4.85707143,0,0.77000000,0.00000000,18.88813333,0.48250000,0,4.15932037,0,0,0,0,0,0,0,0.29440000,0,0,0
2014-07-23,7.16436667,0,15.69146490,4.17570000,0.40950000,0,4.00047500,0,2.02887500,0.00000000,13.18014737,0,0,5.21434181,0,0,0,0,0,0,0,0,0,0,0
2014-07-24,7.35640000,0,20.11339110,0.00000000,0,0,4.18774000,0,0,4.23170000,10.83591163,0,0,7.37213646,0,0,0,0,0,0,0,0,0,0,0
2014-07-25,4.87405000,0,27.70068190,3.18710000,0,0,4.37628000,0,0,0.00000000,6.33486000,0,0,4.70282283,0,0,0,0,0,0,0,0,0,0,0
2014-07-26,0.00000000,0,28.05563692,0.00000000,0,0,0.99297500,0,0,0.00000000,12.27213333,0,0,3.46278125,0,0,0,0,0,0.16060000,0,0,0,0,0
2014-07-27,6.42640000,0,29.45359776,0.00000000,0,0,2.78905000,0,0,3.91330000,5.51223529,0,0,2.59366312,0,0,0,0,0,2.22640000,0,0,0,0,0
2014-07-28,0.00000000,0,33.20171649,1.08750000,0,0,1.37670000,0,0,0.00000000,8.48988333,0,0,2.04406707,1.36695000,1.67010000,0,0,0,2.73860000,0,0,0,0,0
2014-07-29,0.00000000,0,46.85238581,3.59970000,0.89060000,0,2.76685000,1.96610000,3.24875000,0.00000000,7.05470833,1.91610000,1.28310000,1.68677186,0.31140000,2.79720000,1.45940000,0,2.95330000,0,0,0,0,1.54420000,0
2014-07-30,7.90155000,0,24.80496761,4.98146667,0.19310000,0,9.07372500,0.00000000,0.44667500,0.00000000,8.37765600,0.65190000,0,1.24999837,0.00000000,0.00000000,0,0,0,9.28760000,0,0,0,0,0
2014-07-31,5.28330000,0,35.49233563,0.00000000,2.04055000,0,4.52183333,0,1.16986667,0,7.95358421,4.48750000,0,1.28115728,0,0,0,0,0,5.50772000,0,0,0,0,0
