title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-TRESTLES"
start,end
2012-02-01,2012-07-31
---------
Day,"[14] Wait Hours: Per Job","[32] Wait Hours: Per Job","[11] Wait Hours: Per Job","[17] Wait Hours: Per Job","[8] Wait Hours: Per Job","[1] Wait Hours: Per Job","[10] Wait Hours: Per Job","[6] Wait Hours: Per Job","[15] Wait Hours: Per Job","[9] Wait Hours: Per Job","[19] Wait Hours: Per Job","[16] Wait Hours: Per Job","[2] Wait Hours: Per Job","[7] Wait Hours: Per Job","[13] Wait Hours: Per Job","[4] Wait Hours: Per Job","[20] Wait Hours: Per Job","[30] Wait Hours: Per Job","[64] Wait Hours: Per Job","[3] Wait Hours: Per Job","[18] Wait Hours: Per Job","[24] Wait Hours: Per Job","[12] Wait Hours: Per Job","[5] Wait Hours: Per Job","[48] Wait Hours: Per Job"
2012-06-17,0.00000000,0,0,0,0.92607273,1.09251412,0.45809400,0.00262500,0,0,0,0.44140000,0.20396667,0,0,0.04325714,0,0,0,0.00343333,0,0,0,0.10349286,0
2012-06-18,35.41580000,1.30875000,0,0,0.84191250,1.89339261,0.21999767,1.33150000,0,0,0,0.72017778,0.38288406,0,0,0.39254444,0,0,0,1.56350000,0,0,0,2.09726667,0
2012-06-19,0.00000000,0.91405000,0,0,1.29220000,0.36683823,1.43029070,0.00200000,0,0,0,0.76153333,0.60789510,0,0,0.32674000,0,0,0,0.05362000,0,0,0,0.52283889,0
2012-06-20,33.74580000,5.16690000,0,0,1.10340000,3.93816012,1.27467143,1.03220000,0,0,0,0.58102500,1.20737234,0,0,3.82388364,0,0,0,5.04190000,0,0,0,0.73421429,0
2012-06-21,0.00000000,0.60740000,0,0,2.54913043,0.14631855,0.17345625,0.00000000,0,0,0,0.41326429,0.36237763,0,0,0.82120303,0,0,0,0.11715000,0,0,0.36240000,0,0
2012-06-22,82.08720000,0.90544000,0,0,0.09424000,0.33838727,1.48911111,0.29890000,0,0,0,0.15162000,0.58485578,0,0,0.35812000,0,0,0,1.30860000,0,0,0,0,0
2012-06-23,0.00000000,0.76845000,0,0,14.19857368,0.33742096,0,5.83530000,0,0,0,1.37061667,1.49743544,0,0,1.77745000,0,0,0,0.12720000,0,0,0,0,0
2012-06-24,58.68830000,0.00000000,0,0,20.28114667,3.30318713,0,0.00406667,0,0,0,1.50249444,0.63969477,0,0,0.00304000,0,0,0,0.03180000,0,0,0,0,0
2012-06-25,0.00000000,0.00000000,0,0,14.74185000,0.55682566,0,0.05670000,0,0,0,0.03000000,0.77488428,0,0,0.56715556,0,0,0,0.00140000,0,0,0,0,0
2012-06-26,62.23920000,2.33310000,0,0,64.42348889,0.64767290,0,0.00000000,0,0,0,0.36648333,1.23330235,0,0,0.70277778,0,0,0,0.80190000,0,0,0,0,0
2012-06-27,0.00000000,0.00000000,0,0,24.55166667,0.08910571,0,0.08785000,0,0,0,0.42078571,0.13388642,0,0,1.02100938,0,0,0,0.21791905,0,0,0,0,0
2012-06-28,87.37940000,1.45460000,0,0,69.47277778,0.95905585,0,0.00000000,0,0,0,0.87652222,0.11665258,0,0,4.46564792,0,0,0,0.26858889,0,0,0,0,0
2012-06-29,0.00000000,0.02233333,0,0,84.54252222,0.09661617,0,0.01866000,0,0,0,1.42722500,0.07824658,0,0,0.03370667,0,0,0,0.31978750,0,0,0.00330000,0,0
2012-06-30,93.69440000,0,0,0,210.41040000,0.12698239,0,0.00000000,0,0,0,0.00390000,0.50637537,0,0,0.01614444,0,0,0,0.00416667,0,0,0.00000000,0,0
2012-07-01,0.00000000,0.06070000,0,0,232.07597500,0.31711343,0,0.00360000,0,0,0,0.00000000,0.01119565,0,0,0.00210000,0,0,0,0.00390000,0,0,0.05780000,0.00190000,0
2012-07-02,95.39250000,0.99720000,0,0,87.86260000,0.84346341,0,0.62775714,0,0,0,2.55558571,0.33271343,0,0,0.24150370,0,0,0,0.26276000,0,0,0.25330000,0.00510000,0
2012-07-03,0.55670000,3.10595000,0,0,56.79742500,3.62354337,0,1.34210000,0,0,0,1.88020000,0.69010856,0,0,1.31103636,0,0,0,0.00000000,0,0,0.00000000,0.00000000,0
2012-07-04,0.00000000,4.43830000,0,0,307.33396667,1.27879782,0,1.19876364,0,0,0,1.00030000,1.24340901,0,0,0.67873750,0,0,0,1.33732000,0,0,0,0.00000000,0
2012-07-05,50.38810000,1.39405000,0,0,166.21231667,0.25797457,0,1.60664286,0,0,0,1.05506000,0.56833516,0,0,1.16664167,0,0,0,1.93530000,0,0,0,0.00000000,0
2012-07-06,0.00000000,3.29140000,0,0,92.13938333,1.84704903,0,11.79800000,0,0,0,1.23696000,1.29579848,0,0,4.08893500,0,0,0,0.00000000,0,0,0,7.96500000,0
2012-07-07,79.39830000,1.80768571,0,0,38.98761000,5.54755127,0,8.59965000,0,0,0,0.58222222,16.73519014,0,0,2.84181852,0,0,0,10.13797500,0,0,0.08220000,13.09067500,0
2012-07-08,1.77470000,3.43856000,0,0,63.76004211,3.30351523,0,10.37382500,0,0,0,0.67410909,30.46405545,0,0,1.08300357,0,0,0,0,0,0,0,4.18780000,0
2012-07-09,0,2.33023750,0,0,1.20920833,4.02725359,0,4.05638571,0,0,0,1.51904286,2.23531293,0,0,3.57539167,0,0,0,20.32610000,0,0,2.18280000,3.77471429,0
2012-07-10,0,1.10917143,0,0,0.93470500,3.06743565,2.23030000,0.81524167,0.42580000,0.51720000,0,1.31898889,4.36641229,0,0,2.02935000,0.27655000,0,0,2.53960000,0.68750000,0.41780000,0.20265000,1.43955714,0
2012-07-11,2.22360000,3.92066875,0,0,0.72240000,4.01862436,0,0.95445000,0,0,0,0.36454444,3.56664136,0,0,1.70965385,0,0,0,3.18933750,0,0,0,1.94360000,0
2012-07-12,0.00000000,19.52090667,0,0,7.51230000,0.86980866,0,13.22415000,0,0,0,2.39560000,7.25745641,0,0,7.32532258,0,0,0,12.66313333,0,0,4.10220000,15.28000000,0
2012-07-13,36.64500000,43.06606400,0,0,9.34000000,2.03783905,0,16.02800000,0,0,0,4.98746667,13.88242075,0,0,6.79649016,9.87920000,0,0,21.29843333,0,0,0,38.22330000,0
2012-07-14,0.00000000,67.58256667,0,0,10.47166667,4.85417292,0,33.71047500,0,0,0,10.64573333,13.12769865,0,0,4.11612692,0,0,0,40.39323333,0,0,0,0.00000000,0
2012-07-15,87.35140000,99.81738421,0,0,4.46722857,6.79979235,0,17.44720000,0,0,0,2.56210000,7.63059542,0,0,10.80013571,0,0,0,35.87846667,0,0,0,0,0
2012-07-16,5.07610000,115.73552000,0,0,2.18576667,15.98478342,0,15.13030000,0,0,0,2.05508000,25.80321481,0,0,8.61860833,0,0,0,4.39482222,0,0,0,4.44310000,0
2012-07-17,0.00000000,0,0,0,1.74236923,26.04082010,0,1.39290000,0,0,0,5.68133000,21.52025926,0,1.71502857,5.76376944,0,0,0,4.04716000,0,0,2.03250000,0.00000000,0
2012-07-18,0.00000000,2.13082500,0,0,0.82995000,14.41719865,0,1.42276667,0,0,0,5.31774167,1.81380690,0,2.33080000,1.56105667,0,0,0,30.29187500,0,0,2.72970000,41.10750000,0
2012-07-19,63.06060000,0.00000000,0,0,5.27605000,14.44982164,0,6.60220000,0,0,0,10.38162000,2.65096569,0,0,2.55780000,0,0,0,12.30905000,0,0,7.77120000,0.00000000,0
2012-07-20,1.22250000,5.43617500,0,0,3.46137500,8.24980842,0,3.96128000,0,0,0,12.09187143,2.81797227,0,0,4.23397391,0,0,0,0.00000000,0,0,3.41797500,0.00000000,0
2012-07-21,0.00000000,0.00000000,0,0,5.06601667,6.35583151,0,8.08560000,0,0,0,3.06140000,0.91581353,0,0,2.37940000,0,0,0,5.33990000,0,0,2.27560000,0.00000000,0
2012-07-22,5.87330000,2.49646667,0,0,0.94676667,5.03369134,0,0.91345000,0,0,0,0.37567500,0.22911918,0.00640000,0,0.85932759,0,0,0,0.41140000,0,0,1.23307273,2.20680000,0
2012-07-23,0.00000000,4.62562500,0,0,0.37484545,1.99426564,0,3.30290000,0,0,0,2.21945000,0.47927280,0,0,3.21284400,0,0,0,0.01040000,0,0,2.24250000,0.00000000,0
2012-07-24,59.32860000,9.77835000,0,0,2.94180769,4.40521950,0,2.42610000,0,0,0,7.07112000,0.84454432,0,0,2.31881667,0,0,0,0.56610000,0,0,0,0.00000000,0
2012-07-25,0.00000000,1.81883636,0,0,0.87263125,2.70093053,0,0.22448750,0,0,0,1.42717692,0.46173007,0,0,1.19946517,0,0,0,0.59360000,0,0,0.74440000,0,0
2012-07-26,0.00000000,8.50186667,0,0,0.90320000,0.70705386,0,0.48617500,0,0,0,4.90422500,2.42345035,0,0,5.50052500,0,0,0,0.15470000,0,0,1.07045000,0,0
2012-07-27,84.71220000,0.46105000,0,0,0.15403333,0.03426983,0,0.00265000,0,0,0,0.46915000,0.04494494,0,0,0.09498750,0,0,0,0.05082500,0,0,0.31040000,0.09310000,0
2012-07-28,0.00000000,1.12140000,0,0,0.29965000,0.21746913,0,1.05640000,0,0,0,0.06295000,0.05332338,0,0,0.19605581,0,0,0,0.41429375,0,0.25027500,0.03586875,0,0
2012-07-29,114.54560000,1.48130000,0,0,1.07280000,0.88369309,0,3.62425000,0,0,0,1.35530000,0.06741803,3.89806667,0,1.03361111,0,0,0,5.32481111,0,0.00000000,8.90265000,0,0
2012-07-30,0.00000000,0.02500000,0,0,0.02470000,1.28051381,0,1.94915000,0,0,0,0.05610000,0.21206195,0.00000000,0,0.11405000,0,0,0,0.01760000,0,0.00000000,0.10125714,0,0
2012-07-31,21.39580000,0.34831250,0,0,8.82947778,6.46104637,0,13.49190000,0,0,0,0.38867500,0.08672209,0.00000000,0,1.18201176,0,0,0,0.14470000,0,8.85063333,1.59453636,0,0
---------
