title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  PSC-BLACKLIGHT"
start,end
2013-02-01,2013-07-31
---------
Day,"[896] Wait Hours: Per Job","[1968] Wait Hours: Per Job","[800] Wait Hours: Per Job","[1008] Wait Hours: Per Job","[416] Wait Hours: Per Job","[640] Wait Hours: Per Job","[368] Wait Hours: Per Job","[432] Wait Hours: Per Job","[208] Wait Hours: Per Job","[1024] Wait Hours: Per Job","[704] Wait Hours: Per Job","[192] Wait Hours: Per Job","[464] Wait Hours: Per Job","[1440] Wait Hours: Per Job","[576] Wait Hours: Per Job","[240] Wait Hours: Per Job","[256] Wait Hours: Per Job","[16] Wait Hours: Per Job","[48] Wait Hours: Per Job","[160] Wait Hours: Per Job","[32] Wait Hours: Per Job","[512] Wait Hours: Per Job","[176] Wait Hours: Per Job","[112] Wait Hours: Per Job","[144] Wait Hours: Per Job","[64] Wait Hours: Per Job","[128] Wait Hours: Per Job","[304] Wait Hours: Per Job","[96] Wait Hours: Per Job","[320] Wait Hours: Per Job","[80] Wait Hours: Per Job","[384] Wait Hours: Per Job","[224] Wait Hours: Per Job","[288] Wait Hours: Per Job","[8] Wait Hours: Per Job","[272] Wait Hours: Per Job","[768] Wait Hours: Per Job","[544] Wait Hours: Per Job","[480] Wait Hours: Per Job","[528] Wait Hours: Per Job"
2013-05-10,0,0,0,0,0,0,0,0,0.00000000,0,0,0.35570000,0,0,0,0,20.26492500,3.74310714,7.63424286,0.00110000,5.64164706,0.00070000,0,0,0,0.00140000,11.06763333,0,0.00085000,0,0.00000000,0,0,0,0,0,0,0,0,0
2013-05-11,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,36.53580000,13.44875385,34.63280000,0.00000000,16.59237857,0.00121667,0,0,0,30.18654000,36.57487692,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-12,0,0,47.73030000,0,0,0,0,0,57.88170000,0,0,0,0,0,0,0,44.33803636,14.51038298,48.74672000,33.85646667,19.20328475,0.00445000,0,0,0,21.35875000,26.14127895,0,22.13595000,2.43560000,0,0,0,0,0,0,0,0,0,0
2013-05-13,0,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,3.84304286,1.28125417,0.00938000,3.14100000,0.41744186,0.00062500,0,0,1.23390000,1.60231667,2.70666667,0,0.94415000,0.00000000,0,0,0,0,0,0,0,0,0,0
2013-05-14,0,0,0,0,0,0,0,0,0.00125000,0,0,0,0,0,0,0,0.00144000,0.00345714,0.00100000,0.00095000,0.04744750,0.00090000,0,0,0,0.03732500,0.87962000,0,0.00000000,0.00104444,0.00122143,0,0.00140000,0,0,0,0,0,0.00110000,0
2013-05-15,0,0,0,0,0,0,0,0,0.00000000,0.98655000,0,0,0,0,0,0,6.13928000,32.83786216,43.62464545,0,48.78958090,0.00000000,0,0,0,11.16295556,3.56515556,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0
2013-05-16,0,0,0,0,0,0,0,0,33.67780000,0.00155000,0,0,0,0,0,0,0.00000000,4.41359388,11.61062000,0,0.55803929,0,0,0,0,1.36452857,5.12317143,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-17,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0,0,9.24061220,13.57030000,0,2.95301429,0,0,0,0,4.93005455,6.49305714,0,0,0,0.00132500,0,0,0,0,0,0,0,0,0
2013-05-18,0,0,0,0,0,0,0,0,68.02000000,0.00000000,0,0,0,0,0,0,45.52562500,10.68522069,0.00000000,108.89440000,81.97292500,52.81580000,0,0,0,0.00000000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0
2013-05-19,0,0,0,0,0,0,0,0,0.00000000,8.09345000,0,0,0,0,0,0,78.76055000,0.00058889,0,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-20,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0,58.02062857,18.19118879,28.44390000,55.58140000,22.45353019,0.00000000,0,0,38.90000000,34.49961304,42.19159583,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-21,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,14.95456667,0.01933966,0.42667500,0.00110000,0.33353182,0,0,0,1.66810000,1.41014118,6.17267333,0,0,0,0,0,0,0.00110000,0,0,0,0,0,0
2013-05-22,0,0,0,0,0,0,0,0,0,0.17080000,0,218.98420000,0,0,0,0,96.53333333,36.10449091,79.89205000,0.00000000,39.24891304,0,0,0,0,42.88172000,0.00695000,0,0,0.00125000,0,0,0,0.00000000,0,0,0.08413333,0,0.00110000,0
2013-05-23,0,0,0,0,0,0,0,0,0,0.00095000,0,0.00000000,0,0,0,0,0.00000000,51.27431364,0.00000000,0,76.34156000,0.00066667,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0.00080000
2013-05-24,0,0,0,0,0,0,0,0,0,0.00000000,0,0.00000000,0,0,0,0,0.00000000,25.92465833,58.23390000,0,77.45635385,0.00275000,0,0,0,17.11313333,69.17430000,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-25,0,0,0,0,0,0,0,0,0,0.00000000,0,0.00000000,0,0,0,0,105.75696000,25.04537949,30.52890000,0,45.67949375,0.00000000,0,0,0,46.30452500,48.62795556,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-26,0,0,0,0,0,0,0,0,0,0.00000000,0,0.00000000,0,0,0,0,51.41742500,40.80173721,19.53826000,0,56.18650968,0.00000000,0,0,0,42.97854167,47.92383571,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-27,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0.00000000,20.06419286,26.86402500,0,30.69926316,0.00000000,0,0,0,23.43055385,29.95402143,0,0.00072500,0,0,0,0,0,0,0,0,0,0,0
2013-05-28,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,41.93880000,23.14885000,3.77405000,0,43.41116250,0.00000000,0,0,0,16.91507143,10.05905000,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-29,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,194.78330000,10.85605889,17.29492500,0,19.56088462,0.00000000,0,0,0,0,0,0,28.86810000,0,0,0,0,0,0,0,0,0,0,0
2013-05-30,237.86750000,0,0,0,0,0,0,0,57.52070000,0.00000000,0,0,0,0,0,0,41.77860000,2.77460000,34.95363333,0,14.03432195,0.00000000,0,0,0,26.98283125,25.83105806,0,1.52875000,0,0,0,0,0,0,0,0,0,0,0
2013-05-31,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,15.67551667,0.82767265,6.85538333,0,8.72373333,0.00030000,0,12.73060000,0,10.73067857,12.84974211,0,4.54732000,0,11.91190000,0,0,0,0,0,0,0,0,0
2013-06-01,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0.71360000,2.29678929,1.94390000,0,1.62180769,0.00000000,0,0.00000000,0,0.33805000,2.70634000,0,0.00000000,0,0.00000000,1.89000000,0,0,0,0,0,0,0.00080000,0
2013-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.58190000,21.24881429,20.25470000,0,7.00280000,0.00000000,0,0,0,0.00000000,0.00000000,0,0.03390000,0,0,0,0,0,0,0,0,0,0.00000000,0
2013-06-03,0,0,0,0,0,33.31330000,0,0,29.97290000,0,0,0,0,0,0,0,32.06300000,22.22607708,9.52180000,0,26.88632400,0.00000000,0,0,0,32.53822308,33.29178889,0,32.49530000,0,0,0,0,0,0,0,0,0,0.00000000,0
2013-06-04,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0.00000000,2.56560357,8.29983333,0,2.68793000,0.00000000,0,0,0,1.71324286,16.07453000,0,3.28310000,0,0,0,0,0,0,0,0,0,0,0
2013-06-05,0,0,0,0,21.35390000,33.45390000,0,0,0.00000000,0,0,0,0,0,0,0,18.06055000,0.99285600,0.00000000,0,0.93942222,0.00000000,0,0,0,4.98360000,21.05297143,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-06,0,0,0,0,0.00000000,0.00000000,0,21.38080000,0,0,0,0,0,0,0,0,5.85670000,1.73573516,6.02690000,0,3.23742500,0.00158333,0,0,0,10.10042500,10.37744286,0,0,0,0,0.00132500,0,0,0,0,0,0,0,0
2013-06-07,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,92.51125000,3.99140000,0.01366667,0,3.36381429,0.00000000,0,0,0,0.90320000,6.56890000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0
2013-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,4.41140000,14.47686667,0,10.63272222,0.00000000,0,0,0,33.31780000,22.85974545,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0
2013-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.41610000,4.56951875,5.19212500,0,0.50691667,0.00000000,0,0,0,14.74742500,24.82301250,0,22.79305000,0,0,0.00000000,0,0,0,0,0,0,0,0
2013-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80835000,1.49294797,7.45290323,0.19333333,3.53624000,0.00000000,0,0,0,0.46835000,3.07871429,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0
2013-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.89193333,0.11983544,0.00125000,0.00161000,0.09193750,0.00000000,0,0,0,0.00066667,0.00147000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0
2013-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06222500,2.99732833,3.10783750,0.00250000,0.58335789,0.00000000,0,0,0.00060000,1.44481000,1.68716000,0,1.28750000,0,6.63750000,0.00000000,0,0,0,0,0,0,0,0
2013-06-13,0,0,0,0,17.42920000,0,0,0,12.19070000,0,0,0,0,0,0,17.93680000,5.14780000,3.29181818,2.32445000,6.98750000,4.98367500,0.00000000,0,0,0.00000000,4.71050000,7.65906667,0,4.60030000,0,0.00060000,0.00000000,0,0,0,0,0,0,0,0
2013-06-14,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0.00000000,0.03440000,3.27200984,0.00000000,8.02250000,5.21172381,0.00050000,0,0,0,12.18624545,4.69024000,0,0.00000000,0,0.00000000,14.73780000,0,0,0,0,0,0,0,0
2013-06-15,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,15.12570000,0.00161489,0.02570000,0.00000000,4.32425217,0,0,0,0.00155000,0.00000000,2.17463333,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0.00030000,0,0
2013-06-16,0,0,0,0,0,0,0.00060000,0,0,0,0,0,0,0,0,39.63500000,63.20890000,10.97368367,0.00000000,0.00000000,3.04810000,0,0,0,0.00000000,0.13675000,0.04680000,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0.00000000,0,0
2013-06-17,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,57.74690000,8.09640000,0.10333675,17.90830000,12.58375000,7.04408333,0,0,0.00080000,0,3.18225714,0.00000000,0,0,0,3.01250000,0.00000000,0,0,0,0,0,0.00586667,0,0
2013-06-18,0,0,0,0,36.30780000,0,0,0,0,0,0,0,0,0,0,0.00000000,13.12310000,1.96771563,7.61396667,24.83635000,9.29797333,0,0,0,0,8.12396667,24.49864286,0,17.73510000,0,5.39360000,0.00000000,0,0,0,0,0,0.02623333,0,0
2013-06-19,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,21.91720000,0.30413800,5.96517500,0.00000000,18.78990923,0,0,0,0,13.13796667,15.24256667,0,7.39290000,0,6.24440000,0.00000000,0,0,0,0,0,0,0,0
2013-06-20,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0.65235000,5.63826714,5.95788000,0.00203333,2.61740769,0,0,0,0,1.56436250,2.69607143,0,0.00000000,0,0.29706667,0.00000000,0,0,0,0,0,0,0,0
2013-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076667,0.42281081,0.00160526,0.00060000,0.85787692,0,0,0,0,0.00000000,0.00000000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0
2013-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.61666667,7.41661579,15.45505000,0,1.46057778,0,0,0,0,6.78473333,0,0,0,0,0.31610000,0,0,0,0,0,0,0,0,0
2013-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35463333,2.36784091,0.00070000,0,0.01088519,0,0,0,0,0.00112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07510000,3.32007353,0.19640000,0,2.28333784,0,0,0,0.00170000,2.31156923,0.36186667,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140000,3.09131558,0.06452857,0,0.43607241,0,0,0,0.18443333,0.04912667,0.01000000,0,0.70610000,0,0,0,0,0,0,0,0,0,0,0
2013-06-26,0,0,0,0,0,0,0,0,0,0,0,0,18.82720000,0,0,0,4.24020000,3.59521957,4.44825000,0.96512500,10.20437619,14.78056667,0,0,3.07430000,3.40360000,4.35430000,0,0.00000000,8.63905000,0,0,0,0,0,0,0,0,0,0
2013-06-27,0,0,0,0,27.78830000,0,0,0,0,0,0,5.92170000,0,0,0,0,0.18419167,12.20965714,10.36266000,3.40515000,20.86573934,0,0,0,0.00000000,1.04495000,0.00093333,0,25.08580000,0.00030000,0,0,0.00060000,0,0,0,0,0,0,0
2013-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33129000,1.51791290,0,0,0.38399128,0,0,0,7.38650000,5.43286667,0.24750000,0,0.00000000,15.66690000,0.08280000,0,0.00000000,0,0,0,0,0,0,0
2013-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0,0,0.00000000,0,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,0,0,0,0,65.80220000,0,0,0,0,0,0,0,0,0,0,0,43.50806667,31.82822453,5.13106667,44.52806667,63.80256441,55.70080000,0,0,26.36355000,0,8.01254000,0,50.24420000,0,64.48750000,0,0,0,0,0,0,0,0,0
2013-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.84560000,13.72067941,12.48574600,12.38968333,8.45724444,0,0,0,0.00860000,0.20665000,2.28189231,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.74036667,3.36924909,0.00170000,13.78426667,1.85061618,0,0,0,0.16165000,0,1.97675000,0,0,0,0,0,0,0,0,0.18420000,0,0,0,0
2013-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,3.53993913,9.18090682,29.23440000,6.38265714,0,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0
2013-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.87500000,11.72014762,34.83667941,0.00000000,0.58457500,0,0,0,0,0,49.33055000,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0
2013-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.83930000,21.39998636,47.28408667,0,36.22824219,0,0,0,39.67330000,8.76140000,39.55890000,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0
2013-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.38000000,9.44734222,17.87863462,0,15.82547778,0,0,0,0,38.18580000,31.65890000,0,54.83890000,0,0,0,0,0,0,0.08310000,0,0,0,0
2013-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0.92991786,14.28962353,0,16.80303571,0,0,0,0,0.64260000,2.00470000,0,0.00000000,0,0,0,0,0,0,0.00000000,0,0,0,0
2013-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,9.15630000,0.00000000,0,0.02902500,0,0,0,0,3.31750000,0.00000000,0,0,0,2.40860000,0,0,0,0,0.00000000,0,0,0,0
2013-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.23195000,34.75800000,38.19757500,0,63.47560000,0,0,0,0,20.63250000,62.47890000,0,0,0,32.89810000,0,0,0,0,0.00000000,0,0,0,0
2013-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.37305000,10.53979813,2.06521176,2.45405000,0.41322750,0,0,0,0.09835000,1.57984286,8.34766000,0,11.29140000,83.92080000,0.00000000,0,0,0,0,0.26750000,0,0,0,0
2013-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41696000,40.79588409,2.83816000,0.00000000,4.79414074,0,0,0,0,8.51072500,10.54830000,0,0.00000000,0,0,0,0,0,0,0.00000000,0,0,0,0
2013-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.81355333,40.51011111,19.44090000,0,5.99999524,0,0,0,0,1.82666250,18.45781667,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0
2013-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.60008750,48.61929677,3.59007500,0,2.03839091,0,0,0,44.58720000,2.79499565,1.86578000,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0
2013-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.07685833,63.32313474,3.48630000,0,3.51012000,0,0,0,0,2.10046111,5.60991429,0,5.82190000,0,0,0,0,0,0,0.00060000,0,0,0,0
2013-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46745714,7.15712099,1.68187647,0,4.86246207,0,0,0,0,2.65192500,1.71413333,0,5.09110000,0,0,0,0,0,0,0.00000000,0,0,0,0
2013-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39714545,1.85866587,0.00000000,0,0.82196400,0,0,0,0,1.33543846,1.50211667,0,0.00170000,0,0,0,11.65110000,0,0,0,0,0,0,0
2013-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.34000000,4.29180000,20.75845000,0,7.41113333,0,0,0,0,0.53445000,5.43066000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0
2013-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.16250000,17.58915106,11.05305000,0,25.10354000,0,0,0,0,35.76046667,34.10330000,0,29.87140000,0,0,0,0,0,0,0,0,0,0,0
2013-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,16.04840909,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.12365484,32.92135172,71.35930000,0,59.77012000,0,0,0,72.59765000,71.64963333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.21010000,18.69123800,7.32060000,0,25.33253871,0,0,0,5.95845000,18.60245455,44.47250000,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,0,0,0,0,0,0,0,0,0,123.31360000,0,0,0,0,0,0,49.54222222,12.58864342,5.21400000,0,6.52278750,0,0,0,8.83610000,7.37555000,0.00170000,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-24,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,36.84255000,4.25290989,7.43286667,0,15.54339333,0,0,0,0.00000000,8.95668000,0.03530000,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.55985000,11.48540526,0,61.71220000,15.58703763,0,0,0,0,17.07860000,0,0,17.80890000,0,0,0,0,0,0,0,0,0,0,0
2013-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.34630000,15.83943842,3.04945000,0.00000000,16.06414679,0,0,0,10.28305000,23.77781111,29.08180000,0,0.00000000,0,15.83810000,0,0,0,0,0,0,0,0,0
2013-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170000,6.57078333,22.58015385,5.28275000,0.00000000,5.13330000,0,0,0,14.38830000,0.00140000,0.02644000,0,0.00140000,0,0.00715000,0,0,0,0,0,0,0,0,0
2013-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38306667,8.56923239,0.00000000,0.00170000,18.77283000,0,0,0,1.81470000,0.75249091,10.47640000,0,0.97420000,0,0.85666667,0,0,0,0,0,0,0,0,0
2013-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54042500,36.37616500,2.95036667,0.00165000,0.63167826,0,0,0,0.00190000,8.75722500,0.00171429,0,0.00000000,0,0.95672500,0,0,0,0,0,0,0,0,0
2013-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14580000,0,0,8.46275000,77.51591338,1.64851667,0,9.60115000,0,0,0,0,1.14945000,6.90483333,0,0,0,0.00110000,0,0,0,0,0,0,0,0,0
2013-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056000,0.00080000,64.41422707,0.00000000,0,5.90796667,0,0,0.00065000,0,11.78716000,0.00060000,0,18.42750000,0,0,0,0,0,0,0,0,0,0,0
---------
