Day,[208] Wait Hours: Per Job,[176] Wait Hours: Per Job,[1024] Wait Hours: Per Job,[800] Wait Hours: Per Job,[96] Wait Hours: Per Job,[160] Wait Hours: Per Job,[480] Wait Hours: Per Job,[112] Wait Hours: Per Job,[48] Wait Hours: Per Job,[256] Wait Hours: Per Job,[80] Wait Hours: Per Job,[512] Wait Hours: Per Job,[768] Wait Hours: Per Job,[960] Wait Hours: Per Job,[384] Wait Hours: Per Job,[128] Wait Hours: Per Job,[64] Wait Hours: Per Job,[16] Wait Hours: Per Job,[320] Wait Hours: Per Job,[32] Wait Hours: Per Job,[144] Wait Hours: Per Job,[192] Wait Hours: Per Job,[752] Wait Hours: Per Job,[1104] Wait Hours: Per Job,[240] Wait Hours: Per Job,[224] Wait Hours: Per Job,[368] Wait Hours: Per Job,[976] Wait Hours: Per Job
2014-12-10,0,0,0,0,1.96204286,0.00000000,0,0,43.08375000,26.30280000,0,0,0,0,0,44.35390000,0.67899412,3.16461071,0,6.03691250,0,0.00000000,0,0,0,0,0,0
2014-12-11,0,0,0,0,3.28694167,0.00000000,0,0,57.98646667,0.00000000,0,0,0,0,0,73.15703333,3.71846154,9.62389000,0,3.27847755,0,0.00000000,0,0,0,0,0,0
2014-12-12,0,0,163.92810000,0,69.67258889,0,0,0,75.87765000,11.48860000,0,100.72610000,35.72030000,0,0,62.42651667,13.96874000,5.53579636,0,10.91518333,0,0.00060000,0,0,0,0,0,0
2014-12-13,0,0,0,0,15.82482000,0,0,0,64.91066667,31.55330000,13.96595000,0,0,0,0,42.50147143,14.36010690,6.99911200,0,13.68375000,0,0.00000000,0,0,0,0,0,0
2014-12-14,0,0,0,0,1.11503333,0,0,0,19.82684545,6.64455000,0,0,9.49280000,0,0,18.70316875,1.72050000,1.70622727,0,1.78875172,0,0.00000000,0,0,0,0,0,0
2014-12-15,0,0,0,0,20.58780000,0,0,0,17.74610000,9.26650000,11.06826667,0,0.00000000,0,0,6.57745714,11.12416000,1.92430682,0,2.39496842,0,0.00000000,0,0,0,0,0,0
2014-12-16,0,0,0,0,8.62860000,0,0,0,1.81570000,0.00000000,12.56530000,0,0,0,0,0,16.29844167,6.63913676,0,6.18438333,0,0.00000000,0,0,0,0,0,0
2014-12-17,0,0,0,0,13.35305000,0,0,0,2.05344000,0.00000000,0.00000000,0,0,0,0,0,16.54634500,3.97471404,0,0.70150345,0,0.30083333,0,0,0,0,0,0
2014-12-18,0,0,0,0,6.33150000,0,0,0,0.00000000,16.74360000,23.52290000,0,0,0,0,38.07330000,7.60857333,26.87608158,0,12.93844800,0,0.00000000,0,0,0,0,0,0
2014-12-19,0,0,0,0,6.39500000,22.46095000,0,0,0,3.86610000,1.43775000,0,0,0,0,25.41908571,8.24688889,32.03793978,0,19.64750645,0,0.00000000,0,0,0,0,0,0
2014-12-20,0,0,0,0,2.19830000,0.00000000,0,0,20.17640000,0.00000000,3.87610000,0,0,0,0,47.23156667,4.62080000,0.59695116,0,53.84980909,0,0.00000000,0,0,0,0,0,0
2014-12-21,0,0,0,0,0,0.00000000,0,0,0.00000000,0,0.00000000,0,0,0,0,70.23546667,1.08195000,13.39714545,0,67.41026923,0,0.00000000,0,0,0,0,0,0
2014-12-22,0,0,0,0,0,0,0,0,0,11.08080000,1.67875714,0,0,0,0,23.40128000,1.96445000,12.17921944,0,9.21238824,0,0.00056667,0,0,0,0,0,0
2014-12-23,0,0,0,0,0,0,0,0,8.34470000,0,0.00000000,0,0,0,0,13.79437500,1.73275000,1.92307750,0,1.07067778,0,0.00000000,0,0,0,0,0,0
2014-12-24,0,0,0,0,0,3.40190000,0,0,2.30666667,6.72345000,0.00000000,0,0,0,0,24.12356000,0.67920000,0.87554722,0,2.21200000,0,0.00000000,0,0,0,0,0,0
2014-12-25,0,0,0,0,0,3.79170000,0,0,9.83270000,7.54585000,0,0,0,0,0,38.53194000,187.97824272,3.41534286,0,10.60187333,0,0.00000000,0,0,0,0,0,0
2014-12-26,0,0,0,0,8.40978333,0,0,0,25.35428000,0.00000000,0,0,0,0,0,81.13215000,46.37744510,0.65133182,0,13.39890526,0,0,0,0,0,0,0,0
2014-12-27,0,0,0,0,67.23013861,0,0,0,28.84660000,5.85860000,0,0,0,0,0,0.00000000,0.00063333,5.24201579,0,13.16270000,0,0,0,0,0,0,0,0
2014-12-28,0,0,0,0,97.53250000,0,0,0,62.92015000,14.63220000,0,0,0,0,0,0,7.40720000,2.13204737,0,1.23178333,0,0,0,0,0,0,0,0
2014-12-29,0,0,25.90190000,0,11.76920000,0,0,0,18.28485000,28.72280000,0,0,0,0,0,126.12360000,20.17805000,9.35431111,0,12.82333333,0,0,0,0,0,0,0,0
2014-12-30,0,0,0.00000000,0,14.00053333,0,0,0,28.44105556,5.36030000,0,0,0,0,118.60060000,20.03603636,5.55541429,9.55045652,0,3.97999286,0,0,0,0,0,0,0,0
2014-12-31,0,0,36.90080000,0,0.00000000,0,0,0,11.24306000,0.00000000,0,0,0,0,0,27.47188000,1.22193333,1.86628000,0,0.03420000,0,0,0,0,0,0,0,0
2015-01-01,0,0,0.00000000,0,71.28493030,0,0,0,65.45920000,49.47655000,25.51970000,0,0,0,0,69.15630000,30.12390000,15.90759474,0,5.86203333,0,0,0,0,0,0,0,0
2015-01-02,0,0,0,0,97.33386020,0,0,0,49.65830000,56.64250000,0,0,0,0,0,22.09708333,101.61938725,30.89679643,0,1.35278750,0,0,0,0,0,0,0,0
2015-01-03,0,0,0,0,0,0,0,0,4.05706000,1.75670000,0,0,0,0,0,0.00060000,2.85850000,18.71186429,0,1.79010000,0,0,0,0,0,0,0,0
2015-01-04,0,0,0,0,3.51655000,0,0,0,0.54722000,0.00000000,0,0,0,0,0,0.00000000,0.64623333,6.55762500,0,0.00060000,0,0,0,0,0,0,0,0
2015-01-05,0,0,0,0,26.64405000,0,0,0,20.02690000,0.00000000,0,0,0,0,0,29.67468000,9.03390000,0.98330364,0,1.56720000,0,0,0,0,0,0,0,0
2015-01-06,0,0,0,0,30.73470000,0,0,0,0.70863333,6.09830000,0,0,0,0,0,43.66360000,3.68000000,1.23831538,0,1.76292500,0,0,0,0,0,0,0,0
2015-01-07,0,0,0,0,0.00000000,0,0,0,2.06055000,2.65470000,0,0,0,0,0,69.98937500,11.60220000,2.89811978,0,13.29346667,0,0.00030000,0,0,0,0,0,0
2015-01-08,0,0,0,0,0,0,0,0,5.27830000,0.00000000,0,0,0,0,0,0.00000000,0.00000000,0.54404340,0,3.93945000,0,0.00000000,0,0,0,0,0,0
2015-01-09,0,0,0,0,0,0,0,0,8.01750000,8.03632500,0,0,0,0,0,15.53118000,11.21190000,10.08748966,0,6.85175455,0,0.00000000,0,0,0,0,0,0
2015-01-10,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0.00000000,0.00000000,0.00061333,0,0.00000000,0,0.00000000,0,0,0,0,0,0
2015-01-11,0,0,72.32440000,0,0,0,0,0,33.19140000,0.00000000,0,0,0,0,0,131.59280000,39.07330000,16.37464898,0,13.47267143,0,0.00000000,0,0,0,0,0,0
2015-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0.78640833,4.97457451,0,4.36845333,0,0.00000000,0,0,0,0,0,0
2015-01-13,0,0,0,0,23.85036667,0,0,0,11.24817500,34.92110000,0,0,0,0,0,0.00000000,9.02380000,4.01534510,0,8.62670000,0,0.00000000,0,0,0,0,0,0
2015-01-14,0,0,0,0,37.76201818,0,0,0,0.00050000,0.00030556,0,0,0,0,0,209.02470000,4.08514375,2.90290645,0,2.84545600,0,0.00000000,0,0,0,0,0,0
2015-01-15,0,0,0,0,0.00000000,0,0,0,0,1.44280000,0,0,0,0,0,0,1.27084286,2.29136386,0,1.62406786,0,0.00000000,0,0,0,0,0,0
2015-01-16,0,0,0,0,0.00060000,0,0,0,0,0.00000000,0,0,0,0,0,0.00062000,0.12725455,0.22307712,0,0.21632857,0,0.00000000,0,0,0,0,0,0
2015-01-17,0,0,0,0,0.00000000,0,0,0,0.00056667,0.00000000,0,0,0,0,0,0.00060000,0.00155556,1.72537143,0,0.00118333,0,0.00000000,0,0,0,0,0,0
2015-01-18,0,0,0,0,0.00056667,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0.00060000,0.00077826,0.00370588,0,0.00093125,0,0.00000000,0,0,0,0,0,0
2015-01-19,0,0,0,0,0.00000000,0,0,0,0.00140000,0.00140000,0,0,0,0,0,0.00060000,0.00066667,0.00111205,0,0.00065000,0,0.00000000,0,0,0,0,0,0
2015-01-20,0,0.00095000,0.06910000,0,0.00000000,0,0,0,0.00000000,0.10326667,0,0,0,0,0,0.62326667,0.65330000,0.02373846,0,0.24922308,0,0.00000000,0,0,0,0,0,0
2015-01-21,0,0.00000000,0.00000000,0,4.53213333,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0,4.14150000,1.65130417,0,0.54739615,0,0.00000000,0,0,0,0,0,0
2015-01-22,0,0.38960000,0,0,0.00147143,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0,0.00083333,0.51768312,0,0.20662963,0,0.00000000,0,0,0,0,0,0
2015-01-23,0,7.33440000,0,0,0.00000000,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0,1.97616000,1.01653824,0,1.31713333,0,0.00000000,0,0,0,0,0,0
2015-01-24,0,0,0,0,0.00000000,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0,21.99363333,1.42869231,0,5.35657778,0,0.00000000,0,0,0,0,0,0
2015-01-25,0,0,0,0,0.00000000,0,0,0,0.00000000,0.00000000,0,0,0,0,0,0,23.81798889,2.26836061,0,3.66420714,0,0.00000000,0,0,0,0,0,0
2015-01-26,0,0,0,0,0.00000000,0,0,0,44.66690000,0.00060000,0,0,0,0,0,0.00080000,15.82036667,0.78038932,0,3.04494400,0,0.00000000,0,0,0,0,0,0
2015-01-27,0,0,0,76.67670000,58.19406667,0,0,0,16.06390000,0.00000000,0,0,0,0,0,0,7.39501333,4.47466164,0.02690000,8.59304444,0,0.00000000,0,0,0,0,0,0
2015-01-28,0,0,0,0,0.00000000,0,0,0,1.15235000,0.00000000,0,0,0,0,0,0.00080000,4.21827273,1.79325893,14.45780000,0.70536563,0,0.00000000,0,0,0,0,0,0
2015-01-29,0,0,0,0,0,0,0,0,0.00430000,0.00000000,0,0,0,0,0,0.00000000,1.47717778,3.27937108,0.00000000,0.06184091,0,0.40985000,0,0,0,0,0,0
2015-01-30,0,0,0,0,0.31542000,0,0,0,0.00000000,0.20008571,0,0,0,0,0,0.00060000,0.09233750,0.19838667,0.00000000,0.02860000,0,0.00000000,0,0,0,0,0,0
2015-01-31,0,0,0,0,2.96035000,0,0,0,0,0.00000000,0,0,0,0,0,0.00000000,0.00000000,0.62105217,0.00000000,0.23366364,0,0.00000000,0,0,0,0,0,0
