title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  PSC-BLACKLIGHT"
start,end
2012-02-01,2012-07-31
---------
Day,"[1920] Wait Hours: Per Job","[208] Wait Hours: Per Job","[1248] Wait Hours: Per Job","[1040] Wait Hours: Per Job","[912] Wait Hours: Per Job","[320] Wait Hours: Per Job","[608] Wait Hours: Per Job","[240] Wait Hours: Per Job","[1024] Wait Hours: Per Job","[80] Wait Hours: Per Job","[176] Wait Hours: Per Job","[448] Wait Hours: Per Job","[288] Wait Hours: Per Job","[640] Wait Hours: Per Job","[96] Wait Hours: Per Job","[384] Wait Hours: Per Job","[16] Wait Hours: Per Job","[160] Wait Hours: Per Job","[112] Wait Hours: Per Job","[480] Wait Hours: Per Job","[224] Wait Hours: Per Job","[64] Wait Hours: Per Job","[128] Wait Hours: Per Job","[512] Wait Hours: Per Job","[576] Wait Hours: Per Job","[768] Wait Hours: Per Job","[352] Wait Hours: Per Job","[32] Wait Hours: Per Job","[256] Wait Hours: Per Job","[144] Wait Hours: Per Job","[272] Wait Hours: Per Job","[48] Wait Hours: Per Job","[304] Wait Hours: Per Job","[192] Wait Hours: Per Job","[400] Wait Hours: Per Job","[528] Wait Hours: Per Job","[8] Wait Hours: Per Job","[1536] Wait Hours: Per Job","[816] Wait Hours: Per Job","[848] Wait Hours: Per Job"
2012-05-03,0,0,0,0,0,0,0,0,0,0.00170000,0,0,0,0,2.12110000,7.68390000,27.97677636,0,0,0,0,3.57502000,3.76400000,0.00000000,0,0,0,0.21088652,4.55172500,0,0,0.02000000,0,2.26610000,0,0,7.94360000,0,0,0
2012-05-04,0,0,0,0,0,0,0,0.93170000,0,0.64055000,0,0,1.87920000,0,2.44640000,6.68360000,42.59031486,0,0,0,0,6.14405714,1.24149412,16.40375000,0,0,0,0.96239452,2.04592222,0,0,6.14838182,0,0,0,0,0.00000000,0,0,0
2012-05-05,0,0,0,0,0,0,0,20.36527500,0,1.58470000,0,8.24220000,0.00000000,0,0,0,16.34702755,0,0,0,0,8.35580000,1.30682000,28.22705000,0,0,0,1.34623710,5.96371429,3.28940000,0,0.75930000,0,0,0,0,7.45310000,0,0,0
2012-05-06,0,0,0,0,0,0,0,36.41920000,0,0.00000000,0,0,0,0,0,0,16.05361098,0,0,0,0,15.33492500,6.99431667,15.23652500,0,0,0,0.97553934,1.23860000,0,0,0.09019231,0,0,0,0,0.00000000,0,0,0
2012-05-07,0,0,0,0,0,0,0,0,0,0.00220000,0,0,0,0,0.00170000,0,2.58296894,0,0,0,0,0.39888333,0.03991111,0.00130000,0,0,0,0.71538922,0.21628000,7.44250000,0,0.23840000,0,0,0,0,0,0,0,0
2012-05-08,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0.00000000,0.46640000,3.32792576,0,0,0,0,4.13470000,1.87262000,2.18047500,0,0,0,1.85043051,0.14632500,0,0,2.02569333,0,0,0,0,9.56190000,0,0,0
2012-05-09,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0.00000000,0,2.03994789,0,0,0,0,3.83724444,0.33305714,0.00000000,0,0,0,2.62637333,0.58953333,0,0,17.92368000,0,0,0,0,0.00735000,0,0,0
2012-05-10,0,0,0,0,0,0,0,0,0,0.00000000,0,49.03250000,0,0,44.64580000,0,18.72318000,0,0,0,0,20.11616667,6.19944444,19.79690000,0,0,0,5.33037290,22.97851667,0,0,19.50244000,0,0,0,0,0.00810000,7.02080000,0,0
2012-05-11,0,0,0,0,0,0,0,0,0,1.96610000,0,0.00000000,0,0,67.38470000,0,17.27448158,0,0.00140000,0,0,29.09843636,5.88020000,0,0,0.00140000,0,7.12594231,14.46856667,0,0,10.42044667,0,0,0,0,0.00000000,0.00000000,0,0
2012-05-12,0,0,0,0,0,0,0,0,0,189.43890000,0,0.00000000,0,0,60.02875000,0,46.21272941,0,0.00000000,0,36.25750000,38.56305000,5.62890000,0,0,0.00000000,0,3.67779444,1.85765000,0,0,7.93333333,0,0,0,0,0,0,0,0
2012-05-13,0,0,0,0,0,0,0,0,0,4.79810000,0,0,0,0,122.36250000,0,74.82890571,0.97640000,1.57170000,0,0.00000000,29.35839000,12.34483333,0,0,0,0,13.82268769,19.47875000,0,0,29.14372222,0,0,0,0,2.49170000,0,0,0
2012-05-14,0,0,0,0,0,0,0,0,0,0.63619091,0,0,0,0,0.00250000,0,36.29697612,1.89860000,0,0,1.20095000,2.14841667,0.84785000,0,0,0,0,0.65717500,2.46412000,0,0,1.38957200,0,0,0,0,0.00000000,0,0,0
2012-05-15,0,0,0,0,0,0,0,0,0,6.89410000,0,0,0,0,12.62396667,0,29.66577255,5.07920000,0,0,0.00000000,5.85489583,5.61730000,0,0,0,0,1.99505205,8.41336667,0,0,2.96123125,0,0,0,0,0.00000000,0,0,0
2012-05-16,0,0,0,0,0,0,0,0,0,30.75440000,0,17.71560000,0,0,19.57140000,0,9.59630811,14.80110000,0,0,0,8.72565926,2.83540000,0,0,0,0,2.55105385,21.51210000,0,0,7.87778000,0,0,0,0,0,0,0,0
2012-05-17,0,0,0,0,0,0,0,0,0,0,0,32.39610000,0,0,31.15083333,0,8.54875696,0.00000000,0,0,0,10.55491111,35.25025000,12.78670000,0,0,0,5.89821897,4.07686667,0,0,9.30983333,0,0,0,0,0,0,0,0
2012-05-18,0,0,0,0,0,0,0,0,0,11.90295263,0,0,0,0,6.42992500,0,17.60718851,2.82960000,0,0,0,12.88954400,0,18.08750000,0,12.39390000,0,0.55186232,9.41317143,0,0,4.58775714,0,0,0,0,0,0,0,0
2012-05-19,0,0,0,0,0,0,0,0,0,17.23420000,0,0,0,0,0,0,20.13500000,0.00000000,0,0,0,0.61515000,0,0,0,0.00140000,0,0.12993600,0.18047500,0,0,1.44303333,0,0,0,0,0,0,0,0
2012-05-20,0,0,0,0,0,0,0,0,0,0.00140000,0,0,0,0,4.50570000,0,36.78583810,0.00000000,0,0,0,0.00200000,0.00140000,0,0,0.00000000,0,0.23966353,0.64648889,0,0,0.49638889,0,0,0,0,0,0,0,0
2012-05-21,0,0,0,0,0,0,0,0,0,3.17083684,0,0,0,0,3.98080000,0,20.28409286,0.00000000,0,0,0,2.51128000,0,0.43830000,0,0,0,1.09886824,1.82122857,0,0,4.90060000,0,0,0,0,0,0,0,0
2012-05-22,0,0,0,0,0,0,0,0,0,19.35028000,0,0,0,0,2.50170000,0,28.79441600,11.62330000,0,0,0,5.28590000,0,0,0,0,0,1.48243483,0.00000000,0,0,0.00000000,0,0,0,0,0,0,0,0
2012-05-23,0,0,0,0,0,0,0,0,0,49.28135000,0,0,0,0,14.66745000,0,32.25616000,0.00000000,0,0,0,7.58405000,15.06460000,0,0,0,0,6.21438161,13.45806667,0,0,6.31844000,0,0,0,0,0,0,0,0
2012-05-24,0,0,0,0,0,0,0,0,0,49.50004615,0,0,0,0,4.11470000,0,23.65829375,0.00000000,0,0,0,12.98890000,6.49277500,8.20816667,0,0,0,11.50921429,10.01750000,0,0,0.24405000,0,2.53406000,0,0,0,0,0,0
2012-05-25,0,0,0,0,0,0,0,0,0,90.08838333,0,0,0,0,15.90055000,8.29690000,14.15072830,0.00000000,0,0,1.57140000,14.57510769,17.04485000,46.18470000,0,68.85420000,0,8.97027273,19.41733333,0,0,13.91616667,0,4.02030000,0,0,0,0,0,0
2012-05-26,0,0,0,0,0,0,0,0,0,80.82123333,0,0,0,0,49.40343333,0,35.86454878,0,0,0,0.00000000,11.85146757,45.61943333,22.95176667,0,0,0,22.12565333,16.05844000,0,0,5.31500000,0,10.16220000,0,0,0,0,0,0
2012-05-27,0,0,0,0,0,10.92720000,0,0,0,91.17300000,0,0,0,0,6.48205000,0,44.17483396,0,0,0,0.00000000,34.56017778,0.16250000,0,0,0,0,19.16719091,14.26915000,0,0,1.41823333,0,0,0,0,0,0,0,0
2012-05-28,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0.00000000,0,42.23513333,0,0,0,0.00000000,6.75400000,48.26076667,0,0,0,0,8.57120606,32.02660000,0,0,5.90723333,0,29.04170000,0,0,0,0,0,0
2012-05-29,0,0,0,0,0,0,0,11.03955000,0,118.16478000,0,0,0,0,32.82292500,0,54.18836310,0,0,0,4.07220000,5.71763077,82.34396667,47.04235000,0,0,0,8.32926444,12.24930000,0,0,7.02292857,0,0,0,0,0,0,0,0
2012-05-30,0,0,0,0,0,0,0,0.00000000,0,52.71810000,0,0,0,0,102.84885000,0,28.26596552,0,15.15060000,0,0.00000000,28.64913333,133.75610000,0.00000000,0,0,0,14.12472500,23.77676000,0,0,5.49512000,0,0,0,0,0,0,0,0
2012-05-31,0,0,0,0,0,0,0,0.00000000,0,68.68125000,0,0,0,0,27.19900000,0,23.08139770,0,0,0,49.67310000,20.05356667,78.46280000,22.20830000,0,0,0,26.83315421,15.75835000,0,0,2.56610000,0,9.57780000,0,0,0,0,0,0
2012-06-01,0,0,0,0,0,0,0,0.00000000,0,88.12560000,0,0,0,0,16.43470000,0,8.99690632,0,52.31310000,0,0.00000000,30.31982308,34.18210000,15.79375000,0,0,0,19.26839104,3.94280000,0,0,4.56310000,0,0,0,0,0,0,0,0
2012-06-02,0,0,0,0,0,34.53390000,0,0,0,99.10306667,0,0,0,0,18.73390000,0,77.05946667,16.89420000,0.00000000,0,0.00000000,47.77531667,34.82016667,25.44150000,0,0,0,13.20753200,43.96875000,0,0,8.81080000,0,6.05920000,0,0,0,0,0,0
2012-06-03,0,0,0,0,0,0.00000000,0,0,0,107.37887500,0,0,0,0,56.61690000,0,58.71884286,30.05290000,0,0,0,62.79588333,0.00000000,33.60416667,0,0,0,6.81781296,21.28416667,0,0,8.11593333,0,0,0,0,0,0,0,0
2012-06-04,0,0,0,0,0,0,0,0,0,107.18738750,0,0,0,0,0.00250000,0,25.55386757,4.50060000,0,0,0,10.39216000,0.00000000,0,0,0,0,1.70564225,9.66835000,0,0,1.58877143,0,0,0,0,0,0,0,0
2012-06-05,0,0,0,0,0,0,0,0,0,119.04426667,0,0,0,0,23.18085000,0,32.95394561,19.35875000,0,0,0,16.30352857,5.23610000,14.66810000,0,0,0,3.63871194,7.03210000,0,0,4.30427500,0,17.08970000,0,0,0,0,0,0
2012-06-06,0,0,0,0,0,0,0,39.64390000,0,10.27890000,0,0,0,0,0.74640000,0,51.24479437,8.69140000,6.86080000,0,0,26.45501250,0,20.49207500,0,0,0,5.52999692,12.29820000,0,0,8.90082632,0,0,0,0,0,0,0,0
2012-06-07,0,0,0,0,0,0,0,0.00000000,0,0.00000000,0,0,0,0,23.58070000,0,25.70018784,0.00000000,0.00180000,0,0,5.53098889,23.05222222,0,0,0,0,15.28907143,2.62850000,0,0,6.10602941,0,0,0,0,0,0,0,0
2012-06-08,0,0,0,41.64860000,43.06220000,0,0,0.00000000,0,46.41080000,0,0,0,0,58.18045000,0,30.26015077,46.48690000,0,0,0,29.18176250,0.00445000,21.06546667,0,0,0,18.13943810,8.87403333,0,0.07015000,3.63878333,0,0,0,0,0,0,0,0
2012-06-09,220.08000000,0,0,0,0,0,0,38.26900000,0,67.35280000,0,0,0,0,81.12335000,0,48.85064211,21.08655000,16.17640000,0,0,50.43176250,16.45860000,24.59440000,0,0,0,36.15562174,14.60921429,0,0.00170000,31.03316250,4.39110000,0,0,0,0,0,0,0
2012-06-10,0,0,0,50.22060000,0,0,0,0.00000000,0,0,0,0,0,0,38.11000000,0,105.91292727,46.08470000,5.12780000,0,0,142.14350357,143.28966000,0,0,0,0,83.29836724,50.41545000,0,0,6.33955000,8.29580000,0,0,0,0,0,0,0
2012-06-11,0,0,0,0,29.33110000,0,0,0.00000000,0,0,0,0,0,0,0.00000000,0,24.39710577,0.00000000,0,0,0,13.76698889,66.26875000,0,0,0,0,24.92740526,6.31694000,0,0,8.99490000,0.00000000,0,0,0,0,0,0,0
2012-06-12,0,0,0,50.49110000,0.00000000,0,0,0,0,0,0,0,0,0,41.59845000,0,16.64295778,0,0,0,0,25.14182222,9.57640000,0,0,0,0,16.25048140,13.27984615,0,0,30.96402500,0.00170000,0,0,0,0,0,0,0
2012-06-13,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0.00000000,0,54.35706338,16.74500000,0,0,0,16.80203750,8.37600000,0,0,0,0,22.39856111,23.32610000,0,0,4.21900000,0.00000000,0,0,0,0,0,0,0
2012-06-14,0,0,0,0.00000000,0,0,0,0,0,11.40100000,0,0,0,0,0,0,45.22603625,20.51675000,0,0,0,48.65564444,33.49468095,0,0,0,0,32.91724255,31.62470000,0,0,9.05486000,0.00170000,0,0,0,0,0,0,0
2012-06-15,0,0,0,0,0,0,0,0,0,1.67190000,0,0,0,0,2.59655000,0,98.06673860,21.26787500,0,0,0,30.35667500,64.11613333,0,0,0,0,14.79322826,19.93428889,0,0.00556667,34.35671667,0.00000000,0,0,4.39560000,0,0,0,0
2012-06-16,0,81.72720000,0,0,0,0,0,0,0,21.98310000,0,0,0,0,13.16360000,0,31.34329754,0.00000000,0,0,0,21.91565970,29.24652857,14.02360000,0,0,0,17.62300756,26.39238000,0,0,0.18416429,0,0,0,0.00000000,0,0,0,0
2012-06-17,0,116.76235000,0,0,0,0,0,0,0,3.34475000,0,0,0,0,46.17015000,0,6.62076698,88.14628000,0,0,0,10.11237317,2.69496154,10.95390000,0,0,0,6.53094857,3.05146667,0,2.33890000,2.40824528,0,0,0,0,0,0,0,0
2012-06-18,0,0.00000000,0,0,0,0,0,0,0,3.95330000,0,0,0,0,0.00000000,0,85.13845122,0,0,0,0.27560000,2.73648750,4.82198333,0,0,0,0,8.20958415,4.57916667,0,0.00000000,3.24728515,0,0,0,0,0,0,0,0
2012-06-19,0,152.47560000,0,0,0,0,0,0,0,0.61670000,0,0,0,0,46.93290000,0,7.31818974,0,0,0,0.00000000,14.54546429,2.01473333,0,0,0,0,2.86361887,4.38384545,12.14920000,0.00000000,63.75782941,0,0,0,0,0,0,0,0
2012-06-20,0,0.00000000,0,133.93890000,0,0,0,0,46.57220000,2.92766667,0,0,0,0,13.82910000,0,2.73291164,14.82845000,3.99500000,0,0,10.90440667,19.29017778,0,0,0,0,8.20297397,23.01951667,0.00000000,0.00000000,62.86120714,0,0,0,0,0,0,0,0
2012-06-21,0,209.20890000,0,0,0,0,0,0,15.66140000,5.27030000,0,0,0,0,25.34250000,0,28.88274242,25.62585000,2.79170000,0,0,17.13885000,3.57500000,0,0,0,0,6.83042927,0.00000000,0,0.00000000,0.00230000,0,0,0,0,0,0,0,0
2012-06-22,0,233.08860000,0,0,0,0,0,0,0.00000000,0.00000000,0,0,0,0,23.98610000,0,13.85083265,0.00000000,0,0,0,33.16790000,0.00000000,0,0,0,0,14.41322444,21.07906667,0,0.00000000,117.03272857,0,0,0,0,0,0,0,0
2012-06-23,0,261.62220000,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0.00000000,0,41.83166301,0.00000000,34.96060000,0,0,97.79860000,25.13970000,0,0,0,0,19.86465476,38.36693333,0,0.00140000,40.86520000,0,0,0,0,0,0,0,0
2012-06-24,0,284.77530000,0,0,0,0,0,0,0.00000000,27.58930000,0,0,0,0,32.93703333,0,65.25367978,33.97920000,0.00000000,0,46.28440000,115.99041379,130.68460000,0,0,0,0,97.56316053,32.84452500,0,0.00250000,32.34962000,0,0,0,0,0,0,0,0
2012-06-25,0,0.00000000,0,0,0,11.92330000,0,0,0,53.89530000,0,0,9.48190000,0,0.09420000,0,15.46982500,0,7.00390000,0,0.00000000,37.25202500,37.69620833,0,0,0,0,33.60803889,114.71494000,12.33220000,0.00000000,22.35552400,0,0,0,0,0,0,0,0
2012-06-26,0,0.00000000,0,0,0,0,0,0,0,0.00000000,0,0,0.00000000,0,7.87875000,0,9.67674252,0,0.00000000,0,0,9.20504694,9.14638077,0,0,0,0,10.52640811,40.43028000,0,0.20305000,0.02745000,0,0,0,0,0,0,0,0
2012-06-27,0,0,0,0,0,28.70220000,0,31.31080000,22.97070000,0.00000000,0,0,0,0,16.60500000,0,65.65909730,25.12330000,0.00000000,0,0,39.09297143,5.56486667,0,0,0,0,35.24589706,0,2.93830000,0.00000000,37.33050000,0,68.21440000,0,0,0,0,0,0
2012-06-28,0,0,0,0,0,40.47750000,0,0.00000000,10.30500000,233.24845000,0,0,0,0,0.00000000,0,35.14984000,0,0,0,0,12.04333000,5.24170000,0,0,0,0,30.81245000,0,0.00000000,6.56250000,24.89475294,0,0.00000000,0,0,0,0,0,0
2012-06-29,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0,0,0,0,11.59000000,0,26.00384938,0,0,0,0,1.48419412,5.50556667,0,0,0,0,5.14018984,11.89813333,0.00000000,14.99445000,17.00535385,0,26.40560000,0,0,0,0,0,0
2012-06-30,0,0,0,0,0,0,0,0,31.33390000,0.00000000,98.88750000,0,0,0,0.00000000,0,49.78442778,0,0,0,0,14.51027143,46.07527500,0,0,0,0,21.63813871,60.56750000,0.00000000,0.00000000,30.90333333,0,0,0,0,0,0,0,0
2012-07-01,0,0,0,0,0,55.41280000,0,0,0.00000000,0,23.50110000,0,22.71765000,0,0,0,17.89846250,0,0,0,0,44.96890000,0.00000000,0,0,0,0,83.16754906,27.76640000,0,0.00170000,0.23495714,0,12.67170000,0,0,0,0,0,0
2012-07-02,0,0,0,0,0,0.00000000,0,22.35190000,0,0.45720000,0,0,0.00250000,0,0,0,30.72335200,0,0,0,0,37.28752000,27.36970000,0,0,0,0,7.61400345,118.83560000,0,0.00110000,0.50535000,0,0.00000000,0,0,0,0,0,0
2012-07-03,0,360.23735000,0,0,0,0.00000000,0,0.00000000,15.04890000,39.38203333,16.25333333,0,19.25310000,0,0.02042500,0,81.48146825,0,22.81860000,0,0,44.91372143,20.44468333,0,0,0,0,15.69809792,0.00000000,0,0.00140000,4.39086190,0,12.24610000,0,0,0,0,0,0
2012-07-04,0,0,0,0,0,0,0,0,9.44810000,0.00000000,0.00000000,0,0.07670000,0,8.90000000,0,52.33538085,6.54272500,9.93420000,0,0,21.30105000,25.56740000,0,0,0,0,7.89928235,0,0,0.92830000,7.57844286,0,0,0,0,0,0,0,0
2012-07-05,0,0,0,0,0,0,0,0.49780000,33.80220000,3.68756250,0,0,15.17280000,0,10.01750000,0,26.45300899,0.00000000,0.00000000,0,0,39.13505000,30.84278333,0,0,0,0,12.72704043,0,0,0.00170000,3.74758333,0,0,0,0,0,0,0,0
2012-07-06,0,19.63640000,0,0,0,0,0,0,0,12.81955000,9.69390000,0,8.85890000,0,0.00165000,0,14.52250962,0,11.47670000,0,0,13.68471600,15.86395000,0,0,0,0,14.96736304,9.07000000,5.85310000,4.14610000,10.01899375,0,13.04390000,0,0,0,0,0,0
2012-07-07,0,53.29440000,0,0,0,0,0,0,35.62690000,6.65030000,0.00000000,0,0,0,0,0,14.62238837,0,6.40500000,0,0,58.58805000,22.82530000,0,0,0,0,12.23586842,0.03370000,0,8.97470000,7.62245000,0,0,0,0,0,0,0,0
2012-07-08,0,0.00000000,0,0,0,0,0,0,0.00000000,27.15878000,0,0,0,0,0,0,42.34757143,0,12.91080000,0,0,79.17683333,0.00000000,0,0,0,0,21.17046957,59.06170000,0,0.01480000,8.35068333,0.00110000,0,0,0,0,0,0,0
2012-07-09,0,0.00000000,0,0,0,0,0,0,0.00000000,16.07555000,0,0,0,0,0,0,6.05953359,0,0.00000000,0,0,64.43947500,95.60073333,0,0,0,0,19.56980789,0.00000000,0,0.00000000,41.71553333,0,0,0,0,0,0,0,0
2012-07-10,0,0,0,0,0,0,0,28.34703333,0.00000000,68.68125000,0,0,104.26220000,0,0,0,9.34892105,106.30360000,0.00000000,0,0,6.62833500,30.03012500,0,0,0,0,10.72663500,110.80140000,0,20.12463333,21.55288667,0,84.39780000,0,0,0,0,0,0
2012-07-11,0,44.53310000,0,0,0,0,0,0.00000000,0.00000000,51.92820000,0,0,0.00000000,0,0,0,17.01968118,0.00000000,0.00000000,0,0,16.50856585,2.16330000,0,0,0,0,15.62443514,0.00000000,0,0,40.66966250,0,0,0,0,0,0,0,0
2012-07-12,0,0.00000000,95.22080000,0,0,140.60780000,0,0.00000000,82.41220000,65.01580000,0,0,0.00000000,0,12.57340000,0,17.12496667,0.00000000,0.00000000,0,0,11.07008947,11.80657083,0.00194000,0,0,0,6.14902692,4.08319412,0,9.78040000,36.45036250,0,0,0,0,0,0,0,0
2012-07-13,0,0,0,0,0,163.21940000,0,0.00000000,0.00000000,88.50390000,0,0,0,20.22190000,1.06310000,0,31.41475758,0.00000000,0.00000000,0,0,63.37205000,2.62570000,0,0,0,0,2.99480952,4.99445000,0,0,39.50681667,0,0,0,0,0,0,0,0
2012-07-14,0,0,0,0,0,0.00000000,0,0.00000000,0,97.45470000,0,0,0,0.00000000,0.00000000,0,36.93797500,0.00000000,111.02220000,0,0,10.61755556,1.50890000,0,0,0,0,22.62543929,9.52426667,0,2.63250000,25.53962727,0,0,0,0,0,0,0,0
2012-07-15,0,47.96830000,0,0,0,8.51265000,0,0.00000000,0,0.00000000,8.49190000,0,0,2.28280000,5.11026667,0,64.65639565,0,37.79140000,0,0,38.26588333,1.08448571,0,0,0,0,24.52259459,14.35140000,0,0,74.93311000,0,0,0,0,0,0,0,0
2012-07-16,0,0.00000000,0,0,0,3.53000000,0,0.00000000,0,2.16085000,6.80560000,0,0,0.00000000,0.00000000,0,20.93339167,0,60.35080000,0,0,73.31687143,0.00190000,0,0,0,0,1.96247778,1.61280000,0,11.36670000,9.59555000,0,0,0,0,0,0,0,0
2012-07-17,0,0.00000000,0,0,0,0.00000000,0,0.66740000,0,5.60130000,0.00000000,0,0,0.00000000,15.29500000,0,24.63420000,82.03940000,0,0,0,17.87103000,14.42406667,0,0,0,0,4.26035882,17.54875000,0,20.79060000,6.73102500,0,0,0,0,2.48560000,0,0,0
2012-07-18,0,39.55030000,0,0,0,40.90440000,0,0.00000000,0,38.43530000,0,0,0,11.20975000,8.45540000,0,39.99882019,0.00000000,0,0,0,21.85192609,9.19632500,0,0,0,0,11.95782941,4.16915000,0,14.96280000,10.00215000,0,6.88060000,0,0,0.00000000,0,0,0
2012-07-19,0,0.00000000,0,0,0,0.00000000,0,2.88260000,0,5.96210000,0,0,0,0.00000000,0.00000000,0,43.79691000,0,0,0,0,24.78395000,8.00190000,0,0,0,0,2.65880571,0.00000000,0,38.75170000,10.34134000,8.82690000,0,0,0,28.83640000,0,0,0
2012-07-20,0,0,0,0,0,36.86560000,0,0.00000000,0,0,78.01920000,0,61.41720000,0,0,0,24.43494222,61.13190000,0,0,0,33.93095000,0,0,0,0,0,9.18921429,34.67330000,76.89610000,0,17.69587500,0.00000000,0,0,0,0.00000000,0,0,0
2012-07-21,0,0,0,0,0,0.00000000,0,0.00000000,24.84110000,30.71376667,0.00000000,0,0.00000000,0,0,0,59.17128250,0.00000000,0,0,0,40.17765769,56.83750000,0,0,0,0,29.32457188,12.30330000,0.00000000,84.84470000,6.94437500,0,0,0,0,0.00000000,0,0.00152500,0
2012-07-22,0,0,0,0,0,0,31.27580000,0,0.00000000,39.93606667,0,0,0,0,0,0,33.50141304,0,0,0,0,91.82765625,42.93231111,0,0,0,0,25.35751739,47.76940000,0.00000000,43.95055000,26.59957143,0,51.21420000,0,0,0.00000000,0,0.00000000,0
2012-07-23,0,0,0,0,0,0,0.00000000,0,0,41.69706667,0,0,0,0,0,0,19.16656923,0,0,0,0,17.43824583,28.62496667,0,0,0,0,21.87543333,18.24170000,0,9.73805000,9.01076667,0,0,0,0,0.00000000,0,0.00000000,0
2012-07-24,0,0,0,0,0,0,0,0,18.62530000,73.49040000,0,0,0,0,8.73390000,0,16.74820247,3.61060000,0,0,0,46.92818333,14.77866000,0,0,0,0,8.34880250,48.11700000,0,13.84396667,14.16461818,0,0,0,0,0,0,0.00000000,0
2012-07-25,0,0,0,0,0,0,0,0,0,11.16655556,0,0,0,0,17.42360000,0,19.75883614,0.00000000,0,0,0,13.07707105,9.83460909,0,0,0,0,0.85246579,4.84583333,0,1.18580000,10.76806000,0,0.37920000,0,0,0,0,0.00000000,0
2012-07-26,0,0,0,0,0,0,0,0,0,4.32608356,0,0,0,0,0.00000000,0,15.87220187,0.00000000,0,0,0,10.26607714,21.67600000,0,0,0,0,5.40317792,4.50266429,0,6.18665000,11.54980000,0,0.00000000,0,0,0,0,0.00155000,0
2012-07-27,0,0,0,0,0,0,0,0,0,19.54816316,0,0,0,0,0.00000000,0,40.29222979,7.31970000,0,0,0,15.14093462,24.07505000,25.86775000,0,0,0,9.43353922,21.16265000,0,27.67920000,9.96382308,0,0,0,0,14.36030000,0,0.30990000,0
2012-07-28,0,0,0,0,0,0,0,0,79.43390000,35.43401538,0,0,0,0,0,0,56.63575060,0.00000000,0,0,0,18.97459615,13.46921429,0,0,0,0,13.39672571,29.19106000,0,0,37.36000000,0,0,0,0,0,0,0.00000000,0
2012-07-29,0,0,0,0,0,0,0,0,0.00000000,68.90158378,0,0,0,0,108.49110000,0,58.99625224,0.00000000,0,0,0,16.65443824,2.11492500,0,0,0,0,3.18144333,31.81752500,0,0,36.23240000,0,0,0,0,0,0,0,0.00270000
2012-07-30,0,0,0,0,0,0,0,0,127.39310000,85.14913750,0,0,0,0,0.00000000,0,6.27257407,0,0,0,0,0.96870000,21.85675714,16.06220000,0,0,0,0.25728065,7.74800000,0,0,0.93374545,0,0,0,0,0,0,0,0.00000000
2012-07-31,0,0,0,0,0,0,0,0,17.20110000,108.77754211,0,0,0,0,0.00000000,0,14.37986337,0,0,0,0,7.72181026,20.37265000,0.00000000,0,0,0,5.03964565,12.65350000,0,11.82777500,2.51833750,0,0,9.72670000,0,0,0,0,0.00000000
---------
