title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-GORDON"
start,end
2014-02-01,2014-07-31
---------
Day,"[31] Wait Hours: Per Job","[12] Wait Hours: Per Job","[16] Wait Hours: Per Job","[8] Wait Hours: Per Job","[4] Wait Hours: Per Job","[15] Wait Hours: Per Job","[20] Wait Hours: Per Job","[14] Wait Hours: Per Job","[10] Wait Hours: Per Job","[32] Wait Hours: Per Job","[26] Wait Hours: Per Job","[1] Wait Hours: Per Job","[6] Wait Hours: Per Job","[18] Wait Hours: Per Job","[22] Wait Hours: Per Job","[19] Wait Hours: Per Job","[25] Wait Hours: Per Job","[27] Wait Hours: Per Job","[5] Wait Hours: Per Job","[3] Wait Hours: Per Job","[61] Wait Hours: Per Job","[7] Wait Hours: Per Job","[38] Wait Hours: Per Job","[2] Wait Hours: Per Job","[11] Wait Hours: Per Job","[13] Wait Hours: Per Job","[128] Wait Hours: Per Job","[63] Wait Hours: Per Job","[120] Wait Hours: Per Job","[9] Wait Hours: Per Job","[30] Wait Hours: Per Job","[24] Wait Hours: Per Job","[60] Wait Hours: Per Job","[23] Wait Hours: Per Job","[64] Wait Hours: Per Job","[81] Wait Hours: Per Job","[28] Wait Hours: Per Job","[71] Wait Hours: Per Job","[100] Wait Hours: Per Job","[37] Wait Hours: Per Job","[43] Wait Hours: Per Job","[72] Wait Hours: Per Job","[50] Wait Hours: Per Job","[56] Wait Hours: Per Job","[42] Wait Hours: Per Job","[73] Wait Hours: Per Job","[78] Wait Hours: Per Job","[52] Wait Hours: Per Job","[75] Wait Hours: Per Job","[40] Wait Hours: Per Job","[102] Wait Hours: Per Job","[45] Wait Hours: Per Job","[33] Wait Hours: Per Job","[96] Wait Hours: Per Job","[48] Wait Hours: Per Job","[21] Wait Hours: Per Job","[74] Wait Hours: Per Job","[17] Wait Hours: Per Job","[49] Wait Hours: Per Job","[35] Wait Hours: Per Job","[44] Wait Hours: Per Job","[58] Wait Hours: Per Job","[80] Wait Hours: Per Job","[84] Wait Hours: Per Job","[36] Wait Hours: Per Job","[90] Wait Hours: Per Job"
2014-03-31,0,11.80585000,6.68094000,4.09691111,22.57421154,3.59380000,1.14600000,9.30765000,13.37430000,0.49640000,0,3.73021623,3.68932500,2.52110000,0,2.43890000,0,0,0.17873750,15.53500000,0,2.28470000,0.72810000,2.80687407,13.14180000,10.45360000,0,0,0,0.02750000,0,1.08515000,1.20140000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12610000,0,3.58780000,0,0.26805000,0,0,0,0,0,0
2014-04-01,0,20.39930000,18.72571429,0.80338125,10.54727898,0,0.16625000,0,11.00110000,0.83920000,0,5.20595908,0.20470000,0,0,0,0,0,0.88434286,0.33186111,0,0.02890000,0.00000000,3.44798730,0,0,0,0,0,0,0,0.20260000,0.00000000,0,0,0,0,0,0,0,0.34360000,0,0,0,0,0,0,0,0,0,0,0,0,1.75805000,0,0,0,0.12560000,0,0,0,0,0,0,0,0
2014-04-02,0,19.25790000,8.21709348,1.31175000,20.67690050,0,1.48738571,0,0.00000000,0.49170000,0,8.98373684,7.65905000,0,0,0,0,0,4.30205000,0.05706429,0,0,1.34266000,2.94880978,0,0,1.52750000,0,0,0,0,1.18473333,0.52975714,0,0,0,0,0,0,0,0,0,0.24080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54140000,0,0,0,0,0
2014-04-03,0,35.98250000,13.88216579,0.77624000,14.21351774,0,1.51485000,7.99750000,0.00000000,1.21432857,0,4.64625427,1.29033333,0,0,0,0,0,0.72470000,0.18431053,0,1.89228889,1.31500000,3.79275111,0,0,0,0,0,0,0,0.19360000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49706429,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-04,0,0.00000000,24.94278333,2.16748667,26.80770795,0,5.09235000,28.16110000,1.49250000,0,0,3.99596202,2.56683333,0,0,0,0,0,2.18070000,0.78142222,0,0.95235000,0.00000000,1.80442826,0,0,0,0,0,0.73925000,0,13.50405000,0.00000000,0,1.54868571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-05,0,70.15280000,11.28791667,5.55045000,32.77704000,0,1.52830000,0.00000000,0.00000000,0,0,2.91333852,0.70560000,0,0,0,0,0,0.27280000,0,0,0.14915000,0,4.95654000,0,0,0,0,0,0,0,2.15560000,0,0,2.18690000,0,0,0,0,0,0,0,0,0,1.85060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-06,0,20.03220000,26.39144490,23.03685000,24.32065625,0,3.04805000,8.82890000,0.00000000,0.35780000,0,5.08579438,7.40190000,0,0,0,0,0,1.42704000,0,0,0,1.49640000,4.26227941,0,0,0,0,0,0,0,0.88180000,1.19220000,0,1.68806667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-07,0,41.29050000,107.59890408,58.87827656,56.26477656,0,0.59440000,0.00000000,20.38580000,0,0,2.15404141,4.56256000,0,0,0.11915000,0,0,1.15227917,1.55290588,0,0,0.00000000,1.16389842,0,0,0,0,0,0,0,0.19018333,0.68180000,0,0.96526000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19644000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-08,0,19.04132500,3.76992500,12.38747105,4.72703750,0,0.47703333,0.00000000,1.03720000,0,0,2.47649405,2.87630000,0,0,1.34172500,0,0,1.30451818,7.15068571,0,3.33860000,0,2.13020596,0,0,0,1.19810000,0,0,0,1.23330000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0.84280000,0,0,0,0,0,0,0,1.43780000,0,0,0,0,0,0
2014-04-09,0,37.02015000,11.27096667,19.01717250,14.42935000,0.01560000,0.01830000,0,0.00000000,0,0,2.54996581,0.00000000,0,0,1.80000000,0.02830000,0,1.49792500,46.51720000,0,8.19110000,0,4.55193725,0,0,0,1.58120000,0,2.16516000,0,0.33570000,1.01780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,1.55640000,0,0,0,0,0,0,0,0,0,0,0
2014-04-10,0,11.80284000,16.50336250,7.19297143,13.81498750,0.30850000,1.14697143,22.20440000,0.00000000,0,0,5.49107528,0,0,0,0.63805000,0,0,0.38285000,0.34563333,0,9.90140000,0,7.72308816,0,1.38440000,0,0.00000000,0,5.18280000,0,0.58140000,0.00000000,0,4.27132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-04-11,0,46.13270000,13.66602308,3.00438667,41.08693929,1.04720000,0.65958571,0.00000000,2.60083333,1.84825714,0,6.46378820,0.15290000,0,0,0.00000000,0,0,0.47148750,0.60875000,0,0.00000000,0,11.92022598,0,0,0,0,0,2.12420000,0,1.12240000,0.00000000,0,1.28893333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82176667,0,0,0,0,0,0,0,0,0,0,0
2014-04-12,0,47.21984000,3.70250000,0.37285000,49.58423258,0,13.05092941,0.00000000,8.38750000,0.94276667,0,22.87171268,0.00000000,2.40000000,0,0,0,0,0,0.62250000,0,0,0,3.18419135,0,0,0,0,0,0,0,0.75345000,0,0,0.47920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-13,0,63.32934000,10.21381579,9.66818788,55.47724143,0,3.09062222,9.97330000,0.00000000,0.35810000,0,26.56691319,1.60446667,0.20970000,0,0,0,0,0,0.00000000,0,0,0,7.81606795,0,0,0,0,0,0,0,0.61020000,0,0,0.79373333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03875000,0,0,0,0,0,0,0,0,0,0,0
2014-04-14,0,100.45138000,2.90767273,1.37920000,59.00242439,0,0.77988000,0.00000000,2.72573333,0.42643077,0,14.16550751,2.94010000,0.13093333,0,0,0,0,1.35940000,0.65035000,0,0,0,3.22580729,0,0,0,0,0,0,0,0.00000000,0,0,0.61227143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-04-15,0,74.75360000,2.99598462,1.42982143,76.61301563,0,0.74161538,0.00000000,7.80515000,0.57934000,0,6.32330728,0.00000000,0.06363333,0,1.30620000,0,0,4.71390000,0.12360000,0,0,0.03780000,3.09161818,0,0,0,0,0,0,0,0,0.94330000,0,2.09525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42220000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-04-16,0,78.80536667,7.35650870,9.10333600,100.74883803,0.05970000,14.71494000,0,22.39810000,0.16121111,0,4.49085052,0.00000000,1.27628000,0,0.65990000,0,0,0,0.95782500,0,0,0.00000000,5.22356932,0,0,4.52140000,0,0,0,0,0,0.00000000,0,0.89997000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-17,0,108.05953333,12.86855500,19.40825000,48.43300714,4.93140000,35.74300000,0,0.00000000,6.10285000,0,4.43742407,0,0.00000000,2.04405000,7.38453333,0,0,0.52905000,0,0,0,0.07030000,6.99455294,0,0,0,0,0,0,0,1.27352500,2.66390000,0,1.01060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-18,0,49.60165000,35.18847308,27.97802727,68.23323143,0.00000000,54.22892500,0,0,0.73360000,0,6.82365808,12.95030000,1.54970000,0.06055000,1.60762500,0,0,1.03830000,0,0,0,0.00000000,20.41960526,0,0,0,1.12080000,0,0,0,0.56360000,0.00000000,0,2.62082500,0,0.92847500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-19,0,115.04362500,53.95880968,46.40421000,95.15175200,0,65.79768889,0,0,0.00000000,0,9.25203373,0.00000000,0.00000000,0,7.54265000,0,0,9.65720000,0,0,0,0.02940000,15.90805224,0,0,0,0,0,0,0,0,4.96250000,0.80390000,3.77165000,0,0,0,0,0,1.44190000,0,0,0,0,0,0,0,0,1.37390000,0,0,0,0,0,0,0,0,0,0.82000000,0,0,0,0,0,0
2014-04-20,0,180.85676667,74.10056818,67.56043793,101.94154400,0,79.84460000,0,0,0.95640000,0,14.17932514,75.75850000,0,0,1.26786667,0,0,10.17820000,0,0,0,2.14860000,31.00724478,0,0,0,0,0,0,0,4.76750000,0.00000000,0,2.86597500,0,0,0,0,0,3.60000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-21,0,15.17140000,7.74716000,88.92700000,166.61474737,0,67.79272500,0,0,2.76710000,0,11.59653780,88.55408000,0,0,2.46940000,0,0,0.66943333,0,0,0,0.00000000,9.36493534,0,2.86720000,0,0,0,0,0,0.38470000,1.96060000,0,1.41055000,0,0,0,0,0,0.79500000,0,0,0.47030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62860000,0,0,0.30360000,0,0,0,0
2014-04-22,0,11.47323333,13.55193333,121.55956033,231.31043293,0,154.88330000,0,0,2.62835000,0,4.43710685,3.16610000,0,0,2.69272000,0,0,4.89190000,2.30906667,0,0,1.54734000,5.79613929,0,0.00000000,0,0,0,0,0,0.18953000,0.00000000,0,1.22500000,0,0,2.75690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79860000,0,0,0,0,0,0,0,0,0
2014-04-23,0,9.19875000,7.71163333,77.21217619,90.57038571,0,89.37445000,0,0,4.13780000,0,5.04056942,0.00000000,0,0,2.87055000,0,0,1.36672500,2.09675000,0,0,1.51590000,3.38550494,0,0.00000000,0,0,0,0,0,10.03470000,2.53530000,0,2.31943333,0,0,0,0,0,0,0,0,0,0,0,0.65470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-24,0,19.41335000,3.19610000,120.16830690,127.19626829,0,0.00000000,0,0,0.95238000,0,3.76646786,9.47250000,8.53750000,0,10.94430000,0,0,0.62193333,0.19890000,0,4.72156000,6.33384000,8.48979367,0,0,5.30725000,0,0,0,0,2.09965000,3.82780000,0,6.98440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-25,0,40.72915000,10.42284118,79.11475000,104.14902222,0,0.00000000,0,28.04500000,3.18593333,0,7.25744316,10.03170000,0.00000000,0,11.74602500,0,0,0.02810000,0,0,0.00000000,2.40055556,4.16355660,0,0,0,0,0,0,0,4.93000000,0.00000000,0,4.10831111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-26,0,33.44860000,27.04388800,84.10296667,94.21701875,0,0,0,40.32500000,2.59890000,0,13.85364201,12.10345000,0,0,9.08016000,0,0,0.00000000,8.93140000,0,14.58485000,5.79857143,24.70650435,0,0,2.65170000,0,0,0,0,6.39555000,7.41970000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-27,0,0.00000000,51.78227910,65.70679167,66.66198710,0,0,0,0.00000000,4.79328000,0,8.29861147,0.00000000,0,0,11.22286667,0,0,0,0.12390000,0,19.62415000,3.03650000,19.34577750,0,0,2.56750000,0,0,0,0,0.00000000,0.00000000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-28,0,14.62440000,43.67036667,56.60773462,80.14577590,0,5.98890000,0,29.98580000,3.11400000,4.05572857,6.96321723,20.11375000,0,0,15.47632500,0,0,0,0.21687500,0,0.00000000,8.05222500,9.39360455,0,0,2.12000000,0,0,0,0,0.49246000,7.94330000,0,1.36478750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-29,0,26.79390000,67.18488571,39.05313077,80.60950357,0,0.00000000,0,62.46500000,0.00000000,0.00000000,4.78557823,20.02640000,0,0,0,0,0,0,0.02110000,0,0,13.44265000,20.74041200,0,0,0.00000000,0,0,0,0,0.00000000,4.96170000,0,6.70122000,0,0,0,0,0,0,0,0,0,0,0,2.73750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,0,0.00000000,55.39071667,77.56242857,165.71286667,0,0.00000000,0,0.00000000,26.29943333,40.43450000,9.22016152,0,0,0,48.96915000,0,0,45.98030000,0,0,0,0.86626667,14.20478000,0,0,0,0,0,0,0,0.00000000,1.19810000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0.40430000,0,0,2.84170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,0,74.42500000,50.33017857,59.48941892,188.90703889,0,0,0,0.00000000,0.00000000,54.60860000,7.97477836,11.76467500,0,0,50.29710000,0,0,0.21190000,2.59388333,0,0,0.00000000,6.20941707,0,0,0,2.92830000,4.20580000,0,0,0,0.00000000,0,6.58850000,0,0,0,0,0,0,0,0,0,0,0,4.44140000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,0,62.67330000,106.60747143,41.84850714,94.42436935,0,0,0,0,11.80070000,0.00000000,10.38029433,61.80780000,25.03310000,0,0,0,0,52.11536667,4.36475000,0,0,23.76500000,11.41878875,0,0,0,0.00000000,0.00000000,0,0,0,0,0,23.51940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-03,0,0.00000000,96.18002222,19.86260625,123.40536316,1.19670000,24.51780000,0,0,12.55530000,2.94735000,14.27693535,24.42970000,0.00000000,0,31.62050000,0,0,42.41205000,62.12915000,7.67140000,0,25.49626667,9.61266364,0,0,0,4.15720000,0.00000000,0,0,0,5.10306667,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,0,41.61670000,230.07992500,92.73275000,168.02636250,0,0,0,0,0,6.71670000,29.17832222,0,0,0,2.18500000,0,0,37.73610000,0.00000000,0,0,0.00000000,217.37222500,0,0,0,0.00000000,0,0,0,0,0,8.46890000,4.28880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,0,0.00000000,253.14686667,73.33584783,39.84127011,0,80.24940000,0,0,10.19750000,4.40406667,9.88490811,4.87083333,0,0,14.05595000,0,0,0.20250000,0,0,0,0,8.40474000,0,0,0,0,0,0.20170000,0,0,1.05560000,8.94140000,2.21970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-06,0,0.00000000,152.00617778,82.75925634,176.60480476,0,23.44220000,0,0,8.59460000,0.00000000,9.41754919,0,0,0,33.76725000,14.16080000,0,0.00000000,0,0,0,0,5.28366180,0,0,28.63080000,11.77230000,6.31220000,0,0,0,12.41780000,0.00000000,12.00500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47330000,0,0,0
2014-05-07,0,0,95.61741111,73.07191566,190.46622368,0,18.40335000,0,0,14.51313750,0,11.87625415,49.51250000,0,0,0.00000000,0.00000000,0,25.01040000,0,0,0,0,21.11120638,1.15378750,0,0.00000000,19.88390000,0.06470000,1.42423333,0,0.38603333,1.18560000,0,3.94920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03470000,0,0,0,0,0,0,0,0
2014-05-08,0,84.90330000,6.02924000,83.08757887,195.06313529,0,18.13457500,0,0,30.93622000,0,10.29568185,0.00000000,0,0,42.38360000,0.00000000,0,24.54920000,0,0,0,0,10.67091646,0,0,16.61640000,0.00000000,5.64190000,2.98810000,15.52220000,32.49680000,5.65780000,0,8.26860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99030000,0,0,0,0,0,0.21025000,0,0.16580000,0,0,0,0,0,0
2014-05-09,0,0.00000000,135.86702727,110.10761855,173.41339024,5.58690000,14.97750000,0,0.20690000,42.51348421,0,16.06963287,0.00000000,0,0,36.26360000,0,0,8.53556667,0,0,0,0,33.24325472,0,0,1.90640000,0,0,0,14.51470000,0.36343333,2.25810000,0,2.96110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-10,0,0.00000000,24.44930000,17.80248125,228.65833030,2.03420000,30.65077500,0,0,43.09066667,15.59595000,26.69314214,0,0,0,36.58810000,0,0,9.25223333,0,0,0,0,40.79035000,0,0,3.35580000,5.53546667,0,4.32810000,0,0,0.00000000,0,0.71786667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-11,0,0,41.05695000,31.66437500,210.63385405,11.54670000,15.04670000,0,0.49110000,34.64595714,0.00000000,29.75209910,0,0,0,7.60000000,0,0,3.11765000,0,0,0,0,117.04460000,0,0,2.03280000,0.00000000,0,0.02560000,0,0,2.31920000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37580000,0,0,0,0,0,0,0,0,0,0,0
2014-05-12,0,130.36170000,36.45873333,35.53400588,138.54495926,11.58305000,43.46520000,0,0,11.73320690,0,15.06108962,34.39750000,0,0,18.29970000,0,0,0.00000000,0,0,0,0,53.04424528,0,0,6.38750000,0.00000000,0,0,0,0,0.00000000,0,2.59546667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2014-05-13,0,35.12470000,14.51126727,15.21623626,467.67266897,10.61180000,64.38556667,0,36.26536667,18.52496944,0,36.86454833,8.52881667,0,0,0.00000000,0,0,2.47628333,4.38680000,0,7.20360000,0,17.51541872,0,0,0,0,0,0.49843333,11.10440000,0,0,0,4.34776667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19860000,0,0,0,0,0,0.00000000,0,0,0,0,0.99940000,0,0,0.25084762,0,0,0
2014-05-14,0,0.00000000,2.07316000,48.69775172,0.93906667,3.78000000,0,0,0,1.31558269,0,68.85190556,1.16458333,0,0,0,0,0,0.78028333,0,0,0.02890000,0,0.29839865,0,0,0,52.56190000,0,0.24277500,0.19690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0.49580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-15,0,0.00000000,3.38347143,51.36271642,3.62910000,0,0,0,0,5.87335172,0,3.38918982,0.42095000,0,0,0,0,0,5.50890000,0.02750000,0,2.62220000,1.15490000,1.87967885,0,0,1.66580000,0.00000000,0,2.50735000,0,0,1.34416667,0,0.04500000,0,0.31500000,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0.64860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-16,0,57.42610000,12.97934167,35.00729722,9.06227843,0,18.46610000,0,0,6.74750000,0,2.60454764,1.83107143,6.70330000,0,0,0,0,4.13860000,0,0,0,1.68860000,5.84594074,0,0,0.66470000,0,0,4.55056667,0,0,0.56110000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17,0,18.41390000,8.82951667,10.57548889,11.99546818,0,43.28110000,0,4.39890000,3.62695000,0,5.79679899,5.36536667,0.00000000,0,0,0,0,4.34077500,0,0,0,0.00000000,3.73821163,0,0,7.43665000,0,0,6.06555000,0,0,0.95790000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-18,0,0,41.95334000,2.20490000,5.29982727,0,0.00000000,0,0,14.94525882,0,3.58016748,0,0,0,14.03905000,0,0,3.48462857,0.20030000,0,0,3.00560000,3.40632857,0,0,6.33080000,0,0,5.42933333,0,0,3.24770000,0,5.06130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-19,0,19.59470000,27.10364167,10.41307222,11.41300435,0,84.28720000,0,4.35610000,39.48731333,0,3.22290083,3.64670000,0,0,0.00000000,23.68920000,0,11.85367500,2.97702500,0,2.57250000,0,6.61357368,4.34720000,0,0.00000000,0,0,5.03622000,0,0,0.00000000,0,0.18360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27500000,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-20,0,0.00000000,30.36710000,20.41583667,15.60710200,0,18.05556667,0,65.97140000,59.39527500,0,4.55790421,41.47441579,0,0,8.73610000,0.00000000,0,8.16483333,0.33170000,0,2.45810000,0,14.41594490,13.23050000,0,11.56560000,0,0,10.18465000,0,0,2.49320000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,1.89335000,0,0,0,0,0,0,0,0,0,0
2014-05-21,0,17.17470000,1.20510000,32.05738293,12.50318788,0,0.00000000,0,0,14.47533846,0,4.17965889,0.00000000,0,0,0,0.00000000,0,0.00000000,0,0,0,0,11.53400417,0.00000000,0,0.00000000,0,0,5.44190000,0,0,0.00000000,0,2.99305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-22,0,0.00000000,30.10000000,24.66070000,19.08380400,0,58.03735000,0,0,36.63903000,0,6.62821113,6.89360000,0,0,0,0,0,0.00000000,0.12720000,0,0,0,17.09647241,0.00000000,0,0.25000000,0,0,8.95972500,0,0,0.00000000,0,0.00000000,0,13.23670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-23,0,0,32.58660000,18.21967857,25.60053929,0,15.84470000,0,0,58.75765000,0,16.52956033,6.23060000,24.86830000,0,0,0,0,49.38640000,0,0,0,0,5.15437460,0,0,0.00000000,0,0,8.92625000,0,0,0,0,0.22360000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-24,0,0,10.78906667,27.99957000,12.85054975,0,67.75806667,0,0,75.57061000,0,32.08634231,0.00000000,4.81940000,0,0,0,0,26.75944000,0,0,0,0,13.29595102,0,0,0,0,0,0.00000000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,2.68805000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-25,0,0,0.00710000,25.36152903,58.57913717,0,82.75382500,0,0,0.00000000,0,18.25141749,0,8.85110000,0.00560000,0,0,0,0.36434000,0,0,0,0,28.21572627,0,0,0,0,0,0.01420000,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01180000
2014-05-26,0,0,0.00680000,0.00544444,0.00520339,0,68.16810000,0,0,0,0,0.76522751,0.49882188,2.26690000,0,0,0,0,0.00000000,0,0,0,0,0.29147024,0,0,0,0,0,0,0,0,0,0,0.68223333,0,0,0,0,0,0.00530000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0.00360000,0,0,0,0,0,0,0,0,0,0.00000000
2014-05-27,0,0,0.00875000,1.20892759,0.14901373,0,92.84515000,0,0,4.92835000,0,3.54851857,2.98928571,12.91110000,0,0,0,0,2.80470000,0.01490000,0,0,0,0.39537609,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,2.88165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0.00000000
2014-05-28,0,0,3.05350000,11.71870571,11.29167368,0,0.00000000,0,0,8.69163043,0,2.92901332,0.57553333,11.12140000,0,0,0,0,13.39833333,18.40080000,0,0,0,6.92154063,0,0,0,0,0,1.99415000,0,0,0,0,2.33000000,0,2.03530000,0,0,0,1.73175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0.38360000,0,1.26665000,0,0,0,0,0,0,0
2014-05-29,0,2.07360000,17.29140000,20.07452500,22.59955357,0,0,0,0,24.35215806,0,8.64085721,11.48312500,0.00000000,0,0,0,0,1.76919000,9.85440000,0,0,0,7.08355862,0,0,0,0,0,3.47817500,0,0,0,0,5.95280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76080000,0,0,0,0,0,0,0,0,0
2014-05-30,0,0,16.77870000,21.83659375,6.99317658,0,0,0,0,46.05125000,0,9.64228778,0.13860000,0,0,0,0,0,7.89550000,0,0,0,0,3.10467347,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,2.27420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
