title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-COMET"
start,end
2015-08-01,2016-01-31
---------
Day,"[43] Wait Hours: Per Job","[40] Wait Hours: Per Job","[55] Wait Hours: Per Job","[15] Wait Hours: Per Job","[20] Wait Hours: Per Job","[67] Wait Hours: Per Job","[7] Wait Hours: Per Job","[4] Wait Hours: Per Job","[5] Wait Hours: Per Job","[1] Wait Hours: Per Job","[18] Wait Hours: Per Job","[3] Wait Hours: Per Job","[22] Wait Hours: Per Job","[8] Wait Hours: Per Job","[30] Wait Hours: Per Job","[70] Wait Hours: Per Job","[14] Wait Hours: Per Job","[72] Wait Hours: Per Job","[9] Wait Hours: Per Job","[27] Wait Hours: Per Job","[17] Wait Hours: Per Job","[6] Wait Hours: Per Job","[28] Wait Hours: Per Job","[25] Wait Hours: Per Job","[65] Wait Hours: Per Job","[42] Wait Hours: Per Job","[12] Wait Hours: Per Job","[29] Wait Hours: Per Job","[13] Wait Hours: Per Job","[16] Wait Hours: Per Job","[48] Wait Hours: Per Job","[24] Wait Hours: Per Job","[10] Wait Hours: Per Job","[32] Wait Hours: Per Job","[64] Wait Hours: Per Job","[58] Wait Hours: Per Job","[21] Wait Hours: Per Job","[2] Wait Hours: Per Job","[19] Wait Hours: Per Job","[49] Wait Hours: Per Job","[33] Wait Hours: Per Job","[26] Wait Hours: Per Job","[36] Wait Hours: Per Job","[11] Wait Hours: Per Job","[57] Wait Hours: Per Job","[50] Wait Hours: Per Job","[34] Wait Hours: Per Job","[41] Wait Hours: Per Job","[46] Wait Hours: Per Job","[60] Wait Hours: Per Job","[71] Wait Hours: Per Job","[52] Wait Hours: Per Job","[56] Wait Hours: Per Job","[35] Wait Hours: Per Job","[54] Wait Hours: Per Job","[38] Wait Hours: Per Job","[44] Wait Hours: Per Job","[39] Wait Hours: Per Job","[66] Wait Hours: Per Job","[51] Wait Hours: Per Job","[31] Wait Hours: Per Job","[45] Wait Hours: Per Job","[68] Wait Hours: Per Job","[23] Wait Hours: Per Job","[37] Wait Hours: Per Job","[63] Wait Hours: Per Job"
2015-09-21,0.00030000,0.00117500,0,0.00100000,1.33680000,0,0,0.64556345,0.00030000,0.17513896,0.00070000,0.00220000,0,0.06484696,0,0.00000000,0,0.00131429,14.61583333,0,0.00000000,0.00170833,0.00000000,0,0,0.00333333,0.00138333,0,0,2.01110000,0,0.00140000,0.00345000,0,0.00000000,0,0.00060000,0.00169512,0,0,0,0,0,0.00000000,0,0.00365000,0,0,0,0.00235000,0,0.00000000,0,0,0,0,0,0,0,0.00170000,0,0.00360000,0,0,0,0.00030000
2015-09-22,0,0,0,0,2.40557500,0,0,0.39543889,0.00175714,0.57794293,0,0.00146250,0,0.19653452,0,94.06440000,0,20.84140000,17.68264000,0,0,0.00153438,0.00000000,0,0,0.00070000,0.00215000,0,0,5.27808889,0,0.00265000,0.00117500,0.00060000,0.00228333,0,0.00281667,0.53670142,0,0,0,0,0,0.00000000,0,0.00000000,0,0,0,0.00090000,0,0,0,0,0,0,0,0,0,0.00030000,0,0,0,0,0,0
2015-09-23,0,0,0,0,0.00182857,0,0.00146667,2.21141748,0.00320000,1.14601228,0,0.00156250,0,1.57784474,0,0.00000000,0,13.80786667,0.00050000,0,0,0.00122353,0,0,0,0.00135000,0.00088182,0,0,0.00254286,0,0.00560000,0.00270833,0.00000000,0.00000000,0,0,0.13659872,0,0,0,0,0,0.00095000,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0.00074000,0,0,0,0,0,0
2015-09-24,0,0.00125000,0,0,0.00203548,0,0.00000000,0.32818500,0.00353333,1.66646011,0,0.00095000,0.00500000,1.56655385,0.00030000,34.26810000,0.00150000,0.00000000,0,0,0,0.00195882,0,0.00285000,0,0.00163333,0.00121667,0,0,3.13065556,0,0.00030000,0.06934000,0.00198462,0.02016667,0,0,0.71913633,0,0,0,0,0,0.00096000,0,0.00500000,0,0,0,0,0,0,0,0,0.00128462,0,0,0,0,0.00257500,0.00220000,0,0,0,0,0
2015-09-25,0,0.00177692,0,0,0.00188889,0,0,2.38190933,3.74478333,0.64989013,0,0.00120000,0.01420000,0.00242857,0,0.00000000,0,11.22832500,0.00180000,0,0,0.00385000,0,0.00140000,0,0.00231111,0.00162727,0,0.00120000,0.00030000,0,0.00140000,0.00160000,0.00030000,0.00404000,0,0,1.33752061,0,0,0,0,0,0.00460000,0,0,0,0,0,0,0,0,0,0,0.00165000,0,0,0,0,0.00000000,0,0,0,0,0,0
2015-09-26,0,0,0,0,0.00120000,0,0,0.00274286,5.34692000,0.99492109,0,0.00097500,0,13.89680000,0.00250000,0,0,0.00560000,0.00275000,0,0,0.00066667,0,0,0,0.00185000,0.00136364,0,0,31.57195000,0,0,0.00305000,0,0.00015000,0,0,0.63498229,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0.00045000,0,0,0,0,0,0,0,0,0,0,0
2015-09-27,0,0,0,0,0.00113333,0,0,1.66490821,0.00130000,1.65978093,0,3.90750000,0.00110000,6.34081000,0,0,0.01530000,0.00000000,0.00178571,0,0,0.00196667,0,0,0,0.00000000,0.01062500,0,0,0.00480000,0.11445000,0,0.01895000,0.01452727,0.05075882,0,0,0.00230490,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-28,0,0.00140625,0,0,0.00125000,0,0,4.16931200,0.00174286,0.47607540,0,0.00050769,0.00110000,0.00240556,0,0,0,0.00137500,0,0,0,0.00182593,0,0,0,0,0.00123077,0,0,8.03257500,0,0.00095000,0.00160000,0.00165000,0.00125882,0,0,0.58289147,0,0,0,0,0.00030000,0.00030000,0,0.00325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-29,0,0.00230000,0,0,0.00146000,0,0,6.68734808,0.00210714,1.54712927,0,0.00210000,0.00250000,0.00260417,0,0,0,0.00140000,0,0,0,0.00206923,0,0,0,0,0.00200000,0,0,2.38987500,0,0,0.00306667,0.00253333,0.00230000,0,0,0.00179338,0,0,0,0,0,0.00250000,0,0.00146667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-30,0,0,0,0.00560000,0.00122857,0,0.00060000,0.00169118,0.00174000,0.34109348,0,0.00126250,0.00222500,0.38646056,0.00030000,0,0.00066667,0.00580000,0,0,0,0.00170769,0,0,0,0,0.00080000,0,0,0.00060000,0,0,0.59593846,0.00000000,5.71195000,0,0,0.00147721,0,0,0,0,0,0.00000000,0,0.00000000,0,0,0,0.00306667,0,0,0,0,0.00250000,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,0,0.00195000,0,0.00330000,0.00111429,0,0.00330000,3.35303118,0.00098000,0.76256210,0,5.75575833,0.00000000,0.75258923,0,0,0.00402500,0.21910000,0,0,0,0.00087333,0,0,0,0,0.00135333,0,0,2.55736842,0,0,0.00195000,0.00116667,0.05027778,0,0,0.61319161,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0.00286667,0,0,0,0,0,0,0,0,0,0,0
2015-10-02,0,0.00212857,0,0.00000000,0.08156667,0,0.00000000,2.58208913,0.11852500,0.48157726,0,5.92860227,0.00236667,0.16916346,0.13213333,0.00280000,0.04626471,0.09372000,0.00287500,0,0,0.05338750,0,0,0,0.00460000,0.02765385,0,0,0.07458125,0.23243333,0.17625000,0.02700870,0.00134000,0.02482500,0,0,0.01713282,0,0,0,0,0,0.00110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316667,0,0,0,0,0,0
2015-10-03,0,0.00073333,0,0.00000000,0.00110000,0,0,0.00280444,0,1.77671779,0,2.90848750,0,0.00195000,0,0,0.00087778,0.00060000,0.00000000,0,0,0.00155000,0,0,0,0,0.00176667,0,0,0.03995000,0,0,0.00156250,0.00165000,0.06640000,0,0,1.73887798,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0
2015-10-04,0,0.00000000,0,0,0,0,0,4.90527683,0,0.97464277,0,5.11273810,0,0.86465000,0,0,0.00000000,0.00000000,0.00257500,0,0,3.15900000,0,0,0,0,0.00140000,0,0,0.43703333,0,0.00210000,0.00321667,0.00209333,0.00110000,0,0,0.00203706,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0.00580000,0,0,0,0,0,0,0,0,0,0,0
2015-10-05,0,0.00580000,0,0.00560000,0.00000000,0,0,0.00203457,0.00330000,1.41018593,0,10.99092500,0,0.00204815,0,0,0.00000000,0.45203333,0.00196250,0,0,0.00220435,0,0,0,0,0.00303000,0,0,0.00084000,0.29250000,0.36083182,0.00256875,0.00128000,0.35360000,0,0.00125000,0.00264553,0,0,0,0,0,0.00326667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396667,0,0,0,0,0,0
2015-10-06,0,0.00366000,0,0.00464286,0.00000000,0,0,3.17606667,0.00203333,1.31076642,0,2.24935349,0,0.00211250,0,0,0,0.18250000,0.00097778,0,0,13.17218824,0,0,0,0,0.00202778,0,0,0.00128333,0.24890000,0.00160000,0.00252209,0.00015000,0.09110000,0,0.00125000,0.38239329,0,0,0,0,0,0.00220000,0,0,0,0.00297143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-07,0,0.00022500,0,0.00172500,0.00218333,0,0,0.00877246,0.00148571,2.20716057,0,13.47080732,0,0.34103913,0,0,0,0.06343333,0.00174667,0,0.00000000,14.22248824,0,0,0.00390000,0,0.00157308,0,0,0.00272500,0.01890000,0.00244286,0.00154615,0.00316667,0.05347500,0,0.00390000,0.44968935,0,0,0.00030000,0,0.06638571,0,0,0,0,0.04661667,0,0.00364000,0,0,0,0,0,0,0.00116000,0,0,0,0,0,0,0,0,0
2015-10-08,0,1.37363333,0,0.00000000,0.00653750,0,0,10.53575417,0.14983750,0.96291613,0,4.65540294,0,0.15897143,0.00213333,0,0,0,0.09926667,0,0,33.15567353,0,0,0.00703333,0.00027500,0.73901636,0,0,0.05652000,0,2.09929200,0.11947361,0.02410000,0.02460833,0,0.00030000,0.21013094,0,0,0,0,0,0,0,0.00045000,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0.00250000,0,0,0,0.00080000,0,0,0
2015-10-09,0,0.00113333,0,0,1.74438000,0,0,0.07174754,0.00364286,5.27502245,0,3.22240000,0,0.25353944,0,0,0.00000000,0.07170000,0.03140000,0,0,0.10521250,0,0,0,0,0.02761250,0,0,1.99774444,0,0.44769583,0.08194615,0.00173750,0.02294000,0,0.00170000,0.01066863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-10,0,0.00343333,0,0,0.00046667,0,0,12.99937561,0.00080000,9.83829763,0,13.74766452,0,0.02611471,0.00223333,0.00216000,0.00150000,0.00030000,0.00202500,0,0,0.84661250,0,0,0,0,0.10403704,0,0,0.00072857,0,0.00000000,4.44417222,0.00083333,0.00250000,0,0,0.00141940,0,0,0.00220000,0,0,0,0,0.00030000,0.00170000,0,0,0.00213333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-11,0,0.00420000,0,0.00310000,0.00305000,0,0,0.00125000,0.00173333,2.44323019,0,2.17799574,0,0.00145122,0.00276667,0,0,0.00000000,0.00000000,0,0,0.00068000,0,0.00150000,0,0,0.00096364,0,0,0.00090000,0.00166667,0.00000000,1.18110741,0.00158333,0.00166667,0,0.00230000,0.01224977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-12,0,0.00307500,0,0.00000000,0.00143333,0,0,0.62504306,0.00176667,5.38707630,0,2.29188519,0,0.00685161,0.00294000,0.00276667,0,0.00060000,0,0,0,0.00244444,0,0,0,0,0.05513125,0,0,3.07488667,0,0.00118000,2.18302727,0.01481429,0.02486667,0,0,0.00308237,0,0,0,0,0,0,0,0.00170000,0,0,0,0.00166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-13,0,0.06890000,0,0,0.70165000,0,0,0.22922134,0.05262222,5.00716094,0,0.19539333,0,0.37205493,0.00000000,0,0.00198333,1.01285714,0.00305000,0,0,0.29083922,0,0,0,0,0.07769712,0,0,0.16711538,0,0.03626364,1.12305455,0.04379167,0.69105000,0,0,1.13516259,0,0,0,0,0,0,0,0.97970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-14,0,0.07000000,0,0,0.00898333,0,0,0.32904409,0.00170769,3.52536071,0,0.09463333,0,0.17451402,0.09830000,0,0.00085000,0.00250000,0,0,0,0.09453902,0,0.00119000,0,0.00250000,0.40761845,0,0,0.05812308,0,0.00000000,0.00347143,0.00195000,0.00000000,0,0.00060000,0.32797506,0,0,0,0,0,0,0,0.03690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0
2015-10-15,0,0.00000000,0,0.01296667,0.00354000,0,0.00190000,0.77039696,0.00445000,3.69191015,0.00000000,0.44168571,0.00060000,0.29297634,0.00110000,0,0.09992500,0.01250000,0.00144000,0,0,0.13407353,0,0.00106000,0,0.00375000,0.03602647,0,0,0.00234615,0,0.04556000,0.06140000,0.00180000,0.00670000,0,0,0.66619479,0.00190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220000,0,0,0,0
2015-10-16,0,0,0,0.00000000,0.07735000,0,0.20820000,7.05977745,9.20085417,13.75313068,0.17643636,2.50239545,0,1.21164681,0.02750000,0,1.60579231,0.67500000,0.04207500,0,0.00055000,1.66366531,0,0.11460000,0,0,4.87226842,0,0,0.17340000,0,0.18110000,0.28311667,0.17506000,0.23132500,0,0,1.03297399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-17,0,0,0,0.00030000,47.50220000,0,0.30637500,0.04141656,0.00190000,0.70264436,0.01185455,0.00207895,0,0.00642688,0.00000000,0,1.52083333,0,0.00000000,0,0.00000000,0.00227188,0,0.16010000,0,0,11.54350000,0,0,0.00123333,0,0.00023333,0.00158000,0,0.00030000,0,0,0.91435324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-18,0,0,0,0,0.00000000,0,10.46860625,4.47257765,0.00000000,1.10886411,0,0.00549556,0,0.00647917,0.00030000,0,3.86115714,0,0.00463333,0,0.00617500,0.00193721,0,0,0,0,2.27918507,0,0,0.00399167,0,0.00500000,0.00350000,0.02756667,0.00583333,0,0,0.00476187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-19,0,0,0,0,0.00330000,0,17.90125789,0.06819706,0.68985714,0.60650998,0.00000000,0.00908696,0,0.05044203,0.00000000,0.00125000,4.60528333,0,0.00000000,0,0.00000000,0.00635741,0,0.74792000,0,0,1.83760432,0,0,0.08916190,0,0.00555000,0.27520000,0.21733333,0.10713333,0,0,0.00385314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-20,0,0.14960000,0,0,1.46307273,0,11.36391667,0.09430882,0.13040000,3.24525417,0,0.12845800,0,0.16612809,0.81720000,0,3.66491667,0.28790000,0.07793333,0,0.00000000,0.08809000,0,0.60876667,0,0,0.95824167,0,0,0.46424412,0.03120588,0.00000000,0.06614444,0.30901364,0.43371875,0,0.00180000,0.07140581,0,0,0,0,0,0.02280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-21,0,0.19394000,0,0,3.58835250,0,2.68938889,1.75430920,0.09570000,5.47555247,0.04833333,1.37587383,0.03100000,0.60297791,0.20375000,0.36750000,12.33853333,0,0.23628000,0,0.04390000,0.47015000,0,0.00083333,0,0,0.48745000,0,0.00000000,0.10902222,0.25928571,0.54835833,0.91800606,0,0.34110000,0,0,0.53858199,0,0,0,0.00170000,0,0.00030000,0,0,0,0,0,0.39015000,0,0,0,0,0,0,0,0.00390000,0,0,0,0,0,0,0,0
2015-10-22,0,0.00750000,0,0.21890000,4.61448000,0,0.24470000,3.04153529,0.11830909,13.43808696,0.00000000,1.97765313,0,0.18490536,6.58750000,0,0.58111429,0,0.04815455,0,0.13580000,0.19112439,0,0,0,0.00572727,1.52108095,0,0,0.13025238,0.10075000,1.22973333,0.01066800,0.17075000,0.00000000,0,0.00095000,0.18887883,0,0,0,0,0.00570000,0.10930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-23,0,0.30760000,0,0.00000000,2.20278182,0,13.17287692,0.55141220,0.23783000,8.00399430,11.68883333,0.67080714,0,0.09544500,0.00220000,0,0.20230000,0,0.00166000,0,0.46080000,0.38049231,0,0,0,0.00000000,3.62260385,0,0,0.20446786,0,0.36001250,0.30069000,0.13978000,0.08330000,0,0,0.37391385,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-24,0,0.39723333,0,0.00000000,3.96630909,0,13.70738667,0.07980000,6.27345000,5.05962436,0.00526667,1.23981525,0,0.01678000,0.00810000,0,0.14410000,0.01830000,17.15580000,0,0,0.33662857,0,0,0,0,6.65087000,0,0.00030000,1.68393333,0,0.00856000,0.01260000,0.14154000,0.00040000,0,0,1.05854444,0,0,0,0.00055000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-25,0,0.00000000,0,0,9.19304000,0,0.00060000,0.00175357,1.21541250,4.02573022,0.00000000,0.03659630,0,0.00269286,0.00160000,0,0.00195000,0,0.00000000,0,0,0.00030000,0,0,0,0,0.01798421,0,0.00355000,0.00288667,0,0.00030000,0.00000000,0.00000000,0,0,0,0.00233650,0,0,0,0.00310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26,0,0.25132857,0,0.00115714,2.91028750,0,0.00085000,1.35304468,1.45958947,0.81487181,0.11964286,0.39255161,0,0.01209175,0.00000000,0,0.00000000,0.00030000,0.00195000,0,0,0.27999268,0,0,0,0,1.44611905,0,0.00000000,0.01299231,0,0.02865600,0.00162500,0.00070000,0.00126667,0,0,0.10307828,0,0,0.00030000,0.00103333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-27,0,0.71063333,0,0.05860000,0.37008667,0,0.00000000,11.74085891,2.56158000,0.44853437,0.00000000,1.74507463,0,0.26977400,6.47330000,0,0.00000000,0.44318000,0.40585000,0,0,1.03664167,0,0,0,0,1.91465324,0,0,0.94245714,0,0.00310000,0.00328333,0,0.00244000,0,0,0.35774661,0,0,0.00000000,0.00030000,0,0.04116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,0,0.03380588,0,0.00000000,9.61852000,0,0.00320000,11.67871953,0.51962500,2.39540253,0.00000000,0.49976933,0,0.05431837,0.00000000,0,0,0.20820000,0.02766875,0,0.00253000,1.48646316,0,0,0,0,2.71348451,0,0,0.24600278,0.00070000,0.10695000,0.01500000,0.10198571,0.06713333,0,0.07780000,0.19784221,0,0,0,0,0,0.00215000,0,0.11453333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-29,0,0.14080952,0,0,6.09200769,0,0.03562000,3.34754402,0.26830000,0.63894286,0,0.02704667,0,0.18727387,0.00000000,0,0,0,0.05640000,0,0,0.24696957,0,0,0,0,0.04902000,0,0,0.06780000,0.00665000,0.00000000,0.05856364,0.19203333,0.00462500,0,0,0.01419002,0,0,0,0,0,0.01799583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-30,0,0.30610000,0,0,7.32029333,0,0.00263333,5.82218894,0.91325385,0.54364509,0.36860000,0.11990645,0,6.80793830,6.53280000,0,0,0,0.14228000,0,0,0.26560508,0,0,0,0,0.00280000,0,0,0.17967600,0.00185000,0.43343333,4.39758571,0.06698000,0.21971667,0,0,0.04733348,0,0,0,0.00720000,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-31,0,0.00250000,0,0,6.45334286,0,0.00000000,6.77273497,2.13814444,0.70756018,0.00094706,0.00083684,0,0.00193191,0.00000000,0,0,0,0.00280000,0,0,0.49443478,0,0,0,0,1.66765532,0,0,0.00075714,0.00000000,0.00526154,0.00265000,0.00085000,0.00090000,0,0,0.00170747,0,0,0,0,0,0.00225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,0,0.00360000,0,0,0.00000000,0,0,1.03205812,3.05628125,0.19180752,0.00194444,0.00064074,0,2.02489130,0.54915000,0,0.00262500,0,0.00000000,0,0,1.16127586,0,0,0,0.00140000,0.00257500,0,0,0.25547273,0.00030000,0.00145000,0.00000000,0.00170000,0.00296000,0,0,0.00138068,0,0,0,0.00580000,0,0.00296667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-02,0,0.00000000,0,0,2.54907143,0,0,5.00854354,0.00080000,0.20445433,0.00130000,0.00236667,0,0.00594412,0.00000000,0,0,0,0.00136667,0,0,0.00209130,0,0,0,0,2.97285000,0,0,0.10556400,0.00170000,0.01177647,0.00181667,0.00212105,0.00173750,0,0,0.00223558,0,0,0,0,0,0.00206667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-03,0,0.00000000,0,0,4.30252143,0,0.00104444,8.74403583,0.18448000,1.05547298,0.00248125,0.03767667,0,2.35642459,0.00030000,0,0.00000000,0.02625000,0.00138000,0,0,0.38138889,0,0,0.00140000,0.00150000,0.00966250,0,0,0.19056250,0,0.00470000,0.01113000,0.10266000,0.26025714,0,0,0.03698198,0.00580000,0.00085000,0,0.00080000,0,0.00525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-04,0,0.49707500,0,0,1.04547500,0,0,2.24232517,0.43610714,1.04651577,0.85915000,0.28877111,0,0.40494818,0.00000000,0,0.28473333,0.44366000,0.00000000,0,0,0.43093810,0,0,0,0.20581765,0.55480294,0,0,1.66863333,0,0.30360000,0.15126667,3.76030000,0.25090000,0.00375000,0.01805714,0.21731949,0.00000000,0,0,0.00040000,0,0.02214444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-05,0,3.35176667,0,0,2.04215000,0,0,7.81541962,1.79720000,2.02130208,3.54319000,1.65357297,0,7.66095758,3.93030000,0,0.37000000,3.35610000,3.15676667,0,0,2.43603077,0,3.96250000,0,0.80825000,1.40515714,0.89940000,0,2.70648095,0,3.54890000,0.77946301,0.00000000,4.51530000,2.46420000,0.17040000,0.92510120,0,0,0,0,0,0.13238333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-06,0,4.05363333,0,0.00440000,5.18184000,0,0.00070000,32.12378000,0.83883000,1.64646088,0.72418000,0.96206522,0,1.69982162,0.00000000,0,0.71860000,1.38220000,0.00000000,0,0,1.05540769,0,0.86130000,0,0.22239231,1.51824500,0,0.50583333,0.83224615,0,1.61180000,0.20709333,0,0.08440000,0,0.09680000,0.18689942,0,0,0,1.06437500,0,0.11958750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-07,0,22.09623333,0,8.13330000,0.30690000,0,0.68110000,33.24915455,3.50750625,2.96382103,5.23194000,3.59887838,0,6.05680577,0.00000000,0,8.72580000,9.33250000,2.70055000,0,0,3.88284000,0,0.69385000,0,1.85056364,1.10236667,0,2.44647500,4.96931000,0,1.87267000,0.02927500,0.00440000,0.65750000,0,2.00467143,1.65529730,0,0,0,0.43330000,0,0.01270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-08,0,17.81613333,0,0.00000000,0.82792500,0,0.51483333,17.35154412,0.92350000,0.93499507,0.02803333,0.23186792,0,0.26824211,0,0,0.00080000,0,0.00440000,0,0,0.16328000,0,0.28290000,0,0.06885333,0.24566000,0,8.90955000,0.15709615,0,0.80861667,0.86810000,0,0.68430000,0.00000000,0.31151538,0.17855862,0,0,0,0.29335000,0,0.05642105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-09,0,2.30310000,0,0.38615000,1.70220000,0,0.87972000,66.51105385,0.08843478,0.28142798,4.42976667,3.63040656,0,1.22747206,0,0,0,0.60190000,0.00000000,0,0,5.04230000,0,1.90991739,0,0.00000000,0.84027895,1.16080000,0.00000000,1.25960370,0,0.00000000,0.34522870,0,1.02140000,0,0.00000000,1.00704859,0,0,0,0,0,0.00360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-10,0,4.94045556,0,0,0,0,1.35597500,36.29537222,0.89856522,2.23068834,2.06985000,9.91851897,0,7.31428352,0.07810000,0,0,7.84926667,0.62960000,0.44390000,0,6.67066250,0,0.00000000,0,1.81860000,4.06250556,0,0,6.04740500,0,3.87305000,0.39157692,0,2.41037143,2.71690000,9.12780000,1.74780771,1.49610000,0,0,0,0,0.14283750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-11,0.08972000,4.46048000,0,0,0.11593333,0,3.66936667,173.03708148,1.89331875,2.10482525,2.59583333,9.81655581,0,4.41675172,0.13910000,0,0,6.99885000,0.00000000,0.00000000,2.11905000,3.93071250,0,2.66033684,0,0.00000000,1.23334286,0,0,5.86545000,0,7.55570000,0.22366725,0.04088333,3.79635000,0,0,0.69071125,0,0,0,0,0,1.03180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-12,0.18375000,12.75116667,0,0,0.02702500,0,4.73925833,2.10922979,21.99045000,3.98154427,4.02265000,2.98939189,0,5.84892537,5.04932857,0,0,4.53416667,5.41360000,16.34845000,0.41750000,3.66846000,0,0.00580000,8.17530000,5.52280000,6.96680667,0,0,2.31544500,0,8.19090000,0.31847784,5.81953000,0.32735000,0,9.58140000,1.32342830,0,0,0,0,0,0.11968571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-13,0,8.24688571,0,0,0.01863333,0,3.38940000,1.97978974,1.28406667,0.69465000,4.76022000,3.50898519,0,0.53510000,0.00180000,0,4.15720000,3.40184000,1.87887500,0.00000000,1.05703333,7.79055000,0,2.92638333,0,5.48830000,1.98966667,0.00140000,0,0.47691364,0,0.50940000,0.34133500,0,2.38390000,0,0.00000000,0.76263289,0,0,0,0,0,0.02118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-14,0,24.59575000,0,0,0,0,0,1.01849487,4.21000000,1.22925328,0.00000000,4.18969167,0,8.95420339,0.00000000,0,12.14110000,10.99737273,0.51970000,0.00000000,0.45640000,2.84840000,0,0.85138889,0,0.00000000,3.53958333,0,0.63947273,2.94005833,0,0.00500000,3.84371250,3.87583333,0.02472500,0,10.43440000,0.97556339,0,0,0,0,0,0.00500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
