Day,[12] Wait Hours: Per Job,[43] Wait Hours: Per Job,[5] Wait Hours: Per Job,[40] Wait Hours: Per Job,[96] Wait Hours: Per Job,[14] Wait Hours: Per Job,[15] Wait Hours: Per Job,[16] Wait Hours: Per Job,[18] Wait Hours: Per Job,[33] Wait Hours: Per Job,[11] Wait Hours: Per Job,[1] Wait Hours: Per Job,[9] Wait Hours: Per Job,[3] Wait Hours: Per Job,[10] Wait Hours: Per Job,[25] Wait Hours: Per Job,[8] Wait Hours: Per Job,[32] Wait Hours: Per Job,[128] Wait Hours: Per Job,[64] Wait Hours: Per Job,[41] Wait Hours: Per Job,[62] Wait Hours: Per Job,[20] Wait Hours: Per Job,[4] Wait Hours: Per Job,[2] Wait Hours: Per Job,[48] Wait Hours: Per Job,[38] Wait Hours: Per Job,[30] Wait Hours: Per Job,[6] Wait Hours: Per Job,[35] Wait Hours: Per Job,[91] Wait Hours: Per Job,[72] Wait Hours: Per Job,[7] Wait Hours: Per Job,[24] Wait Hours: Per Job,[31] Wait Hours: Per Job,[93] Wait Hours: Per Job,[106] Wait Hours: Per Job,[108] Wait Hours: Per Job,[60] Wait Hours: Per Job,[110] Wait Hours: Per Job,[98] Wait Hours: Per Job,[112] Wait Hours: Per Job,[100] Wait Hours: Per Job,[19] Wait Hours: Per Job,[21] Wait Hours: Per Job,[13] Wait Hours: Per Job,[36] Wait Hours: Per Job,[45] Wait Hours: Per Job,[23] Wait Hours: Per Job,[44] Wait Hours: Per Job,[22] Wait Hours: Per Job,[57] Wait Hours: Per Job,[28] Wait Hours: Per Job,[69] Wait Hours: Per Job,[104] Wait Hours: Per Job,[26] Wait Hours: Per Job
2013-04-13,34.76420000,0,0,0.09530000,0,0,0,19.67262500,0,0,0,1.92207935,0,0,0.00000000,0,0.41600000,0.00000000,0,0.00000000,0,0,0,0.52574000,0.02635000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-14,56.55940000,0,0.03610000,0.00000000,0,0,0,0.03440000,0,0,0,0.19736264,0,0.05920000,0,0,0.00190000,0.03088333,0,0.01810000,0,0,0,0.02257500,0.04962097,0.00000000,0,0,0.03500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-15,78.85250000,0,0.03110000,0.00000000,0,0,0,0.05235455,0,0,0,1.58853428,0,0.07690000,0,0,0.03435000,0.19137222,0,0.04850000,0,0,0,0.04022727,0.08472581,0,0,0,0.05890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-16,101.65860000,0,0,0.06060000,0,0,0,2.59305000,0,0,0,1.86399514,0,0,0,0.52970000,2.30805000,0.60821818,0,0.44351250,0,0,0.68110000,4.94945000,1.01592500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-17,136.29000000,0,0,0.00000000,0,0,0,13.01820000,0,0,0,6.91329513,0,0,1.16375000,0,1.65825000,4.63484444,0,2.09592500,0,0,1.50015000,2.25681667,4.73903882,1.91060000,0,0,0.46030000,0,0,0,0.03750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-18,158.59000000,0,0.04765000,0.00000000,0,0,0,19.49030000,0,0,0,17.53707043,0,0,0,0,0.34767778,6.46437333,0,0.46277778,0,0,0.00000000,0.39686667,12.44402720,1.40832857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-19,180.78440000,0,3.02574444,0,0,0,0,14.37917826,0,0,0,1.33366955,0,0.10960000,0.13640000,0.04220000,0.16796250,0.00000000,0,0.00000000,0,0,0.06462000,0.23064615,1.25437284,0,0,0,0.16235000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-20,100.86890000,0,7.07915000,0,0,0,0,9.94051667,0,0,0,0.43142485,0,0,0.00000000,0,0.18390000,0,0,0,0,0,0.00000000,0.50895000,1.21696415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-21,23.82330000,0,0.01890000,0,0,0,0,6.30055429,0,0,0,0.08708514,0,0.02430000,0.02470000,0,0.51703333,0.01765000,0,0,0,0,0.00000000,0.01722500,0.47040583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-22,0.00000000,0,0.02745000,0,0,0,0,9.19495833,0,0,0,0.25995657,0,0.01595500,0.01440000,0,0.00750000,0.01463333,0,0.02790000,0,0,0,0.01528333,2.22996375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-23,0,0,15.61193333,0,0,0,0,6.94930000,0,0,0,0.20912680,0,0.01016471,0.00310000,0,0.02833333,0.00180000,0,0.00964286,0,0,0,0.00297500,0.86248485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-24,0,0,7.59536667,0,0.70875000,0,0,0.04610000,0,0,0,0.41243246,0,0.40102500,0.00000000,0,24.65276667,0.01433333,0,0.57738571,0,0,0,0.20198571,0.76360316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-25,0,0,14.11333333,0,0.00000000,0,0,0.14045000,0,0,0,1.13501433,0.35590000,0.00000000,0.03420000,3.84560000,1.39724000,0.86122857,0,1.35117778,0,0,0,1.77500000,1.56491680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-26,0,0,9.83553333,0,0,0,0.02970000,15.97125000,0,0,0,8.45583319,0.00000000,3.17830000,0.00000000,12.14933333,13.96812500,0.33805000,0,0.10457500,0,0,0,1.60258333,0.08352000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06670000,0,0,0,0,0,0,0,0,0
2013-04-27,0,0,0,0,0.03218000,0,0.00000000,11.17750000,0,0,0,0.61284410,0.00830000,0.00000000,0.06690000,21.02140000,0.00500000,13.83890000,0,9.21916667,0,0,0,0.01338750,0.03531250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01140000,0,0,0,0,0,0,0,0,0
2013-04-28,0,0,0,0,0.00556667,0,0.00000000,0.00190000,0,0,0,1.96683418,0.00000000,0.00000000,0.00000000,15.33390000,1.93660000,0.01260000,0,1.56455000,0,0,0,0.04710000,0.21028571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0
2013-04-29,0,0,0,0,0,0,0,25.50640000,0,0,0,2.04758616,0.00000000,0,0.00000000,25.27470000,4.47030000,0,0,25.93890000,0,0,0,0.58687500,4.78897368,0,0,0,0.00440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-30,0,0,20.02015000,0,0,0,0,30.09000000,0,0,0,5.98586161,0,0.00470000,0,31.87820000,0.62572000,49.80030000,0,6.14693333,0,0,0,9.18778750,8.83426667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,37.37330000,0,0.00000000,0,2.07220000,0,52.15310000,19.95465000,0,0,0.01275000,19.12282826,0,4.88691818,0,9.56328571,0.47486000,51.33810000,0,5.96763750,0,0,0,2.40660000,22.18439583,0,0,0,0.02443333,0,0,0,0,0,0,0,0,0,0.07426667,0,0,0,0,0,0,0,0,0,0,0,0.13630000,0,0,0,0,0
2013-05-02,0.00000000,0,0.96390000,0,0.00000000,0,0.00000000,27.65571429,0,0,0,10.90577802,0,0.87935714,0,9.42262857,0.14634000,0.46996250,0,6.19562000,0,0,0,0.07230000,14.93363214,6.84428571,0,0,0.04195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-03,0.00000000,0,0.67530000,0.00670000,0,0,0.00000000,3.70313333,0,0,0,1.78475281,0,0.02212000,0,11.85830000,0.02191111,0.17043077,0,0.61175714,0,0,0,0.44240909,6.57256833,2.66920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-04,0,0,0.00000000,0.00000000,0,0,0,4.28473846,0,0,0,1.42451836,0,15.83165000,0,0,0.00835000,0.19720000,0,0.00000000,0,0,0,19.00872857,1.19437647,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-05,0,34.59390000,4.59122500,1.59470000,0,0,0,38.53535000,0,0,0,6.92933236,0,0.00000000,0,0,0.61823333,27.98333333,0,10.24460000,0,0,0,24.15687500,59.42195000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-06,0,0,5.11570000,4.15330000,0,0,0,13.36610000,0,0,0,2.32674075,0,0,3.54500000,3.26346667,2.08130000,3.36335000,0,1.15498750,0,0,0,1.67508235,20.47204545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-07,0,0,13.72585000,0.00000000,0,0,19.49310000,6.98756000,0,0,0,5.77599855,0,0,7.41656667,17.33500000,0.11013750,0.44720000,0,0.82988571,0,0,0,0.48375000,10.15944912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-08,0,0,11.84973333,29.98720000,0,0,0.00000000,13.88610000,0,0,0,7.41060980,0,5.98640000,0.00000000,21.66485000,2.66645000,0.00000000,0,0.56180000,0,0,0,2.23742857,9.59172113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-09,0,0,0.11225000,0.00000000,0,0,0.00000000,25.44990000,0,0,0,5.67546357,0,0.98725000,0.00170000,0.00000000,8.60726190,13.63832857,0,0.70974444,0,0,0,0.22856667,0.87130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-10,0,0,0.00770000,0.35580000,0,0,0,4.95411000,0,0,0,1.18540166,0,0.00453333,0.00670000,0.63830000,0.00000000,0.00000000,0,0.00530000,0,0,0.00905000,0.16830000,1.04722545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-11,0,0,10.82823333,0.00000000,0,0,0,0.03188000,0,0,0,0.22483046,0,0,0.00000000,16.13690000,0,0.04286667,0,0.00000000,0,0,0.00000000,0.01290000,2.71101702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-12,0,0,5.63640000,28.41580000,0,0,0,1.98653333,0,0,0,0.37092420,0,0,0,37.91835000,0,0.01745000,0,0.01343333,0,0,0.00000000,0.01508889,1.53354087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01595000,0,0
2013-05-13,0,0,0.20265000,0.00000000,0,0,0,4.75202000,0,0,0,0.79394775,0,0.00940000,0.00810000,0,0,0.53055000,0,0,0,0,0.00170000,0.53732623,2.68544054,0,0,0,0,0,2.22673333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02195000,0,0
2013-05-14,0,0,0.51180000,48.12970000,0,0,0,17.27528000,0,0,0,3.49646773,0,0.39850000,0.00000000,0,3.98612500,0.00000000,0,0,0,0,0.00000000,2.95083846,0.23907805,0,0,0.15140000,0,0,2.13444000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15,0,0,0.03000000,0.00000000,0,0,0,19.58461000,0,0,0,1.41067371,0,0.06433000,0.03310000,0,0.45101818,12.18492500,0,0,0,0,0.05810000,0.31827273,26.21864074,0,0,0.16500000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11880000,0,0,0,0,0,0
2013-05-16,0,0,0.01015000,45.78220000,0,0,0,6.37536667,0,0,0,0.38707031,0,0.00978000,0.01690000,0,0.01833333,0.06166250,0.02582500,0.82922000,0,0,0.00000000,0.21870938,0.87162475,0.04140000,0,0.97190000,0.01695000,0,0,0,0.01670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-17,0,0,0.51525000,0.00000000,0,0,0,6.08715333,0,0,0,1.82696680,0,0.00000000,0,1.59646364,7.91580000,0.83472000,0,0.71360000,0,0,0.27580000,0.68527692,0.17001163,0,0,0.00000000,0.67970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-18,0,0,0.03345000,0.00000000,0,0,0,4.44228333,0,0,0,0.38863479,0,0.00000000,0,7.89501250,1.03478333,0.09474286,0.01735000,0.06751500,0,0,0.00000000,6.58170000,0.02159583,0,0,0.00000000,0.01960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01350000,0,0,0,0,0,0,0,0
2013-05-19,0.02750000,0,5.75426667,0.00280000,0,0,0,0.01028889,0,0,0,0.56099475,0,0,0,23.54770000,0.02726667,0.00000000,0,0.05625000,0,0,0.00000000,5.95298750,0.04221724,0,0,0,0.02015000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330000,0,0,0,0,0,0,0,0
2013-05-20,0.34047500,0,1.67690000,0.00000000,0,0,0,0.00390000,0,0,0,1.58274836,0,0.15917500,0,0.13012000,0.41350000,0.10830000,0,0.03640000,0,0,0.02220000,0.29790526,0.36040000,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320000,0,0,0,0,0,0,0,0
2013-05-21,10.32345000,0,17.24386000,48.12485000,0,0,0,14.71079286,0,0,0,0.84114775,0,0,0,0.00000000,1.40340000,0.00890000,0,0,0,0,0.00000000,1.95594545,0.13154861,0.00920000,0,0,0.01376000,0,0,0,0,0,0,0,1.59905000,1.42720000,0.01670000,0,0,0,0,0,0,0,0.01343333,0.00000000,0,0,0,0,0,0,0,0
2013-05-22,36.98670000,0,36.94854615,0.00000000,0,0,0,10.05312308,0,0,0,0.65928040,0,0.00265000,0,0,0.62733750,23.97655000,0,0.11151667,0,0,0,2.85721429,0.93616087,0.00000000,0,0,0.27360000,0,0,0,0,0,0,0,1.00853333,0.75640000,0.00000000,0,0.36170000,0,0,0,0,0,0.00720000,0,0,0,0,0,0,0,0,0
2013-05-23,54.81940000,0,50.82296667,96.88830000,0,0,0,5.76683077,0,0,0,2.85933194,0,0.14437500,0,0,1.37953333,0.24934000,0,0.58426667,0,0,0.01140000,0.09401667,0.05825385,0.03810000,0,0,2.04110000,0,0,0,0,0,0,0,0,0,0,0,0.37867500,0,0,0,0,0,0,0.83866667,0,0,0,0,0,0,0,0
2013-05-24,0.00000000,0,46.39261250,0.00000000,0,0,0,7.72626667,0,0,0,2.56277653,0,0.27070000,0,0.38280000,3.84110000,0.79370000,0,1.01090000,0,0,0.00000000,0.22055000,0.36413793,0.43000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54262500,0,0,0,0.23570000,0,0,0,0,0,0,0,0
2013-05-25,2.66280000,0,66.57888750,31.24690000,0,0,0,2.20562500,0,0,0,9.77803861,0,0,0,7.25780000,8.26898333,2.61280000,0,3.61816667,0,0,0.00000000,3.65580638,5.31221250,0.00000000,0,0,0.12190000,0,0,0,0,1.35310000,0,0,0,0,0,0,2.30195000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-26,12.45460000,0,55.20686667,0.00000000,0,0,0,14.71532222,0,0,0,33.73169460,0,0,0,4.15500000,23.08316000,12.62477500,0,1.26770000,0,0,0,7.23617174,0.13738571,22.18970000,0,0,0,0,0,0,0,1.11610000,0,0,0,0,0,0,1.43430000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-27,0,0,91.60530000,79.12250000,0,0,0,6.70488000,0,0,0,2.60210741,0,0,0.02890000,24.46063333,0.53828000,0.01720000,0,0.38244545,0,0,0,0.20988750,0.39337080,0.00000000,0,0,0,0,0,0,0.01250000,0,0,0,0,0,0,0.78470000,0.02605000,0.72140000,0,0.02030000,0,0,0,0,0,0,0,0,0.01915000,0,0,0
2013-05-28,0,0,0,0.00000000,0,0,0,0.73306667,0.16830000,0,0,0.92887715,0,0,0,44.40780000,3.17157500,32.28270000,0,0.17015625,0,0,0,0.25415000,0.79120103,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-29,0,0,0.08860000,126.91560000,0,0,0,4.13540870,0,0,0,0.96329541,0,0,0,0,0.73804286,0.00000000,0,0.05125789,0,0,0,0.15345313,0.41025515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04305000,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-30,0.08426667,0,0,0.00000000,0,0,0,1.63759474,0,0,0,8.14227710,0,0.04203333,0,0,0.05845000,0.28380000,0,0.12060000,0,0,0,0.03937500,0.85804022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-31,0.02170000,0,0,29.73390000,0,0,0,1.55772000,0,0,0,21.88024675,0.01670000,0.27384286,0,0.37967273,1.87253750,0,0,0,0,0,0,0.42951250,0.24294310,0,0,0,0,0,0,0,0,0,0,2.60485000,0,0,0,0,0,0,1.47557500,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,0.00000000,0,0,0.00000000,0,0,0,14.59930000,0,0,0,0.04254333,0,0.00000000,0,0,13.46750000,0,0,0,0,0,0,0.00000000,1.06201389,0,0,0,0,0,0,0,0,0,0,0.26235000,0,0,0,0,0,0,0.05162000,0,0,0,0,0,0,0,0,0,0,0,0.01140000,0
2013-06-02,0.00000000,0,0,4.82530000,0,0,0,0.01074828,0,0,0,0.08535698,0,0.01040500,0,0.01330000,0.00810000,0.01390000,0,0,0,0,0,0.01093333,0.16031818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-03,0,0,0,0.00000000,0,0,0,0.03767174,0,0,0,0.09473593,0,0.01296667,0.02170000,0.23132500,0.01417500,0.05351667,0,0,0,0,0,0.02214118,0.21775976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-04,0,0,0.36570000,52.64920000,0,0,0,1.63890000,0,0,0,0.55413894,1.31267273,0.02305500,0,2.97180000,2.26760000,0,0,0,0,0,0,0.08836000,0.67916147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05030000,0,0,0,0,0
2013-06-05,7.09906000,0,6.47183636,0.00000000,0,0,0,1.59473750,0,0,0,4.35663291,0.38028095,0.04244211,0,0.05030000,4.28202727,9.31555000,0,0,0,0,0,0.05220000,1.53888370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970000,0,0,0,0,0
2013-06-06,0.85690000,0,11.02198545,100.42170000,0,0,16.16890000,6.07960000,0,0,0,0.13448836,0.86652632,0.01048500,0,0.00000000,0.25372000,0,0,0,0,0,0.06772000,0.02697174,0.57122459,0,0,0,0.07060000,0,0,0,0,0,3.21206000,0,0,0,0,0,0,0,0,0.00220000,0,0,0,0,0,0,0.00000000,0,0,0,0,0.00720000
2013-06-07,0,0,23.65836598,0.00000000,0,0,0,2.18180500,0,0,0,3.82057488,2.07015000,0.47420000,0,0,0.06140000,0.70615000,0,2.62445000,0,0,0,0.18110909,0.45822857,0,0,0.29345000,0.00000000,0,0,0,0,0,0.22840000,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-08,0,0,30.01459636,70.83280000,0,0,0,2.92111429,0,0,0,2.15789413,1.40680833,0.00470000,0,0,1.50417143,0.02534444,0,0.06061579,0,0,0,0.23623636,0.29695000,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-09,0,0,34.03990111,0.00280000,0,0,0,9.06880000,0,0,0,3.10439819,0.00000000,0.00000000,0,0.01625000,4.20260000,0.00275455,0,0.01925000,0,0,0,0.01371538,0.16257174,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690000,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-10,5.39330000,0,32.39027015,0.11060000,0,0,0.07720000,46.24008000,0,0,0,8.34699299,0,0.11067000,0,0.00000000,1.17443333,31.24297500,0,0,0,0,0,0.50214000,0.42552772,0,0,0,0.59937500,0.15923750,0,0,0,0,0.01440000,0,0,0,0,0,0,0,0,0.33335000,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-11,8.23490000,0,16.11975000,0.00000000,0,0,0,14.51042000,0,0,0,1.01601156,0,1.66325882,0,0.84170000,5.10670000,0.38888571,0,2.33723333,0,0,0,4.96080000,0.90820744,0,0,0,0,0.17655000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920000,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-12,3.95530000,0,20.96633415,22.23030000,0,0,0,23.85816000,0,0,0,5.91790687,0,3.49213684,3.97360000,0.00000000,0.00000000,0.58777500,0,0.00000000,0,0,0,0.39640000,1.54390112,0,0,0,0,0.41323333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-13,5.73125000,0,36.39753235,56.53440000,0,0,0,24.46085000,0,0,0,1.75372638,0,0.11437143,1.48333333,0,0,0,0,1.72750000,0,0,0,0.78535714,0.77454058,0,0,0,0,1.07680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31916667,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-14,11.34000000,0,22.33590152,0.00000000,0,0,0,8.78268571,0,0,0,3.44580929,0,0.25138462,2.89813333,0,1.04644000,0.26118000,0,0.39955000,0,0,0,1.15967826,2.07168438,0,0,0,0,0.09436667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17130000,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-15,0.00000000,0,23.26954872,36.53940000,0,0,0,27.66476111,0,0,0,3.40857932,0,0.00686667,0.33170000,0,0.03865000,0.06488750,0,0.00000000,0,0,0,3.67832500,0.16727778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-16,0,0,29.13902170,0.00000000,0,0,0,37.26099804,0.32410000,0,0,0.71660840,0,0.09911667,0.00000000,0,0.00670000,0.21282000,0,0,0,0,0,9.33508000,0.39660408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0.00772000,0,0,0,0,0,0,0,0,0
2013-06-17,0,0,21.88425208,11.78220000,0,0,0,43.53990000,0,0,0,1.28817953,0,1.88890000,0.00000000,0,1.29150000,2.25360000,0,2.26435000,0,0,0,3.39914737,1.34604620,0,0,0,0,1.90083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-18,0,0,21.22269615,0.00000000,0,0,0,0.00610000,0.79411667,0,0,10.16629218,0,2.27679231,0,0,0,10.17970000,0,0.00000000,0.23670000,0,0.26184286,4.02631786,2.04191940,0,0,0.52670000,0,0.69928571,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17695000,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-19,0,0,33.78256727,59.57080000,0,0,0,21.81544000,0,0,0,11.97735241,0,7.52980000,0,0,0,1.02860000,0,1.17305000,0.00000000,0,1.09830000,7.62035909,1.86804507,0,0,2.65140000,2.42993333,0.88276667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-20,0,0,54.93461687,0.00000000,0,0,0,20.69500000,0,0,0,22.91317810,0,2.20093636,8.17790000,0,0.59060000,0,0,0.00000000,0.08330000,0,0.00000000,5.92546316,4.80541931,0,0,0.00000000,0.56732000,1.96535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-21,0,0,72.88225727,60.18580000,0,0,0,34.09378000,0,0,0,16.29570956,0,3.63470000,0.00000000,0,0,0,0,4.14697500,0.00000000,0,0,6.50579167,2.24871711,0,0,0,0,6.02920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-22,25.18610000,0,76.18305327,0.00000000,0,0,0,58.56932000,1.50695000,0,0,24.89599721,0,5.43516667,0.00000000,0,0,0.05670000,0,4.63788125,0.00000000,0,0,13.07822000,0.05042500,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-23,1.84915000,0,24.52112560,10.46670000,0,0,0,47.86755000,4.79765000,0,0,13.14248274,0,0.00382308,0.03250000,0,0,1.59323333,0,1.59306667,2.10630000,0,0,0.88310000,0.13403500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-24,0.00000000,0,27.63955455,0.00000000,0,0,0,3.48945000,17.95150000,0.05670000,0,6.15300345,0,5.07643333,0.00000000,0,10.12170000,0.14573333,0,4.38311429,0.22420000,0,0,4.16097551,1.27625000,0,0,0,0.40063333,0.03236667,0,0,0,0.02870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-25,9.86690000,0,21.21232787,60.35610000,0,0,0,8.20665000,50.35470000,0.03280000,0,11.75661580,0,7.17540952,0.00000000,0.63490000,4.10826667,0,0,1.55279643,0.00000000,0,0,5.46762000,2.68758772,0,0,0,0.50505000,0.60322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-26,12.03313333,0,19.17945065,0.00000000,0,0,0,12.50055000,2.41890000,0.00000000,0,12.83395598,0,13.92955122,3.84780000,0.68556667,2.01857500,0,0,2.91021538,0.08920000,0,0,12.56422414,2.75036230,0,0,0,1.35080000,1.85786667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-27,0,0,38.55851210,108.15890000,0,0,0,27.58505000,8.14970000,0.00000000,0,24.03264565,0,8.80855000,0.00000000,0.00000000,1.89936667,0.97750000,0,0,0.00000000,0,0,2.11978750,3.34398706,0,0,0,0.00000000,1.89500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
