Day,[8] Wait Hours: Per Job,[32] Wait Hours: Per Job,[1] Wait Hours: Per Job,[6] Wait Hours: Per Job,[13] Wait Hours: Per Job,[9] Wait Hours: Per Job,[16] Wait Hours: Per Job,[4] Wait Hours: Per Job,[10] Wait Hours: Per Job,[21] Wait Hours: Per Job,[7] Wait Hours: Per Job,[20] Wait Hours: Per Job,[2] Wait Hours: Per Job,[24] Wait Hours: Per Job,[3] Wait Hours: Per Job,[5] Wait Hours: Per Job,[11] Wait Hours: Per Job,[26] Wait Hours: Per Job,[12] Wait Hours: Per Job,[30] Wait Hours: Per Job,[14] Wait Hours: Per Job,[15] Wait Hours: Per Job,[18] Wait Hours: Per Job,[23] Wait Hours: Per Job,[27] Wait Hours: Per Job
2013-06-23,0.12600000,0.32442533,0.03748726,0,0,0,0.00000000,0.10008824,0,0,0,0,0.01711458,0,0.00000000,0,0,0,0.00823333,0.00235000,0,0,0,0,0
2013-06-24,0.63620000,15.87852727,0.12244488,0,0,0,0.00152500,0.93367500,0,0,0,0,0.87951481,0,0.05036087,0,0,0,0.46730000,0.00000000,0,0,0,0,0
2013-06-25,0.20909853,0.08580000,0.05451317,0,0,0,0.11854286,0.01442778,0,0,0,0,0.09363711,0,0.01820000,0,0,0,0.08341667,0.61110000,0,0,0,0,0
2013-06-26,0.25538462,3.08125000,2.47725982,0.52030000,0,0,1.23750000,0.49214286,0,0,0,0,0.09186104,0,0.12290000,0,0,0,1.27190000,0.00000000,0,0,0,0,0
2013-06-27,3.24442000,19.10571111,13.53068108,6.91170000,0,0,0.00000000,7.98926471,0,0,0,0,0.58780530,0,1.15700000,0,0,0,10.22940000,0.00000000,0,0,0,0,0
2013-06-28,2.32400000,6.07086250,24.14189838,0,0,0,0.93780000,0.20172727,3.65195000,0,0,0,0.11079506,0,0.28820000,0,0,0,2.74790000,0,0,0,0,0,0
2013-06-29,2.01190000,22.93369286,0.11180890,0,0,0,0.00000000,0.58838000,0.00000000,0,0,0,0.15342909,0,0.00000000,0,0,0,2.35750000,0,0,0,0,0,0
2013-06-30,0.00250000,19.12309231,0.08957009,0.00250000,0,0,0.05860000,0.10234286,0,0,0.16910000,0,0.00718710,0,0.00230000,0,0,0,0,0,0,0,0,0,0
2013-07-01,0.40736184,0.00000000,0.66656204,0.00000000,0,0,0.67500000,0.06080000,0,0,0.00000000,0,0.01774419,0,0.02288000,0,0,0,0.05580000,0,0,0,0,0,0
2013-07-02,0.01868571,0,0.03365459,0.00360000,0,0,0.16555714,0.05810000,0,0,0.00310000,0,0.04830000,1.17994000,0.42156000,0.00555000,0,0.05446667,0.00238000,0,0,0,0,0,0
2013-07-03,0.00220000,0,0.02973864,0,0,0,0.03281250,0.00207500,0,0,0.00000000,0,0.00678323,0.00000000,0.00273333,0,0,0.00000000,0.00110000,0,0,0,0,0,0
2013-07-04,0.00267273,0.01515000,0.00895764,0,0,0,0.02071111,0.00278750,0,0,0.00000000,0,0.00884545,0,0.02960000,0,0,0,0,0,0,0,0,0,0
2013-07-05,0.00190000,0.02968333,0.00636437,0,0,0,0.01223750,0.01039231,0,0,0,0,0.00747447,0,0.00140000,0,0,0,0,0,0,0,0,0,0
2013-07-06,0.00201250,0.02454444,0.01832402,0,0,0,0.00182857,0.00781111,0,0,0.02860000,0,0.00348085,0,0.00220000,0,0,0,0,0,0,0,0,0,0
2013-07-07,0.05525000,0.05470000,0.00711220,0,0,0,0.00220000,0.01385556,0,0,0.00220000,0,0.00696444,0,0.00000000,0,0,0,0,0,0,0,0,0,0
2013-07-08,0.00220000,0.03806667,0.48189532,0,0,0,1.66840000,0.28065333,0.18004167,0,0.00000000,0.05546667,0.41231650,0,0.00193333,0.00140000,0,0,0,0,0,0,0,0,0
2013-07-09,0.00918889,0,0.01879957,0,0,0,0.00000000,0.00601429,0.00000000,0,0.00256667,0.08970000,0.00459626,0,0.03403333,0.00330000,0,0,0.02446667,0,0,0.05670000,0,0,0
2013-07-10,0.09351667,0,0.05620270,0.00250000,0,0,0.27603333,0.03186000,0,0,0.00226667,0,0.01224255,0,0.02960000,0.00250000,0,0,0.17289000,0,0,0,0,0,0
2013-07-11,0.11029583,0.20195000,0.31541776,0,0,0,0.00000000,0.11883226,0,0,0.12835000,0,0.02040526,0,0.00851667,0.15723333,0,0,0.00000000,0,0,0,0.07481667,0,0
2013-07-12,0.06695789,0,0.27622567,0.20470000,0,0,0,0.03408000,0,0,0.01394000,0,0.01065860,0,0.00000000,0.08556250,0,0,0.69060000,0,0,0,0,0,0
2013-07-13,0.03207143,0,0.00453729,0,0,0,0,0.04038000,0.05440000,0,0.00000000,1.67780000,0.02549324,0,0.00000000,0.00000000,0,0,0.07016000,0,0,0,0,0,0
2013-07-14,0.02260000,0,0.01057771,0,0,0,0,0.01398462,0,0,0.00140000,0.03298333,0.02394531,0,0.00155000,0.00140000,0,0,0,0,0,0,0,0,0
2013-07-15,0.07980000,0,0.02725274,0.00220000,0,0,0,0.02963182,0.00180000,0,0.00000000,0.87242500,0.00778704,0,0,0.00000000,0,0,0.00310000,0,0,0,0,0,0
2013-07-16,0.11416000,0,0.05058768,0,0,0,0,0.27636471,0,0,0.00000000,0,2.69046316,0,0.06487143,0.00140000,0,0,0.49220000,0,0,0,0,0,0
2013-07-17,0.11761176,0,0.13600323,0.00170000,0,0,3.84695000,0.08016190,0,0,0,0,6.46113742,0,0.21035714,0.00000000,0,0,0.00000000,0,0,0,0,0,0
2013-07-18,0.14205000,0.07220000,0.58611040,0,0,0,0,0.33642581,0,0,0,3.02733077,0.14633352,0,0.03710000,0.35985000,0,0,0.46680000,0,0,0,0,0,0
2013-07-19,0.21818571,0,0.22675519,0,0,0,0,0.27038636,0,0,0,2.27512000,0.05240952,0,0.93430000,0.00000000,0,0,0.33822000,0,0,0,0,0,0
2013-07-20,0.19390000,0,0.03904906,0,0,0,0,0.03748750,0,0,0,0,0.01727581,0,0.09327500,0.00000000,0,0,0.00000000,0,0,0.06835000,0,0,0
2013-07-21,8.23788571,0,0.22285212,0,0,0,0.15860000,0.09688000,0,0,0,0,0.04178358,0,0.68420000,0.00280000,0,0,0,0,0,0.01500000,0,0,0
2013-07-22,0.07722500,0.81860000,0.24827283,0,0,0,0.00310000,0.02586500,0,0,0,0,0.02055455,0,0.00290000,0,0,0,0.06000000,0,0,0.48621250,0,0,0
2013-07-23,0.08989167,0.43213333,0.46782786,0,0,0,0.05348571,0.08792059,0,0,0,0,0.03282917,0,0.00235000,0,0,0,0,0,0,0,0,0,0
2013-07-24,1.45055714,0,1.68635697,0,0,0,0.42810000,4.25790167,0,0,0,0,0.36387917,0,0.97195000,0,0,0,0.27420000,0,0,0,0,0,0
2013-07-25,1.15883000,0,5.73692882,0,0,0,3.41262500,13.71247606,0.04080000,0,0,0,0.07228519,0,0,0,0,0,0.00000000,0,0,0,0,0,0
2013-07-26,3.59335000,0,9.18721802,0,0,0,1.37265000,3.13351429,0,0,0,3.18420000,0.84773000,0,1.08890000,0,0,0,0,0,0,0.16464000,0,0,0
2013-07-27,0.14220000,0,0.39021683,0,0,0,0.02688000,0.01511111,0,0,0,0,0.01038000,0,0.06220000,0,0,0,0,0,0,0.07006667,0,0,0
2013-07-28,0.00330000,0,1.51157928,0,0,0,0.03210000,0.02083889,0,0,0,0,0.01374063,0,0,0.05860000,0,0,0,0,0,0.03466667,0,0,0
2013-07-29,0.30544286,0.04344000,1.37731324,0,0,0,0.01844000,0.21744444,0,0,0,0,0.03924173,0,0.00820000,0.03063333,0,0,0,0,0,0.73248571,0,0,0
2013-07-30,10.15762000,0.99176667,10.78015590,0,0,0,1.14640000,0.28593333,0,0,0,0,0.15729699,0,0.02250000,0.01820000,0,0,0,0,0,0.95890000,0,0,0
2013-07-31,0.20034375,1.61613333,7.77332879,0.29580000,0,0,1.08691111,0.25510333,0,0,0,0,3.42936944,0,0.54945000,0.00000000,0,0,0,0,0,0,0,0,0
