title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-GORDON"
start,end
2012-02-01,2012-07-31
---------
Day,"[16] Wait Hours: Per Job","[24] Wait Hours: Per Job","[1] Wait Hours: Per Job","[63] Wait Hours: Per Job","[14] Wait Hours: Per Job","[32] Wait Hours: Per Job","[20] Wait Hours: Per Job","[64] Wait Hours: Per Job","[3] Wait Hours: Per Job","[10] Wait Hours: Per Job","[5] Wait Hours: Per Job","[15] Wait Hours: Per Job","[13] Wait Hours: Per Job","[6] Wait Hours: Per Job","[11] Wait Hours: Per Job","[4] Wait Hours: Per Job","[30] Wait Hours: Per Job","[35] Wait Hours: Per Job","[50] Wait Hours: Per Job","[36] Wait Hours: Per Job","[2] Wait Hours: Per Job","[9] Wait Hours: Per Job","[40] Wait Hours: Per Job","[8] Wait Hours: Per Job","[7] Wait Hours: Per Job","[12] Wait Hours: Per Job","[25] Wait Hours: Per Job","[18] Wait Hours: Per Job","[29] Wait Hours: Per Job","[38] Wait Hours: Per Job","[51] Wait Hours: Per Job","[60] Wait Hours: Per Job","[26] Wait Hours: Per Job","[48] Wait Hours: Per Job","[21] Wait Hours: Per Job","[17] Wait Hours: Per Job","[33] Wait Hours: Per Job","[31] Wait Hours: Per Job","[57] Wait Hours: Per Job","[28] Wait Hours: Per Job"
2012-06-13,4.59116000,1.86360000,9.22330339,0,0,14.78190000,0,0,0,1.96470000,1.83695000,0,0,0,0,0.60327992,0,0,0,0.00000000,0,0.00720000,0,0.67753913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-14,0.12194286,0.00000000,0.41133848,0,0,0.00000000,0,0.00170000,0,0,0.00000000,0,0.00030000,0.06757143,0,0.86510117,0,0,0,0.00280000,0.00610000,0,0,0.09146250,0.00156250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-15,0,0.00250000,0.45372103,0,0,0,0,0,0,0,0.00070000,0,0.00000000,0.03860000,0,0.49885605,0,0,0,0.00140000,0.03302353,0,0,0.00202857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-16,0,0,0.66263372,0,0,0,0,0,0,0,0.00000000,0,0.00000000,0,0,0.38504060,0,0,0,0.00000000,0,0,0,0.01737778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-17,0.00110000,0,0.47779115,0,0,0.00117500,0,0,0,0.00455000,0.00000000,0,0.00000000,0,0,0.41633503,0,0,0,0.00150000,0,0,0,0.00587143,0,0,0,0,0,0,0,0,0.00360000,0,0,0,0,0,0,0
2012-06-18,0.00146667,0,3.16910297,0,0,14.73250000,0,0,0.00190000,0.13104839,0,0,0,0,0,3.06593968,0,0,0,0.00000000,0.52564615,0,0,0.00098000,0,0,0,0,0,0,0,0,0.00894000,0,0,0,0,0,0,0
2012-06-19,0.00624706,0.00170000,0.97301958,0,0,0.00086667,0,0.00140000,0.00194000,0.00411250,0.00085000,0,0,0,0,0.59989884,0,0,0,0.00060000,0.00822632,0,0,0.02463077,0,0.00110000,0,0.08034000,0,0,0,0,0.11026667,0,0,0,0,0,0,0
2012-06-20,0.00097308,0.00140000,2.02473503,0,0,0.00110000,0,0,0.00100000,0.00108235,0.00000000,0,0,0.00140000,0,0.00289744,0,0,0,0,0.00094167,0,0,0.00118125,0,0.00030000,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0
2012-06-21,0.00160000,0,2.28454592,0,0,0.00409167,0.00045000,0,0,0.00341724,0.00000000,0.00103333,0,0,0,0.00142539,0,0,0,0,0.00996752,0,0,0.00287391,0,0.00030000,0,0,0,0,0,0,0.00000000,0,0.01465000,0,0,0,0,0
2012-06-22,0.00078824,0,2.76243743,0,0,0.03891364,0.00000000,0,0.00030000,0.00310000,0.00030000,0,0,0.00190000,0,0.01227500,0,0,0,0,0.00601483,0,0,0.00065000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-23,3.30308000,0,10.03326786,0,0,0.01010000,0.00000000,0,0,0,0.00055000,0,0,0.00000000,0,0.01980224,0,0,0,0,0.00073750,0,0,0.00099048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-24,0.00060000,0,2.80281535,0,0,0.00093000,0,0.00140000,0,0,0.00000000,0,0,0.00132500,0,0.00919482,0,0,0,0,0,0,0.00077500,0.00098667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-25,0.00392000,0,0.04070700,0,0,0.00991111,0,0,0,0.01552813,0.00046667,0,0,0.00060000,0,0.00614297,0,0,0,0,0.00329333,0,0,0.00205000,0,0,0.00075000,0,0,0,0.00062500,0,0,0,0,0,0,0,0.00080000,0
2012-06-26,0.00095000,0,0.10211667,0,0,0.01088333,0.00070000,0.01090000,0,0.00137647,0.00000000,0,0.00080000,0.00000000,0,0.00108858,0,0,0,0,0.00184571,0,0,0.00120000,0,0,0,0,0,0,0.00127500,0,0,0,0,0,0,0,0,0
2012-06-27,0.00418421,0,0.18524358,0,0,0.00133333,0,0.02371176,0,0.01875000,0.00155000,0,0.00000000,0,0,0.00655245,0.01221667,0.08780000,0,0,0.00144444,0,0,0.00000000,0,0,0,0,0.08830000,0,0.00060000,0.01083333,0,0,0,0,0,0.00210000,0,0
2012-06-28,0.01677000,0,0.22416475,0,0,0.03955455,0,0.02437632,0,0.00000000,0.00140000,0,0,0,0,0.00517803,0,0,0,0.00190000,0.01020000,0,0.00140000,0.00280000,0,0,0,0,0,0,0.00000000,0.25920000,0,0,0,0,0,0.00098889,0,0.00060000
2012-06-29,0.14695000,0,0.21769959,0,0,0.03103333,0,0.04318571,0,0.45411628,0.00000000,0,0,0,0,16.30070000,0.00070000,0,0,0.00170000,0.00144000,0,0,0.02975000,0,0,0,0,0,0,0.00170000,0,0,0,0,0,0,0.00000000,0,0
2012-06-30,0.00166364,0,0.15751798,0,0,0.01115000,0,0.01340000,0,0.00000000,0,0,0,0,0,0.02208250,0,0,0,0.00000000,0.00051667,0,0,0.00305000,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0
2012-07-01,0.00074000,0,0.10035199,0,0,0.00000000,0.00430000,0.01060000,0.00070000,0,0,0,0,0,0,0.00136867,0,0,0,0.00000000,0.00108857,0,0,0.00155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-02,0.44252778,0,0.10087265,0,0,0.00272727,0,0.00306667,0,0.00134286,0.00190000,0,0.00140000,0.00060000,0,0.01018687,0.00140000,0,0,0.05530000,0.00121111,0,0,0.00110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-03,27.25500000,0,0.07965469,0,0,0.00743684,0,0.00126000,0,0,0,0,0,0,0,0.00393816,0,0,0,0.00000000,0.00183846,0,0,0.00130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-04,47.21610000,0,0.30815137,0,0,0,0,0,0,0,0,0,0,0,0,0.38658746,0,0,0,0.00000000,0.00220000,0,0,0.13318571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-05,33.85430000,0,0.25200615,0,0,0.00085000,0,0.05670000,0,0.00963333,0,0,0,0.00220000,0,0.82957586,0.00166667,0,0,0,0.00163636,0,0,0.00195000,0,0,0,0,0,0,0,0.00190000,0,0,0,0,0,0,0,0
2012-07-06,16.50930000,0,0.50124756,0,0,0.00235000,0,0.00360000,0,0,0,0,0,0.00180000,0,0.00322817,0,0,0,0,0.00353846,0,0,2.44640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-07,21.14975000,0,0.84251768,0,0,9.37117500,0,0.05470000,0,0,0,0,0,0.00060000,0,1.15540575,0,0,0,0,0.00115000,0,0,0.00108750,0,0.00117500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-08,12.47153333,0,0.81122734,0,0,74.97500000,0,0,0,0.00030000,0,0,0,0,0,0.00066000,0,0,0,0,0.00117692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-09,6.35227333,0,0.48459641,0,0,0.00000000,0,0,0,0.00000000,0.00084286,0,0,0,0,3.18471875,0,0,0,0,0.00641429,0,0,0.00055000,0,0.01055000,0,0,0,0,0,0,0,0,0,0.00125000,0,0,0,0
2012-07-10,22.98784000,0,0.46604597,0,0,37.49583333,0,0.00080000,0.09940000,0,0.00000000,0,0,0,0,0.00498353,0,0,0,0,0.00713226,0,0,0.00185000,0,0.00294286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11,5.00238621,0,0.55860781,0,0,3.79147500,0,0.00140000,0.00150769,0.00897143,0.00210000,0,0,0,0,5.20182667,0,0,0,0,0.84705354,0,0,0.00095000,0,0.00195000,0,0,0,0,0.03494000,0,0,0,0,0,0,0,0,0
2012-07-12,0.24537727,0,0.31506689,0,0,0.00000000,0,0.01900000,0.00222105,0.00000000,0.00000000,0,0,0,0,1.00819265,0,0,0,0,0.06870909,0,0,0.03886500,0,0,0,0,0,0,0.06440000,0,0,0,0,0,0,0,0,0
2012-07-13,21.98026667,0,1.05013578,0,0,0.00720000,0,0.00000000,0.03181628,0.00356667,0.00180000,0,0,0,0,1.75495098,0,0,0,0,0.29016716,0,0,0.02141765,0,0,0,0,0,0,0.10593333,0,0,0,0,0,0,0,0,0
2012-07-14,30.56687500,0,0.61717554,0,0,0.01745385,0.00912857,0.00110000,0.00000000,0.00060000,0.00000000,0,0,0,0,0.00074444,0,0,0,0,0.01360151,0,0,0.01331250,0,0,0,0,0,0,0.02755000,0,0,0.02805000,0,0,0,0,0,0
2012-07-15,11.42380000,0,0.69619964,0,0,0.00000000,0,0,0.00540000,0.00000000,0.00085000,0,0,0,0,3.22080000,0,0,0,0,5.46242500,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0
2012-07-16,27.48842857,0,0.03579326,0,0,0.02730714,0,0,0.00000000,0.00000000,0.00000000,0,0,0,0,6.23491818,0,0,0,0,0.00941429,0,0,0.01322000,0,0,0,0,0,0,0.04162000,0,0,0,0,0.05360000,0,0,0,0
2012-07-17,36.45703333,0,0.05051964,0,0,0.05102500,0,0,0.00750000,0.00085000,0.00335000,0,0,0,0,6.26406000,0,0,0,0,0.51458476,0.00170000,0,0.00316000,0,0,0,0,0,0,0.00540000,0,0,0,0,0,0,0,0,0
2012-07-18,25.98882000,0,0.19430579,0,0,0.00070000,0.19342171,0,0.00760000,0.11896250,0.00280000,0,0,0.11044000,0,0.01826667,0,0,0,0,0.14035295,0,0,0.01601333,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0
2012-07-19,7.55527895,0,0.07789784,0,0,0.00227500,0.44235190,0,0.00161000,0.00158000,0.00066667,0,0,0.14144394,0,0.18834090,0,0,0,0,0.08485161,0,0,0.06380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-20,6.01954118,0,0.28328023,0,0,0,0,0,0.08683571,0.62328571,0.05420000,0,0,0.60753590,0,0.17745031,0,0,0,0,0.70476940,0,0,0.00913333,0,0,0,0,0,0,0.10985000,0,0,0,0,0,0,0,0,0
2012-07-21,9.03717857,0,1.01623724,0,0,0.05580000,0,0,0.00222857,0.00095000,0.00233333,0,0,0.50909574,0,0.56950417,0,0,0,0,0.03673174,0,0,0.00125000,0,0,0,0,0,0,0.00125000,0,0,0,0,0,0,0,0,0
2012-07-22,11.99854167,0,1.19119645,0,0,0.00090000,0,0,0.00240952,0.00030000,0.00000000,0,0,0.52138889,0,0.00149293,0,0,0,0,13.18740909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-23,11.10416000,0.05580000,0.56820113,0,0,0.01178000,0,0.00080000,0.00175652,0.00140000,0.00000000,0,0,0.29591290,0,10.57987500,0,0,0,0,0.07038708,0,0,0.00198571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-24,20.89782222,0.00000000,0.87931893,0,0,0.00125000,0,0.00000000,0.00511667,0.00095000,0,0,0,0,0,0.00515000,0,0,0,0,0.66083156,0,0,0.07579231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-25,10.99126842,0.04156667,5.40001254,0,0,0.01322000,0,0,0.00132500,0.00000000,0,0,0,0,0,1.45816842,0,0,0,0,0.05966237,0.00220000,0,0.00714231,0,0,0.00125000,0,0,0,0.02805000,0,0,0,0,0,0,0,0,0
2012-07-26,0.02816522,0.00000000,0.01403088,0,0,0.17947647,0.00290000,0.17940000,0.01290652,0,0.00250000,0,0,0,0,0.94123567,0,0,0,0,0.60044826,0,0,0.02576316,0,0,0,0,0,0,0.95690000,0,0,0,0,0,0,0,0,0
2012-07-27,2.17759444,8.23890000,0.50868270,0,0,0.10308000,0.00030000,0,0.02387949,0,0.00000000,0,0,0.80530000,0,1.52822766,0,0,0,0,0.49166080,0,0,0.10857647,0,0,0,0,0,0,0.18976667,0,0,0,0,0,0,0,0,0
2012-07-28,9.72180000,6.33472500,0.00327105,0,0,0.00085000,0.00000000,1.33890000,1.53925833,1.31870000,0.00000000,0,0,0.01170000,0,1.91782657,0,0,0,0,92.03593333,0.00080000,0,0.00000000,0,0,0,0,0,0,0.02750000,0,0,0,0,0,0,0.00110000,0,0
2012-07-29,40.41686667,0.00000000,0.16059837,0,0,0.00030000,0.00000000,0,0.00080909,0.00140000,0,0,0,0,0,0.00081875,0,0,0,0,53.26930000,0.00000000,0,0,0,0,0,0,0,0,0.05530000,0,0,0,0,0,0,0,0,0
2012-07-30,63.09375000,0.00140000,0.51585329,0,0,0.03420000,0,0,0.00131163,0.00250000,0,0,0,0,0,22.72250714,0,0,0,0,0.04013790,0.00000000,0,0.00642667,0,0,0,0,0,0,0.40165000,0,0,0,0,0,0,0,0,0
2012-07-31,31.81981667,0.00000000,1.13990694,0,0,0.00125000,0,0.07091429,0.00383000,0.02396667,0,0,0,0,0,0.01162353,0,0,0,0,7.57785208,0.01190000,0,0.01952500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
---------
