title
"Wait Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-GORDON"
start,end
2016-02-01,2016-07-31
---------
Day,"[24] Wait Hours: Per Job","[18] Wait Hours: Per Job","[16] Wait Hours: Per Job","[10] Wait Hours: Per Job","[20] Wait Hours: Per Job","[3] Wait Hours: Per Job","[12] Wait Hours: Per Job","[1] Wait Hours: Per Job","[21] Wait Hours: Per Job","[108] Wait Hours: Per Job","[27] Wait Hours: Per Job","[19] Wait Hours: Per Job","[25] Wait Hours: Per Job","[14] Wait Hours: Per Job","[72] Wait Hours: Per Job","[4] Wait Hours: Per Job","[2] Wait Hours: Per Job","[13] Wait Hours: Per Job","[40] Wait Hours: Per Job","[33] Wait Hours: Per Job","[11] Wait Hours: Per Job","[7] Wait Hours: Per Job","[48] Wait Hours: Per Job","[44] Wait Hours: Per Job","[26] Wait Hours: Per Job","[28] Wait Hours: Per Job","[8] Wait Hours: Per Job","[64] Wait Hours: Per Job","[15] Wait Hours: Per Job","[6] Wait Hours: Per Job","[22] Wait Hours: Per Job","[9] Wait Hours: Per Job","[32] Wait Hours: Per Job","[36] Wait Hours: Per Job","[34] Wait Hours: Per Job","[30] Wait Hours: Per Job","[17] Wait Hours: Per Job","[56] Wait Hours: Per Job","[31] Wait Hours: Per Job","[23] Wait Hours: Per Job","[128] Wait Hours: Per Job","[29] Wait Hours: Per Job","[38] Wait Hours: Per Job","[42] Wait Hours: Per Job","[5] Wait Hours: Per Job","[60] Wait Hours: Per Job","[55] Wait Hours: Per Job","[90] Wait Hours: Per Job","[50] Wait Hours: Per Job","[46] Wait Hours: Per Job","[63] Wait Hours: Per Job","[43] Wait Hours: Per Job","[86] Wait Hours: Per Job","[100] Wait Hours: Per Job","[35] Wait Hours: Per Job","[52] Wait Hours: Per Job"
2016-04-08,0,0,18.89311765,0.00428000,0,0.00250000,0.00580000,0.01677329,0,0,0,0,0,0,0,0.00528333,0.01193600,0,0,0,0,0.00310000,0,0,0,0,0.00576923,0.00457500,0.00220000,0.00526667,0,0.03964000,0.00347500,0,0,0,0,0,0,0,0,0,0,0,0.01205455,0,0,0,0,0,0.00570000,0,0,0,0,0
2016-04-09,0.00470000,0.00360000,50.80263333,0.00000000,0.00220000,0.00000000,0.00360000,0.00443374,0,0,0,0,0,0,0,7.38820588,0.00382286,0,0,0,0,0.00000000,0,0,0,0,0.00937500,0.00440000,0.00360000,0.00353333,0,0.00000000,0.00360000,0,0.00500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-10,0,2.88090000,20.75870667,0.00000000,0.00430000,0,0,0.00754271,0,0,0,0,0,0,0,0.00628235,0.00395000,0,0.00371667,0,0,0.00000000,0,0,0,0,0.01461250,0.00375000,0.00290000,0,0,0.00386667,0.00902500,0,0,0.00360000,0,0,0,0,0,0,0,0,0.02473333,0,0,0,0,0,0,0,0,0,0,0
2016-04-11,0,0,5.84922857,0.00480000,0,0.00540926,0.00330000,0.10525983,0,0,0,0,0,0,0,9.61791111,0.04245435,0,0.00000000,0,0,0,0,0,0,0,0.13508000,0.00345000,0,0.00411250,0,0.00367500,0.00480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02312000,0,0,0,0,0
2016-04-12,0,0,6.22020500,0.00330000,0,0.00515000,0.00330000,1.70095673,0,0,0,0,0,0,0,0.06314844,0.01760278,0,0.00000000,0,0,0.00440000,0.00406667,0,0,0,0.22995833,0.00000000,0,0.00600000,0,0.00405000,0.02374444,0,0,0,0,0,0,0,0,0,0,0,0.01900000,0,0,0,0,0,0.00000000,0,0,0,0,0
2016-04-13,0.00265000,0,8.63043571,0.00370000,0.00305000,0.00460000,0.00380000,0.02031797,0,0,0,0,0,0,0,7.88207500,0.00401340,0,0,0,0,0.00390000,0,0,0,0,0.00520769,0.00000000,0,0.02118000,0,0.00324000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0.00351667,0,0,0,0,0,0,0,0,0,0,0.00360000
2016-04-14,0.00500000,0,4.52662571,0.00280000,0,0.00360000,0.00400000,0.01772114,0,0,0,0,0,0,0,0.00744000,0.07467541,0,0,0,0,0.00345000,0,0,0,0,0.00447500,0.01493750,0,0.30251667,0,0.00470000,0.00396667,0,0,0,0.08024286,0,0,0,3.28770000,0,0,0,0.00365000,0,0,0,0,0,0,0,0,0.00190000,0,0.00280000
2016-04-15,1.56420000,0,4.54626522,0.00000000,3.19390000,0.00000000,0.75560000,2.13060386,0,0,0,0,0,0,0,17.43886250,1.77083939,0,0,0,0,5.55000000,0,0,0,0,0.31150000,0.00000000,0,0.85614000,0,0,0.00000000,0,0,0,0.14000000,0,0,0,0,0,0,0,0.91690000,0,0,0,0,0,0,0,0,0,0,0
2016-04-16,21.94640000,0.60360000,8.67203000,0,18.21830000,0,4.01328000,11.13973453,0,0,0,0,0,0,0,0.92551429,15.12753789,0,0,0,0,11.84944000,0,0,0,0,1.48197500,4.13635000,0,5.90920667,0,0,1.09516667,0,0,0,13.13402500,0,0,0,0,0,0,0,4.31365000,0,0,0,0,0,0,0,0,0,0,0
2016-04-17,42.80310000,0,21.52251250,0.00810000,19.73330000,0,1.29360000,4.81767819,0,0,0,0,0,0,0,19.94927500,4.08806216,0,0,0,0,0.00000000,0,0,0,0,0.42756250,4.55750000,0,5.22922000,0,0,0.01000000,0,0,0,2.61110000,0,0,0,0,0,0,0,1.26840833,0,0,0,0,0,0,0,0,0,0,0
2016-04-18,25.92610000,0,32.73133214,0.00000000,13.83765000,0,0.00000000,0.01339174,0,0,0,0,0,0,0,0.64571481,0.01139394,0,0,0,0,0.03126667,0,0,0,0,0.05279000,0.08095000,0,0.03249091,0,0.00702000,0.00000000,0,0,0,3.20137500,0,0,0,0,0,0,0,0.50706667,0,0,0,0,0,0,0,0,0,0,0
2016-04-19,47.00940000,0,7.12368909,0.00500000,10.36400000,0,26.01827500,0.01796473,0,0,0,0,0,0,0,16.32296250,0.01341875,0,0,0,0,0.00000000,0,0,0,0,0.01873448,0,0,0.01516923,0,0.00190000,0.00000000,0,0,0,4.15843846,0,0.00213333,0,0,0,0,0,0.00280000,0,0,0,0,0,0,0,0,0,0,0
2016-04-20,0.00000000,0,17.03841667,0.00235000,18.17130000,0.00280000,0.00472500,0.08089347,0,0,0,0,0,0,0,0.00379375,0.00768058,0,0,0,0,0.00000000,0,0,0,0,0.00376667,0,0,0.06164286,0,0,0.02596250,0,0,0,0.00440000,0,0,0,0,0,0,0,0.01570714,0,0,0,0,0,0,0,0,0,0,0
2016-04-21,0,0,5.72017647,0.30610000,48.83735000,0,0,0.08427678,4.81222000,0,0,0,0,0,0,0.02082647,0.05324667,0,0,0,0,0,0,0,0,0,0.01253529,0,0,0.00000000,0,0,0,0,0,0,0.00330000,0,0.04360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-22,0.03830000,0,6.69575517,4.82030000,36.61670000,0,5.38835000,3.55139698,3.78055000,0,0,0,0,0,0,1.04333077,2.16700769,0,0,0,0,0,0,0,0,0,1.75175000,0,0,3.50746250,0,0,0,0,0,0,0,0,1.80250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-23,8.17210000,0,23.90025500,6.15515000,20.83205000,0,0.14690000,11.08568084,15.47058750,0,0,0,0,0,0,0.46656000,0.40403333,0,0,0,0,0,0,0,0,0,2.67686667,0,0,2.69890000,0,0,1.55140000,0,0,0,0,0,0,0,0,0,0,0,0.40610000,0,0,0,0,0,0,0,0,0,0,0
2016-04-24,33.60085000,0,43.71602500,10.27420000,42.32167500,0,17.56190000,13.45107042,0,0,0,0,0,0,0,7.01095000,0.22878000,0,0,0,0,0,0,0,0,0,4.24730000,0,0,1.45272000,0,0,1.53060000,0,0,0,0,0,0,0,0,0,0,0,0.70906667,0,0,0,0,0,0,0,0,0,0,0
2016-04-25,56.05280000,0,34.08774783,2.44735000,0.00000000,4.63960000,0,2.20763744,0,0,0,0,0,0,0,0.54144375,0.34907200,0,0,0,7.92530000,0,0,0,0,0,0.90180000,2.81625000,0,1.46016000,0,0,0.41324286,0,0,0,0,0,0,0,0,0,0,0,0.33717143,0,0,0,0,0,0,0,0,0,0,0
2016-04-26,0.00000000,0,49.73689333,7.78470000,43.16895000,0.04887500,26.75640000,3.03375748,0.71313125,0,0,0,0,0,0,5.58576000,0.49788571,0,0,0,0.00000000,13.85597500,0,0,0,0,9.28547647,0.00000000,0,5.95668000,0,0,0.06080000,0,0,0,0,0,0,0,0,0,0,0,9.49485000,0,0,0,0,0,0,0,0,0,0,0
2016-04-27,0,0,53.02101429,0.00000000,139.24280000,0.00000000,42.52750000,4.72988339,7.11437143,0,0,0,0,0,0,1.89660870,0.42422973,0,0,0,0.00000000,0.00000000,0,0,0,0,4.65407778,0.00000000,0,3.84483571,0,0,0.28610000,0,0,0,0,0,2.28890000,0,0,0,0,0,3.29093333,0,0,0,0,0,0,0,0,0,0,0
2016-04-28,0,0,51.83775200,11.30743333,0.43280000,0,0,16.52899510,0,0,0,0,0,0,0,12.17168667,1.00893478,0,0,0,0,14.40480000,0,0,0,0,4.24180000,1.78670000,0,6.43170000,0,0,0.50805000,0,0,0,0,0,0.00000000,0,0,0,0,0,3.60396250,0,0,0,0,0,0,0,0,0,0,0
2016-04-29,0,0,112.65913571,0.00000000,0.01970000,0.52765000,5.19970000,13.65072408,0,0,0,0,0,0,0,0.45018000,4.00663279,0,0,0,23.53190000,0,0,0,0,0,11.55395556,2.29436667,0,5.81872857,0,0,0.79676000,0,0,0,0,0,0,0,0,0,0,0,4.46353333,0,0,0,0,0,0,0,0,0,0,0
2016-04-30,0.09310000,0,61.60861250,19.96830000,0.88430000,0.00000000,14.16045000,42.03184319,0,0,0,0,0,0,0,16.70725000,0.69305870,0,0,0,0.00000000,0,0,0,0,0,2.96000000,1.73313333,0,3.44887500,0,0,1.17576000,0,0,0,0,0,0,0,0,0,0,0,0.60317500,0,0,0,0,0,0,0,0,0,0,0
2016-05-01,2.09580000,0,30.41361429,18.37580000,4.18665000,0.00000000,40.42165000,54.30633196,0,0,0,0,0,0,0,0.30307826,0.48178235,0,0,0,0,0,1.33440000,0,0,0,2.32973333,3.36585000,0,0.00000000,0,0.99455000,1.33317500,1.53810000,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2016-05-02,31.52470000,0,12.03310000,6.77335000,4.17120000,1.24983333,0.73715000,42.30424341,0.37320000,0,0,0,0,0,0,24.35051250,0.27259688,0,0,0,0,0,0,0,0,0,3.87763333,1.51610000,0,3.03233000,0,7.21085000,1.33397500,0,0,0,0,0,0,0,0,0,0,0,0.45085000,0,0,0,0,0,0,0,0,0,0,0
2016-05-03,0.00000000,1.65960000,6.15030000,0.00000000,33.07830000,0.00000000,7.34586667,35.59437407,1.78728750,0,0,0,0,0,0,0.40475932,0.63246897,0,0,0,0,0,0,0,0,0,3.11021250,2.77240000,0,0.03510000,1.02890000,0.00000000,0.62035556,0,0,0,0,0,0,0,0,0,0,0,0.58220000,0,0,0,0,0,0,0,0,0,0,0
2016-05-04,0.00000000,0,36.81312000,0,14.30020000,1.86940000,15.99585000,20.89525857,5.59372857,0,0,0,0,0,0,4.43327500,1.71860000,0,0.49665000,0,0,0,0,0,0.13830000,0,16.83480000,0.00000000,0,4.75727500,0.24000000,0,2.00463333,0,0,0,1.36190000,1.73190000,0,0,0,0,0.83030000,0.38080000,4.75610000,0,0,0,0,0,0,0,0,0,0,0
2016-05-05,0,0,73.09347500,16.16350000,11.41000000,0.23920000,21.49707500,41.49922923,0,0,0,0,0,0,0,1.82412500,1.10142581,0,0,0,0,0,0.13830000,0.22470000,0,0,6.27343333,0.00000000,0,11.34662500,0.91647143,0.06670000,1.07828333,0,0,0,0.62470000,0,2.45662000,0,0,0,0.00000000,0,3.53890000,0,0,0,0,0,0,0,0,0,0,0
2016-05-06,1.22720000,0,48.31693333,4.86940000,23.81110000,0.51390000,26.83390000,54.09494463,0.26328214,0,0,0,0,0,0,7.70287778,0.48980625,0,0,0,0,0,3.18030000,0,0,0,6.27373750,0,0,0.00000000,0.67340000,3.47470000,1.47740000,0,0,0,1.27335000,0,0,0,0,0,0.00000000,0,1.76030000,0,0,0,0,0,0,0,0,0,0,0
2016-05-07,12.40070000,0,24.95884286,22.81030000,20.17695000,0.00000000,7.91100000,75.24696590,1.88934000,0,0,0,0,0,0,1.47190000,0.80732500,0,0,0,0,0,0.00000000,0,0,0,3.06915000,0,0,0.02420000,0,0,0.00000000,0,0,0,0.87506000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-08,38.17930000,0,15.67450833,0.00000000,60.89920000,0.00000000,0.00000000,90.94283313,10.96346364,0,0,0,0,0,0,4.08805000,0.38324348,0,0,0,0,0,0,0,0,0,21.27190000,0,0,5.23170000,0,0,0,0,0,0,0.01750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-09,64.95390000,0.10310000,6.08286364,5.55890000,27.52713333,1.27970000,0,57.83397143,9.46470000,0,0,0.17121250,0,0,0,0.44129333,0.30016364,0,0.68360000,0,0,8.30330000,0,0,0,0,3.81436667,0,0,1.16385000,0,0,2.97170000,0,0,0,0,0,0,0,0,0,0,0,1.23360000,0,0,0,0,0,0,0,0,0,0,0
2016-05-10,75.10015000,0,12.35756400,9.52268261,58.01625000,0.00000000,9.57530000,59.04160832,10.36074167,0,0,5.23673125,0,0,0,1.95759231,6.36027000,0,4.20936667,0,0,0,0.40140000,0,0,0,5.27462000,0,0,14.80904286,0,0,1.27430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-11,100.96735000,0,20.59380000,9.63206000,148.57830000,0.64110000,15.24870000,50.33893370,8.63245000,0,0,15.65092000,0,0,0,4.26513793,0.56226471,0,18.78286667,0,0,0,0.00000000,0,0,0,3.05448333,0,0,1.74141429,0,0,0.96015000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-12,123.83060000,0,42.60880000,17.49338000,170.60500000,1.28702500,3.82030000,64.96339957,8.90014348,0,0,6.42107500,0,0,0,0.75896316,0.45518193,0,0.71380000,0,0,0,0,0,0,0,4.01782000,0,0,0.43866667,0,3.21080000,0.00000000,0,0,0,0,0,0.50980000,0,0,0,0,0,0.55190000,0,0,0,0,0,0,0,0,0,0,0
2016-05-13,150.95920000,0,40.33520000,1.70511304,0.00000000,0.00000000,10.83150000,7.73483179,10.81669167,0,0,9.44101538,0,0,0,1.12800303,0.24868000,0,17.43760000,0,0,0,0,0,0,0,3.80180000,0,0,3.42637500,0,0.04860000,0.44748333,0,0,0,0,0,0.03530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-14,176.19030000,0,31.20227143,0.00472500,0,0.00000000,6.95532857,0.22797404,25.34122500,0,0,2.21429000,0,10.38470000,0,0.43768889,0.05674600,0,6.01370000,0,0,0,0,0,0,0,0.01988000,0,0,0.91741667,0,0.48930000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-15,199.32860000,0,43.43687500,0.00386667,0,0.00365000,0.89044000,0.00811288,7.68704118,0,0,10.04816522,0,0.00000000,0,0.01473846,0.01273400,0,0.00000000,0,0,0,0,0,0,0,0.00370000,0.00312500,0,0.02953333,0,0,0,0,0,0.00330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-16,0.00440000,0,7.74511429,2.38000000,0,0.00000000,1.45470000,0.91250899,11.22978929,0,0,9.93827857,0,0,0,0.07087500,0.04458971,0,0.00380000,0,0,0,0,0,0,0,1.06235000,0,0,0.05203704,0,0,0,0,0,1.17930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-17,115.38560000,0,14.14865714,4.00500000,0,0.80805000,18.20110000,10.64448228,24.96541250,0,0,10.33336250,0,0,0,1.60366071,0.64932258,0,0.44436667,0,0,0,0,0,0,0,3.04796667,4.97720000,0,0.31072000,0,0,0,0,0,0.54165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-18,176.44943333,0,12.47765000,3.68066667,0,1.13256000,6.96365000,18.27533991,0,0,0,17.18167143,0,0,0,1.60395556,0.95309286,0,6.98490000,0,0,0,0,0,0,0,3.21410000,1.31440000,0,0.75139518,0,0,1.86830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-19,150.42445000,0,12.83486667,0.11660000,0.10060000,0.19580000,8.25790000,30.17784539,0,0,0,0,0,0,0,1.12043158,0.47975000,0,7.43926667,0,1.72617500,0,0,0,0,0,0.46985000,0.92830000,0,0.07995403,0,0.02640000,0,0,0,0,0,0,0,0,0,0,0,0,2.89030000,0,0,0,0,0,0,0,0,0,0,0
2016-05-20,158.33810000,0,0.00000000,12.38310000,0,2.45280000,0.00000000,54.05542897,0,0,0,0,0,0,0,0.56705588,0.08821111,0,1.97380000,2.08955000,0,0,0,0,0,0,1.95430000,1.26203333,0,4.47099167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07158846,0,0,0,0,0,0,0,0,0,0,0
2016-05-21,178.58295000,0,58.71915000,14.99541667,0,0.04512000,17.36896667,80.43276977,0,0,0,0,0,0,0,1.71250870,0.45280000,0,21.69093333,12.14000000,0,0,0,0,0,0,2.24221667,0.00000000,0,6.37828824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-22,2.44170000,0,93.12560000,6.46110000,0,0.38812000,0.00000000,90.19209494,0,0,0,10.46942500,0,0,0,4.64873529,0.06340000,0,0.96910000,0,0,0,0,0,0,0,0.03250000,5.07890000,0,7.44990000,0,0,1.29638750,0,0,0.06573333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-23,5.38310000,0.07247692,21.20062500,0.00656667,0,0.01195000,6.27437500,0.01227623,0,0,0,20.01401111,0,0,0,0.01052500,0.01361905,0,0,0,0,0,0,0,0,0,0.00651667,0.00875000,0,0.00651667,0,0,0.02930000,0,0,0.00000000,0,0,0,0,0,0,0,0,0.00439048,0,0,0,0,0,0,0.00940000,0,0,0,0
2016-05-24,3.76040000,7.30900000,0.01843333,0.01044545,0,0.00951212,0.00335000,0.09303521,0,0,0,11.39160000,0,0,0,0.02798000,0.00711339,0,0,0,0,0,0,0,0,0,0.06722000,0.00000000,0,0.00521111,0,0,0,0.00500000,0,0.00500000,0,0,0,0,0,0,0,0,0,0.00360000,0,0,0,0,0,0.00000000,0,0.00625000,0,0
2016-05-25,4.49360000,5.03306667,9.04097500,0.36389286,0.00330000,0.08150000,0.00000000,1.69341089,0,0,0,0.00360000,0,0,0,0.11309500,0.74531266,0,0,0,0,0,0,0,0,0,0.26516667,0.00360000,0,0.00466957,0,0,0,0,0,0.18220000,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0
2016-05-26,7.90500000,25.15010000,25.94765000,2.71006667,0.00000000,0.64492857,16.97797143,10.38526653,0,0,0,0,0,0,0,0.27768276,1.09411350,0,0.00640000,0.01140000,0,0,0,0,0,0,4.63513333,1.08856667,0,1.08288889,0,0,0,0,0,0.15723333,0,0,0,0,0,0,0,0,0.65500000,0.00780000,0,0,0,0,0,0,0,0,0,0
2016-05-27,0.00000000,40.18940000,4.02360000,0.88553077,0,0.00000000,10.94356667,0.29331927,0,0,0,1.02720000,0,0,0,0.09992692,0.72711895,0,0,0,0,0,0,0,0,0,2.86281000,0.00670000,0,0.09037500,0,0,0.07666667,0,0,0,0,0,0,0,0,0,0,0,0,0.25333333,0,0,0,0,0,0,0.00810000,0,0,0
2016-05-28,0.01310000,0,0.15890000,3.13957143,0,3.84810000,17.93448000,9.85053586,0,7.98690000,0,12.17581000,0,0,0,1.91494865,0.85674516,0,0,0,0,0,0,0,0,0,2.54393333,0.00000000,0,1.11718333,0,0,0.82640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-29,0.00000000,0,24.29813333,16.58890000,0,0.00000000,8.88431429,21.40060737,0,0.00000000,0,0,0,0,0,2.29813750,1.90233793,0,0,0,0,0,0,0,0,0,6.17778000,3.45655000,0,4.19960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78280000,0,0,0,0,0,0,0,0,0,0,0
2016-05-30,0,0,4.63901538,27.28940000,0,0.00570000,0.00000000,22.01252591,0,0,0,0,0,0,0,0.86528169,0.61349200,0,0,0,0,0,0,0,0,0,0.16079259,3.41970000,0,1.52827500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0
2016-05-31,0.00430000,0,0.04120000,0.01002222,0,0.00472000,0.00470000,0.27669575,0,0,0,0,0,0.00393333,0,0.00442826,0.01021667,0,0,0,0,0,0,0,0,0,0.00397917,0,0,0.00367692,0,0,0,0.00265000,0,0,0,0,0,0,0,0,0,0,0,0.00220000,0,0,0,0,0,0,0,0,0,0
2016-06-01,0,0.99152000,0.02361250,0.00490000,0.00310000,0.00000000,0.00312308,0.21213990,0,0,0,0,0,0.00000000,0,0.00368276,0.00602000,0,0,0,0,0,0,0,0,0,0.00637143,0,0,0.01666250,0,0,0.00390000,0,0,0,0,0,0,0.00333333,0,0,0,0,0,0.00290000,0,0,0,0,0,0,0,0,0,0
2016-06-02,0,23.60126458,0.14986667,0.00375714,0.00306667,0.00630000,0.00400909,0.31593974,0,0,0,0,0,0.00310000,0,0.00588058,0.01469118,0,0,0,0,0.00470000,0,0,0,0,0.02809091,0,0,0.02761250,0,0.00500000,0.00280000,0,0,0.01390000,0,0,0,0.00000000,0,0,0,0,0.00500000,0.00220000,0,0,0,0,0,0,0,0,0,0
2016-06-03,0,0.00530000,3.05760303,0.05775714,0.00540000,0.00440000,0.78601667,0.65822264,0,0,0,0,0.00290000,0,0,0.09436452,0.00684068,0,0,0,0,0,0,0,0,0,0.35824286,0.30170000,0.00500000,0.22622000,0,0.00000000,0,0,0,0.00000000,0,0,0,0.00000000,0,0,0,0,0.00390000,0.16810000,0,1.11610000,0,0,0,0,0,0,0,0
2016-06-04,0,16.22550000,8.66272286,4.16360000,0.00000000,0.00424000,10.88213333,0.07292004,0,0,0,0,0,0,0,0.01599048,0.01134000,0,0,0,0,0,0,0,0,0,0.00437500,0.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0.00530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-05,0,40.63084000,25.16044722,0.00000000,0.00390000,0.00250000,0.00000000,0.07387892,0,0,0,0,0,0,0,0.00508814,0.00957000,0,0,0,0,0,0,0,0,0,0.00430000,0.00530000,0.00000000,0.00353333,0.00560000,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0,0.00250000,0,0.00360000,0,0,0,0,0,0,0,0
2016-06-06,0,65.44022000,25.75323750,0.01163750,0.00420000,0.03872857,0.00410000,0.43406345,0,0,0,0,0,0,0,0.01031901,0.00952059,0,0,0,0,0.00415000,0,0,0,0,0.00391818,0.00000000,0,0.01926667,0.00000000,0.00380000,0,0,0,0,0,0,0,0.00360000,0,0,0,0,0.00395000,0,0,0,0,0,0,0,0,0,0,0
2016-06-07,0,90.75022000,0.00526667,0.01816111,0.00363333,0.00388333,0.00327000,0.17901406,0,0,0,1.21562500,0.00445000,0,0,0.09077045,0.04732075,0,0,0,0,0.00000000,0,0,0,0,0.00390000,0.00000000,0,0.03245000,0.00000000,0,0,0,0,0.00220000,0,0,0,0.00000000,0,0,0,0,0.00310000,0,0,0,0,0,0,0,0,0,0,0
2016-06-08,0,113.51535000,0.00604000,0.26890000,0.00386667,0.00340000,18.60786667,0.22400655,0,0,0,0.00000000,0.00000000,0,0,0.01291951,0.00906154,0,0,0,0,0.00000000,0,0,0,0,0.11875000,0,0,0.01747826,0,0,0,0,0,0.00000000,0,0,0,0.00420000,0,0,0,0,0.00453333,0,0,0,0,0,0,0,0,0,0,0
2016-06-09,0,116.66662400,0.00540000,1.05290000,0.00312000,3.10336111,0.00640000,0.58495279,0,0,0,0,0.00000000,0,0,0.38369375,0.77315714,0,0,0,0,0.00170000,0,0,0,0,0.00667500,1.13555000,0.00676667,1.92360000,0,0,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0.00985000,0,0,0,0,0,0,0,0,0,0,0
2016-06-10,0,1.18485000,15.97590000,1.15260000,5.68830000,0.50280000,65.80906667,6.35946525,0,0,0,3.83698462,0,0,3.92860000,13.30743558,1.25103523,0,0,0,0,0.00000000,7.60140000,0,0,0,3.72172500,1.09560000,0.00000000,8.17795000,0,7.53330000,0,9.13080000,0,0,0,0,0,0.00000000,0,0,0,0,0.50835000,7.59420000,0,0,0,0,0,0,0,0,0,0
2016-06-11,0,12.62317083,28.28080000,6.85381875,9.29390000,1.80860000,101.30170000,11.02396098,0,0,0,0,1.20060000,25.53190000,0,20.88821667,2.53177778,0,0,0,0,0.00000000,0,0,0,0,1.97094000,2.68810000,0,5.43676250,0,0,0,0,0,0,0,0,0,0.40970000,0,0,0,0,0.71600000,0,0,0,0,0,0,0,0,0,0,0
2016-06-12,0,0,8.90695000,0.00720000,0.10270000,49.84166202,28.86105000,4.50956557,0,0,0,0,0.00000000,1.37944000,0,30.17821333,4.26439688,0.29546667,0,0,1.70026667,3.24665000,0,0,0,0,1.99730000,2.90860000,0.53843333,6.92508261,0,0.00833333,0,0,0,0,0,0,0,0.00000000,0,0,0,0,3.51420000,0,0,0,0,0,0,0,0,0,0,0
2016-06-13,0,0.01390000,6.71310000,0.79183636,0.00660000,35.40842222,46.78786667,25.83230773,0,0,0,0,0.00000000,5.17060000,0,0.80674051,0.51556842,1.85750000,0,0,0.94930000,0.97780000,0,0,0,0,0.35560000,0,5.66280000,2.22092727,0,1.92310000,0,0,0,0,0,0,0,0.00000000,0,0,0,0,0.47163333,0,0,0,0,0,0,0,0,0,0,0
2016-06-14,0,0.12055000,10.75507500,8.21723333,0.65397000,0.17702143,59.07667500,0.46195382,0.06970000,0,0,0,0,7.71360000,0,0.62680313,0.09305909,7.74720000,0,0,9.15610000,0,0,0,0,0,2.50351429,1.40777500,13.83400000,3.01882222,0,9.20720000,0,0,0,0.61560000,0,0,0,0.00000000,0,0,0,0,0.08030000,0,0,0,0,0,0,0,0,0,0,0
2016-06-15,0,0,11.81530000,0.00935000,0.00792857,0.01280000,51.99226667,0.11015247,0,0,0,0,0,0.07140000,0,0.02058438,0.35645929,0.01136667,0,0,0.00860000,0.00830000,0,0,0.00765000,0,0.37494000,0.00000000,0.06110000,0.00773750,0,0.01070000,0,0,0,0,0,0,0,0,0,0,0,0,1.91041429,0,0,0,0,0,0,0,0,0,0,0
2016-06-16,0,1.03678000,3.20292500,0.00636667,4.31034000,0.00780000,89.55320000,0.08769494,1.27741905,0,0,0,0,0,0,0.72504853,0.00982803,0.00000000,0,0,0,0.00000000,0,0,0.00000000,0,0.01372857,0,3.55430000,0.00440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814667,0,0,0,0,0,0,0,0,0,0,0
2016-06-17,0,3.37055000,3.06382500,0.01660000,0.19747143,0.00683333,72.80205000,0.50928657,5.89707647,0,0,0,0.00765000,0,0,0.02440000,0.04228684,0,0,0,0,0,0,0,0,0,0.06239048,0.40470000,0.00000000,0.09845714,0,0,0.12765000,0,0,0.03475000,0,0,0,0,0,0,0,0,0.05545000,0,0,0,0,0,0,0,0,0,0,0
