Day,[768] Wait Hours: Per Job,[256] Wait Hours: Per Job,[1024] Wait Hours: Per Job,[512] Wait Hours: Per Job,[576] Wait Hours: Per Job,[320] Wait Hours: Per Job,[96] Wait Hours: Per Job,[48] Wait Hours: Per Job,[112] Wait Hours: Per Job,[128] Wait Hours: Per Job,[16] Wait Hours: Per Job,[64] Wait Hours: Per Job,[80] Wait Hours: Per Job,[32] Wait Hours: Per Job,[160] Wait Hours: Per Job,[384] Wait Hours: Per Job,[192] Wait Hours: Per Job,[480] Wait Hours: Per Job,[144] Wait Hours: Per Job,[288] Wait Hours: Per Job,[272] Wait Hours: Per Job,[240] Wait Hours: Per Job,[208] Wait Hours: Per Job,[224] Wait Hours: Per Job,[176] Wait Hours: Per Job
2015-07-02,0,0,0,0,0,0,1.00092000,1.00100000,0,1.00050000,2.39632222,1.12649286,1.00113333,1.00078636,0,0,0,0,0,0,0,0,0,0,0
2015-07-03,0,0,0,0,0,0,0.00000000,1.00110000,0,0.00000000,11.57299379,3.03810000,0.00000000,1.58124000,0,0,0,0,0,0,0,0,0,0,0
2015-07-04,0,0,0,0,0,0,0.00000000,0.00000000,0,1.00056667,9.88657654,1.00063143,0,1.00064286,0,0,0,0,0,0,0,0,0,0,0
2015-07-05,0,0,0,0,0,0,0.00000000,1.00055000,0,0.00000000,1.00622069,1.00062222,0,1.02814706,0,0,0,1.00056667,0,0,0,0,0,0,0
2015-07-06,0,0,0,0,0,0,1.00140000,2.95560000,0,1.12190000,5.37188824,9.65176667,0,3.03270000,0,0,0,0.00000000,0,0,0,0,0,0,0
2015-07-07,0,1.66443333,0,0,0,0,0.00000000,2.59060000,0,1.05253333,7.40703333,2.25880000,0,2.52608947,0,0,3.04718000,0.00000000,0,0,0,0,0,0,0
2015-07-08,0,1.44012500,0,0,0,0,2.60610000,2.76140000,2.56250000,3.64782000,3.87722469,3.16190000,2.65670000,4.67488571,3.03250000,0,1.53170000,0,2.74570000,2.57390000,2.32330000,1.84000000,1.59360000,1.79470000,1.30500000
2015-07-09,0,3.43320000,0,0,0,0,0.00000000,0.00000000,0,0.00000000,7.94754507,1.11496667,0,2.33741739,0,0,3.99750000,14.82170000,0,0,0,0,0,0,0
2015-07-10,0,6.40140000,0,0,0,0,0.00000000,0,0,0.00000000,8.44003500,0.00000000,0,1.55810000,0,0,0.00000000,10.44860000,0,0,0,0,0,0,0
2015-07-11,0,37.32655000,0,0,0,0,31.02610000,0,0,0.00000000,40.33808095,34.11875455,0,27.73128000,0,0,1.00190000,0.00000000,0,0,0,0,0,0,0
2015-07-12,0,1.59500000,0,0,0,0,0,0,0,0,44.33331250,4.95970000,0,4.54972308,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-07-13,0,2.23810000,0,0,0,0,1.17140000,0,0,1.51840000,45.40286305,2.33751667,0,3.05683636,0,0,1.29750000,5.95110000,0,0,0,0,0,0,0
2015-07-14,0,5.61900000,0,0,0,0,0.00000000,0.00000000,0,2.80220000,70.68262239,3.18472222,1.18220000,2.34727778,0,0,0.00000000,0.00000000,0,0,0,0,0,0,0
2015-07-15,0,15.56680000,0,0,0,0,1.00420000,1.53883333,0,1.00190000,51.62662077,1.50556000,0,1.13120909,0,0,0.00000000,0,0,0,0,0,0,0,0
2015-07-16,0,10.66703333,0,0,0,0,0.00000000,1.00056667,0,3.93360000,67.09418235,3.07594000,0,1.11898889,0,0,0,0,0,0,0,0,0,0,0
2015-07-17,0,11.21720000,0,0,0,0,0.00000000,2.78658750,0,2.98696667,42.47688478,2.31320000,0,2.61385667,0,0,0,0,0,0,0,0,0,0,0
2015-07-18,0,0.00000000,0,0,0,0,0.00000000,0.00000000,0,0.00000000,60.58290789,1.00190000,0,1.00162857,0,0,0,0,0,0,0,0,0,0,0
2015-07-19,0,1.00540000,0,0,0,0,0.00000000,0.00000000,0,1.00085000,90.25054839,0,0,1.00245000,0,0,0,0,0,0,0,0,0,0,0
2015-07-20,0,9.67843333,0,0,0,0,1.36154286,1.57178947,0,4.18200000,39.47738545,2.28116667,1.02417143,3.25101111,0,0,0,0,0,0,0,0,0,0,0
2015-07-21,0,0.00000000,0,0,0,0,1.47760000,2.10220000,0,8.62415000,34.82065385,2.38440000,2.22390000,1.38752857,0,0,0,0,0,0,0,0,0,0,0
2015-07-22,0,3.76617500,0,0,0,0,5.06713333,4.94510000,25.49170000,3.90323333,106.44506380,8.47462500,0,3.94200400,0,4.52830000,0,0,0,0,0,0,0,0,0
2015-07-23,0,1.00945000,6.17280000,0,0,0,1.00080000,1.00173333,0,0.00000000,256.03939817,1.00090000,0,2.53435000,0,0,0,0,0,0,0,0,0,0,0
2015-07-24,0,28.09890000,18.00094000,29.50470000,0,0,37.27100000,1.00055000,0,45.25580000,11.56868986,22.46028000,0,20.87980769,0,28.04720000,0,0,0,0,0,0,0,0,0
2015-07-25,0,16.32610000,0,0.00000000,0,0,1.00390000,6.46470000,0,8.63555000,9.13080000,6.16360000,0,4.30314286,0,0,0,0,0,0,0,0,0,0,0
2015-07-26,0,2.55875000,0,0.00000000,0,0,2.88420000,1.00125000,0,0.00000000,78.29474091,1.10875000,0,1.03583333,0,0,0,0,0,0,0,0,0,0,0
2015-07-27,0,1.00085000,0,0,0,0,0,0,0,1.00060000,1.07156122,2.79705714,0,3.46232857,0,0,0,0,0,0,0,0,0,0,0
2015-07-28,0,0.00000000,0,2.97250000,0,0,0,0,0,2.22065000,1.11365102,3.77390000,0,2.91230000,0,0,0,0,0,0,0,0,0,0,0
2015-07-29,0,14.56315000,133.62830000,1.05190000,0,0,0,0,0,0.00000000,2.19528286,14.73249500,0,11.06213000,0,0,0,0,0,0,0,0,0,0,0
2015-07-30,0,1.46020000,76.09930000,0.00000000,0,0,0,0,0,1.02360000,1.04205532,3.39805000,0,1.00608182,0,0,0,0,0,0,0,0,0,0,0
2015-07-31,0,0,20.92500000,0,0,0,0,0,0,6.92945000,4.33698571,9.17557333,0,12.32193333,0,0,0,0,0,0,0,0,0,0,0
