Fri Mar  4 15:32:37 2016,Fri Mar  4 15:33:54 2016,Fri Mar  4 15:33:55 2016,121.04287004470825,16,15
2016-03-07T01:29:08,2016-03-07T01:32:41,2016-03-07T01:32:46,235.61939406394958,16,37
2016-03-07T01:33:08,2016-03-07T01:36:34,2016-03-07T01:36:39,236.33258295059204,16,38
2016-03-07T01:37:07,2016-03-07T01:38:36,2016-03-07T01:38:41,130.02107906341553,16,62
2016-03-07T01:39:22,2016-03-07T01:40:33,2016-03-07T01:40:39,97.85489797592163,16,48
2016-03-07T01:41:05,2016-03-07T01:41:36,2016-03-07T01:41:44,64.48973798751831,16,32
2016-03-07T01:42:13,2016-03-07T01:42:33,2016-03-07T01:42:39,43.472323179244995,16,114
2016-03-07T01:43:07,2016-03-07T01:45:32,2016-03-07T01:45:39,187.26033687591553,16,163
2016-03-07T01:46:15,2016-03-07T01:51:32,2016-03-07T01:51:41,356.3726990222931,16,46
2016-03-07T01:52:16,2016-03-07T01:52:34,2016-03-07T01:52:41,61.06645584106445,16,32
2016-03-07T01:53:22,2016-03-07T01:56:32,2016-03-07T01:56:37,216.73432183265686,16,59
2016-03-07T01:57:04,2016-03-07T01:58:32,2016-03-07T01:58:39,125.45638513565063,16,47
2016-03-07T01:59:14,2016-03-07T01:59:33,2016-03-07T01:59:39,48.83585000038147,16,100
2016-03-07T02:00:06,2016-03-07T02:05:27,2016-03-07T02:05:33,357.04185700416565,16,101
2016-03-07T02:06:10,2016-03-07T02:07:25,2016-03-07T02:07:32,102.64168214797974,16,42
2016-03-07T02:07:56,2016-03-07T02:08:23,2016-03-07T02:08:29,58.10124206542969,16,61
2016-03-07T02:08:58,2016-03-07T02:09:26,2016-03-07T02:09:32,61.14912486076355,16,33
2016-03-07T02:10:05,2016-03-07T02:11:23,2016-03-07T02:11:31,109.24434995651245,16,61
2016-03-07T02:11:56,2016-03-07T02:14:21,2016-03-07T02:14:29,174.25116109848022,16,91
2016-03-07T02:14:56,2016-03-07T02:15:20,2016-03-07T02:15:26,66.0719850063324,16,101
2016-03-07T02:16:04,2016-03-07T02:17:17,2016-03-07T02:17:23,112.20827102661133,16,39
2016-03-07T02:18:02,2016-03-07T02:19:13,2016-03-07T02:19:18,109.12435102462769,16,53
2016-03-07T02:19:55,2016-03-07T02:20:59,2016-03-07T02:21:04,94.16732001304626,16,50
2016-03-07T02:21:32,2016-03-07T02:21:55,2016-03-07T02:22:00,60.929641008377075,16,41
2016-03-07T02:22:36,2016-03-07T02:24:55,2016-03-07T02:25:01,171.26660990715027,16,60
2016-03-07T02:25:31,2016-03-07T02:25:49,2016-03-07T02:25:55,50.13935708999634,16,50
2016-03-07T02:26:26,2016-03-07T02:26:47,2016-03-07T02:26:54,54.90823197364807,16,53
2016-03-07T02:27:24,2016-03-07T02:27:44,2016-03-07T02:27:48,59.791642904281616,16,140
2016-03-07T02:28:29,2016-03-07T02:30:30,2016-03-07T02:30:35,146.32227897644043,16,131
2016-03-07T02:30:59,2016-03-07T02:31:26,2016-03-07T02:31:32,62.09793782234192,16,124
2016-03-07T02:32:06,2016-03-07T02:33:14,2016-03-07T02:33:20,108.96662402153015,16,57
2016-03-07T02:33:58,2016-03-07T02:35:02,2016-03-07T02:35:08,107.1361711025238,16,97
2016-03-07T02:35:50,2016-03-07T02:36:44,2016-03-07T02:36:52,84.79305791854858,16,42
2016-03-07T02:37:17,2016-03-07T02:38:32,2016-03-07T02:38:38,98.81778717041016,16,139
2016-03-07T02:39:01,2016-03-07T02:42:09,2016-03-07T02:42:13,212.4838421344757,16,54
2016-03-07T02:42:36,2016-03-07T02:43:02,2016-03-07T02:43:08,65.93738412857056,16,62
2016-03-07T02:43:47,2016-03-07T02:44:50,2016-03-07T02:44:57,89.73305487632751,16,45
2016-03-07T02:45:19,2016-03-07T02:45:40,2016-03-07T02:45:45,51.16435098648071,16,30
2016-03-07T02:46:14,2016-03-07T02:49:11,2016-03-07T02:49:17,215.50191187858582,16,48
2016-03-07T02:49:54,2016-03-07T02:51:44,2016-03-07T02:51:53,155.08971500396729,16,42
2016-03-07T02:52:36,2016-03-07T02:57:41,2016-03-07T02:57:47,332.76140999794006,16,53
2016-03-07T02:58:09,2016-03-07T02:58:32,2016-03-07T02:58:39,51.090420961380005,16,58
2016-03-07T02:59:04,2016-03-07T03:00:13,2016-03-07T03:00:19,111.33631896972656,16,139
2016-03-07T03:01:00,2016-03-07T03:02:45,2016-03-07T03:02:51,139.84616017341614,16,49
2016-03-07T03:03:23,2016-03-07T03:04:27,2016-03-07T03:04:34,100.43328619003296,16,38
2016-03-07T03:05:07,2016-03-07T03:22:22,2016-03-07T03:22:33,1062.7230019569397,16,593
2016-03-07T03:22:55,2016-03-07T03:23:11,2016-03-07T03:23:17,43.15826892852783,16,129
2016-03-07T03:23:40,2016-03-07T03:48:16,2016-03-07T03:48:21,1498.8143379688263,16,602
2016-03-07T03:48:46,2016-03-07T03:49:09,2016-03-07T03:49:15,62.989392042160034,16,44
2016-03-07T03:49:54,2016-03-07T03:50:49,2016-03-07T03:50:54,84.18909311294556,16,131
2016-03-07T03:51:21,2016-03-07T03:52:32,2016-03-07T03:52:39,103.9725821018219,16,105
2016-03-07T03:53:10,2016-03-07T03:54:13,2016-03-07T03:54:19,93.6029360294342,16,35
2016-03-07T03:54:46,2016-03-07T03:55:07,2016-03-07T03:55:13,47.893709897994995,16,60
2016-03-07T03:55:38,2016-03-07T03:55:59,2016-03-07T03:56:04,52.44349002838135,16,110
2016-03-07T03:56:34,2016-03-07T03:56:51,2016-03-07T03:56:58,53.827409982681274,16,55
2016-03-07T03:57:31,2016-03-07T03:57:43,2016-03-07T03:57:49,37.13886094093323,16,30
2016-03-07T03:58:13,2016-03-07T03:58:33,2016-03-07T03:58:38,44.334415912628174,16,56
2016-03-07T03:59:01,2016-03-07T03:59:20,2016-03-07T03:59:26,48.38163900375366,16,41
2016-03-07T03:59:53,2016-03-07T04:00:08,2016-03-07T04:00:13,38.37496089935303,16,51
2016-03-07T04:00:36,2016-03-07T04:05:05,2016-03-07T04:05:12,294.32692289352417,16,61
2016-03-07T04:05:34,2016-03-07T04:05:55,2016-03-07T04:05:59,48.30158996582031,16,49
2016-03-07T04:06:26,2016-03-07T04:06:43,2016-03-07T04:06:49,45.57408595085144,16,30
2016-03-07T04:07:15,2016-03-07T04:07:31,2016-03-07T04:07:37,51.041269063949585,16,43
2016-03-07T04:08:11,2016-03-07T04:09:07,2016-03-07T04:09:13,85.15323114395142,16,32
2016-03-07T04:09:39,2016-03-07T04:18:07,2016-03-07T04:18:13,547.7746870517731,16,55
2016-03-07T04:18:52,2016-03-07T04:19:44,2016-03-07T04:19:50,76.78875994682312,16,39
2016-03-07T04:20:12,2016-03-07T04:26:10,2016-03-07T04:26:16,384.68646001815796,16,44
2016-03-07T04:26:43,2016-03-07T04:29:12,2016-03-07T04:29:23,191.50641417503357,16,139
2016-03-07T04:29:57,2016-03-07T04:33:10,2016-03-07T04:33:15,221.26355600357056,16,43
2016-03-07T04:33:41,2016-03-07T04:40:28,2016-03-07T04:40:34,445.0900568962097,16,39
2016-03-07T04:41:11,2016-03-07T04:42:51,2016-03-07T04:42:59,129.72106099128723,16,35
2016-03-07T04:43:24,2016-03-07T04:44:32,2016-03-07T04:44:38,105.4803318977356,16,159
2016-03-07T04:45:14,2016-03-07T05:01:30,2016-03-07T05:01:35,1008.5298211574554,16,134
2016-03-07T05:02:05,2016-03-07T05:07:35,2016-03-07T05:07:40,361.86461997032166,16,151
2016-03-07T05:08:11,2016-03-07T05:08:25,2016-03-07T05:08:31,55.91090989112854,16,94
2016-03-07T05:09:13,2016-03-07T05:10:01,2016-03-07T05:10:07,74.09111499786377,16,31
2016-03-07T05:10:28,2016-03-07T05:10:50,2016-03-07T05:10:57,49.24643397331238,16,30
2016-03-07T05:11:21,2016-03-07T05:11:39,2016-03-07T05:11:47,52.02407097816467,16,30
2016-03-07T05:12:17,2016-03-07T05:12:30,2016-03-07T05:12:36,44.05708193778992,16,62
2016-03-07T05:13:05,2016-03-07T05:14:11,2016-03-07T05:14:17,90.3330500125885,16,586
2016-03-07T05:14:40,2016-03-07T05:14:57,2016-03-07T05:15:02,42.362086057662964,16,33
2016-03-07T05:15:25,2016-03-07T05:15:45,2016-03-07T05:15:50,52.84118700027466,16,42
2016-03-07T05:16:22,2016-03-07T05:16:36,2016-03-07T05:16:46,55.0573468208313,16,119
2016-03-07T05:17:23,2016-03-07T05:18:11,2016-03-07T05:18:16,79.51860499382019,16,40
2016-03-07T05:18:44,2016-03-07T05:19:01,2016-03-07T05:19:07,52.39378786087036,16,55
2016-03-07T05:19:41,2016-03-07T05:20:39,2016-03-07T05:20:44,83.30127787590027,16,51
2016-03-07T05:21:07,2016-03-07T05:21:27,2016-03-07T05:21:33,52.616290807724,16,34
2016-03-07T05:22:04,2016-03-07T05:22:16,2016-03-07T05:22:21,49.978527784347534,16,40
2016-03-07T05:22:58,2016-03-07T05:23:50,2016-03-07T05:23:57,85.75538301467896,16,47
2016-03-07T05:24:29,2016-03-07T05:25:27,2016-03-07T05:25:32,99.17922019958496,16,34
2016-03-07T05:26:11,2016-03-07T05:28:42,2016-03-07T05:28:47,178.246031999588,16,37
2016-03-07T05:29:12,2016-03-07T05:29:31,2016-03-07T05:29:36,48.7960090637207,16,136
2016-03-07T05:30:05,2016-03-07T05:30:20,2016-03-07T05:30:27,46.127657890319824,16,58
2016-03-07T05:30:55,2016-03-07T05:31:06,2016-03-07T05:31:11,44.825077056884766,16,113
2016-03-07T05:31:45,2016-03-07T06:07:25,2016-03-07T06:07:30,2167.699700117111,16,607
2016-03-07T06:07:55,2016-03-07T06:08:05,2016-03-07T06:08:11,50.80744290351868,16,33
2016-03-07T06:08:50,2016-03-07T06:09:28,2016-03-07T06:09:32,69.7083671092987,16,41
2016-03-07T06:10:04,2016-03-07T06:21:45,2016-03-07T06:21:55,733.8580298423767,16,130
2016-03-07T06:22:20,2016-03-07T06:48:11,2016-03-07T06:48:20,1582.9001770019531,16,568
2016-03-07T06:48:49,2016-03-07T06:52:08,2016-03-07T06:52:12,222.72295308113098,16,30
2016-03-07T06:52:33,2016-03-07T06:56:02,2016-03-07T06:56:07,234.95051789283752,16,149
2016-03-07T06:56:32,2016-03-07T06:56:42,2016-03-07T06:56:48,49.791179895401,16,110
2016-03-07T06:57:26,2016-03-07T07:00:02,2016-03-07T07:00:11,191.044615983963,16,46
2016-03-07T07:00:43,2016-03-07T07:01:58,2016-03-07T07:02:04,113.75031805038452,16,93
2016-03-07T07:02:39,2016-03-07T07:07:47,2016-03-07T07:07:53,337.36416602134705,16,127
2016-03-07T07:08:19,2016-03-07T07:08:24,2016-03-07T07:08:29,35.66871786117554,16,55
2016-03-07T07:08:58,2016-03-07T07:09:02,2016-03-07T07:09:07,38.599419832229614,16,53
2016-03-07T07:09:41,2016-03-07T07:10:17,2016-03-07T07:10:22,74.26192307472229,16,41
2016-03-07T07:11:00,2016-03-07T07:11:33,2016-03-07T07:11:39,57.21728801727295,16,31
2016-03-07T07:12:00,2016-03-07T07:12:12,2016-03-07T07:12:16,50.36572599411011,16,42
2016-03-07T07:12:55,2016-03-07T07:13:29,2016-03-07T07:13:39,70.89157509803772,16,33
2016-03-07T07:14:10,2016-03-07T07:14:45,2016-03-07T07:14:51,63.460756063461304,16,30
2016-03-07T07:15:17,2016-03-07T07:15:24,2016-03-07T07:15:30,29.968078136444092,16,43
2016-03-07T07:15:50,2016-03-07T07:31:26,2016-03-07T07:31:30,965.5234308242798,16,135
2016-03-07T07:32:00,2016-03-07T07:32:06,2016-03-07T07:32:13,41.05607604980469,16,37
2016-03-07T07:32:45,2016-03-07T07:34:06,2016-03-07T07:34:11,119.5589759349823,16,60
2016-03-07T07:34:48,2016-03-07T07:35:24,2016-03-07T07:35:29,62.23723888397217,16,43
2016-03-07T07:35:54,2016-03-07T07:36:03,2016-03-07T07:36:10,49.192288875579834,16,33
2016-03-07T07:36:47,2016-03-07T07:37:20,2016-03-07T07:37:27,73.54018807411194,16,43
2016-03-07T07:38:07,2016-03-07T07:38:38,2016-03-07T07:38:44,72.38670206069946,16,38
2016-03-07T07:39:21,2016-03-07T07:39:56,2016-03-07T07:40:02,59.26041889190674,16,45
2016-03-07T07:40:24,2016-03-07T07:40:36,2016-03-07T07:40:41,45.195289850234985,16,33
2016-03-07T07:41:13,2016-03-07T07:41:16,2016-03-07T07:41:21,37.791229009628296,16,45
2016-03-07T07:41:54,2016-03-07T07:41:59,2016-03-07T07:42:05,32.452147006988525,16,33
2016-03-07T07:42:31,2016-03-07T07:42:40,2016-03-07T07:42:49,50.74631881713867,16,62
2016-03-07T07:43:26,2016-03-07T07:44:02,2016-03-07T07:44:09,62.42238712310791,16,51
2016-03-07T07:44:31,2016-03-07T07:52:50,2016-03-07T07:52:56,537.0980989933014,16,112
2016-03-07T07:53:32,2016-03-07T07:54:11,2016-03-07T07:54:20,78.39029288291931,16,54
2016-03-07T07:54:55,2016-03-07T07:55:33,2016-03-07T07:55:42,75.2060751914978,16,44
2016-03-07T07:56:13,2016-03-07T07:56:51,2016-03-07T07:56:57,74.45520210266113,16,97
2016-03-07T07:57:32,2016-03-07T07:58:08,2016-03-07T07:58:16,78.82496500015259,16,48
2016-03-07T07:58:55,2016-03-07T07:59:26,2016-03-07T07:59:32,69.75905704498291,16,43
2016-03-07T08:00:07,2016-03-07T08:35:12,2016-03-07T08:35:18,2128.0857441425323,16,630
2016-03-07T08:35:40,2016-03-07T08:35:53,2016-03-07T08:35:58,49.77625799179077,16,32
2016-03-07T08:36:34,2016-03-07T08:37:53,2016-03-07T08:37:59,116.09625887870789,16,30
2016-03-07T08:38:34,2016-03-07T08:39:14,2016-03-07T08:39:19,69.07226800918579,16,48
2016-03-07T08:39:46,2016-03-07T08:39:55,2016-03-07T08:40:01,35.66920804977417,16,38
2016-03-07T08:40:26,2016-03-07T09:00:16,2016-03-07T09:00:23,1220.307088136673,16,61
2016-03-07T09:00:50,2016-03-07T09:00:55,2016-03-07T09:00:59,32.171518087387085,16,155
2016-03-07T09:01:26,2016-03-07T09:01:34,2016-03-07T09:01:41,40.69131398200989,16,53
2016-03-07T09:02:10,2016-03-07T09:02:15,2016-03-07T09:02:24,48.602607011795044,16,52
2016-03-07T09:03:03,2016-03-07T09:25:03,2016-03-07T09:25:09,1346.8435790538788,16,58
2016-03-07T09:25:36,2016-03-07T09:36:49,2016-03-07T09:36:55,709.1473391056061,16,106
2016-03-07T09:37:30,2016-03-07T09:46:48,2016-03-07T09:46:55,593.1973760128021,16,130
2016-03-07T09:47:27,2016-03-07T09:47:35,2016-03-07T09:47:42,50.60985088348389,16,31
2016-03-07T09:48:24,2016-03-07T09:49:06,2016-03-07T09:49:12,75.10930895805359,16,128
2016-03-07T09:49:42,2016-03-07T09:50:39,2016-03-07T09:50:45,87.86451601982117,16,32
2016-03-07T09:51:15,2016-03-07T09:52:12,2016-03-07T09:52:18,97.55379700660706,16,48
2016-03-07T09:52:57,2016-03-07T09:57:38,2016-03-07T09:57:44,312.38592886924744,16,52
2016-03-07T09:58:14,2016-03-07T09:58:24,2016-03-07T09:58:31,40.59033703804016,16,55
2016-03-07T09:58:59,2016-03-07T10:47:56,2016-03-07T10:48:03,2979.350963115692,16,585
2016-03-07T10:48:46,2016-03-07T10:57:57,2016-03-07T10:58:03,584.9053220748901,16,44
2016-03-07T10:58:45,2016-03-07T10:58:57,2016-03-07T10:59:03,56.589930057525635,16,49
2016-03-07T10:59:47,2016-03-07T11:05:57,2016-03-07T11:06:03,416.9973568916321,16,46
2016-03-07T11:06:40,2016-03-07T11:10:56,2016-03-07T11:11:03,278.4427559375763,16,594
2016-03-07T11:11:34,2016-03-07T11:11:57,2016-03-07T11:12:03,60.558528900146484,16,48
2016-03-07T11:12:39,2016-03-07T11:12:57,2016-03-07T11:13:03,46.63544201850891,16,45
2016-03-07T11:13:37,2016-03-07T11:23:57,2016-03-07T11:24:03,641.4291021823883,16,59
2016-03-07T11:24:35,2016-03-07T11:55:57,2016-03-07T11:56:03,1909.677838087082,16,142
2016-03-07T11:56:37,2016-03-07T12:14:56,2016-03-07T12:15:03,1121.6377489566803,16,33
2016-03-07T12:15:33,2016-03-07T12:15:56,2016-03-07T12:16:01,50.31193399429321,16,35
2016-03-07T12:16:37,2016-03-07T12:16:56,2016-03-07T12:17:03,38.96636891365051,16,52
2016-03-07T12:19:13,2016-03-07T12:23:52,2016-03-07T12:23:58,325.17250299453735,64,51
2016-03-07T12:24:39,2016-03-07T12:24:42,2016-03-07T12:24:46,39.74127793312073,64,130
2016-03-07T12:25:34,2016-03-07T12:25:42,2016-03-07T12:25:47,42.73829197883606,64,32
2016-03-07T12:26:33,2016-03-07T12:32:56,2016-03-07T12:33:03,424.5123088359833,512,148
2016-03-07T12:33:40,2016-03-07T12:33:56,2016-03-07T12:34:00,54.27510905265808,48,60
2016-03-07T12:34:40,2016-03-07T12:35:56,2016-03-07T12:36:00,104.49323105812073,16,56
2016-03-07T12:36:38,2016-03-07T12:36:56,2016-03-07T12:37:03,54.07970881462097,48,41
2016-03-07T12:37:41,2016-03-07T12:51:32,2016-03-07T12:51:37,870.1473038196564,192,62
2016-03-07T12:52:26,2016-03-07T12:52:57,2016-03-07T12:53:03,59.52521085739136,16,58
2016-03-07T12:53:38,2016-03-07T12:53:56,2016-03-07T12:54:08,74.78148198127747,192,30
2016-03-07T12:54:55,2016-03-07T12:54:57,2016-03-07T12:55:08,38.4079909324646,16,36
2016-03-07T12:55:41,2016-03-07T12:55:57,2016-03-07T12:56:03,52.143210887908936,16,60
2016-03-07T12:56:41,2016-03-07T12:56:57,2016-03-07T12:57:03,52.01244020462036,32,39
2016-03-07T12:57:41,2016-03-07T13:34:56,2016-03-07T13:35:03,2275.0881781578064,64,161
2016-03-07T13:35:42,2016-03-07T15:00:56,2016-03-07T15:01:03,5146.574781894684,48,45
2016-03-07T15:01:40,2016-03-07T15:03:06,2016-03-07T15:03:13,125.99172711372375,48,43
2016-03-07T15:03:48,2016-03-07T15:07:07,2016-03-07T15:07:13,229.98007583618164,48,35
2016-03-07T15:07:43,2016-03-07T15:11:10,2016-03-07T15:11:16,235.5976848602295,32,42
2016-03-07T15:11:41,2016-03-07T15:12:09,2016-03-07T15:13:47,158.33175897598267,32,55
2016-03-07T15:14:36,2016-03-07T15:40:59,2016-03-07T15:41:05,1622.3861889839172,192,66
2016-03-07T15:41:43,2016-03-07T15:42:06,2016-03-07T15:42:13,64.93582701683044,48,42
2016-03-07T15:42:51,2016-03-07T15:43:05,2016-03-07T15:43:10,44.53222179412842,16,111
2016-03-07T15:43:40,2016-03-07T15:45:06,2016-03-07T15:45:13,120.08123087882996,48,91
2016-03-07T15:45:48,2016-03-07T15:46:06,2016-03-07T15:46:18,53.16070795059204,48,37
2016-03-07T15:46:43,2016-03-07T15:50:06,2016-03-07T15:50:11,239.03555703163147,48,42
2016-03-07T15:50:45,2016-03-07T15:51:07,2016-03-07T15:51:13,45.20725107192993,16,36
2016-03-07T15:51:40,2016-03-07T16:01:02,2016-03-07T16:01:32,623.667738199234,192,33
2016-03-07T16:02:10,2016-03-07T16:04:02,2016-03-07T16:04:08,172.18135905265808,64,49
2016-03-07T16:05:04,2016-03-07T16:12:04,2016-03-07T16:12:11,456.61010003089905,64,46
2016-03-07T16:12:43,2016-03-07T16:15:04,2016-03-07T16:15:10,179.31951093673706,64,135
2016-03-07T16:15:46,2016-03-07T16:20:04,2016-03-07T16:20:11,302.3002848625183,128,31
2016-03-07T16:21:10,2016-03-07T16:27:05,2016-03-07T16:27:10,411.1563639640808,128,45
2016-03-07T16:27:50,2016-03-07T17:01:35,2016-03-07T17:01:42,2067.1789338588715,48,579
2016-03-07T17:02:19,2016-03-07T17:02:43,2016-03-07T17:02:49,56.20217800140381,48,53
2016-03-07T17:03:19,2016-03-07T17:04:21,2016-03-07T17:04:26,98.25181317329407,48,116
2016-03-07T17:05:00,2016-03-07T17:06:26,2016-03-07T17:06:31,136.71675086021423,64,32
2016-03-07T17:07:27,2016-03-07T17:08:24,2016-03-07T17:08:29,95.30403184890747,32,59
2016-03-07T17:09:04,2016-03-07T17:12:31,2016-03-07T17:12:37,243.43768095970154,32,121
2016-03-07T17:13:11,2016-03-07T17:14:31,2016-03-07T17:14:37,113.00424408912659,32,61
2016-03-07T17:15:09,2016-03-07T17:16:33,2016-03-07T17:16:39,123.27049088478088,64,166
2016-03-07T17:17:16,2016-03-07T17:22:36,2016-03-07T17:22:41,357.26683807373047,64,58
2016-03-07T17:23:16,2016-03-07T17:32:26,2016-03-07T17:32:32,589.5663368701935,64,55
2016-03-07T17:33:11,2016-03-07T17:34:29,2016-03-07T17:34:34,117.06968808174133,192,44
2016-03-07T17:35:11,2016-03-07T17:41:36,2016-03-07T17:41:42,422.64431405067444,64,61
2016-03-07T17:42:16,2016-03-07T17:43:30,2016-03-07T17:43:35,104.84204506874084,32,117
2016-03-07T17:44:04,2016-03-07T17:44:30,2016-03-07T17:44:37,51.680460929870605,16,52
2016-03-07T17:44:59,2016-03-07T17:54:33,2016-03-07T17:54:39,611.7290780544281,32,164
2016-03-07T17:55:16,2016-03-07T18:02:31,2016-03-07T18:02:37,474.5078480243683,64,30
2016-03-07T18:03:24,2016-03-07T18:04:36,2016-03-07T18:04:41,117.9712119102478,64,46
2016-03-07T18:05:16,2016-03-07T18:13:34,2016-03-07T18:13:39,534.580598115921,64,136
2016-03-07T18:14:19,2016-03-07T18:28:35,2016-03-07T18:28:40,896.3812479972839,64,40
2016-03-07T18:29:17,2016-03-07T18:35:28,2016-03-07T18:35:34,411.6184620857239,256,50
2016-03-07T18:36:11,2016-03-07T19:02:28,2016-03-07T19:02:34,1617.2557179927826,16,45
2016-03-07T19:03:12,2016-03-07T20:01:36,2016-03-07T20:01:43,3542.4900979995728,64,40
2016-03-07T20:02:24,2016-03-07T20:54:30,2016-03-07T20:54:36,3171.4209911823273,64,146
2016-03-07T20:55:17,2016-03-07T21:22:28,2016-03-07T21:22:34,1674.497563123703,48,52
2016-03-07T21:23:12,2016-03-07T21:27:33,2016-03-07T21:27:38,297.2888948917389,32,52
2016-03-07T21:28:14,2016-03-07T21:33:31,2016-03-07T21:33:42,362.0833570957184,48,49
2016-03-07T21:34:21,2016-03-07T21:35:32,2016-03-07T21:35:37,110.35726809501648,48,40
2016-03-07T21:36:14,2016-03-07T21:37:36,2016-03-07T21:37:40,121.81584906578064,48,55
2016-03-07T21:38:21,2016-03-07T21:39:27,2016-03-07T21:39:32,107.37337684631348,192,58
2016-03-07T21:40:09,2016-03-07T21:42:25,2016-03-07T21:42:34,178.77913117408752,192,97
2016-03-07T21:43:11,2016-03-07T21:44:27,2016-03-07T21:44:34,114.50004696846008,256,33
2016-03-07T21:45:12,2016-03-07T21:46:29,2016-03-07T21:46:34,114.44208288192749,48,46
2016-03-07T21:47:09,2016-03-07T21:49:31,2016-03-07T21:49:39,184.86997389793396,16,45
2016-03-07T21:50:16,2016-03-07T21:51:33,2016-03-07T21:51:38,109.54142308235168,48,47
2016-03-07T21:52:11,2016-03-07T21:54:17,2016-03-07T21:54:24,163.00663089752197,192,42
2016-03-07T21:54:57,2016-03-07T21:55:20,2016-03-07T21:55:27,50.78702092170715,16,54
2016-03-07T21:55:54,2016-03-07T22:08:17,2016-03-07T22:08:31,788.1086149215698,32,43
2016-03-07T22:09:04,2016-03-07T22:10:20,2016-03-07T22:10:26,111.68958187103271,64,34
2016-03-07T22:11:00,2016-03-07T23:49:10,2016-03-07T23:49:19,5929.710897922516,256,66
2016-03-07T23:49:55,2016-03-08T01:07:08,2016-03-08T01:07:14,4685.234889984131,256,36
2016-03-08T01:08:03,2016-03-08T01:12:14,2016-03-08T01:12:19,295.9154498577118,64,161
2016-03-08T01:13:03,2016-03-08T02:35:19,2016-03-08T02:35:24,4966.957370996475,48,626
2016-03-08T02:35:52,2016-03-08T02:56:44,2016-03-08T02:56:50,1292.6665890216827,128,60
2016-03-08T02:57:29,2016-03-08T03:06:59,2016-03-08T03:07:03,606.9839608669281,192,43
2016-03-08T03:07:38,2016-03-08T04:21:10,2016-03-08T04:21:17,4446.1199588775635,48,622
2016-03-08T04:21:49,2016-03-08T05:21:18,2016-03-08T05:21:27,3606.6022498607635,16,160
2016-03-08T05:21:59,2016-03-08T05:30:46,2016-03-08T05:30:51,559.1256589889526,32,51
2016-03-08T05:31:22,2016-03-08T05:33:25,2016-03-08T05:33:31,159.20605206489563,192,60
2016-03-08T05:34:06,2016-03-08T05:34:18,2016-03-08T05:34:24,49.840344190597534,192,54
2016-03-08T05:35:00,2016-03-08T05:35:10,2016-03-08T05:35:15,46.31678795814514,48,41
2016-03-08T05:35:50,2016-03-08T05:36:02,2016-03-08T05:36:07,46.73949599266052,64,35
2016-03-08T05:36:41,2016-03-08T05:37:45,2016-03-08T05:37:51,120.0311529636383,256,49
2016-03-08T05:38:47,2016-03-08T06:32:20,2016-03-08T06:32:24,3245.0022230148315,32,116
2016-03-08T06:32:52,2016-03-08T07:05:42,2016-03-08T07:05:49,2003.9503979682922,64,40
2016-03-08T07:06:22,2016-03-08T07:06:32,2016-03-08T07:06:38,45.630451917648315,64,48
2016-03-08T07:07:10,2016-03-08T07:11:29,2016-03-08T07:11:34,294.70503401756287,512,37
2016-03-08T07:12:08,2016-03-08T07:12:18,2016-03-08T07:12:24,46.08077692985535,128,46
2016-03-08T07:12:58,2016-03-08T07:45:22,2016-03-08T07:45:26,1980.488363981247,256,55
2016-03-08T07:46:03,2016-03-08T08:00:49,2016-03-08T08:00:56,922.975399017334,256,48
2016-03-08T08:01:30,2016-03-08T08:10:19,2016-03-08T08:10:23,564.1839530467987,32,95
2016-03-08T08:10:58,2016-03-08T08:11:08,2016-03-08T08:11:15,44.654354095458984,32,32
2016-03-08T08:11:46,2016-03-08T08:11:57,2016-03-08T08:12:04,41.135972023010254,16,39
2016-03-08T08:12:31,2016-03-08T08:13:40,2016-03-08T08:14:32,149.72111010551453,16,97
2016-03-08T08:15:06,2016-03-08T08:15:11,2016-03-08T08:15:15,40.199053049087524,64,40
2016-03-08T08:15:49,2016-03-08T08:15:54,2016-03-08T08:15:59,33.657474994659424,16,152
2016-03-08T08:16:26,2016-03-08T08:16:40,2016-03-08T08:16:44,47.915141105651855,192,54
2016-03-08T08:17:20,2016-03-08T08:17:26,2016-03-08T08:17:33,29.06552004814148,16,40
2016-03-08T08:17:56,2016-03-08T08:18:13,2016-03-08T08:18:18,46.16900181770325,16,47
2016-03-08T08:18:46,2016-03-08T08:18:59,2016-03-08T08:19:04,33.161805152893066,16,43
2016-03-08T08:19:30,2016-03-08T08:19:48,2016-03-08T08:19:52,53.99731397628784,32,103
2016-03-08T08:20:27,2016-03-08T08:28:17,2016-03-08T08:28:22,500.19976687431335,48,107
2016-03-08T08:28:52,2016-03-08T08:29:06,2016-03-08T08:29:11,48.60196900367737,32,56
2016-03-08T08:29:44,2016-03-08T08:29:56,2016-03-08T08:30:00,47.307141065597534,48,56
2016-03-08T08:30:34,2016-03-08T08:30:52,2016-03-08T08:30:56,46.64837884902954,64,62
2016-03-08T08:31:31,2016-03-08T08:31:49,2016-03-08T08:31:53,35.263004779815674,16,117
2016-03-08T08:32:23,2016-03-08T08:37:43,2016-03-08T08:37:47,360.2284560203552,192,31
2016-03-08T08:38:31,2016-03-08T08:38:31,2016-03-08T08:38:40,25.58440899848938,16,35
2016-03-08T08:39:08,2016-03-08T08:39:11,2016-03-08T08:39:19,43.60122799873352,48,49
2016-03-08T08:39:55,2016-03-08T08:40:02,2016-03-08T08:40:12,46.11615180969238,48,51
2016-03-08T08:40:45,2016-03-08T08:40:46,2016-03-08T08:40:58,37.03640794754028,48,47
